Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Class
0,15100,468244,545820,483344,53706,133719,96,50.9104396193166,32.2985667405982,45.0003683905377,39580,2008,31.76703,-101.77028,9876,48.5997313820817,39.9132468291517,36.3453506504094,6,12,0,42.25256061,39.4022307057895,41.0841740484749,12,46.2993373360375,6931,7082,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5917,6913,7474,8456,8747,9157,10053.44,10348.08,10493.15,10542.75,10665.61,11077.67,11165.82,11254.43,1
0,19000,552036,552180,571036,46609,130467,97,48.2678540898953,47.2149192475855,45.0003683905377,39624,2008,31.97212,-101.68489,9983,48.5997313820817,53.6855631306289,36.3453506504094,7,14,0,21.94799122,39.4022307057895,41.0841740484749,14,46.2993373360375,6427,6480,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5595,6405,6900,7934,8338,8678,9595,9902.05,10031.8,10120.27,10138.02,10319.15,10549.76,10587.93,1
0,14250,403696,474820,417946,53626,133680,98,50.9104396193166,32.2985667405982,45.0003683905377,39522,2008,31.71701,-101.75875,9890,NA,NA,40.7605692326044,6,12,0,9.735,45.6894734043355,41.0841740484749,12,46.2993373360375,6974,7131,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6021,6969.26,7517.9,8515.57,8805.79,9192.7,10125.31,10433.02,10583.6,10649.17,10790.02,11136.67,11249.55,11330.82,1
0,14250,451957,638440,466207,48842,142580,99,48.2678540898953,32.2985667405982,45.0003683905377,39494,2008,31.7278,-101.72911,9878,48.5997313820817,39.9132468291517,40.7605692326044,6,12,0,11.934,45.6894734043355,41.0841740484749,12,46.2993373360375,6875,7027,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5949,6841,7430,8451,8707,9055,10025.58,10339.58,10487.28,10568.3,10703.59,10982.42,11108.68,11182.96,1
15848,0,0,902460,153212,23277.5,902460,102,48.2678540898953,48.1210657990625,45.0003683905377,39387,2007,31.96851,-101.76248,10660,44.1646661294716,47.6641071277034,40.7605692326044,1,1,0,49.36,45.6894734043355,41.0841740484749,1,46.2993373360375,6875,10087,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,5760.07,6870.3,7565,8384.17,8666.66,9069.49,9849.37,10199.16,10331.09,10282.61,10306.14,10706.32,10891.29,10950.28,1
0,17250,357076,526821,374326,46629,136241,103,37.4785431919082,47.2149192475855,45.0003683905377,39456,2008,31.71347,-101.59782,9598,44.4812271666837,39.9132468291517,40.7605692326044,6,12,0,25.04,45.6894734043355,41.0841740484749,12,46.2993373360375,6451,6460,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5469,6414,6978,8028,8299,8699.07,9687.99,10013.44,10151.12,10282.93,10354.71,10500.41,10628.23,10684.6,1
0,5250,172916,470520,178166,47820,135304,105,48.2678540898953,47.2149192475855,45.0003683905377,39498,2008,31.81536,-101.74153,8704,43.4336303913043,41.1683860955319,40.7605692326044,3,6,0,48.844,45.6894734043355,41.0841740484749,6,46.2993373360375,6914,7071,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5636,6880.96,7434.97,8416.43,8710.32,8979.91,9965.59,10266.34,10405.15,10468.94,10569.73,10848.36,10982.68,11068.36,1
0,7500,221728,222173,229228,49643,137039,106,48.2678540898953,47.2149192475855,45.0003683905377,39507,2008,31.79785,-101.64239,10255,48.5997313820817,47.6641071277034,36.3453506504094,4,8,0,25.376,39.4022307057895,41.0841740484749,8,46.2993373360375,6525,6595,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5555,6516,7104,8121,8375,8910,9768,10064,10232.87,10334.67,10411.91,10572.12,10712.41,10771.96,1
0,13500,431728,514420,445228,53621,137543,107,48.2678540898953,47.2149192475855,45.0003683905377,39519,2008,31.79072,-101.64008,10176,44.4812271666837,39.9132468291517,36.3453506504094,6,12,0,24.14,39.4022307057895,41.0841740484749,12,46.2993373360375,6523,6552,45.6145114608116,46.5028002169063,46.4885978294857,NA,57.173005918,5503,6531,7086,8118,8375,9003,9802,10095.37,10239.1,10339.12,10426.46,10578.33,10722.03,10784.52,1
10000,26000,508689,413900,547689,23277.5,NA,110,48.2678540898953,34.1348240084615,45.0003683905377,39514,2008,31.9583,-101.69382,10500,44.1646661294716,53.6855631306289,50.6046402510526,8,16,0,66.2739258,39.4022307057895,56.5692692866102,16,46.2993373360375,10024,10074,35.81895018376,NA,NA,NA,NA,5690,6510,7024,8048,8274,8803,9653,9976,10099,10162.78,10182.29,10419.08,10640.31,10687.28,1
0,6000,211068,606324,217068,44167,139450,112,37.4785431919082,47.2149192475855,45.0003683905377,39542,2008,31.68924,-101.62125,8362,44.4812271666837,39.9132468291517,31.1287314240741,4,8,0,32.076,45.6894734043355,32.4389416069333,8,46.2993373360375,6540,6680,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5391,6516,7065,8095,8399.7,8807.62,9843.69,10139.65,10264.75,10357.14,10479.02,10652.7,10811.63,10878.81,1
0,6000,217988,580155,223988,51788,140070,113,37.4785431919082,47.2149192475855,45.0003683905377,39563,2008,31.68763,-101.61187,8338,44.1646661294716,39.9132468291517,31.1287314240741,4,8,0,22.828,45.6894734043355,32.4389416069333,8,46.2993373360375,6506,6622,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5662,6446,7028,8057,8368.1,8753.16,9803.35,10100.33,10236.71,10339.52,10430.38,10614.56,10765.16,10828.11,1
0,6000,232412,579200,238412,54204,135287,114,37.4785431919082,47.2149192475855,45.0003683905377,39568,2008,31.69162,-101.60838,8295,44.1646661294716,39.9132468291517,35.8080535057143,4,8,0,15.55114674,39.4022307057895,32.4389416069333,8,46.2993373360375,6481,6601,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5554,6439,7013,8058,8358.3,8730.97,9784.02,10085.25,10223.8,10328.66,10428.46,10598.55,10743.98,10806.36,1
0,12000,547628,602280,559628,42873,130934,115,50.9104396193166,32.2985667405982,45.0003683905377,39772,2008,31.72171,-101.77145,9882,44.1646661294716,39.9132468291517,40.7605692326044,7,14,0,11.188,45.6894734043355,41.0841740484749,14,46.2993373360375,7082,7174,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6008,6966,7541,8537,8833,9238,10128.62,10428.43,10577.97,10639.7,10786.9,11155.31,11258.76,11342.94,1
0,20000,676928,648070,696928,52794,134130,116,50.9104396193166,32.2985667405982,45.0003683905377,39774,2008,31.71538,-101.76703,9876,44.1646661294716,39.9132468291517,40.7605692326044,7,14,0,25.4251233,45.6894734043355,41.0841740484749,14,46.2993373360375,6990,7060,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6041,6942,7506,8530,8820,9241,10121.81,10425.36,10576.94,10640.77,10785.34,11142.8,11256.4,11353.72,1
0,19000,570219,621902,589219,48079,141147,118,50.9104396193166,32.2985667405982,45.0003683905377,39776,2008,31.71336,-101.77513,9886,44.1646661294716,39.9132468291517,40.7605692326044,7,14,0,16.768,45.6894734043355,41.0841740484749,14,46.2993373360375,6997,7068,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6081,6980,7542,8536,8841,9242,10140.9,10439.03,10591.36,10655.03,10803.3,11164.41,11282.96,11367.9,1
0,16128,1004640,1221471.973,1020768,1004640,927236,120,48.2678540898953,48.1210657990625,45.0003683905377,39685,2008,31.85353,-101.65011,10511,48.5997313820817,39.9132468291517,61.6758257891667,1,2,0,45.376,39.4022307057895,59.5113455050573,2,46.2993373360375,6556,10005,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5773.31,6554,7067,8120,8569,8988,9785,10066,10199,10324.62,10364.04,10526.27,10700.94,10752.5,1
0,18000,679906,1328840,697906,73222,177573,121,48.2678540898953,47.2149192475855,45.0003683905377,39760,2008,31.98413,-101.73284,9976,44.1646661294716,53.6855631306289,45.572731767735,11,22,0,17.38,49.8051695977933,41.0841740484749,22,46.2993373360375,7267,7341,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5637,6754,7251,8265,8482,9008,9758,10111.71,10247.1,10268.33,10286.46,10568.89,10820.86,10873.59,1
0,26000,0,402403,153212,23277.5,0,122,48.2678540898953,45.7960145175,45.0003683905377,39616,2008,31.74877,-101.68896,9535,44.1646661294716,47.6641071277034,40.4855503116667,4,8,0,35.256,47.142803834728,41.0841740484749,8,41.8548677471605,9254,9407,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5919,6744,7323,8331,8604,8955.58,9922.21,10224.9,10377.38,10487.18,10592.56,10773.62,10937.74,11006.44,1
0,10500,563526,224088,574026,27231,16598,124,48.2678540898953,47.2149192475855,45.0003683905377,39957,2009,31.99172,-101.66464,10030,44.4812271666837,53.6855631306289,40.4855503116667,6,12,0,14.11666124,47.142803834728,41.0841740484749,12,46.2993373360375,7818,7828,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5661,6651,7045,7884,8262,8469.54,9577,9898.82,10041.31,NA,10161.91,10299.24,10565.94,10620.19,1
0,14000,864409,449794,878409,195873,136963,125,48.2678540898953,47.2149192475855,45.0003683905377,39826,2009,31.97545,-101.66831,9996,48.5997313820817,53.6855631306289,40.4855503116667,6,12,0,55.764,47.142803834728,41.0841740484749,12,46.2993373360375,8006,8030,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5494,6336,6850,7868,8173,8515,9533,9846,10004.21,10103.34,10124.88,10272.73,10508.12,10548.28,1
0,12080,474075,318295,486155,84620,40104,129,37.4785431919082,34.1348240084615,45.0003683905377,39791,2008,31.70944,-101.48711,10200,44.4812271666837,53.6855631306289,47.8980746184318,5,10,0,28.724,47.142803834728,59.5113455050573,10,46.2993373360375,9742,9942,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5019,6016.19,6543.34,7660.16,8084.61,8228.5,9362,9740,9819,9963.17,9983.66,10091.85,10250.11,10333.86,1
0,12000,755718,672071,767718,57414,122013,131,48.2678540898953,47.2149192475855,45.0003683905377,39777,2008,31.76686,-101.61135,10568,48.5997313820817,47.6641071277034,40.7605692326044,7,14,0,19.24918288,45.6894734043355,41.0841740484749,14,46.2993373360375,6463,6493,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5454,6445,6998,8063,8341,8872,9738,10043,10181,10283.2,10348,10521.5,10647.2,10701.53,1
0,12500,460671,257881,473171,51236,41265,132,48.2678540898953,47.2149192475855,45.0003683905377,39777,2008,31.77082,-101.59428,10404,48.5997313820817,59.7140833134848,47.8980746184318,4,9,0,62.13588059,47.142803834728,59.5113455050573,9,46.2993373360375,8442,8456,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5309,6412,6928,8003,8271,8778,9727,10024,10152,10234.47,10307.41,10454.49,10577.01,10626.2,1
NA,NA,NA,NA,NA,NA,NA,133,48.2678540898953,45.7960145175,45.0003683905377,39743,2008,31.75941,-101.72288,9500,43.4336303913043,39.9132468291517,45.572731767735,NA,1,NA,68.40805807,49.8051695977933,41.0841740484749,1,44.610029035,7450,9342,NA,NA,NA,NA,NA,6068,6843,7401,8404,8683,9085,10008.68,10309.58,10459.84,10552.44,10665.79,10927.11,11061.06,11136.76,1
0,10500,624937,695140,635437,47962,134806,135,48.2678540898953,47.2149192475855,45.0003683905377,39728,2008,31.76303,-101.59157,10430,44.1646661294716,53.6855631306289,40.7605692326044,6,12,0,27.776,45.6894734043355,41.0841740484749,12,46.2993373360375,6423,6474,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5297,6372,6923,7984,8275,8774,9711,10009,10131,10228.05,10299.53,10450.86,10568.37,10615.92,1
0,13500,979212,744620,992712,74676,180500,136,48.2678540898953,47.2149192475855,45.0003683905377,39889,2009,31.97958,-101.652,10017,44.4812271666837,53.6855631306289,40.4855503116667,8,16,0,55.332,47.142803834728,41.0841740484749,16,46.2993373360375,7684,7777,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5386,6299,6815,7787,8050,8532,9541,9852,9978.24,10089.71,10115.56,10253.64,10490.12,10547.61,1
0,26000,321339,516840,520460,51408,131780,138,48.2678540898953,47.2149192475855,45.0003683905377,39836,2009,31.77052,-101.6114,10488,48.5997313820817,39.9132468291517,59.9755520332727,5,13,57594,16.288,45.6894734043355,56.5692692866102,13,46.2993373360375,6473,6767,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5453,6437,7000,8069,8343,8882,9765,10054,10199,10282.27,10352.78,10523.1,10650.5,10706.56,1
0,10000,443297,554580,453297,68764,183892,142,48.2678540898953,47.2149192475855,45.0003683905377,39945,2009,31.79265,-101.63186,10161,44.4812271666837,47.6641071277034,40.7605692326044,6,12,0,39.94539112,45.6894734043355,41.0841740484749,12,46.2993373360375,6555,6560,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5476,6510,7088,8129,8399,8957,9810,10105,10218.55,10319.64,10418.07,10557.4,10700.02,10760.81,1
0,10500,418005,563980,428505,59934,112994,143,48.2678540898953,47.2149192475855,45.0003683905377,39856,2009,31.76336,-101.62769,10091,44.4812271666837,39.9132468291517,40.7605692326044,6,12,0,55.758,45.6894734043355,41.0841740484749,12,46.2993373360375,6559,6564,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5540,6534,7097,8143,8421,8942,9808,10086.87,10221.72,10332.99,10402.44,10571.66,10703.89,10773.2,1
0,10500,514797,562960,525297,38661,115720,145,48.2678540898953,47.2149192475855,45.0003683905377,39841,2009,31.76546,-101.61875,10108,44.1646661294716,47.6641071277034,40.7605692326044,6,12,0,30.744,45.6894734043355,41.0841740484749,12,46.2993373360375,6522,6668,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5479,6489,7052,8108,8385,8907,9794,10063.76,10199.14,10305.63,10372.13,10545.79,10670.89,10733.33,1
0,12000,1338664.45,1018714,1371338,73378,181008,146,48.2678540898953,47.2149192475855,45.0003683905377,40400,2010,31.98761,-101.681,10100,44.4812271666837,53.6855631306289,40.7605692326044,7,14,0,63.824,45.6894734043355,41.0841740484749,14,46.2993373360375,6480,6698,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5551,6423,6926,7922,8195,8680.67,9601,9922,10032.87,10138.24,10155.42,10303.72,10569.46,10619.51,1
0,10000,487524,413620,497524,67150,157957,147,48.2678540898953,47.2149192475855,45.0003683905377,39884,2009,31.79046,-101.60914,10034,43.4336303913043,39.9132468291517,45.572731767735,6,12,0,71.54,49.8051695977933,41.0841740484749,12,46.2993373360375,7609,7667,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5344,6398,6974,8040,8312,8865,9765,10021.16,10148.37,10261.78,10384.48,10491.26,10628.24,10683.67,1
0,0,1338664.45,1335256,1401510,250962,121444,149,48.2678540898953,47.2149192475855,45.0003683905377,40622,2011,31.77154,-101.59111,10040,48.5997313820817,59.7140833134848,36.3453506504094,4,8,0,21.28,39.4022307057895,41.0841740484749,8,46.2993373360375,9689,9904,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5328,6338,6909,7966,8215,8743,9684,9977,10125.39,10227.86,10298.86,10439.81,10561.83,10610.25,1
0,10000,605580,666840,615580,50568,156657,150,48.2678540898953,47.2149192475855,45.0003683905377,39945,2009,31.75976,-101.59489,10006,44.1646661294716,53.6855631306289,40.7605692326044,7,14,0,18.724,45.6894734043355,41.0841740484749,14,46.2993373360375,6429,6553,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5337,6409,6948,8012,8296,8797,9703,10027.12,10147.57,10246.88,10323.46,10473.18,10584.83,10629.68,1
0,9500,576654,485020,586154,62286,132735,152,48.2678540898953,47.2149192475855,45.0003683905377,39967,2009,31.89392,-101.7133,9582,44.1646661294716,59.7140833134848,45.572731767735,6,12,0,36.49085403,49.8051695977933,41.0841740484749,12,46.2993373360375,7591,7619,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5510,6711,7256,8222,8473,8783,9769.09,10048.72,10180.82,10281.81,10351.21,10500.47,10659.14,10722.38,1
817824,10000,0,1398355.9,827824,817824,717200,153,48.2678540898953,35.0804697180488,45.0003683905377,40099,2009,31.92043,-101.7098,10300,44.4812271666837,47.6641071277034,67.5302083073333,1,2,0,34.6978439,49.8051695977933,56.5692692866102,2,46.2993373360375,7388,10146,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5901,6613,7136.65,8138.01,8475.34,8839.94,9687.94,10018.24,10151.37,10224.25,10266.27,10509.62,10659.45,10716.78,1
9828,14070,1016148,1373343.945,1040046,1016148,927236,154,48.2678540898953,48.1210657990625,45.0003683905377,40134,2009,31.9457,-101.75215,10560,44.1646661294716,39.9132468291517,64.6750664149306,1,3,0,69.756,45.6894734043355,59.5113455050573,3,46.2993373360375,6879,10450,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,5749,6843,7459,8331,8610,9079,9810,10139,10279,10302.4,10319.56,10651.22,10840.99,10883.98,1
1075580.1,0,0,797164,1408201.2,1231011.6,797164,155,37.4785431919082,36.0978431057576,45.0003683905377,40211,2010,31.71028,-101.49617,9937,44.4812271666837,53.6855631306289,67.5302083073333,1,1,0,34.512,49.8051695977933,56.5692692866102,1,46.2993373360375,7154,9833,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,5060,6046.5,6570.97,7648,7996.88,8204.78,9387,9754,9854,9966.3,9975.48,10107.89,10220.94,10301.11,1
722358,12696,0,314800,735054,722358,314800,158,48.2678540898953,35.0804697180488,45.0003683905377,40117,2009,31.95289,-101.72332,10262,44.4812271666837,53.6855631306289,53.2831107625641,1,2,0,26.556,49.8051695977933,59.5113455050573,2,46.2993373360375,7864,10152,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,5631,6649,7169,8158,8405,8906,9674,9992,10140.09,10231.85,10255.36,10499.25,10675.93,10729.25,1
0,13500,877794,696467,891294,56544,142720,159,48.2678540898953,47.2149192475855,45.0003683905377,40344,2010,31.96948,-101.71061,10095,44.4812271666837,59.7140833134848,40.7605692326044,8,16,0,25.224,45.6894734043355,41.0841740484749,16,46.2993373360375,6662,6667,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5606,6628,7134,8159,8575,8877,9586,9998.2,10127.6,10211.57,10228.71,10444.27,10664.45,10712.55,1
768857,0,0,609217,768857,768857,609217,160,37.4785431919082,36.0978431057576,45.0003683905377,40356,2010,31.69581,-101.44731,9905,48.5997313820817,53.6855631306289,53.2831107625641,1,1,0,19.788,49.8051695977933,59.5113455050573,1,46.2993373360375,7042,9805,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,4619,5948.32,6489.93,7607.91,7927.83,8187.89,9306.97,9687.86,9788.49,NA,9990.37,9978.48,10152.63,10224.43,1
0,26000,1338664.45,1124217,1408201.2,60312,150091,163,48.2678540898953,47.2149192475855,45.0003683905377,40455,2010,31.87677,-101.70701,10235,43.4336303913043,53.6855631306289,40.7605692326044,8,16,0,49.828,45.6894734043355,41.0841740484749,16,46.2993373360375,6750,6871,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,57.173005918,5541,6727,7275,8270,8510,8720,9815,10111,10226.55,10336.49,10420.3,10542.69,10703.2,10770.61,1
0,12492,0,886704,153212,NA,243600,164,48.2678540898953,35.0804697180488,45.0003683905377,40275,2010,31.94541,-101.73029,10850,44.1646661294716,59.7140833134848,46.095086408,1,2,0,73.936,47.142803834728,38.7479184986923,2,46.2993373360375,9752,10746,NA,46.5028002169063,46.4885978294857,NA,73.936,5882,6716,7232,8217,8447,8970,9735,10102,10224,10231.54,10257.49,10577.14,10698.93,10753.81,1
0,26000,719000,931000,769700,28700,0,171,48.2678540898953,36.0978431057576,45.0003683905377,40407,2010,31.74359,-101.59842,10771,44.1646661294716,53.6855631306289,63.017288368,7,13,0,47.484,39.4022307057895,68.9704655163636,13,41.8548677471605,10500,10720,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5712.36,6416.18,6967.17,8033.02,8303.51,8905.64,9723.64,10023,10156,10268.35,10352.67,10487.95,10610.21,10668,1
