WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
1412,1,FRAC,7950,10420,1314264,GAL,FLUD,830181,LB,SAND,NA,NA,,,2470,532.090688259109,336.105668016194
1413,8,FRAC,10612,10729,216876,GAL,X-LINKGEL,161491,LB,SAND,NA,NA,XLNK,30/50,117,1853.64102564103,1380.26495726496
1414,8,FRAC,10436,10576,223302,GAL,X-LINKGEL,150725,LB,SAND,NA,NA,XLNK,30/50,140,1595.01428571429,1076.60714285714
1416,1,FRAC,7950,11212,1351602,GAL,X-LINKGEL,107600,LB,SANDRCSD,NA,NA,,,3262,414.347639484979,32.9858982219497
1417,2,FRAC,7690,11409,112560,GAL,GEL,100000,LB,SAND,NA,NA,GELA,20/40,3719,30.2662005915569,26.8889486421081
1418,1,FRAC,8055,11210,1169910,GAL,GEL,782000,LB,SAND,NA,NA,GELA,,3155,370.811410459588,247.860538827258
1420,1,FRAC,7960,10720,1409520,GAL,GEL,888500,LB,SAND,NA,NA,,,2760,510.695652173913,321.920289855072
1421,1,FRAC,7985,10710,1363320,GAL,GEL,929580,LB,SAND,NA,NA,GELA,,2725,500.300917431193,341.130275229358
1423,1,FRAC,7990,10850,1445514,GAL,GEL,926180,LB,SAND,NA,NA,,,2860,505.424475524475,323.839160839161
1425,2,FRAC,9130,10880,418800,GAL,X-LINKGEL,530100,LB,SANDCER,NA,NA,XLNK,,1750,239.314285714286,302.914285714286
1426,2,FRAC,9350,10660,76440,GAL,GEL,264370,LB,SAND,NA,NA,GELA,,1310,58.3511450381679,201.809160305344
1430,6,FRAC,9467,10985,1019088,GAL,X-LINKGEL,736263,LB,SAND,NA,NA,FECL,30/50,1518,671.335968379447,485.021739130435
1432,8,FRAC,10628,10748,173978,GAL,X-LINKGEL,150024,LB,SAND,NA,NA,XLNK,30/50,120,1449.81666666667,1250.2
1434,7,FRAC,10610,10782,202996,GAL,X-LINKGEL,149994,LB,SAND,NA,NA,XLNK,30/50,172,1180.20930232558,872.058139534884
1435,2,FRAC,8819,11256,932064,GAL,GEL,798120,LB,SAND,NA,NA,GELA,,2437,382.463684858432,327.501025851457
1439,10,FRAC,10816,10884,187920,GAL,X-LINKGEL,143627,LB,SAND,NA,NA,SFAC,30/50,68,2763.52941176471,2112.16176470588
1441,6,FRAC,8860,10218,747588,GAL,X-LINKGEL,660716,LB,SAND,NA,NA,BIOC,,1358,550.506627393225,486.536082474227
1442,8,FRAC,10608,10676,182723,GAL,X-LINKGEL,135712,LB,SAND,NA,NA,XLNK,30/50,68,2687.10294117647,1995.76470588235
1447,1,FRAC,9225,11357,6053124,GAL,X-LINKGEL,50000,LB,SAND,NA,NA,XLNK,,2132,2839.17636022514,23.4521575984991
1451,8,FRAC,10274,10358,185684,GAL,X-LINKGEL,135010,LB,SAND,NA,NA,GELA,30/50,84,2210.52380952381,1607.2619047619
1453,1,FRAC,7955,10540,1256850,GAL,GEL,819500,LB,SAND,NA,NA,GELA,,2585,486.208897485493,317.021276595745
1458,6,FRAC,9464,10420,742705,GAL,X-LINKGEL,616823,LB,SAND,NA,NA,XLNK,,956,776.888075313808,645.212343096234
1461,22,FRAC,11446,11610,27636,GAL,GEL,952,LB,CER,NA,NA,GELA,20/40,164,168.512195121951,5.80487804878049
1462,7,FRAC,10711,10860,197196,GAL,X-LINKGEL,135013,LB,SAND,NA,NA,XLNK,,149,1323.46308724832,906.127516778523
1463,1,FRAC,9173,11434,189000,GAL,FLUD,130000,LB,SAND,NA,NA,,,2261,83.5913312693499,57.4966828836798
1465,8,FRAC,10776,10874,184581,GAL,X-LINKGEL,151188,LB,SAND,NA,NA,XLNK,30/50,98,1883.47959183673,1542.73469387755
1466,1,FRAC,8451,11322,124000,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,SFAC,,2871,43.1905259491466,41.7972831765935
1469,10,FRAC,10941,11102,203757,GAL,X-LINKGEL,134848,LB,SAND,NA,NA,XLNK,30/50,161,1265.57142857143,837.565217391304
1471,1,FRAC,7960,10785,1353282,GAL,GEL,846000,LB,SAND,NA,NA,GELA,,2825,479.037876106195,299.469026548673
1473,6,FRAC,9632,10367,594815,GAL,X-LINKGEL,459930,LB,SAND,NA,NA,XLNK,,735,809.272108843537,625.755102040816
1474,8,FRAC,10698,10910,223070,GAL,X-LINKGEL,150110,LB,SAND,NA,NA,XLNK,30/50,212,1052.21698113208,708.066037735849
1475,8,FRAC,10352,10480,212673,GAL,X-LINKGEL,61382,LB,SAND,NA,NA,XLNK,20/40,128,1661.5078125,479.546875
1477,8,FRAC,10730,10822,215112,GAL,X-LINKGEL,150241,LB,SAND,NA,NA,XLNK,20/40,92,2338.17391304348,1633.05434782609
1478,8,FRAC,10442,10596,209045,GAL,X-LINKGEL,150465,LB,SAND,NA,NA,XLNK,20/40,154,1357.43506493506,977.045454545455
1479,6,FRAC,8710,10193,983084,GAL,X-LINKGEL,753542,LB,SAND,NA,NA,XLNK,,1483,662.90222521915,508.120026972353
1480,20,FRAC,11440,11463,130662,GAL,X-LINKGEL,90000,LB,CER,NA,NA,XLNK,20/40,23,5680.95652173913,3913.04347826087
1487,1,FRAC,8170,11235,1278690,GAL,GEL,801000,LB,SAND,NA,NA,GELA,,3065,417.190864600326,261.337683523654
1488,18,FRAC,10848,10958,106176,GAL,GEL,35000,LB,CER,NA,NA,GELA,20/40,110,965.236363636364,318.181818181818
1491,8,FRAC,10445,10605,218724,GAL,X-LINKGEL,149635,LB,SAND,NA,NA,XLNK,20/40,160,1367.025,935.21875
1492,10,FRAC,10632,11040,130878,GAL,X-LINKGEL,95707,LB,SAND,NA,NA,SFAC,20/40,408,320.779411764706,234.575980392157
1493,6,FRAC,8877,10213,662647,GAL,X-LINKGEL,300256,LB,SAND,NA,NA,XLNK,20/40,1336,495.993263473054,224.74251497006
1496,1,FRAC,7845,10286,1121190,GAL,FLUD,787968,LB,SAND,NA,NA,,,2441,459.315854158132,322.805407619828
1499,2,FRAC,8933,11146,1526994,GAL,X-LINKGEL,123000,LB,SANDRCSD,NA,NA,,,2213,690.010845006778,55.5806597379123
1501,1,FRAC,9364,11976,1539006,GAL,FLUD,1112000,LB,SAND,NA,NA,,,2612,589.205972434916,425.72741194487
1502,6,FRAC,10860,11042,216792,GAL,X-LINKGEL,150643,LB,SAND,NA,NA,XLNK,20/40,182,1191.16483516484,827.708791208791
1503,2,FRAC,7964,10730,1220310,GAL,GEL,789550,LB,SAND,NA,NA,GELA,,2766,441.182212581345,285.448300795372
1505,2,FRAC,9305,10800,976889,GAL,GEL,496525,LB,SAND,NA,NA,GELA,,1495,653.43745819398,332.123745819398
1506,2,FRAC,7955,10845,1273608,GAL,GEL,843000,LB,SAND,NA,NA,GELA,,2890,440.694809688581,291.695501730104
1507,2,FRAC,8152,11321,1586634,GAL,X-LINKGEL,120000,LB,SANDRCSD,NA,NA,SFAC,,3169,500.673398548438,37.866834963711
1510,2,FRAC,8206,11265,1520526,GAL,FLUD,994337,LB,SANDRCSD,NA,NA,FRDC,,3059,497.066361556064,325.052958483164
1513,1,FRAC,8007,10440,1161972,GAL,FLUD,802974,LB,SAND,NA,NA,,,2433,477.588162762022,330.034525277435
1517,6,FRAC,6882,7050,60060,GAL,X-LINKGEL,334300,LB,SAND,NA,NA,,20/40,168,357.5,1989.88095238095
1519,3,FRAC,6827,7004,2337300,GAL,GEL,137550,LB,SAND,NA,NA,,20/40,177,13205.0847457627,777.118644067797
1520,3,FRAC,6913,7062,47376,GAL,X-LINKGEL,134850,LB,SAND,NA,NA,,20/40,149,317.959731543624,905.03355704698
1521,3,FRAC,6604,6934,61320,GAL,X-LINKGEL,138100,LB,SAND,NA,NA,,20/40,330,185.818181818182,418.484848484848
1523,3,FRAC,6458,6633,55356,GAL,X-LINKGEL,135740,LB,SAND,NA,NA,,20/40,175,316.32,775.657142857143
1524,3,FRAC,6413,6590,51492,GAL,X-LINKGEL,122328,LB,SAND,NA,NA,,20/40,177,290.915254237288,691.118644067797
1525,6,FRAC,6308,6468,56910,GAL,X-LINKGEL,133607,LB,SAND,NA,30,HCL,20/40,160,355.6875,835.04375
1526,8,ACID,6321,6653,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,332,1.50602409638554,0
1527,1,FRAC,6378,8074,260484,GAL,GEL,482040,LB,SAND,NA,NA,,20/40,1696,153.587264150943,284.221698113208
1528,1,FRAC,6342,8004,209197,GAL,GEL,290050,LB,SAND,NA,NA,GELA,20/40,1662,125.8706377858,174.518652226233
1529,1,FRAC,6467,7450,140135,GAL,GEL,284000,LB,SAND,NA,NA,,20/40,983,142.558494404883,288.911495422177
1530,8,ACID,6368,6508,500,GAL,A,0,undefined,undefined,NA,32,,,140,3.57142857142857,0
1531,1,FRAC,6382,8046,243264,GAL,GEL,290750,LB,SAND,NA,NA,GELA,20/40,1664,146.192307692308,174.729567307692
1532,1,FRAC,6352,8016,181546,GAL,GEL,290390,LB,SAND,NA,NA,,20/40,1664,109.102163461538,174.513221153846
1533,1,FRAC,6327,7992,138440,GAL,GEL,290080,LB,SAND,NA,NA,,20/40,1665,83.1471471471472,174.222222222222
1536,1,FRAC,6403,8078,185517,GAL,GEL,292190,LB,SAND,NA,NA,,20/40,1675,110.756417910448,174.441791044776
1537,1,FRAC,6345,8004,222222,GAL,GEL,289940,LB,SAND,NA,NA,,20/40,1659,133.949367088608,174.767932489451
1538,1,FRAC,6404,8077,186984,GAL,GEL,290030,LB,SAND,NA,NA,GELA,20/40,1673,111.765690376569,173.359234907352
1541,1,FRAC,6440,8127,192696,GAL,GEL,290230,LB,SAND,NA,NA,,20/40,1687,114.224066390042,172.039122703023
1543,1,FRAC,6354,8022,189966,GAL,GEL,291891,LB,SAND,NA,NA,,20/40,1668,113.888489208633,174.994604316547
1544,1,FRAC,6328,7992,185136,GAL,GEL,290180,LB,SAND,NA,NA,,20/40,1664,111.259615384615,174.387019230769
1546,1,FRAC,6322,7982,212226,GAL,GEL,290950,LB,SAND,NA,NA,,20/40,1660,127.846987951807,175.271084337349
1547,1,FRAC,6305,8136,113000,GAL,GEL,284000,LB,SAND,NA,NA,,20/40,1831,61.7149098853086,155.106499180776
1549,1,FRAC,6605,8175,193372,GAL,GEL,290360,LB,SAND,NA,NA,GELA,20/40,1570,123.166878980892,184.942675159236
1550,1,FRAC,6308,7984,197292,GAL,GEL,291310,LB,SAND,NA,NA,,20/40,1676,117.715990453461,173.812649164678
1552,1,FRAC,6602,8218,154000,GAL,GEL,291000,LB,SAND,NA,NA,GELA,20/40,1616,95.2970297029703,180.074257425743
1553,1,FRAC,6472,8122,172536,GAL,GEL,289760,LB,SAND,NA,NA,,20/40,1650,104.567272727273,175.612121212121
1554,3,FRAC,6874,7088,65900,GAL,X-LINKGEL,127716,LB,SAND,NA,NA,,20/40,214,307.943925233645,596.803738317757
1555,10,FRAC,9090,9100,67351,GAL,GEL,16200,LB,SAND,NA,24,,20/40,10,6735.1,1620
1558,3,FRAC,6830,7018,50650,GAL,X-LINKGEL,138529,LB,SAND,NA,NA,,20/40,188,269.414893617021,736.856382978723
1561,8,FRAC,8062,8178,99400,GAL,W,30700,LB,SAND,NA,NA,,20/40,116,856.896551724138,264.655172413793
1563,6,FRAC,6266,6276,43500,GAL,GEL,130000,LB,SAND,NA,NA,GELA,20/40,10,4350,13000
1564,6,FRAC,6316,6326,43000,GAL,GEL,132000,LB,SAND,NA,NA,GELA,20/40,10,4300,13200
1565,8,ACID,7901,8387,3000,GAL,A,0,undefined,undefined,NA,NA,HCL,,486,6.17283950617284,0
1567,1,FRAC,6548,8132,187216,GAL,GEL,291500,LB,SAND,NA,NA,,20/40,1584,118.191919191919,184.027777777778
1568,1,FRAC,6521,8153,189533,GAL,GEL,289640,LB,SAND,NA,NA,,20/40,1632,116.135416666667,177.475490196078
1569,6,FRAC,6820,7010,53718,GAL,X-LINKGEL,136274,LB,SAND,NA,NA,,20/40,190,282.726315789474,717.231578947368
1570,10,FRAC,9080,9090,73458,GAL,GEL,13602,LB,SAND,NA,18,,20/40,10,7345.8,1360.2
1571,8,ACID,6580,6750,500,GAL,A,0,undefined,undefined,NA,30,HCL,,170,2.94117647058824,0
1573,7,ACID,6802,6998,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,196,2.55102040816327,0
1574,8,ACID,6810,6997,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,187,2.67379679144385,0
1575,8,ACID,6732,6926,500,GAL,A,0,undefined,undefined,NA,28,HCL,,194,2.57731958762887,0
1576,1,FRAC,6317,7944,220500,GAL,GEL,289330,LB,SAND,NA,NA,GELA,20/40,1627,135.525507068224,177.830362630608
1577,1,FRAC,6495,8147,197782,GAL,GEL,290200,LB,SAND,NA,NA,GELA,20/40,1652,119.722760290557,175.665859564165
1578,7,ACID,6760,6938,500,GAL,A,0,undefined,undefined,NA,30,HCL,,178,2.80898876404494,0
1579,7,ACID,6722,6803,500,GAL,A,0,undefined,undefined,NA,30,HCL,,81,6.17283950617284,0
1581,7,ACID,6626,6796,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,170,2.94117647058824,0
1583,6,FRAC,6594,6942,48872,GAL,X-LINKGEL,130750,LB,SAND,NA,NA,,20/40,348,140.436781609195,375.718390804598
1585,6,FRAC,6360,6370,43500,GAL,GEL,131200,LB,SAND,NA,NA,GELA,20/40,10,4350,13120
1586,6,FRAC,7916,8184,19290,GAL,X-LINKGEL,155000,LB,SAND,NA,NA,XLNK,20/40,268,71.9776119402985,578.358208955224
1592,1,FRAC,6200,7888,166295,GAL,GEL,289000,LB,SAND,NA,NA,,20/40,1688,98.5159952606635,171.208530805687
1593,1,FRAC,6316,7946,141194,GAL,GEL,288550,LB,SAND,NA,NA,GELA,20/40,1630,86.6220858895706,177.024539877301
1595,1,FRAC,6494,8154,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,1660,92.2963855421687,174.885542168675
1596,2,FRAC,7677,7897,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,220,422.345454545455,613.636363636364
1597,1,FRAC,6278,8034,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,1756,87.250569476082,165.324601366743
1598,1,FRAC,6270,7940,149834,GAL,GEL,290560,LB,SAND,NA,NA,,20/40,1670,89.7209580838323,173.988023952096
1599,1,FRAC,6330,8017,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1687,53.5655008891523,80.0237107291049
1600,2,FRAC,7934,8166,92916,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,232,400.5,581.896551724138
1604,1,FRAC,6625,6806,134832,GAL,GEL,290680,LB,SAND,NA,NA,,,181,744.92817679558,1605.96685082873
1605,1,FRAC,6364,8093,90365,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,1729,52.2643146327357,78.0798149219202
1607,1,FRAC,6257,8041,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1784,50.6530269058296,75.6726457399103
1608,1,FRAC,6361,7988,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1627,55.540872771973,82.9748002458513
1609,1,FRAC,6387,8071,90365,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,1684,53.6609263657957,80.166270783848
1610,8,FRAC,8678,8906,79572,GAL,GEL,17640,LB,SAND,NA,38,,20/40,228,349,77.3684210526316
1612,6,FRAC,6381,6701,49182,GAL,X-LINKGEL,130557,LB,SAND,NA,34,,20/40,320,153.69375,407.990625
1613,6,FRAC,6515,6718,51068,GAL,X-LINKGEL,127823,LB,SAND,NA,32,,20/40,203,251.566502463054,629.669950738916
1614,6,FRAC,6814,7008,74256,GAL,X-LINKGEL,138890,LB,SAND,NA,NA,,20/40,194,382.762886597938,715.927835051546
1615,6,FRAC,6714,6914,60396,GAL,X-LINKGEL,135240,LB,SAND,NA,30,,20/40,200,301.98,676.2
1616,6,FRAC,6688,6884,52038,GAL,X-LINKGEL,135187,LB,SAND,NA,30,,20/40,196,265.5,689.729591836735
1617,8,FRAC,8702,8975,156720,GAL,GEL,36340,LB,SAND,NA,45.7,,20/40,273,574.065934065934,133.113553113553
1620,8,FRAC,8676,8922,142842,GAL,GEL,35480,LB,SAND,NA,35,,20/40,246,580.658536585366,144.227642276423
1621,8,FRAC,8685,8933,140850,GAL,GEL,35260,LB,SAND,NA,39,,20/40,248,567.943548387097,142.177419354839
1624,10,FRAC,9000,9010,81270,GAL,G,17377,LB,SAND,NA,32.3,,20/40,10,8127,1737.7
1625,2,FRAC,7661,8021,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,360,258.1,375
1626,2,FRAC,6354,7339,130326,GAL,X-LINKGEL,215000,LB,SAND,NA,NA,GELA,20/40,985,132.310659898477,218.274111675127
1627,1,FRAC,6430,8042,159000,GAL,GEL,350000,LB,SAND,NA,NA,,20/40,1612,98.6352357320099,217.12158808933
1628,1,FRAC,6420,8068,220506,GAL,GEL,350000,LB,SAND,NA,NA,,20/40,1648,133.802184466019,212.378640776699
1629,1,FRAC,6507,8092,220506,GAL,GEL,35000,LB,SAND,NA,NA,,20/40,1585,139.120504731861,22.0820189274448
1634,2,FRAC,6480,7446,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,966,132.080745341615,222.567287784679
1636,2,FRAC,7872,8135,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,263,353.292775665399,513.307984790875
1637,2,FRAC,7710,7968,70894,GAL,GEL,135000,LB,SAND,NA,NA,,20/40,258,274.782945736434,523.255813953488
1639,2,FRAC,7643,7903,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,260,357.369230769231,519.230769230769
1641,2,FRAC,7647,7948,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,301,308.691029900332,448.504983388704
1643,2,FRAC,6432,7396,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40,964,132.354771784232,223.029045643154
1645,2,FRAC,7761,8011,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,250,371.664,540
1647,6,FRAC,6784,6976,56196,GAL,X-LINKGEL,133882,LB,SAND,NA,30,,20/40,192,292.6875,697.302083333333
1648,6,FRAC,6325,6671,63844,GAL,X-LINKGEL,134547,LB,SAND,NA,31.5,,20/40,346,184.520231213873,388.864161849711
1650,6,FRAC,6441,6619,54768,GAL,X-LINKGEL,136548,LB,SAND,NA,31.5,,20/40,178,307.685393258427,767.123595505618
1653,2,FRAC,7847,8079,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40,232,400.5,581.896551724138
1654,2,FRAC,7721,7944,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40,223,416.663677130045,605.381165919282
1656,2,FRAC,7933,8165,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,232,568.103448275862,212.284482758621
1657,2,FRAC,7895,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,222,630.252252252252,626.126126126126
1661,2,FRAC,7602,7849,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,247,533.603238866397,199.392712550607
1662,2,FRAC,7831,8053,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,222,630.252252252252,630.630630630631
1665,2,FRAC,7849,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,268,522.074626865672,518.656716417911
1666,6,FRAC,6896,7088,54558,GAL,X-LINKGEL,135440,LB,SAND,NA,30,,20/40,192,284.15625,705.416666666667
1667,6,FRAC,6530,6694,54222,GAL,X-LINKGEL,129403,LB,SAND,NA,30.5,,20/40,164,330.621951219512,789.042682926829
1669,6,FRAC,6441,6591,56532,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,150,376.88,921.56
1671,6,FRAC,6541,6710,55818,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40,169,330.284023668639,817.952662721893
1672,6,FRAC,6740,6928,54180,GAL,X-LINKGEL,137740,LB,SAND,NA,30,,20/40,188,288.191489361702,732.659574468085
1673,6,FRAC,6742,6930,54474,GAL,X-LINKGEL,134280,LB,SAND,NA,32,,20/40,188,289.755319148936,714.255319148936
1674,6,FRAC,6295,6439,55524,GAL,X-LINKGEL,134578,LB,SAND,NA,30,,20/40,144,385.583333333333,934.569444444444
1676,2,FRAC,7713,7942,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,229,610.986899563319,611.353711790393
1678,2,FRAC,7959,8183,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40,224,624.625,620.535714285714
1679,2,FRAC,7655,8053,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40,398,351.547738693467,349.246231155779
1680,2,FRAC,7747,8003,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,256,546.546875,546.875
1682,10,FRAC,8949,8956,67410,GAL,GEL,17560,LB,SAND,NA,29,,20/40,7,9630,2508.57142857143
1684,12,FRAC,8964,8974,75642,GAL,GEL,16852,LB,SAND,NA,30,,20/40,10,7564.2,1685.2
1685,10,FRAC,9000,9010,74802,GAL,GEL,14866,LB,SAND,NA,28,,20/40,10,7480.2,1486.6
1686,6,FRAC,6552,6719,57246,GAL,X-LINKGEL,135300,LB,SAND,NA,30,,20/40,167,342.790419161677,810.179640718563
1687,6,FRAC,6346,6541,56112,GAL,X-LINKGEL,132071,LB,SAND,NA,32,,20/40,195,287.753846153846,677.28717948718
1688,2,FRAC,8001,8220,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40,219,638.885844748858,639.269406392694
1690,2,FRAC,7910,8146,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,236,592.864406779661,593.220338983051
1691,2,FRAC,7680,7896,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,216,647.759259259259,648.148148148148
1694,2,FRAC,7800,8020,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40,220,635.981818181818,636.363636363636
1695,2,FRAC,7875,8135,131800,GAL,X-LINKGEL,49250,LB,SAND,NA,NA,GELA,20/40,260,506.923076923077,189.423076923077
1697,10,FRAC,9018,9024,78960,GAL,GEL,18955,LB,SAND,NA,30.5,,20/40,6,13160,3159.16666666667
1698,10,FRAC,8948,8958,73080,GAL,GEL,15300,LB,SAND,NA,32,,20/40,10,7308,1530
1699,10,FRAC,8976,9006,69468,GAL,GEL,18375,LB,SAND,NA,30,,20/40,30,2315.6,612.5
1700,10,FRAC,8998,9008,74802,GAL,GEL,15355,LB,SAND,NA,31,,20/40,10,7480.2,1535.5
1701,2,FRAC,7123,8210,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,1087,121.251149954002,45.3081876724931
1702,2,FRAC,7830,8046,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1703,2,FRAC,7740,7966,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,226,583.185840707965,217.920353982301
1704,2,FRAC,7751,7975,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,224,588.392857142857,219.866071428571
1705,2,FRAC,7863,8096,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,233,565.665236051502,211.37339055794
1706,2,FRAC,7844,8071,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,227,580.616740088106,216.960352422907
1707,2,FRAC,7814,8038,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,224,588.392857142857,219.866071428571
1709,2,FRAC,7849,8113,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,264,499.242424242424,186.55303030303
1710,2,FRAC,7849,8082,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40,233,565.665236051502,211.37339055794
1711,2,FRAC,7945,8162,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,217,607.373271889401,226.958525345622
1713,2,FRAC,7931,8157,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,226,583.185840707965,217.920353982301
1714,2,FRAC,7946,8180,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,234,563.247863247863,210.470085470085
1715,2,FRAC,7977,8193,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,216,610.185185185185,228.009259259259
1716,2,FRAC,7993,8219,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,226,583.185840707965,217.920353982301
1719,10,ACID,8227,8275,3000,GAL,A,0,undefined,undefined,NA,6,HCL,,48,62.5,0
1720,11,FRAC,8856,9016,80152,GAL,GEL,17595,LB,SAND,NA,42,,20/40,160,500.95,109.96875
1723,11,FRAC,8936,8947,77815,GAL,GEL,17318,LB,SAND,NA,24,,20/40,11,7074.09090909091,1574.36363636364
1724,11,FRAC,8970,8981,74015,GAL,GEL,15000,LB,SAND,NA,32,,20/40,11,6728.63636363636,1363.63636363636
1725,6,FRAC,6480,6657,41383,GAL,X-LINKGEL,134117,LB,SAND,NA,31,,20/40,177,233.802259887006,757.723163841808
1726,6,FRAC,6435,6560,49073,GAL,X-LINKGEL,135237,LB,SAND,NA,30,,20/40,125,392.584,1081.896
1727,10,FRAC,8985,9002,80828,GAL,GEL,16203,LB,SAND,NA,31.5,,20/40,17,4754.58823529412,953.117647058824
1729,6,FRAC,6544,6698,53191,GAL,X-LINKGEL,133624,LB,SAND,NA,30,,20/40,154,345.396103896104,867.688311688312
1730,6,FRAC,6571,6725,54352,GAL,X-LINKGEL,133052,LB,SAND,NA,30,,20/40,154,352.935064935065,863.974025974026
1733,2,FRAC,7702,7909,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,207,636.714975845411,237.92270531401
1736,2,FRAC,7791,8003,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,212,621.698113207547,232.311320754717
1737,2,FRAC,7871,8093,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,222,593.693693693694,221.846846846847
1738,2,FRAC,7917,8139,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,222,593.693693693694,221.846846846847
1743,2,FRAC,7839,8060,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40,221,596.380090497738,222.850678733032
1744,2,FRAC,7910,8122,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,212,621.698113207547,232.311320754717
1745,2,FRAC,7908,8118,123270,GAL,W,63548,LB,SAND,NA,NA,SFAC,20/40,210,587,302.609523809524
1746,2,FRAC,7922,8095,129900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40,173,750.867052023121,355.491329479769
1747,6,FRAC,6565,6710,50150,GAL,X-LINKGEL,132458,LB,SAND,NA,31,,20/40,145,345.862068965517,913.503448275862
1748,6,FRAC,6510,6682,54931,GAL,X-LINKGEL,132676,LB,SAND,NA,28.5,,20/40,172,319.366279069767,771.372093023256
1749,6,FRAC,6609,6754,51126,GAL,X-LINKGEL,135186,LB,SAND,NA,30,,20/40,145,352.593103448276,932.31724137931
1755,2,FRAC,7883,8110,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,227,580.616740088106,216.960352422907
1757,2,FRAC,7698,7913,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40,215,613.023255813953,229.06976744186
1759,6,FRAC,6446,6582,51543,GAL,X-LINKGEL,135420,LB,SAND,NA,31,,20/40,136,378.992647058824,995.735294117647
1760,4,FRAC,7087,7252,61446,GAL,X-LINKGEL,173250,LB,SAND,NA,39,,20/40,165,372.4,1050
