Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Base,Fluid.Type,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Total.Height,Geology.Score
0,10000,487524,413620,497524,67150,157957,1157.75862068966,2723.39655172414,147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39884,2009,31.79046,-101.60914,10034,Over 160,40,2,6,12,0,71.54,3,4,12,FRAC,7667,X-LINKGEL,SAND,NA,NA,XLNK,20/40,58,1066,4286
0,0,1401510,1335256,1401510,250962,121444,1167.26511627907,564.855813953488,149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40622,2011,31.77154,-101.59111,10040,40,160,4,4,8,0,21.28,1,4,8,FRAC,9904,X-LINKGEL,SAND,NA,NA,XLNK,NA,215,2638,6319
0,10000,605580,666840,615580,50568,156657,407.806451612903,1263.36290322581,150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.75976,-101.59489,10006,80,Over 160,3,7,14,0,18.724,2,4,14,FRAC,6553,X-LINKGEL,SAND,NA,NA,XLNK,20/40,124,1603,5406
0,9500,576654,485020,586154,62286,132735,2224.5,4740.53571428571,152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39967,2009,31.89392,-101.7133,9582,80,160,2,6,12,0,36.49085403,3,4,12,FRAC,7619,X-LINKGEL,SAND,NA,NA,XLNK,20/40,28,966,3902
817824,10000,0,1746269.87999999,827824,817824,717200,296.527918781726,260.043509789703,153,D,BERRY OIL COMPANY,GLASSCOCK,40099,2009,31.92043,-101.7098,10300,160,80,6,1,2,0,34.6978439,3,8,2,FRAC,10146,GEL,SAND,NA,NA,GELA,20/40,2758,2881.59,14641.54
9828,14070,1016148,1373343.945,1040046,1016148,1215760,284.5555866704,343.321198543825,154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40134,2009,31.9457,-101.75215,10560,80,40,8,1,3,0,69.756,2,9,3,FRAC,10450,X-LINKGEL,SAND,NA,NA,NA,NA,3571,3436,15328.6
1520560.71906,0,0,797164,1757666.39999999,1565583.6,797164,8515.02650000002,297.560283687943,155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40211,2010,31.71028,-101.49617,9937,160,Over 160,6,1,1,0,34.512,3,8,1,FRAC,9833,W,SAND,NA,NA,GELA,NA,2679,3183.03,16128.43
722358,12696,0,314800,735054,722358,314800,315.715909090909,137.587412587413,158,D,BERRY OIL COMPANY,GLASSCOCK,40117,2009,31.95289,-101.72332,10262,160,Over 160,7,1,2,0,26.556,3,9,2,FRAC,10152,W,SAND,NA,NA,NA,20/40,2288,2971.09,15304.56
0,13500,877794,696467,891294,56544,142720,8515.02650000002,9650.93785714281,159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40344,2010,31.96948,-101.71061,10095,160,160,3,8,16,0,25.224,2,4,16,FRAC,6667,X-LINKGEL,SAND,NA,NA,XLNK,20/40,5,1531,5751
768857,0,0,609217,768857,768857,609217,278.268910604416,220.491132826638,160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40356,2010,31.69581,-101.44731,9905,40,Over 160,7,1,1,0,19.788,3,9,1,FRAC,9805,W,SAND,NA,NA,GELA,NA,2763,3298.56,NA
0,75000,1352004,1124217,1427004,60312,150091,498.446280991736,1240.42148760331,163,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40455,2010,31.87677,-101.70701,10235,Over 160,Over 160,3,8,16,0,49.828,2,4,16,FRAC,6871,X-LINKGEL,SAND,NA,NA,XLNK,16/30,121,1543,5041
0,12492,0,886704,16115.32,NA,243600,NA,245.070422535211,164,D,BERRY OIL COMPANY,GLASSCOCK,40275,2010,31.94541,-101.73029,10850,80,160,10,1,2,0,73.936,4,13,2,FRAC,10746,NA,SAND,NA,NA,NA,18/40,994,2481.93,17688.43
0,50700,719000,931000,769700,28700,0,130.454545454545,0,171,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40407,2010,31.74359,-101.59842,10771,80,Over 160,15,7,13,0,47.484,1,15,13,ACID,10720,A,undefined,NA,NA,HCL,NA,220,NA,NA
0,11592,1119972,1145088.027,1131564,1119972,1022000,491.647058823529,448.639157155399,172,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40463,2010,31.67693,-101.59032,10230,80,80,5,1,2,0,28.372,4,8,2,FRAC,10135,GEL,SAND,NA,NA,GELA,NA,2278,2011.29,12729.25
0,49000,924000,952000,973000,81000,50000,7363.63636363636,4545.45454545455,173,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40392,2010,31.75784,-101.60308,10901,80,Over 160,15,10,20,0,41.77,1,15,20,FRAC,10661,GEL,SAND,NA,NA,GELA,20/40,11,NA,NA
0,55000,723000,884000,778000,21000,0,27.9255319148936,0,174,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40429,2010,31.7382,-101.61949,10856,80,160,15,8,16,0,36.072,1,15,16,ACID,10812,A,undefined,NA,NA,HCL,NA,752,NA,NA
0,13500,1082429,1152937,1095929,72408,204399,306.813559322034,866.097457627119,176,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40473,2010,31.86384,-101.72647,10752,40,80,3,8,16,0,37.35049321,2,4,16,FRAC,7203,X-LINKGEL,SAND,NA,NA,XLNK,16/30,236,1529.56,5398.2
1068228,0,0,877792,1068228,1068228,877792,277.822626788036,228.294408322497,178,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40428,2010,31.71895,-101.50778,9990,80,160,8,1,1,0,61.80434803,1,8,1,FRAC,9891,W,SAND,NA,NA,GELA,NA,3845,4576,17803.32
1038996,12600,0,1746269.87999999,1051596,1038996,1215760,272.202253078334,1218.23421535237,182,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40550,2011,31.844,-101.652,10510,80,160,8,1,2,0,53.388,2,9,2,FRAC,10419,FLUD,SAND,NA,NA,GELA,NA,3817,3626.81,16987.76
237250,0,449500,522438,686750,43000,16500,138.709677419355,53.2258064516129,183,D,APACHE CORPORATION,GLASSCOCK,40632,2011,31.82076,-101.53848,10863,80,160,10,7,7,0,35.412,4,13,7,FRAC,10326,X-LINKGEL,SAND,NA,NA,XLNK,NA,310,2652.98,17844.98
0,1000,616300,533788,617300,14500,6000,7250,3000,184,D,APACHE CORPORATION,GLASSCOCK,40660,2011,31.82961,-101.55073,10848,40,80,12,5,6,0,53.116,4,15,6,FRAC,10766,GEL,SAND,NA,NA,BIOC,NA,2,NA,NA
951720,0,0,985400,951720,951720,985400,275.381944444444,285.127314814815,187,D,CROWNQUEST OPERATING LLC,GLASSCOCK,40577,2011,31.81269,-101.59484,10438,40,Over 160,7,1,1,0,84.72,3,9,1,FRAC,10366,FLUD,SAND,NA,NA,NA,NA,3456,3217.44,16745.37
0,15834,24110,1746269.87999999,39944,24110,1215760,5.60176579925651,9650.93785714281,189,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40518,2010,31.6895,-101.52123,10613,80,Over 160,14,1,2,0,41.68,2,15,2,FRAC,10474,GEL,SAND,NA,NA,GELA,NA,4304,NA,NA
0,16500,1552707.24,1285422,1639377.184,1283184,601501,744.73824724318,349.10098665119,191,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40643,2011,31.87397,-101.72086,10306,80,80,3,3,6,0,23.642,2,4,6,FRAC,10103,X-LINKGEL,SAND,NA,NA,XLNK,NA,1723,1530,4924
0,0,1533212.367,1353425,1533212.367,1282260,849581,700.305843801201,463.998361551065,192,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40663,2011,31.97912,-101.70475,10401,80,160,7,3,6,0,23.042,2,8,6,FRAC,10056,X-LINKGEL,SAND,NA,NA,XLNK,30/70,1831,3448,16451
0,25116,0,398000,25116,NA,37000,NA,205.555555555556,194,D,ATHLON FE OPERATING LLC,GLASSCOCK,40501,2010,31.96115,-101.68141,10579,160,Over 160,7,5,13,0,32.96370677,3,9,13,FRAC,10204,NA,SAND,NA,NA,NA,NA,180,3115.11,15654.93
0,20034,0,402000,20034,NA,25000,NA,166.666666666667,196,D,ATHLON FE OPERATING LLC,GLASSCOCK,40512,2010,31.8471,-101.57354,10415,80,Over 160,6,6,12,0,13.372,4,9,12,FRAC,10084,NA,SAND,NA,NA,NA,NA,150,2227.86,14102.14
0,22092,1122618,1139711.973,1144710,1122618,1018000,321.851490825688,291.857798165138,200,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40558,2011,31.68072,-101.52661,10540,80,160,10,1,2,0,58.952,3,12,2,FRAC,10394,GEL,SAND,NA,NA,GELA,NA,3488,3630.1,20868.72
1520560.71906,16000,0,1266600,1757666.39999999,306600,183400,1952.86624203822,1168.15286624204,201,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,40496,2010,31.67846,-101.47281,10025,160,20,6,5,10,0,90.188,4,9,10,FRAC,9866,W,SAND,NA,NA,NA,NA,157,2170.08,13769.9
0,22600,0,1317700,1757666.39999999,491400,230600,2840.46242774566,1332.94797687861,202,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,40527,2010,31.69121,-101.4814,10080,80,Over 160,6,6,12,2356200,98.23186666,4,9,12,FRAC,9919,SLKW,SAND,NA,NA,SFAC,NA,173,2194.1,13693.78
0,17000,679602,1503684,696602,679602,413100,295.350717079531,179.530638852673,204,D,BERRY OIL COMPANY,GLASSCOCK,40562,2011,31.95992,-101.70317,10992,40,Over 160,9,1,2,0,75.576,4,12,2,FRAC,10651,X-LINKGEL,SANDCER,NA,NA,XLNK,NA,2301,2344.69,17912.16
0,16500,1196362,1483342,1212862,302878,173526,3933.48051948052,2253.58441558442,205,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40883,2011,31.97697,-101.66415,9975,40,Over 160,8,4,8,0,41.86032034,1,8,8,FRAC,9926,X-LINKGEL,SAND,NA,NA,GELA,30/50,77,4217.62,17374.81
636720,8190,0,713440,644910,73878,50000,869.152941176471,588.235294117647,206,D,BERRY OIL COMPANY,GLASSCOCK,40616,2011,31.96872,-101.7499,10523,40,80,5,2,4,0,35.212,4,8,4,FRAC,10267,FLUD,SAND,NA,NA,NA,20/40,85,1825.23,11545.27
0,0,1134264,993540,1134264,40000,1e+05,634.920634920635,1587.30158730159,207,D,APACHE CORPORATION,GLASSCOCK,40652,2011,31.73955,-101.62893,10985,80,80,15,7,7,0,94.12444184,1,15,7,FRAC,10902,GEL,SAND,NA,NA,NA,NA,63,NA,NA
0,0,1201204,1084729,1201204,40000,49750,404.040404040404,502.525252525253,208,D,APACHE CORPORATION,GLASSCOCK,40646,2011,31.75303,-101.63589,11000,160,80,14,7,7,0,82.72679578,2,15,7,FRAC,10908,GEL,SAND,NA,NA,NA,NA,99,NA,NA
0,13500,1102391,1175163,1115891,836252,557409,516.843016069221,344.504944375773,209,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40634,2011,31.94875,-101.68634,10191,Over 160,Over 160,7,3,6,0,182.758,2,8,6,FRAC,9964,GEL,SAND,NA,NA,GELA,NA,1618,3410.66,16162.73
0,22000,0,650000,22000,NA,80000,NA,597.014925373134,210,F,ATHLON FE OPERATING LLC,GLASSCOCK,40753,2011,31.73672,-101.43366,9980,80,Over 160,7,8,16,0,9.968,3,9,16,FRAC,9741,NA,SAND,NA,NA,NA,NA,134,3364.69,17063.25
0,16500,1508004,1484532,1524504,1228962,902190,564.520900321543,414.418925126321,212,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40665,2011,31.97423,-101.59722,9903,Over 160,Over 160,8,2,4,0,4.196,1,8,4,FRAC,9673,X-LINKGEL,SAND,NA,NA,XLNK,NA,2177,4538.28,18350.79
0,15120,1103760,1329888.027,1118880,1103760,1188000,256.807817589577,276.407631456491,213,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40608,2011,31.69479,-101.53103,10622,80,160,14,1,2,0,36.92,2,15,2,FRAC,10509,GEL,SAND,NA,NA,GELA,NA,4298,NA,NA
0,15000,1331749,1333245,1346749,118694,87885,2119.53571428571,1569.375,217,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40677,2011,31.93995,-101.74466,10330,40,40,8,4,8,0,64.232,1,8,8,FRAC,10182,X-LINKGEL,SAND,NA,NA,XLNK,NA,56,4454,16625
1055334,0,0,NA,1055334,969,0,1.36307193188076,0,219,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40661,2011,31.75392,-101.6194,10885,80,160,15,1,1,0,95.636,1,15,2,ACID,10872,A,undefined,NA,NA,HCL,NA,4393,NA,NA
891450,4404,0,791000,895854,4404,0,1.36307193188076,0,220,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40657,2011,31.73674,-101.6095,10800,80,40,8,1,2,0,56.668,2,9,2,ACID,10375,A,undefined,NA,NA,HCL,NA,3867,3740,17256.73
0,24360,0,510500,24360,NA,52500,NA,272.020725388601,221,D,ATHLON FE OPERATING LLC,GLASSCOCK,40598,2011,31.8576,-101.57674,10295,80,80,7,8,16,0,15.792,3,9,16,FRAC,10144,NA,SAND,NA,NA,NA,NA,193,3323.96,17520.8
0,24612,0,520500,24612,NA,29000,NA,142.156862745098,222,D,ATHLON FE OPERATING LLC,GLASSCOCK,40705,2011,31.84445,-101.58629,10370,160,Over 160,7,8,16,0,23.312,3,9,16,FRAC,10096,NA,SAND,NA,NA,NA,NA,204,3251.09,17127.22
0,28014,0,501500,28014,NA,29000,NA,208.63309352518,224,F,ATHLON FE OPERATING LLC,GLASSCOCK,40570,2011,31.70158,-101.42258,9993,160,Over 160,6,7,14,0,19.484,4,9,14,FRAC,9876,NA,SAND,NA,NA,NA,NA,139,2184.7,NA
1e+05,33000,513000,846000,646000,1e+05,51000,512.820512820513,261.538461538462,228,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40859,2011,31.75591,-101.6113,10715,40,160,9,8,16,0,36.824,1,9,16,FRAC,10294,FLUD,SAND,NA,NA,BIOC,20/40,195,4306.64,18016.9
218000,34000,412000,740000,664000,108000,50000,5684.21052631579,2631.57894736842,229,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40858,2011,31.75941,-101.61243,10834,40,160,13,8,16,0,41.876,3,15,16,FRAC,10719,FLUD,SAND,NA,NA,BRKR,20/40,19,NA,NA
344000,37000,435000,873000,816000,96000,50000,482.412060301508,251.256281407035,230,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40756,2011,31.76037,-101.60834,10908,40,Over 160,14,8,16,0,30.524,2,15,16,FRAC,10709,FLUD,SAND,NA,NA,BIOC,20/40,199,NA,NA
248000,34000,466000,862000,748000,118000,78000,462.745098039216,305.882352941176,231,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40756,2011,31.7623,-101.60013,10896,80,Over 160,8,7,14,0,27.412,2,9,14,FRAC,10301,FLUD,SAND,NA,NA,BIOC,20/40,255,3781,17434.95
423000,34000,290000,843000,747000,118000,75000,536.363636363636,340.909090909091,232,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40756,2011,31.75537,-101.59803,10710,80,Over 160,8,7,14,0,31.096,2,9,14,FRAC,10271,FLUD,SAND,NA,NA,BIOC,20/40,220,3710,17443.39
232000,32000,455000,776000,719000,116000,75000,385.382059800664,249.169435215947,234,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40731,2011,31.73636,-101.59605,10689,40,160,7,7,14,0,30.76,3,9,14,FRAC,10315,FLUD,SAND,NA,NA,BIOC,20/40,301,3181,16304.37
213000,32000,414000,738000,659000,110000,75000,388.6925795053,265.017667844523,235,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40747,2011,31.74163,-101.59273,10710,80,Over 160,7,7,14,0,30.044,3,9,14,FRAC,10313,FLUD,SAND,NA,NA,BIOC,20/40,283,3186.83,16400.48
226000,26000,356000,685000,608000,123000,75000,419.795221843003,255.972696245734,236,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40834,2011,31.73728,-101.59195,10593,40,160,7,7,13,0,30.492,3,9,13,FRAC,10297,FLUD,SAND,NA,NA,BRKR,20/40,293,3176,16394.56
226500,32500,377000,733000,636000,110000,75000,445.344129554656,303.643724696356,237,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40765,2011,31.74802,-101.59546,10801,80,Over 160,7,7,14,0,29.132,3,9,14,FRAC,10325,FLUD,SAND,NA,NA,BIOC,20/40,247,3185.77,16432.34
0,29000,5e+05,683500,529000,108000,75000,923.076923076923,641.025641025641,239,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40967,2012,31.74285,-101.61588,10880,NA,NA,7,6,12,0,42.18,2,8,12,FRAC,10189,X-LINKGEL,SAND,NA,NA,BIOC,20/40,117,3557.89,16335.78
125000,34000,331000,811000,490000,125000,95000,388.198757763975,295.031055900621,240,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40813,2011,31.75049,-101.60108,10676,80,Over 160,4,8,16,0,21.352,1,4,16,FRAC,9918,FLUD,SAND,NA,NA,BRKR,20/40,322,2641,6415
225000,33000,433000,898500,691000,110000,51000,1089.10891089109,504.950495049505,243,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40855,2011,31.75775,-101.62181,10898,40,80,8,8,16,0,19.268,1,8,16,FRAC,10177,FLUD,SAND,NA,NA,BIOC,20/40,101,4236.72,16827.99
225000,34500,416000,834000,675500,110000,75000,322.58064516129,219.941348973607,246,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40855,2011,31.73012,-101.62132,10818,40,80,7,8,16,0,18.056,3,9,16,FRAC,10489,FLUD,SAND,NA,NA,BIOC,20/40,341,3157.8,16123.77
0,13500,1151566,1212034,1165066,855820,573189,621.510530137981,416.259259259259,247,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40671,2011,31.84179,-101.69247,10405,160,40,4,3,6,0,36.568,1,4,6,FRAC,10041,X-LINKGEL,SAND,NA,NA,XLNK,NA,1377,2353,5829
0,0,1110038,1178247,1110038,829533,562654,553.760347129506,375.60347129506,248,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40701,2011,31.89422,-101.69491,10125,Over 160,Over 160,4,3,6,0,25.364,1,4,6,FRAC,9815,GEL,SAND,NA,NA,GELA,30/50,1498,2714,6150.92
0,24066,0,663000,24066,NA,78000,NA,565.217391304348,250,F,ATHLON FE OPERATING LLC,GLASSCOCK,40800,2011,31.73061,-101.42734,9985,80,Over 160,7,8,16,0,28.784,3,9,16,FRAC,9816,NA,SAND,NA,NA,NA,NA,138,3348.86,17203.75
0,14112,979062,972860,993174,979062,972860,311.703915950334,309.729385546004,251,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40675,2011,31.95503,-101.75882,10654,80,80,8,1,2,0,46.584,2,9,2,FRAC,10586,GEL,SAND,NA,NA,GELA,NA,3141,3442,15214.65
0,12096,951846,786080,963942,951846,786080,321.352464550979,265.388251181634,252,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40710,2011,31.96223,-101.76108,10622,NA,NA,7,1,2,0,74.564,3,9,2,FRAC,10550,GEL,SAND,NA,NA,GELA,NA,2962,2919.27,13983.18
0,16500,1343858,1494110,1360358,175680,119785,1568.57142857143,1069.50892857143,253,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40784,2011,31.91226,-101.74536,10275,80,40,7,4,8,0,73.544,2,8,8,FRAC,10182,X-LINKGEL,SAND,NA,NA,GELA,30/50,112,3316,15486
0,0,1369538,1391744,1369538,6120,0,1.74110953058321,0,254,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40731,2011,31.98098,-101.67887,10198,160,Over 160,7,4,4,0,129.9206302,2,8,5,ACID,10022,A,undefined,NA,NA,HCL,NA,3515,3448.58,16166.92
0,0,1291704,1452522,1291704,12922,0,3.58546059933407,0,255,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40829,2011,31.98844,-101.65041,10187,160,160,7,4,4,0,51.348,2,8,5,ACID,9918,A,undefined,NA,NA,HCL,NA,3604,3672,17464
416000,26300,338000,741000,780300,98000,50000,666.666666666667,340.136054421769,256,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40725,2011,31.68682,-101.45337,10559,40,Over 160,13,6,12,0,16.16,3,15,12,FRAC,10305,FLUD,SAND,NA,NA,SFAC,20/40,147,NA,NA
NA,NA,NA,NA,NA,NA,0,NA,0,258,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40735,2011,31.6577,-101.43634,10200,40,160,11,12,12,NA,423.792,2,12,12,FRAC,10061,A,undefined,NA,NA,HCL,NA,257,4030.24,NA
0,15500,0,1167000,1757666.39999999,420000,258000,1031.94103194103,633.906633906634,259,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,40665,2011,31.67198,-101.49734,10373,80,160,9,5,9,2016000,152.468,4,12,9,FRAC,10223,SLKW,SAND,NA,NA,SFAC,NA,407,2496.04,17116.26
0,24108,0,562000,24108,NA,10000,NA,43.1034482758621,261,F,ATHLON FE OPERATING LLC,GLASSCOCK,40626,2011,31.70065,-101.48874,10200,40,Over 160,7,8,16,0,26.888,3,9,16,FRAC,9946,NA,SAND,NA,NA,NA,NA,232,3282.89,17043.15
0,13500,1239351,1380160,1252851,182505,130227,2851.640625,2034.796875,263,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40742,2011,31.86166,-101.70396,10340,160,20,7,4,8,0,39.84,2,8,8,FRAC,10264,GEL,SAND,NA,NA,NA,NA,64,3390.24,15463.81
NA,NA,NA,NA,NA,NA,0,NA,0,265,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40881,2011,31.66448,-101.45051,10346,80,160,14,12,12,NA,257.668,2,15,12,FRAC,10200,A,undefined,NA,NA,HCL,NA,252,NA,NA
915348,0,0,1207360,915348,915348,1078000,221.848763936016,261.26999515269,266,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,40777,2011,31.77637,-101.5826,11328,80,160,13,1,1,0,43.24659366,3,15,1,FRAC,11044,FLUD,SAND,NA,NA,NA,NA,4126,NA,NA
1116402,0,0,1306143.945,1116402,1116402,1166000,403.324421965318,421.242774566474,267,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,40687,2011,31.77097,-101.57667,10398,160,Over 160,7,1,1,0,17.936,3,9,1,FRAC,10056,FLUD,SAND,NA,NA,NA,NA,2768,3205.42,16929.95
922488,0,0,914711,922488,922488,914711,287.021779713752,284.602053515868,268,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,40674,2011,31.77794,-101.57806,10500,80,80,7,1,1,0,25.468,3,9,1,FRAC,10204,FLUD,SAND,NA,NA,NA,NA,3214,3228.99,16958.09
236000,32700,509000,840000,777700,2200,0,146.666666666667,0,269,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40722,2011,31.72146,-101.46417,10705,160,Over 160,14,7,15,0,21.2,3,16,15,ACID,10605,A,undefined,NA,NA,HCL,NA,15,NA,NA
129000,32000,596000,885000,757000,129000,95000,434.343434343434,319.86531986532,270,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40781,2011,31.71955,-101.47231,10080,160,Over 160,7,7,14,0,24.084,3,9,14,FRAC,9793,FLUD,SAND,NA,NA,BIOC,20/40,297,3288.46,16985.6
111000,29000,397000,839500,537000,111000,97500,371.23745819398,326.086956521739,271,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40843,2011,31.72083,-101.49947,10057,80,Over 160,4,7,14,0,6.988,1,4,14,FRAC,9723,FLUD,SAND,NA,NA,BIOC,20/40,299,2562.17,6385.81
129000,23000,377000,627000,529000,129000,95000,406.940063091483,299.684542586751,272,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40734,2011,31.72947,-101.44898,10092,40,Over 160,6,5,10,0,23.62,3,8,10,FRAC,9691,FLUD,SAND,NA,NA,BIOC,20/40,317,3261,16015.71
111000,30000,398500,851500,539500,111000,97500,392.226148409894,344.52296819788,273,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40767,2011,31.66599,-101.4159,10135,160,Over 160,3,7,14,0,26.516,2,4,14,FRAC,9531,FLUD,SAND,NA,NA,SFAC,20/40,283,1634.03,5639.39
108000,26000,368500,762000,502500,108000,80000,565.44502617801,418.848167539267,275,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40770,2011,31.65419,-101.4212,10093,40,Over 160,2,6,12,0,32.736,3,4,12,FRAC,9521,FLUD,SAND,NA,NA,BIOC,20/40,191,1093.07,4507.01
1402800,26000,0,689000,1428800,252000,115000,1211.53846153846,552.884615384615,277,D,ROYALTY LAND & DEVELOPMENT COMPANY INC,GLASSCOCK,40846,2011,31.93507,-101.70192,10350,80,Over 160,6,2,4,0,97.304,4,9,4,FRAC,10312,W,SAND,NA,NA,NA,NA,208,2029.4,12260.89
1083306,0,0,1283520,1083306,1083306,1146000,328.374052743256,347.377993331312,279,D,BLUESTEM ENERGY HOLDINGS LLC,GLASSCOCK,40710,2011,31.81948,-101.66278,10798,80,20,10,1,1,0,59.932,3,12,1,FRAC,10679,FLUD,SAND,NA,NA,NA,NA,3299,3430.12,20038.8
1001406,0,0,1261120,1001406,1001406,1126000,288.589625360231,324.495677233429,280,D,BLUESTEM ENERGY HOLDINGS LLC,GLASSCOCK,40736,2011,31.81484,-101.66631,10870,80,40,10,1,1,0,35.636,3,12,1,FRAC,10770,FLUD,SAND,NA,NA,NA,NA,3470,3429.67,20095.48
NA,NA,NA,NA,NA,NA,0,NA,0,281,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40693,2011,31.65687,-101.50167,10144,80,80,8,12,12,NA,88.32861051,2,9,12,FRAC,10068,A,undefined,NA,NA,HCL,NA,184,3869,18398.54
1090740,15120,0,905898,1105860,1090740,905898,320.428907168038,266.12749706228,282,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40694,2011,31.67115,-101.52251,10680,80,80,13,1,2,0,10.636,3,15,2,FRAC,10484,FLUD,SAND,NA,NA,NA,NA,3404,NA,NA
0,83554.9999999988,382000,253700,1757666.39999999,382000,253700,251.150558842867,166.798159105851,284,D,BERRY OIL COMPANY,GLASSCOCK,40799,2011,31.96436,-101.70016,10255,40,80,6,1,2,0,46.308,4,9,2,FRAC,10150,X-LINKGEL,SAND,NA,NA,XLNK,30/50,1521,2015.88,12282.35
927948,12096,0,866438,940044,927948,866438,273.086521483225,254.984696880518,286,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40771,2011,31.72321,-101.52211,10533,40,80,13,1,2,0,109.128,3,15,2,FRAC,10448,FLUD,SAND,NA,NA,GELA,NA,3398,NA,NA
0,10,650535,866588,650545,500,0,1.36307193188076,0,288,D,BERRY OIL COMPANY,GLASSCOCK,40793,2011,31.92965,-101.70684,10913,80,160,9,10,11,0,153.18,4,12,11,ACID,10628,A,undefined,NA,NA,ACET,NA,44,2354.64,17434.36
