Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
0,5250,172916,470520,178166,47820,135304,105,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39498,2008,31.81536,-101.74153,8704,Over 160,20,SPBR_U --> WFMP,3,6,0,48.844,SPBR_U,WFMP,6,FRAC,6914,7071,GAL,X-LINKGEL,LB,SAND,NA,20/40,5636,6880.96,7434.97,8416.43,8710.32,8979.91,9965.59,10266.34,10405.15,10468.94,10569.73,10848.36,10982.68,11068.36
0,7500,221728,222173,229228,49643,137039,106,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39507,2008,31.79785,-101.64239,10255,40,80,CLFK --> WFMP,4,8,0,25.376,CLFK,WFMP,8,FRAC,6525,6595,GAL,X-LINKGEL,LB,SAND,NA,20/40,5555,6516,7104,8121,8375,8910,9768,10064,10232.87,10334.67,10411.91,10572.12,10712.41,10771.96
0,13500,431728,514420,445228,53621,137543,107,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39519,2008,31.79072,-101.64008,10176,160,40,CLFK --> WFMP,6,12,0,24.14,CLFK,WFMP,12,FRAC,6523,6552,GAL,X-LINKGEL,LB,SAND,NA,16/30,5503,6531,7086,8118,8375,9003,9802,10095.37,10239.1,10339.12,10426.46,10578.33,10722.03,10784.52
10000,26000,508689,413900,547689,23277.5,NA,110,D,ATHLON FE OPERATING LLC,GLASSCOCK,39514,2008,31.9583,-101.69382,10500,80,Over 160,CLFK --> STRAWN,8,16,0,66.2739258,CLFK,STRAWN,16,FRAC,10024,10074,GAL,W,NA,NA,NA,NA,5690,6510,7024,8048,8274,8803,9653,9976,10099,10162.78,10182.29,10419.08,10640.31,10687.28
0,6000,211068,606324,217068,44167,139450,112,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39542,2008,31.68924,-101.62125,8362,160,40,SPBR_U --> SPBR_L,4,8,0,32.076,SPBR_U,SPBR_L,8,FRAC,6540,6680,GAL,X-LINKGEL,LB,SAND,NA,20/40,5391,6516,7065,8095,8399.7,8807.62,9843.69,10139.65,10264.75,10357.14,10479.02,10652.7,10811.63,10878.81
0,6000,217988,580155,223988,51788,140070,113,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39563,2008,31.68763,-101.61187,8338,80,40,SPBR_U --> SPBR_L,4,8,0,22.828,SPBR_U,SPBR_L,8,FRAC,6506,6622,GAL,X-LINKGEL,LB,SAND,NA,20/40,5662,6446,7028,8057,8368.1,8753.16,9803.35,10100.33,10236.71,10339.52,10430.38,10614.56,10765.16,10828.11
0,6000,232412,579200,238412,54204,135287,114,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39568,2008,31.69162,-101.60838,8295,80,40,CLFK --> SPBR_L,4,8,0,15.55114674,CLFK,SPBR_L,8,FRAC,6481,6601,GAL,X-LINKGEL,LB,SAND,NA,20/40,5554,6439,7013,8058,8358.3,8730.97,9784.02,10085.25,10223.8,10328.66,10428.46,10598.55,10743.98,10806.36
0,12000,547628,602280,559628,42873,130934,115,C,APACHE CORPORATION,GLASSCOCK,39772,2008,31.72171,-101.77145,9882,80,40,SPBR_U --> WFMP,7,14,0,11.188,SPBR_U,WFMP,14,FRAC,7082,7174,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,6008,6966,7541,8537,8833,9238,10128.62,10428.43,10577.97,10639.7,10786.9,11155.31,11258.76,11342.94
0,20000,676928,648070,696928,52794,134130,116,C,APACHE CORPORATION,GLASSCOCK,39774,2008,31.71538,-101.76703,9876,80,40,SPBR_U --> WFMP,7,14,0,25.4251233,SPBR_U,WFMP,14,FRAC,6990,7060,GAL,X-LINKGEL,LB,SAND,NA,20/40,6041,6942,7506,8530,8820,9241,10121.81,10425.36,10576.94,10640.77,10785.34,11142.8,11256.4,11353.72
0,19000,570219,621902,589219,48079,141147,118,C,APACHE CORPORATION,GLASSCOCK,39776,2008,31.71336,-101.77513,9886,80,40,SPBR_U --> WFMP,7,14,0,16.768,SPBR_U,WFMP,14,FRAC,6997,7068,GAL,X-LINKGEL,LB,SAND,NA,20/40,6081,6980,7542,8536,8841,9242,10140.9,10439.03,10591.36,10655.03,10803.3,11164.41,11282.96,11367.9
0,16128,1004640,1221471.973,1020768,1004640,927236,120,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39685,2008,31.85353,-101.65011,10511,40,40,CLFK --> ATOKA,1,2,0,45.376,CLFK,ATOKA,2,FRAC,6556,10005,GAL,GEL,LB,SAND,GELA,NA,5773.31,6554,7067,8120,8569,8988,9785,10066,10199,10324.62,10364.04,10526.27,10700.94,10752.5
0,18000,679906,1328840,697906,73222,177573,121,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39760,2008,31.98413,-101.73284,9976,80,Over 160,SPBR_L --> WFMP,11,22,0,17.38,SPBR_L,WFMP,22,FRAC,7267,7341,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5637,6754,7251,8265,8482,9008,9758,10111.71,10247.1,10268.33,10286.46,10568.89,10820.86,10873.59
0,26000,0,402403,153212,23277.5,0,122,D,MERIT ENERGY COMPANY,GLASSCOCK,39616,2008,31.74877,-101.68896,9535,80,80,WFMP --> WFMP,4,8,0,35.256,WFMP,WFMP,8,ACID,9254,9407,GAL,A,undefined,undefined,HCL,NA,5919,6744,7323,8331,8604,8955.58,9922.21,10224.9,10377.38,10487.18,10592.56,10773.62,10937.74,11006.44
0,10500,563526,224088,574026,27231,16598,124,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39957,2009,31.99172,-101.66464,10030,160,Over 160,WFMP --> WFMP,6,12,0,14.11666124,WFMP,WFMP,12,FRAC,7818,7828,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5661,6651,7045,7884,8262,8469.54,9577,9898.82,10041.31,NA,10161.91,10299.24,10565.94,10620.19
0,14000,864409,449794,878409,195873,136963,125,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39826,2009,31.97545,-101.66831,9996,40,Over 160,WFMP --> WFMP,6,12,0,55.764,WFMP,WFMP,12,FRAC,8006,8030,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5494,6336,6850,7868,8173,8515,9533,9846,10004.21,10103.34,10124.88,10272.73,10508.12,10548.28
0,12080,474075,318295,486155,84620,40104,129,F,ATHLON FE OPERATING LLC,GLASSCOCK,39791,2008,31.70944,-101.48711,10200,160,Over 160,WFMP --> ATOKA,5,10,0,28.724,WFMP,ATOKA,10,FRAC,9742,9942,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5019,6016.19,6543.34,7660.16,8084.61,8228.5,9362,9740,9819,9963.17,9983.66,10091.85,10250.11,10333.86
0,12000,755718,672071,767718,57414,122013,131,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39777,2008,31.76686,-101.61135,10568,40,80,SPBR_U --> WFMP,7,14,0,19.24918288,SPBR_U,WFMP,14,FRAC,6463,6493,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5454,6445,6998,8063,8341,8872,9738,10043,10181,10283.2,10348,10521.5,10647.2,10701.53
0,12500,460671,257881,473171,51236,41265,132,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39777,2008,31.77082,-101.59428,10404,40,160,WFMP --> ATOKA,4,9,0,62.13588059,WFMP,ATOKA,9,FRAC,8442,8456,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5309,6412,6928,8003,8271,8778,9727,10024,10152,10234.47,10307.41,10454.49,10577.01,10626.2
NA,NA,NA,NA,NA,NA,NA,133,D,MERIT ENERGY COMPANY,GLASSCOCK,39743,2008,31.75941,-101.72288,9500,Over 160,40,SPBR_L --> WFMP,NA,1,NA,68.40805807,SPBR_L,WFMP,1,NTRL,7450,9342,NA,NA,NA,NA,NA,NA,6068,6843,7401,8404,8683,9085,10008.68,10309.58,10459.84,10552.44,10665.79,10927.11,11061.06,11136.76
0,10500,624937,695140,635437,47962,134806,135,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39728,2008,31.76303,-101.59157,10430,80,Over 160,SPBR_U --> WFMP,6,12,0,27.776,SPBR_U,WFMP,12,FRAC,6423,6474,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5297,6372,6923,7984,8275,8774,9711,10009,10131,10228.05,10299.53,10450.86,10568.37,10615.92
0,13500,979212,744620,992712,74676,180500,136,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39889,2009,31.97958,-101.652,10017,160,Over 160,WFMP --> WFMP,8,16,0,55.332,WFMP,WFMP,16,FRAC,7684,7777,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5386,6299,6815,7787,8050,8532,9541,9852,9978.24,10089.71,10115.56,10253.64,10490.12,10547.61
0,26000,321339,516840,520460,51408,131780,138,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39836,2009,31.77052,-101.6114,10488,40,40,SPBR_U --> STRAWN,5,13,57594,16.288,SPBR_U,STRAWN,13,FRAC,6473,6767,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5453,6437,7000,8069,8343,8882,9765,10054,10199,10282.27,10352.78,10523.1,10650.5,10706.56
0,10000,443297,554580,453297,68764,183892,142,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.79265,-101.63186,10161,160,80,SPBR_U --> WFMP,6,12,0,39.94539112,SPBR_U,WFMP,12,FRAC,6555,6560,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5476,6510,7088,8129,8399,8957,9810,10105,10218.55,10319.64,10418.07,10557.4,10700.02,10760.81
0,10500,418005,563980,428505,59934,112994,143,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39856,2009,31.76336,-101.62769,10091,160,40,SPBR_U --> WFMP,6,12,0,55.758,SPBR_U,WFMP,12,FRAC,6559,6564,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5540,6534,7097,8143,8421,8942,9808,10086.87,10221.72,10332.99,10402.44,10571.66,10703.89,10773.2
0,10500,514797,562960,525297,38661,115720,145,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39841,2009,31.76546,-101.61875,10108,80,80,SPBR_U --> WFMP,6,12,0,30.744,SPBR_U,WFMP,12,FRAC,6522,6668,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5479,6489,7052,8108,8385,8907,9794,10063.76,10199.14,10305.63,10372.13,10545.79,10670.89,10733.33
0,12000,1338664.45,1018714,1371338,73378,181008,146,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40400,2010,31.98761,-101.681,10100,160,Over 160,SPBR_U --> WFMP,7,14,0,63.824,SPBR_U,WFMP,14,FRAC,6480,6698,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5551,6423,6926,7922,8195,8680.67,9601,9922,10032.87,10138.24,10155.42,10303.72,10569.46,10619.51
0,10000,487524,413620,497524,67150,157957,147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39884,2009,31.79046,-101.60914,10034,Over 160,40,SPBR_L --> WFMP,6,12,0,71.54,SPBR_L,WFMP,12,FRAC,7609,7667,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5344,6398,6974,8040,8312,8865,9765,10021.16,10148.37,10261.78,10384.48,10491.26,10628.24,10683.67
0,0,1338664.45,1335256,1401510,250962,121444,149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40622,2011,31.77154,-101.59111,10040,40,160,CLFK --> WFMP,4,8,0,21.28,CLFK,WFMP,8,FRAC,9689,9904,GAL,X-LINKGEL,LB,SAND,XLNK,NA,5328,6338,6909,7966,8215,8743,9684,9977,10125.39,10227.86,10298.86,10439.81,10561.83,10610.25
0,10000,605580,666840,615580,50568,156657,150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.75976,-101.59489,10006,80,Over 160,SPBR_U --> WFMP,7,14,0,18.724,SPBR_U,WFMP,14,FRAC,6429,6553,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5337,6409,6948,8012,8296,8797,9703,10027.12,10147.57,10246.88,10323.46,10473.18,10584.83,10629.68
0,9500,576654,485020,586154,62286,132735,152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39967,2009,31.89392,-101.7133,9582,80,160,SPBR_L --> WFMP,6,12,0,36.49085403,SPBR_L,WFMP,12,FRAC,7591,7619,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5510,6711,7256,8222,8473,8783,9769.09,10048.72,10180.82,10281.81,10351.21,10500.47,10659.14,10722.38
817824,10000,0,1398355.9,827824,817824,717200,153,D,BERRY OIL COMPANY,GLASSCOCK,40099,2009,31.92043,-101.7098,10300,160,80,SPBR_L --> STRAWN,1,2,0,34.6978439,SPBR_L,STRAWN,2,FRAC,7388,10146,GAL,GEL,LB,SAND,GELA,20/40,5901,6613,7136.65,8138.01,8475.34,8839.94,9687.94,10018.24,10151.37,10224.25,10266.27,10509.62,10659.45,10716.78
9828,14070,1016148,1373343.945,1040046,1016148,927236,154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40134,2009,31.9457,-101.75215,10560,80,40,SPBR_U --> ATOKA,1,3,0,69.756,SPBR_U,ATOKA,3,FRAC,6879,10450,GAL,X-LINKGEL,LB,SAND,NA,NA,5749,6843,7459,8331,8610,9079,9810,10139,10279,10302.4,10319.56,10651.22,10840.99,10883.98
1075580.1,0,0,797164,1408201.2,1231011.6,797164,155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40211,2010,31.71028,-101.49617,9937,160,Over 160,SPBR_L --> STRAWN,1,1,0,34.512,SPBR_L,STRAWN,1,FRAC,7154,9833,GAL,W,LB,SAND,GELA,NA,5060,6046.5,6570.97,7648,7996.88,8204.78,9387,9754,9854,9966.3,9975.48,10107.89,10220.94,10301.11
722358,12696,0,314800,735054,722358,314800,158,D,BERRY OIL COMPANY,GLASSCOCK,40117,2009,31.95289,-101.72332,10262,160,Over 160,SPBR_L --> ATOKA,1,2,0,26.556,SPBR_L,ATOKA,2,FRAC,7864,10152,GAL,W,LB,SAND,NA,20/40,5631,6649,7169,8158,8405,8906,9674,9992,10140.09,10231.85,10255.36,10499.25,10675.93,10729.25
0,13500,877794,696467,891294,56544,142720,159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40344,2010,31.96948,-101.71061,10095,160,160,SPBR_U --> WFMP,8,16,0,25.224,SPBR_U,WFMP,16,FRAC,6662,6667,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5606,6628,7134,8159,8575,8877,9586,9998.2,10127.6,10211.57,10228.71,10444.27,10664.45,10712.55
768857,0,0,609217,768857,768857,609217,160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40356,2010,31.69581,-101.44731,9905,40,Over 160,SPBR_L --> ATOKA,1,1,0,19.788,SPBR_L,ATOKA,1,FRAC,7042,9805,GAL,W,LB,SAND,GELA,NA,4619,5948.32,6489.93,7607.91,7927.83,8187.89,9306.97,9687.86,9788.49,NA,9990.37,9978.48,10152.63,10224.43
0,26000,1338664.45,1124217,1408201.2,60312,150091,163,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40455,2010,31.87677,-101.70701,10235,Over 160,Over 160,SPBR_U --> WFMP,8,16,0,49.828,SPBR_U,WFMP,16,FRAC,6750,6871,GAL,X-LINKGEL,LB,SAND,XLNK,16/30,5541,6727,7275,8270,8510,8720,9815,10111,10226.55,10336.49,10420.3,10542.69,10703.2,10770.61
0,12492,0,886704,153212,NA,243600,164,D,BERRY OIL COMPANY,GLASSCOCK,40275,2010,31.94541,-101.73029,10850,80,160,WFMP --> WOOD,1,2,0,73.936,WFMP,WOOD,2,FRAC,9752,10746,NA,NA,LB,SAND,NA,18/40,5882,6716,7232,8217,8447,8970,9735,10102,10224,10231.54,10257.49,10577.14,10698.93,10753.81
0,26000,719000,931000,769700,28700,0,171,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40407,2010,31.74359,-101.59842,10771,80,Over 160,CLFK --> SIL_DEV,7,13,0,47.484,CLFK,SIL_DEV,13,ACID,10500,10720,GAL,A,undefined,undefined,HCL,NA,5712.36,6416.18,6967.17,8033.02,8303.51,8905.64,9723.64,10023,10156,10268.35,10352.67,10487.95,10610.21,10668
0,11592,1119972,1145088.027,1131564,1119972,927236,172,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40463,2010,31.67693,-101.59032,10230,80,80,WFMP --> STRAWN,1,2,0,28.372,WFMP,STRAWN,2,FRAC,7857,10135,GAL,GEL,LB,SAND,GELA,NA,5559.38,6421.32,6978.34,8022.09,8293.43,8659.59,9734.31,10033.38,10192.29,10299.82,10333.96,10550.9,10689.05,10739.84
0,26000,924000,952000,973000,81000,50000,173,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40392,2010,31.75784,-101.60308,10901,80,Over 160,CLFK --> SIL_DEV,10,20,0,41.77,CLFK,SIL_DEV,20,FRAC,10650,10661,GAL,GEL,LB,SAND,GELA,20/40,5399,6401,6976,8032,8315,8868.02,9721,10031,10142,10273.26,10352.66,10472.01,10593,10632
0,26000,723000,884000,778000,23277.5,0,174,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40429,2010,31.7382,-101.61949,10856,80,160,CLFK --> SIL_DEV,8,16,0,36.072,CLFK,SIL_DEV,16,ACID,10060,10812,GAL,A,undefined,undefined,HCL,NA,5808.1,6543.77,7096.89,8132.71,8409.75,8958.81,9783.31,10093.42,10237.41,10331.9,10432.23,10565.92,10733.67,10786.36
0,13500,1082429,1152937,1095929,72408,204399,176,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40473,2010,31.86384,-101.72647,10752,40,80,SPBR_U --> WFMP,8,16,0,37.35049321,SPBR_U,WFMP,16,FRAC,6967,7203,GAL,X-LINKGEL,LB,SAND,XLNK,16/30,6168.48,6849.12,7398.04,8378.68,8718.29,8807.21,9909.36,10208.58,10308.27,10385.17,10466.72,10653,10800.29,10884.04
1068228,0,0,877792,1068228,1068228,877792,178,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40428,2010,31.71895,-101.50778,9990,80,160,CLFK --> STRAWN,1,1,0,61.80434803,CLFK,STRAWN,1,FRAC,6046,9891,GAL,W,LB,SAND,GELA,NA,5194,6086,6654,7690,7982.63,8292.05,9432,9770,9863,10000.78,10039.5,10173.11,10280.1,10334.85
1038996,12600,0,1398355.9,1051596,1038996,927236,182,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40550,2011,31.844,-101.652,10510,80,160,SPBR_U --> ATOKA,1,2,0,53.388,SPBR_U,ATOKA,2,FRAC,6602,10419,GAL,FLUD,LB,SAND,GELA,NA,5899.36,6571.83,7104.95,8128.76,8560.77,8985.21,9789.01,10072.23,10198.64,10330.11,10363.37,10546.09,10713.81,10769.22
237250,0,449500,522438,686750,43000,16500,183,D,APACHE CORPORATION,GLASSCOCK,40632,2011,31.82076,-101.53848,10863,80,160,WFMP --> WOOD,7,7,0,35.412,WFMP,WOOD,7,FRAC,10016,10326,GAL,X-LINKGEL,LB,SAND,XLNK,NA,5525.85,6082.5,6586.64,7663.17,8031.13,8256.87,9490,9808.37,9928.18,10020.99,10117.04,10242.21,10316.15,10362.2
0,1000,616300,533788,617300,23277.5,6000,184,D,APACHE CORPORATION,GLASSCOCK,40660,2011,31.82961,-101.55073,10848,40,80,WFMP --> SIL_DEV,5,6,0,53.116,WFMP,SIL_DEV,6,FRAC,10764,10766,GAL,GEL,LB,SAND,BIOC,NA,5565.78,6145.17,6670.24,7725.02,8106.89,8303.29,9534.79,9843.98,9972.3,10072.04,10149.15,10268.34,10373.68,10418.4
951720,0,0,985400,951720,951720,927236,187,D,CROWNQUEST OPERATING LLC,GLASSCOCK,40577,2011,31.81269,-101.59484,10438,40,Over 160,SPBR_L --> ATOKA,1,1,0,84.72,SPBR_L,ATOKA,1,FRAC,6910,10366,GAL,FLUD,LB,SAND,NA,NA,5649.83,6309.2,6857.75,7945.19,8311.68,8705.28,9656.94,9950.09,10075.19,10218.11,10301.26,10393.07,10546.5,10586.72
0,15834,24110,1398355.9,153212,24110,927236,189,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40518,2010,31.6895,-101.52123,10613,80,Over 160,SPBR_U --> SIL_DEV,1,2,0,41.68,SPBR_U,SIL_DEV,2,FRAC,6170,10474,GAL,GEL,LB,SAND,GELA,NA,5276.07,6139.94,6678.3,7771.21,8201.79,8415.64,9503.42,9858.8,9961.11,10067.46,10103.29,10274.35,10397,10439.5
0,16500,1338664.45,1285422,1408201.2,1231011.6,601501,191,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40643,2011,31.87397,-101.72086,10306,80,80,SPBR_U --> WFMP,3,6,0,23.642,SPBR_U,WFMP,6,FRAC,8380,10103,GAL,X-LINKGEL,LB,SAND,XLNK,NA,5634,6833,7371,8363,8581,8768.2,9876,10182,10261.04,10350.67,10429.68,10594.41,10743.32,10822.59
0,0,1338664.45,1353425,1408201.2,1231011.6,849581,192,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40663,2011,31.97912,-101.70475,10401,80,160,SPBR_U --> STRAWN,3,6,0,23.042,SPBR_U,STRAWN,6,FRAC,8225,10056,GAL,X-LINKGEL,LB,SAND,XLNK,30/70,5464,6553,7073,8080,8320,8554,9663,10001,10156,10202.48,10217.67,10448.71,10659.65,10704.5
0,25116,0,398000,153212,NA,37000,194,D,ATHLON FE OPERATING LLC,GLASSCOCK,40501,2010,31.96115,-101.68141,10579,160,Over 160,SPBR_L --> ATOKA,5,13,0,32.96370677,SPBR_L,ATOKA,13,FRAC,10024,10204,NA,NA,LB,SAND,NA,NA,5685.88,6525.57,7021.73,8007.49,8344.89,8774.23,9649.18,9963.67,10136.84,10177.38,10197.73,10416.44,10623.47,10665.18
0,20034,0,402000,153212,NA,25000,196,D,ATHLON FE OPERATING LLC,GLASSCOCK,40512,2010,31.8471,-101.57354,10415,80,Over 160,WFMP --> ATOKA,6,12,0,13.372,WFMP,ATOKA,12,FRAC,9934,10084,NA,NA,LB,SAND,NA,NA,5477.16,6203.77,6714.2,7794.14,8208.81,8270.2,9596.1,9889.14,10022,10140.55,10197.16,10302.43,10444.54,10489
0,22092,1122618,1139711.973,1144710,1122618,927236,200,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40558,2011,31.68072,-101.52661,10540,80,160,SPBR_L --> MISS,1,2,0,58.952,SPBR_L,MISS,2,FRAC,6906,10394,GAL,GEL,LB,SAND,GELA,NA,5295.57,6159.07,6696.08,7781.22,8168.08,8440.85,9509.32,9893.05,10006.93,10087.36,10111.37,10326.18,10440.11,10465.98
1075580.1,16000,0,1266600,1408201.2,306600,183400,201,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,40496,2010,31.67846,-101.47281,10025,160,20,WFMP --> ATOKA,5,10,0,90.188,WFMP,ATOKA,10,FRAC,9709,9866,GAL,W,LB,SAND,NA,NA,5079.27,6008.9,6554.97,7655.87,8022.19,8313.75,9351.15,9716.66,9825.95,9958.12,10001.98,10060.86,10234.94,10319.75
0,22600,0,1317700,1408201.2,491400,230600,202,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,40527,2010,31.69121,-101.4814,10080,80,Over 160,WFMP --> ATOKA,6,12,2356200,98.23186666,WFMP,ATOKA,12,FRAC,9746,9919,GAL,SLKW,LB,SAND,SFAC,NA,5068.98,6009.64,6553.67,7662.93,8106.92,8304.69,9378.19,9756.3,9857.03,9972.07,10030.88,10095.1,10280.18,10370.17
0,17000,679602,1398355.9,696602,679602,413100,204,D,BERRY OIL COMPANY,GLASSCOCK,40562,2011,31.95992,-101.70317,10992,40,Over 160,WFMP --> MISS,1,2,0,75.576,WFMP,MISS,2,FRAC,8350,10651,GAL,X-LINKGEL,LB,SANDCER,XLNK,NA,5629.89,6593.11,7097.61,8097.9,8415.89,8682.49,9674.48,9987.89,10134.57,10184.87,10203.98,10442.59,10669.21,10720.49
0,16500,1196362,1398355.9,1212862,302878,173526,205,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40883,2011,31.97697,-101.66415,9975,40,Over 160,CLFK --> STRAWN,4,8,0,41.86032034,CLFK,STRAWN,8,FRAC,9849,9926,GAL,X-LINKGEL,LB,SAND,GELA,30/50,5642.65,6354.43,6838.41,7790.99,8158.59,8523.14,9546.31,9860.27,10011.2,10114.04,10136.59,10279.03,10517.25,10561.09
636720,8190,0,713440,644910,73878,50000,206,D,BERRY OIL COMPANY,GLASSCOCK,40616,2011,31.96872,-101.7499,10523,40,80,WFMP --> STRAWN,2,4,0,35.212,WFMP,STRAWN,4,FRAC,10182,10267,GAL,FLUD,LB,SAND,NA,20/40,5712.25,6824.86,7358,8335.42,8680.87,9004.8,9788.01,10160.65,10315.16,10285.82,10308.44,10715.34,10869.81,10926.46
0,0,1134264,993540,1134264,40000,1e+05,207,D,APACHE CORPORATION,GLASSCOCK,40652,2011,31.73955,-101.62893,10985,80,80,CLFK --> SIL_DEV,7,7,0,94.12444184,CLFK,SIL_DEV,7,FRAC,10839,10902,GAL,GEL,LB,SAND,NA,NA,5822.52,6572.25,7132.22,8164.02,8433.79,8951.97,9803.04,10111.56,10252.72,10351.41,10448.65,10588.67,10752,10811.28
0,0,1201204,1084729,1201204,40000,49750,208,D,APACHE CORPORATION,GLASSCOCK,40646,2011,31.75303,-101.63589,11000,160,80,SPBR_U --> SIL_DEV,7,7,0,82.72679578,SPBR_U,SIL_DEV,7,FRAC,10809,10908,GAL,GEL,LB,SAND,NA,NA,5824.19,6589.13,7143.18,8176.27,8447.31,8925.74,9809.79,10109.59,10251.99,10355.62,10431.96,10591,10745.64,10816.63
0,13500,1102391,1175163,1115891,836252,557409,209,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40634,2011,31.94875,-101.68634,10191,Over 160,Over 160,SPBR_U --> STRAWN,3,6,0,182.758,SPBR_U,STRAWN,6,FRAC,8346,9964,GAL,GEL,LB,SAND,GELA,NA,5685.72,6531.44,7025.78,8041.88,8299.41,8738.94,9621.88,9942.1,10111.95,10149.81,10173.02,10381.11,10594.25,10640.37
0,22000,0,650000,153212,NA,80000,210,F,ATHLON FE OPERATING LLC,GLASSCOCK,40753,2011,31.73672,-101.43366,9980,80,Over 160,SPBR_L --> ATOKA,8,16,0,9.968,SPBR_L,ATOKA,16,FRAC,9607,9741,NA,NA,LB,SAND,NA,NA,4473.01,5749.4,6246.53,7433.07,7764.61,8043.04,9199.41,9527.53,9611.22,9709.08,9903.54,9850.41,9994.79,10062.1
