Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Number,Depth.Top,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,WFMP_ATB..KH,BEND..KHW.,ATOKA_L..KHW,DVNN..KHW.
2,9828,14070,1016148,1373343.945,1016148,48.2678540898953,48.1210657990625,40134,31.9457,-101.75215,10560,44.1646661294716,39.9132468291517,64.6750664149306,45.6894734043355,3,6879,45.6145114608116,46.5028002169063,46.4885978294857,NA,NA,5749,9079,10302.4,10319.56,10883.98
1,1075580.1,0,0,797164,1231011.6,37.4785431919082,36.0978431057576,40211,31.71028,-101.49617,9937,44.4812271666837,53.6855631306289,67.5302083073333,49.8051695977933,1,7154,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,5060,8204.78,9966.3,9975.48,10301.11
1,722358,12696,0,314800,722358,48.2678540898953,35.0804697180488,40117,31.95289,-101.72332,10262,44.4812271666837,53.6855631306289,53.2831107625641,49.8051695977933,2,7864,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,5631,8906,10231.85,10255.36,10729.25
1,0,13500,877794,696467,56544,48.2678540898953,47.2149192475855,40344,31.96948,-101.71061,10095,44.4812271666837,59.7140833134848,40.7605692326044,45.6894734043355,16,6662,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,5606,8877,10211.57,10228.71,10712.55
1,768857,0,0,609217,768857,37.4785431919082,36.0978431057576,40356,31.69581,-101.44731,9905,48.5997313820817,53.6855631306289,53.2831107625641,49.8051695977933,1,7042,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,4619,8187.89,NA,9990.37,10224.43
2,0,26000,1338664.45,1124217,60312,48.2678540898953,47.2149192475855,40455,31.87677,-101.70701,10235,43.4336303913043,53.6855631306289,40.7605692326044,45.6894734043355,16,6750,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,57.173005918,5541,8720,10336.49,10420.3,10770.61
2,0,12492,0,886704,NA,48.2678540898953,35.0804697180488,40275,31.94541,-101.73029,10850,44.1646661294716,59.7140833134848,46.095086408,47.142803834728,2,9752,NA,46.5028002169063,46.4885978294857,NA,73.936,5882,8970,10231.54,10257.49,10753.81
2,0,26000,719000,931000,28700,48.2678540898953,36.0978431057576,40407,31.74359,-101.59842,10771,44.1646661294716,53.6855631306289,63.017288368,39.4022307057895,13,10500,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5712.36,8905.64,10268.35,10352.67,10668
1,0,11592,1119972,1145088.027,1119972,37.4785431919082,48.1210657990625,40463,31.67693,-101.59032,10230,44.1646661294716,47.6641071277034,27.7945714285714,47.142803834728,2,7857,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5559.38,8659.59,10299.82,10333.96,10739.84
2,0,26000,924000,952000,81000,48.2678540898953,36.0978431057576,40392,31.75784,-101.60308,10901,44.1646661294716,53.6855631306289,63.017288368,39.4022307057895,20,10650,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5399,8868.02,10273.26,10352.66,10632
1,0,26000,723000,884000,23277.5,48.2678540898953,36.0978431057576,40429,31.7382,-101.61949,10856,44.1646661294716,59.7140833134848,63.017288368,39.4022307057895,16,10060,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5808.1,8958.81,10331.9,10432.23,10786.36
1,0,13500,1082429,1152937,72408,48.2678540898953,47.2149192475855,40473,31.86384,-101.72647,10752,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,16,6967,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,57.173005918,6168.48,8807.21,10385.17,10466.72,10884.04
2,1068228,0,0,877792,1068228,37.4785431919082,36.0978431057576,40428,31.71895,-101.50778,9990,44.1646661294716,59.7140833134848,50.6046402510526,39.4022307057895,1,6046,35.81895018376,46.5028002169063,46.4885978294857,50.075857325368,NA,5194,8292.05,10000.78,10039.5,10334.85
2,1038996,12600,0,1398355.9,1038996,48.2678540898953,48.1210657990625,40550,31.844,-101.652,10510,44.1646661294716,59.7140833134848,64.6750664149306,45.6894734043355,2,6602,57.459789077293,46.5028002169063,46.4885978294857,50.075857325368,NA,5899.36,8985.21,10330.11,10363.37,10769.22
1,237250,0,449500,522438,43000,48.2678540898953,32.2985667405982,40632,31.82076,-101.53848,10863,44.1646661294716,59.7140833134848,46.095086408,47.142803834728,7,10016,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5525.85,8256.87,10020.99,10117.04,10362.2
2,0,1000,616300,533788,23277.5,48.2678540898953,32.2985667405982,40660,31.82961,-101.55073,10848,48.5997313820817,47.6641071277034,61.3417020506667,47.142803834728,6,10764,46.9919495209192,46.5028002169063,46.4885978294857,38.5516637875556,NA,5565.78,8303.29,10072.04,10149.15,10418.4
2,951720,0,0,985400,951720,48.2678540898953,80.4769158391667,40577,31.81269,-101.59484,10438,48.5997313820817,53.6855631306289,53.2831107625641,49.8051695977933,1,6910,57.459789077293,46.5028002169063,46.4885978294857,NA,NA,5649.83,8705.28,10218.11,10301.26,10586.72
1,0,15834,24110,1398355.9,24110,37.4785431919082,48.1210657990625,40518,31.6895,-101.52123,10613,44.1646661294716,53.6855631306289,80.4217992966667,45.6894734043355,2,6170,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5276.07,8415.64,10067.46,10103.29,10439.5
1,0,16500,1338664.45,1285422,1231011.6,48.2678540898953,47.2149192475855,40643,31.87397,-101.72086,10306,44.1646661294716,47.6641071277034,40.7605692326044,45.6894734043355,6,8380,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5634,8768.2,10350.67,10429.68,10822.59
1,0,0,1338664.45,1353425,1231011.6,48.2678540898953,47.2149192475855,40663,31.97912,-101.70475,10401,44.1646661294716,59.7140833134848,59.9755520332727,45.6894734043355,6,8225,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,50.408457875,5464,8554,10202.48,10217.67,10704.5
1,0,25116,0,398000,NA,48.2678540898953,34.1348240084615,40501,31.96115,-101.68141,10579,44.4812271666837,53.6855631306289,53.2831107625641,49.8051695977933,13,10024,NA,46.5028002169063,46.4885978294857,NA,NA,5685.88,8774.23,10177.38,10197.73,10665.18
1,0,20034,0,402000,NA,48.2678540898953,34.1348240084615,40512,31.8471,-101.57354,10415,44.1646661294716,53.6855631306289,47.8980746184318,47.142803834728,12,9934,NA,46.5028002169063,46.4885978294857,NA,NA,5477.16,8270.2,10140.55,10197.16,10489
2,0,22092,1122618,1139711.973,1122618,37.4785431919082,48.1210657990625,40558,31.68072,-101.52661,10540,44.1646661294716,59.7140833134848,52.7388571428571,49.8051695977933,2,6906,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5295.57,8440.85,10087.36,10111.37,10465.98
2,1075580.1,16000,0,1266600,306600,37.4785431919082,96.670966665,40496,31.67846,-101.47281,10025,44.4812271666837,41.1683860955319,47.8980746184318,47.142803834728,10,9709,35.81895018376,46.5028002169063,46.4885978294857,NA,NA,5079.27,8313.75,9958.12,10001.98,10319.75
2,0,22600,0,1317700,491400,37.4785431919082,96.670966665,40527,31.69121,-101.4814,10080,44.1646661294716,53.6855631306289,47.8980746184318,47.142803834728,12,9746,48.0662535151724,46.5028002169063,46.4885978294857,36.9588168142941,NA,5068.98,8304.69,9972.07,10030.88,10370.17
2,0,17000,679602,1398355.9,679602,48.2678540898953,35.0804697180488,40562,31.95992,-101.70317,10992,48.5997313820817,53.6855631306289,107.375798014,47.142803834728,2,8350,45.6145114608116,46.5028002169063,52.3733333333333,48.7225007616148,NA,5629.89,8682.49,10184.87,10203.98,10720.49
2,0,16500,1196362,1398355.9,302878,48.2678540898953,47.2149192475855,40883,31.97697,-101.66415,9975,48.5997313820817,53.6855631306289,50.6046402510526,39.4022307057895,8,9849,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,5642.65,8523.14,10114.04,10136.59,10561.09
1,636720,8190,0,713440,73878,48.2678540898953,35.0804697180488,40616,31.96872,-101.7499,10523,48.5997313820817,47.6641071277034,27.7945714285714,47.142803834728,4,10182,57.459789077293,46.5028002169063,46.4885978294857,NA,35.3283279841421,5712.25,9004.8,10285.82,10308.44,10926.46
2,0,0,1134264,993540,40000,48.2678540898953,32.2985667405982,40652,31.73955,-101.62893,10985,44.1646661294716,47.6641071277034,63.017288368,39.4022307057895,7,10839,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,5822.52,8951.97,10351.41,10448.65,10811.28
2,0,0,1201204,1084729,40000,48.2678540898953,32.2985667405982,40646,31.75303,-101.63589,11000,44.4812271666837,47.6641071277034,80.4217992966667,45.6894734043355,7,10809,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,5824.19,8925.74,10355.62,10431.96,10816.63
3,0,13500,1102391,1175163,836252,48.2678540898953,47.2149192475855,40634,31.94875,-101.68634,10191,43.4336303913043,53.6855631306289,59.9755520332727,45.6894734043355,6,8346,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5685.72,8738.94,10149.81,10173.02,10640.37
1,0,22000,0,650000,NA,37.4785431919082,34.1348240084615,40753,31.73672,-101.43366,9980,44.1646661294716,53.6855631306289,53.2831107625641,49.8051695977933,16,9607,NA,46.5028002169063,46.4885978294857,NA,NA,4473.01,8043.04,9709.08,9903.54,10062.1
1,0,16500,1338664.45,1398355.9,1228962,48.2678540898953,47.2149192475855,40665,31.97423,-101.59722,9903,43.4336303913043,53.6855631306289,50.6046402510526,39.4022307057895,4,7496,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5143.86,8049.21,9972.84,10007.13,10372.3
1,0,15120,1103760,1329888.027,1103760,37.4785431919082,48.1210657990625,40608,31.69479,-101.53103,10622,44.1646661294716,59.7140833134848,80.4217992966667,45.6894734043355,2,6211,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5306.69,8424.14,10088.07,10121.62,10466.23
2,0,15000,1331749,1333245,118694,48.2678540898953,47.2149192475855,40677,31.93995,-101.74466,10330,48.5997313820817,39.9132468291517,50.6046402510526,39.4022307057895,8,10126,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5670,8899,10276.84,10297.24,10830.79
2,1055334,0,0,NA,23277.5,48.2678540898953,36.0978431057576,40661,31.75392,-101.6194,10885,44.1646661294716,59.7140833134848,63.017288368,39.4022307057895,2,6479,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5507,8933.85,10316.84,10390.79,10731.84
2,891450,4404,0,791000,23277.5,48.2678540898953,36.0978431057576,40657,31.73674,-101.6095,10800,44.1646661294716,39.9132468291517,64.6750664149306,45.6894734043355,2,6508,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5491,8955.5,10297.5,10389.88,10730
1,0,24360,0,510500,NA,48.2678540898953,34.1348240084615,40598,31.8576,-101.57674,10295,44.1646661294716,47.6641071277034,53.2831107625641,49.8051695977933,16,9951,NA,46.5028002169063,46.4885978294857,NA,NA,5319.09,8216.46,10140.43,10193.35,10483.27
1,0,24612,0,520500,NA,48.2678540898953,34.1348240084615,40705,31.84445,-101.58629,10370,44.4812271666837,53.6855631306289,53.2831107625641,49.8051695977933,16,9892,NA,46.5028002169063,46.4885978294857,NA,NA,5501.38,8321,10182.19,10236.68,10542.68
1,0,26000,0,501500,NA,37.4785431919082,34.1348240084615,40570,31.70158,-101.42258,9993,44.4812271666837,53.6855631306289,47.8980746184318,47.142803834728,14,9737,NA,46.5028002169063,46.4885978294857,NA,NA,4265.46,8101.44,NA,9833.63,10053.61
1,1e+05,26000,513000,846000,1e+05,48.2678540898953,36.0978431057576,40859,31.75591,-101.6113,10715,48.5997313820817,59.7140833134848,61.6758257891667,39.4022307057895,16,10099,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5846.97,8894.86,10278.08,10353.32,10661.07
2,218000,26000,412000,740000,108000,48.2678540898953,36.0978431057576,40858,31.75941,-101.61243,10834,48.5997313820817,59.7140833134848,79.7546562371429,49.8051695977933,16,10700,57.459789077293,46.5028002169063,46.4885978294857,41.9156553657143,35.3283279841421,5813.15,8883.92,10277.8,10348.54,10679.74
1,344000,26000,435000,873000,96000,48.2678540898953,36.0978431057576,40756,31.76037,-101.60834,10908,48.5997313820817,53.6855631306289,80.4217992966667,45.6894734043355,16,10510,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5435,8880.57,10281.13,10353.65,10679
1,248000,26000,466000,862000,118000,48.2678540898953,36.0978431057576,40756,31.7623,-101.60013,10896,44.1646661294716,53.6855631306289,64.6750664149306,45.6894734043355,14,10046,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5385,8836.5,10261.05,10336.85,10679
1,423000,26000,290000,843000,118000,48.2678540898953,36.0978431057576,40756,31.75537,-101.59803,10710,44.1646661294716,53.6855631306289,64.6750664149306,45.6894734043355,14,10051,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5348,8838.91,10260.7,10344,10612.81
1,232000,26000,455000,776000,116000,48.2678540898953,36.0978431057576,40731,31.73636,-101.59605,10689,48.5997313820817,59.7140833134848,53.2831107625641,49.8051695977933,14,10014,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5404,8921.67,10262.56,10347.24,10664.23
1,213000,26000,414000,738000,110000,48.2678540898953,36.0978431057576,40747,31.74163,-101.59273,10710,44.1646661294716,53.6855631306289,53.2831107625641,49.8051695977933,14,10030,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5623.2,8852.26,10233.28,10315.08,10628.5
1,226000,26000,356000,685000,123000,48.2678540898953,36.0978431057576,40834,31.73728,-101.59195,10593,48.5997313820817,59.7140833134848,53.2831107625641,49.8051695977933,13,10004,57.459789077293,46.5028002169063,46.4885978294857,41.9156553657143,35.3283279841421,5395,8885.27,10248.87,10332,10648.55
1,226500,26000,377000,733000,110000,48.2678540898953,36.0978431057576,40765,31.74802,-101.59546,10801,44.1646661294716,53.6855631306289,53.2831107625641,49.8051695977933,14,10078,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5696.16,8840.97,10242.7,10324.35,10604.77
2,0,26000,5e+05,683500,108000,48.2678540898953,36.0978431057576,40967,31.74285,-101.61588,10880,NA,NA,59.9755520332727,45.6894734043355,12,10072,45.6145114608116,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5537.05,8939.05,10294.78,10382.1,10715.79
1,125000,26000,331000,811000,125000,48.2678540898953,36.0978431057576,40813,31.75049,-101.60108,10676,44.1646661294716,53.6855631306289,36.3453506504094,39.4022307057895,16,9596,57.459789077293,46.5028002169063,46.4885978294857,41.9156553657143,35.3283279841421,5387,8887,10272.41,10355.94,10586
1,225000,26000,433000,898500,110000,48.2678540898953,36.0978431057576,40855,31.75775,-101.62181,10898,48.5997313820817,47.6641071277034,50.6046402510526,39.4022307057895,16,10076,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5820.36,8917.47,10308.11,10378.44,10732.68
1,225000,26000,416000,834000,110000,48.2678540898953,36.0978431057576,40855,31.73012,-101.62132,10818,48.5997313820817,47.6641071277034,53.2831107625641,49.8051695977933,16,10148,57.459789077293,46.5028002169063,46.4885978294857,38.5516637875556,35.3283279841421,5782.44,8948.26,10315.3,10432.89,10777.04
1,0,13500,1151566,1212034,855820,48.2678540898953,47.2149192475855,40671,31.84179,-101.69247,10405,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,8664,45.6145114608116,46.5028002169063,46.4885978294857,48.7225007616148,NA,5966,9177,10439.56,10526.57,10902.88
1,0,0,1110038,1178247,829533,48.2678540898953,47.2149192475855,40701,31.89422,-101.69491,10125,43.4336303913043,53.6855631306289,36.3453506504094,39.4022307057895,6,8317,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,5368,8631.43,10236.2,10309.9,10647.14
1,0,24066,0,663000,NA,37.4785431919082,34.1348240084615,40800,31.73061,-101.42734,9985,44.1646661294716,53.6855631306289,53.2831107625641,49.8051695977933,16,9678,NA,46.5028002169063,46.4885978294857,NA,NA,4417.18,8064.19,9735.62,9898.19,10051
2,0,14112,979062,972860,979062,48.2678540898953,48.1210657990625,40675,31.95503,-101.75882,10654,44.1646661294716,47.6641071277034,64.6750664149306,45.6894734043355,2,7445,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5822,9007,10323.85,10343.25,10941.22
2,0,12096,951846,786080,951846,48.2678540898953,48.1210657990625,40710,31.96223,-101.76108,10622,NA,NA,53.2831107625641,49.8051695977933,2,7588,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,NA,5769.33,8999.29,10289.12,10311.19,10934.61
2,0,16500,1338664.45,1398355.9,175680,48.2678540898953,47.2149192475855,40784,31.91226,-101.74536,10275,44.1646661294716,39.9132468291517,59.9755520332727,45.6894734043355,8,10070,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,5657,8788,10292.05,10324.75,10822.94
3,0,0,1338664.45,1391744,23277.5,48.2678540898953,47.2149192475855,40731,31.98098,-101.67887,10198,44.4812271666837,53.6855631306289,59.9755520332727,45.6894734043355,5,6507,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5636.91,8689.35,10151.24,10169.36,10615.33
2,0,0,1291704,1398355.9,23277.5,48.2678540898953,47.2149192475855,40829,31.98844,-101.65041,10187,44.4812271666837,59.7140833134848,59.9755520332727,45.6894734043355,5,6314,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,5064,8281,NA,10118.55,10571.43
1,416000,26000,338000,741000,98000,37.4785431919082,36.0978431057576,40725,31.68682,-101.45337,10559,48.5997313820817,53.6855631306289,79.7546562371429,49.8051695977933,12,10158,57.459789077293,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,4768.96,8247.32,NA,10014.06,10299.64
3,NA,NA,NA,NA,NA,37.4785431919082,42.0641074122059,40735,31.6577,-101.43634,10200,48.5997313820817,59.7140833134848,202.166666666667,45.6894734043355,12,9804,43.0317844528804,43.0362471476923,43.0362471476923,44.2500420302041,NA,4534.89,8213.44,NA,9914.85,10128.8
3,0,15500,0,1167000,420000,37.4785431919082,96.670966665,40665,31.67198,-101.49734,10373,44.1646661294716,59.7140833134848,107.375798014,47.142803834728,9,9816,48.0662535151724,46.5028002169063,46.4885978294857,36.9588168142941,NA,5249.76,8377.13,10035.5,10060.77,10383.75
1,0,24108,0,562000,NA,37.4785431919082,34.1348240084615,40626,31.70065,-101.48874,10200,48.5997313820817,53.6855631306289,53.2831107625641,49.8051695977933,16,9714,NA,46.5028002169063,46.4885978294857,NA,NA,5054.5,8253.58,9964,9997.96,10337.42
1,0,13500,1239351,1380160,182505,48.2678540898953,47.2149192475855,40742,31.86166,-101.70396,10340,44.4812271666837,41.1683860955319,59.9755520332727,45.6894734043355,8,10200,46.9919495209192,46.5028002169063,46.4885978294857,NA,NA,6115.05,8770.47,10403.79,10489.99,10852.52
