EUR_o..Mstb.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,Surface.Latitude,Between_Zone,Depth.Top,Mesh.Size,BEND..KHW.
53.216,10500,1276470,207784,149782,47.2149192475855,31.97544,57.0861339156877,10176,68.7727801518461,10284.41
50.388,13500,1366475,175860,154136,47.2149192475855,31.90837,55.8777637930764,10067,68.7727801518461,10210.53
15.464,0,694000,42000,16500,32.2985667405982,31.8308,46.5205727071252,10120,35.3283279841421,10023.37
94.26,12000,1236605,169364,150119,47.2149192475855,31.9998,55.1268541543438,9940,68.7727801518461,10350.2552648417
37.772,26000,562500,128000,91000,36.0978431057576,31.72497,56.5705699441951,9620,35.3283279841421,9855.83
91.968,13500,1408201.2,179078,137316,47.2149192475855,31.88452,52.5987985113359,10248,35.3283279841421,10330.96
46.25013093,7703.26184597505,535295.840072537,375042.880504326,0,42.0641074122059,31.66163,43.374539571904,7644,42.3088687456357,10645.4656882629
29.63266871,13000,1396522,1231011.6,110000,34.1348240084615,31.73041,52.7104121796614,6890,52.5969729504028,9777.8
10.788,1008,695008,23277.5,0,32.2985667405982,31.81294,51.807354522595,10800,35.1343773338619,10028.64
17.556,10500,1235601,165703,126440,47.2149192475855,31.98156,52.7388571428571,10263,35.3283279841421,10247.58
44.73512294,12000,1408201.2,1231011.6,112000,34.1348240084615,31.67782,60.8119658833832,7211,47.6445985466543,10034.95
18.684,0,732312,732312,627400,80.4769158391667,31.81143,57.2351010576692,7910,39.501703497658,10102.49
82.908,13500,1344942,1231011.6,175000,34.1348240084615,31.80143,50.7142430440191,7233,49.7716937020919,10097.06
58.692,26000,653000,148000,99500,36.0978431057576,31.67874,64.6750664149306,9460,35.3283279841421,10280.4043217371
10.816,26000,598000,115000,77000,36.0978431057576,31.67599,49.1695556347988,9418,35.3283279841421,10183.2055729071
24.288,26000,561500,114000,88000,36.0978431057576,31.72459,56.7985082211518,9490,35.3283279841421,9912.84
9.5,26000,567000,115000,90000,36.0978431057576,31.6878,64.6750664149306,9620,35.3283279841421,10115.5098500341
27.64,0,907368,907368,809068,80.4769158391667,31.81841,66.0473886416485,7917,58.5904427594326,10112.86
19.944,26000,578000,124000,88000,36.0978431057576,31.67853,50.8884476313856,9450,35.3283279841421,10153.7807311337
20.776,17000,914684,23277.5,0,35.0804697180488,31.94439,20.776,11196,39.6456458719309,10256.35
31.532,14000,1408201.2,1231011.6,130000,34.1348240084615,31.74152,49.7220138922465,6495,38.6769442151734,9685.87
65.64977319,14000,1096176,174766,46317,35.0804697180488,31.95066,61.3417020506667,10860,35.3283279841421,10316.69
26.6,8121.76597867437,619818.327817496,477692.02466994,371797.371616938,42.0641074122059,31.67496,27.7945714285714,7736,40.2934492336235,10540.8072971514
45.732,16000,1091074,105840,99965,35.0804697180488,31.94586,61.3417020506667,10630,35.3283279841421,10199.95
67.44403123,15000,871380,127764,80000,35.0804697180488,31.92375,46.095086408,10614,35.3283279841421,10258.01
19.408,14000,1192478,1178478,927236,34.1348240084615,31.85376,53.2831107625641,7305,50.930001564679,10138.91
21.264,0,861630,861630,892700,80.4769158391667,31.81542,52.7388571428571,7500,35.3283268602426,10149.06
51.748,0,1127196,1127196,927236,80.4769158391667,31.98833,52.7388571428571,6950,41.0476780799682,10145.66
25.276,10084.3937707543,893304.05861204,601323.717071773,439840.675868878,42.0641074122059,31.65509,27.7945714285714,7640,46.4113402368443,10451.5884072913
3.256,10351.5646523309,554919.726251148,376730.865263016,226484.277592399,34.1348240084615,31.72554,53.2831107625641,6804,32.6527409961703,9753.24
28.48,17000,850532,59976,47515,35.0804697180488,31.93689,46.095086408,10589,35.3283279841421,10236.14
24.28251337,1000,723516,23277.5,0,32.2985667405982,31.8485,61.3417020506667,10840,37.294409760791,10091
39.964,0,805500,42000,16500,32.2985667405982,31.85048,61.3417020506667,10199,35.8318981906109,10069.28
231.404,0,808500,42000,16500,32.2985667405982,31.82608,61.3417020506667,10150,35.4404969497649,10042.26
39.552,8186.5022268129,657244.07759951,481771.029217325,316961.109052575,42.0641074122059,31.66281,27.7945714285714,7732,41.1678689215925,10511.7420324024
45.796,6136.56101780297,928871.631723345,763540.089967012,599820.756685199,96.670966665,31.79513,46.095086408,7866,39.9272243326655,10075.68
25.952,7815.5309338543,474343.89871415,329006.917743604,196346.875061928,34.1348240084615,31.66753,53.2831107625641,7188,30.4811659458233,10030.17
107.336,0,295008,295008,927236,64.8186666666667,31.92888,67.5302083073333,7452,45.1245360072812,10312.19
333.52,0,1408201.2,1231011.6,927236,101.899864313182,31.74934,57.2809676035577,8346,44.0010330453896,10603.5372621616
68.90641599,0,421008,421008,401920,48.1210657990625,31.76507,36.3453506504094,7651,36.2060474284984,11032.85
50.888,4000,303000,299000,116500,47.0209348228125,31.77244,40.7605692326044,9428,39.2670449605128,10947.19
38.20476317,7000,272650,99852,40060,48.1210657990625,31.7346,40.7605692326044,9778,35.3283277267583,11049.19
37.41851414,10000,293156,67912,17138,48.1210657990625,31.7466,45.572731767735,10124,35.3283275576944,11010.5
34.95435561,4000,283818,75800,17295,48.1210657990625,31.71,40.7605692326044,10195,35.3283275420633,11061.13
26.8747488,10000,356635,90486,40456,48.1210657990625,31.7036,59.9755520332727,10194,38.3494677690045,10611.72
42.6041591,10000,331655,68221,17140,48.1210657990625,31.6883,40.7605692326044,10165,35.8345598445625,10826.01
48.24447828,11000,333255,71821,17800,48.1210657990625,31.68367,40.7605692326044,10152,36.7866969167956,10862.32
21.75125213,7000,225837,102393,40668,48.1210657990625,31.801,45.572731767735,9774,47.9654909104914,10931.27
38.64026668,10000,294361,68232,19000,48.1210657990625,31.8181,45.572731767735,10043,35.3283277581747,10962.17
65.232,5000,351629,66935,17341,48.1210657990625,31.7089,40.7605692326044,10212,36.7375441232166,11035.01
23.53290545,4000,192330,52122,118440,47.2149192475855,31.72589,40.7605692326044,7248,35.3283279841421,10793.29
40.9539479,4500,198006,52722,137470,47.2149192475855,31.75353,36.3453506504094,7136,35.3283279841421,10681.48
28.54388452,3200,195181,23277.5,0,47.2149192475855,31.75071,40.7605692326044,7205,35.3283278149555,10738.31
44.628,5000,215336,59262,136920,47.2149192475855,31.71408,40.7605692326044,7055,35.3283279841421,10653.02
72.61706848,2500,200384,67578,136030,47.2149192475855,31.68201,40.7605692326044,7011,35.3283279841421,10710.6
34.404,5000,213110,53508,136640,47.2149192475855,31.68504,40.7605692326044,7082,35.3283279038242,10738.41
42.62807791,4000,222736,59010,138510,47.2149192475855,31.71044,40.7605692326044,7158,35.3283279841421,10720.29
32.696,0,313992,313992,927236,48.1210657990625,31.7568,59.9755520332727,8044,36.1513099983027,11188.07
59.86412198,0,284844,284844,447660,48.1210657990625,31.74844,40.7605692326044,7666,35.3283276870769,11034.26
35.397,0,340998,340998,341850,48.1210657990625,31.75031,40.7605692326044,7630,35.5394093123944,11042.83
35.86682289,0,197232,197232,257320,48.1210657990625,31.75426,45.572731767735,8396,38.1904468326673,11021.82
41.692,0,297696,297696,371330,48.1210657990625,31.80806,64.6750664149306,7742,38.9886864237499,10860.07
53.48724843,2000,258614,23277.5,0,48.1210657990625,31.7189,40.4855503116667,10214,38.4893207218357,11053.08
59.14113065,5000,153212,126000,214000,48.1210657990625,31.80528,45.572731767735,8538,59.14113065,10860.02
29.684,0,342682,45806,118243,29.684,31.8037,45.572731767735,8396,36.5167704781966,10921.77
13.256,0,1408201.2,1231011.6,525460,48.1210657990625,31.85098,40.7605692326044,7455,38.6940843908543,10629.58
32.36,0,304080,304080,403560,48.1210657990625,31.86433,40.7605692326044,7508,39.6590788822452,10764.69
42.39503173,0,341483,82568,18250,47.2149192475855,31.78,45.572731767735,10256,35.3283278083574,10887.09
45.712,5000,283000,278000,390000,44.52772543375,31.78472,40.7605692326044,7728,35.3283279841421,10923.1
35.08171606,2000,205114,23277.5,0,47.2149192475855,31.7633,36.3453506504094,7214,35.0675736023204,10748.97
54.188,5000,303000,298000,366000,44.52772543375,31.78587,40.7605692326044,7689,35.3283279841421,10907.98
45.17484084,11000,330964,66244,17500,48.1210657990625,31.6616,40.7605692326044,10235,36.2478963588688,11031.44
75.676,4000,352536,67569,17200,48.1210657990625,31.69204,40.7605692326044,10204,36.1947365388707,11170.81
48.24429574,8000,400910,23277.5,0,47.2149192475855,31.78129,40.7605692326044,10144,35.5090506776746,10860.01
19.40387603,4000,197620,23277.5,0,47.2149192475855,31.74117,40.7605692326044,7302,36.894241590843,10843.88
48.98034099,5000,181026,23277.5,0,47.2149192475855,31.74105,40.7605692326044,7195,35.3283278170445,10724.54
42.128,5500,210628,52823,131280,47.2149192475855,31.72485,36.3453506504094,7167,35.3283279841421,10725.31
38.332,26000,474550,134000,174000,47.0209348228125,31.76902,40.7605692326044,8051,37.5972128224305,10855.93
62.932,0,371028,371028,444980,48.1210657990625,31.82537,45.572731767735,8427,37.9465664813371,10891
52.728,4000,278650,73470,17880,47.2149192475855,31.92875,36.3453506504094,9120,35.3283279841421,10453.53
14.66478303,0,317940,317940,386540,48.1210657990625,31.70266,40.7605692326044,7704,37.8545681745693,10983.82
58.376,5500,273917,23277.5,0,47.2149192475855,31.95258,40.7605692326044,7122,36.1571303118351,10440.57
37.467,6500,155500,149000,39200,44.52772543375,31.79229,36.3453506504094,7661,36.8447222490435,10929.2
37.02778895,10000,291233,67810,18266,48.1210657990625,31.7195,45.572731767735,10214,46.8183428576596,11062.33
74.076,0,358260,358260,308600,48.1210657990625,31.7735,36.3453506504094,7968,35.3283279841421,11096.61
26.49440013,12500,369788,85376,28027,47.2149192475855,31.80119,45.572731767735,9678,35.3283279841421,10815.96
15.96090849,12500,380042,63546,5459,47.2149192475855,31.802,45.572731767735,10389,35.3283279841421,10871.4
25.85262153,5500,291226,45738,128332,47.2149192475855,31.80377,40.7605692326044,7476,35.3283279841421,10824.86
55.27195048,0,367584,367584,392150,48.1210657990625,31.78964,40.7605692326044,8034,35.5160801952791,11154.53
51.36853882,0,320628,320628,284200,48.1210657990625,31.80695,45.572731767735,8310,35.9823618611353,10939.06
49.61751604,0,361830,361830,379760,48.1210657990625,31.80954,36.3453506504094,7712,35.3283279841421,10925.64
18.94660235,9500,300678,74794,184593,47.2149192475855,31.75528,45.572731767735,8172,35.3283279841421,10923.79
63.68472659,0,270816,270816,413830,48.1210657990625,31.87185,45.572731767735,8237,42.2427732532401,10785.81
56.57014461,0,219786,219786,241000,48.1210657990625,31.85797,45.572731767735,8184,35.3283279841421,10733.1
28.908,5500,275319,74510,17500,47.2149192475855,31.93618,36.3453506504094,8980,35.3283279841421,10383.7
36.564,25000,202000,177000,461000,44.52772543375,31.80578,40.7605692326044,7617,35.3283278121343,11015.15
29.12342212,12500,361856,77788,179639,47.2149192475855,31.75038,45.572731767735,8172,35.3283279841421,10919.45
24.11090636,6500,221519,72807,168000,47.2149192475855,31.74611,45.572731767735,8157,35.3283279841421,10914.66
15.893,9500,303571,71089,17787,47.2149192475855,31.74802,45.572731767735,9837,35.3283279841421,10924.63
61.44099752,11000,301069,68145,17329,48.1210657990625,31.7186,40.7605692326044,10113,35.3283276104695,11016.37
34.02,8000,244734,83840,35335,48.1210657990625,31.72532,40.7605692326044,9645,35.3283276511673,10977.49
41.71257753,10000,295928,43064,18751,48.1210657990625,31.73403,40.7605692326044,10107,38.2098624741868,10975.87
19.84023768,10000,287922,76692,191919,47.2149192475855,31.82287,45.572731767735,8222,35.3283279841421,10871.41
32.21359276,10000,307146,81405,15706,47.2149192475855,31.81317,45.572731767735,10044,35.3283279841421,10855.33
19.83325601,6500,228689,75529,173059,47.2149192475855,31.7533,45.572731767735,8186,35.3283279841421,10920.24
40.888,10000,334328,68218,17278,48.1210657990625,31.7199,40.7605692326044,10127,35.3283278131,10878.51
69.06138557,4000,338026,23277.5,0,48.1210657990625,31.82846,45.572731767735,8396,35.6735612838799,10947.64
53.92,10000,323611,67231,17236,48.1210657990625,31.7462,40.7605692326044,10178,36.9697370514139,11047.23
46.21327329,11000,326264,67478,17423,48.1210657990625,31.6681,40.7605692326044,10102,36.284651712492,10969.09
49.79286603,12500,401474,79355,18452,47.2149192475855,31.7787,45.572731767735,9580,35.3283279841421,10870.36
37.596,10000,289934,67044,17500,48.1210657990625,31.8018,45.572731767735,9982,35.3283276266281,10928.2
51.75635454,6000,219950,101154,38834,48.1210657990625,31.8106,45.572731767735,9778,44.0700094576073,10925.53
20.972,9000,292313,23277.5,72253,48.1210657990625,31.794,45.572731767735,8355,36.0275731184702,10920.98
29.064,10000,286740,65585,18000,48.1210657990625,31.7721,45.572731767735,10121,39.7960595566232,11002.22
87.43651256,10000,290388,67754,18500,48.1210657990625,31.76532,45.572731767735,10031,35.3283269878695,11043.15
25.848,3500,153212,23277.5,0,47.2149192475855,31.69468,45.572731767735,7743,36.5050350804968,10695.52
27.84973229,3500,153212,65806,176029,47.2149192475855,31.7097,45.572731767735,7762,35.3283279841421,10675.09
54.508,0,360925,23277.5,25000,47.0209348228125,31.76463,40.7605692326044,7964,35.3283279841421,10860.76
28.99923783,5000,199720,67326,168320,47.2149192475855,31.8153,40.7605692326044,8387,35.3283279841421,10551.19
29.28650586,10000,288672,65449,18500,48.1210657990625,31.8296,45.572731767735,9948,36.7737654299769,10892.17
62.18847305,9000,288726,67022,18293,48.1210657990625,31.7926,45.572731767735,10094,36.9393963066781,10903.79
23.092,5000,197045,23277.5,0,47.2149192475855,31.72739,36.3453506504094,7262,35.597966763152,10834.06
29.356,10000,286301,68007,18500,48.1210657990625,31.7789,45.572731767735,10138,36.8988576741259,10864.79
45.38,11000,330795,67148,18500,48.1210657990625,31.7056,59.9755520332727,10288,46.1855547983719,10679.36
69.4284143,10000,290455,68390,18000,48.1210657990625,31.6922,45.572731767735,10124,35.3283272113903,10840.7
35.94017441,10000,288705,67907,18000,48.1210657990625,31.8118,45.572731767735,10131,36.0198628793335,10964.5
46.744,14000,153212,72000,250000,44.52772543375,31.80228,45.572731767735,8292,36.008149108876,10970.92
60.88727674,5000,193723,23277.5,0,47.2149192475855,31.75711,40.7605692326044,7268,37.361433888189,10811.29
48.204,10000,291951,67820,17511,48.1210657990625,31.6768,45.572731767735,10092,35.328326915512,10905.11
39.228,10000,278411,69962,21000,48.1210657990625,31.6743,45.572731767735,10100,35.328326406132,10924.44
51.4008322,10000,284821,73103,23500,48.1210657990625,31.6813,45.572731767735,10146,35.3283269434938,10865.3
102.9154604,5500,187500,50000,112000,48.1210657990625,31.8118,36.3453506504094,7838,57.173005918,10862.9
46.92,12500,381034,80312,21685,47.2149192475855,31.74378,40.7605692326044,9808,35.3283279841421,10984.87
56.28002967,9500,309393,74852,15488,47.2149192475855,31.762,45.572731767735,10132,35.3283279841421,11036.14
36.512,9500,291005,64319,16800,47.2149192475855,31.73105,45.572731767735,10296,35.3283279841421,10942.01
27.604,9500,289274,74024,17549,47.2149192475855,31.73682,40.7605692326044,10266,35.3283279841421,10942.1
36.296,9000,153212,83000,291000,44.52772543375,31.7743,45.572731767735,8194,39.4110868419465,10969.16
74.212,0,382200,382200,464414,48.1210657990625,31.86862,45.572731767735,8228,37.2060586019091,10654.85
31.67528813,10000,284131,68601,18000,48.1210657990625,31.7354,45.572731767735,10085,35.328327568993,10986.24
34.74,7300,284749,68636,19000,48.1210657990625,31.6806,45.572731767735,10188,35.3283267997842,10906.67
23.48530212,10000,265364,38028,18000,48.1210657990625,31.8236,45.572731767735,10008,40.3523334218971,10869.64
41.116,10000,280233,66935,16981,48.1210657990625,31.6752,40.7605692326044,10095,35.3283272186705,10955.37
34.972,10000,288112,67765,18000,48.1210657990625,31.6662,45.572731767735,10104,35.3283267248572,10946.2
59.83319228,10000,281890,65370,14548,48.1210657990625,31.6715,45.572731767735,10104,35.3283273453174,11132.01
40.024,10000,293927,76686,30500,48.1210657990625,31.6721,45.572731767735,10133,35.3283272235722,11122.72
53.41442894,14000,774000,760000,927236,44.52772543375,31.78972,45.572731767735,8357,36.2080933085909,10945.97
57.53915632,15876,387576,371700,653345,80.4622673311111,31.68173,40.7605692326044,7938,35.3283279841421,10504.33
47.144,8000,515000,152000,175000,47.0209348228125,31.77689,40.7605692326044,7868,35.6086462515039,10950.39
9.608,2750,175750,90000,54450,24.6604927446667,31.91882,45.572731767735,8578,35.3283279841421,10405.69
60.292,0,300510,300510,200690,48.1210657990625,31.77534,45.572731767735,8875,39.0220176301061,10785.02
50.42609975,9000,290277,66931,17231,48.1210657990625,31.73587,40.7605692326044,10071,35.3283272613071,11004.67
34.60778643,10000,287662,75023,23000,48.1210657990625,31.71597,45.572731767735,10113,57.8970722480842,10803.08
39.90735845,26000,295890,295890,430880,48.1210657990625,31.86038,45.572731767735,8208,39.6493446936107,10820.45
56.3998334,20000,475000,181000,219000,47.0209348228125,31.7719,40.7605692326044,7900,35.5063442877395,10866.11
34.484,24000,292000,268000,301000,44.52772543375,31.77179,45.572731767735,8239,35.6047589082321,10935.96
69.96060032,0,329532,329532,325190,48.1210657990625,31.78981,45.572731767735,8323,37.0423251862303,10930.75
67.268,0,305340,305340,434510,48.1210657990625,31.85985,40.7605692326044,8048,37.1225658428624,10641.53
43.268,10000,295605,67712,17600,48.1210657990625,31.693,45.572731767735,10182,35.328326817695,11039.28
