Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,EUR_o..Mstb.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
2012,1,0,1409520,0,888500,36.652,2,7960,1409520,888500,10512.5,1,10,2,4,3,3,1,4,3,6,3,NA,NA
2012,1,0,1363320,0,929580,66.948,3,7985,1363320,929580,10534.79,1,10,2,4,3,3,1,2,3,6,3,9,NA
2012,1,0,1445514,0,926180,67.568,2,7990,1445514,926180,10516.97,1,10,2,4,3,3,1,4,3,6,3,NA,NA
2011,1,13000,418800,0,530100,4.528,11,9130,418800,530100,10923.38,2,23,2,3,4,5,6,1,3,11,4,20,NA
2011,1,8064,76440,0,264370,4.216,12,9350,76440,264370,11029.22,2,13,2,4,4,5,7,4,3,6,3,9,NA
2012,3,13500,1431726,0,1376898,131.848,1,9467,1019088,736263,10842.76,3,27,2,3,1,2,1,4,3,11,3,7,9
2012,4,12000,1119650,0,1437569,51.136,3,10628,173978,150024,10809.94,3,27,2,3,4,2,1,2,3,11,3,20,9
2012,4,12000,1200862,0,1224984,64.804,4,10610,202996,149994,10816,3,27,2,3,1,2,1,2,3,11,3,20,9
2012,1,11088,932064,0,798120,54.692,2,8819,932064,798120,10874.53,1,13,2,3,5,2,1,4,3,6,3,9,NA
2012,5,15000,1448328,0,1377555,88.68,8,10816,187920,143627,10811,3,27,2,3,4,2,1,3,3,11,3,17,9
2012,3,52500,1199908,0,1458884,48.14,3,8860,747588,660716,10462.54,3,27,2,3,2,3,7,2,3,11,3,3,NA
2012,4,13500,1362152,0,1506739,95.82,3,10608,182723,135712,10818.88,3,27,2,3,6,3,6,2,3,11,3,20,9
2012,1,0,6053124,0,50000,19.41496207,1,9225,6053124,50000,10992.25,2,3,2,1,3,5,1,4,3,11,3,20,NA
2012,4,13500,1415625,0,1449098,95.916,3,10274,185684,135010,10429.94,3,27,2,4,2,3,6,2,3,11,3,9,9
2012,1,0,1256850,0,819500,67.14,3,7955,1256850,819500,10344.73,1,10,2,3,2,3,1,2,3,6,3,9,NA
2012,3,9000,1020771,0,1250497,58.508,6,9464,742705,616823,11132.36,1,27,2,3,3,3,7,3,3,11,3,20,NA
2011,11,16000,842000,0,609809,7.608,12,11446,27636,952,10912.79,2,5,2,5,3,5,1,4,3,6,1,9,6
2012,4,7500,1327826,0,1337138,66.956,5,10711,197196,135013,10896.34,1,27,2,4,3,2,1,2,3,11,3,20,NA
2012,1,0,0,0,130000,38.888,1,9173,189000,130000,10952.48,2,3,2,3,3,5,1,4,3,3,3,NA,NA
2012,4,12000,1323581,0,1381241,47.492,7,10776,184581,151188,10972.88,1,27,2,3,3,2,6,3,3,11,3,20,9
2012,1,0,124000,0,120000,5.604,1,8451,124000,120000,10912.59,2,3,2,3,3,2,1,4,3,11,3,17,NA
2012,5,13500,1394211,0,1528015,133.616,7,10941,203757,134848,10881.78,1,27,2,3,6,3,1,3,3,11,3,20,9
2012,1,0,1353282,0,846000,84.272,3,7960,1353282,846000,10374.02,1,10,2,3,3,3,1,2,3,6,3,9,NA
2012,3,10500,937169,0,1154722,78.02,6,9632,594815,459930,11102.97,1,27,2,3,4,1,7,3,3,11,3,20,NA
2012,4,12000,1422357,0,1447742,101.8054469,5,10698,223070,150110,10912.81,1,27,2,3,6,3,1,2,3,11,3,20,9
2012,4,12000,1209621,0,1320008,55.836,8,10352,212673,61382,10548.05,3,27,2,1,3,2,6,3,3,11,3,20,6
2012,4,10500,1385892,0,1408928,51.928,6,10730,215112,150241,10908.46,1,27,2,4,3,3,1,3,3,11,3,20,6
2012,4,12000,1200845,0,1388203,131.648,6,10442,209045,150465,10621.75,3,27,2,3,2,3,1,3,3,11,3,20,6
2012,3,13500,1378970,0,1444110,123.4073116,5,8710,983084,753542,10448.38,3,27,2,3,3,3,7,2,3,11,3,20,NA
2012,10,12000,827484,0,936440,23.292,4,11440,130662,90000,10970.63,2,5,2,3,6,5,1,2,3,11,1,20,6
2012,1,0,1278690,0,801000,70.35833286,3,8170,1278690,801000,10931.73,1,10,2,3,5,3,1,2,3,6,3,9,NA
2012,9,12000,890106,0,996200,57.16,4,10848,106176,35000,10318.07,4,5,2,3,3,5,4,2,3,6,1,9,6
2012,4,12000,1351808,0,1345603,78.66,5,10445,218724,149635,10641.95,3,27,2,3,4,3,1,2,3,11,3,20,6
2012,5,15000,1474446,0,1551766,120.0347822,6,10632,130878,95707,10613.6,3,27,2,4,2,3,1,3,3,11,3,17,6
2012,3,12000,1109640,0,995147,87.08,5,8877,662647,300256,10471.1,3,27,2,1,2,3,7,2,3,11,3,20,6
2012,1,0,0,0,787968,166.34,4,7845,1121190,787968,10703.83,1,32,2,1,4,3,7,2,3,3,3,NA,NA
2012,1,15000,1526994,0,123000,86.52,4,8933,1526994,123000,10736.7,1,3,2,2,2,2,1,2,3,11,5,NA,NA
2012,1,0,0,0,304380,286.748,7,10857,405048,304380,11031.23,2,25,2,4,3,4,1,3,3,3,3,NA,NA
2012,1,0,0,0,1245440,87.928,5,9364,1539006,1112000,11083.87,2,25,2,4,4,5,1,2,3,3,3,NA,NA
2012,4,7500,1198878,0,1045651,89.104,8,10860,216792,150643,10957.52,2,27,2,3,3,2,1,3,3,11,3,20,6
2012,1,16500,1220310,0,789550,70.092,7,7964,1220310,789550,10524.57,1,10,2,4,3,3,1,3,3,6,3,9,NA
2012,1,12000,976889,0,496525,70.06,7,9305,976889,496525,10534.91,1,10,2,4,6,5,1,3,3,6,3,9,NA
2012,1,22000,1273608,0,843000,76.764,7,7955,1273608,843000,10500.37,1,10,2,3,4,3,1,3,3,6,3,9,NA
2012,1,17000,1586634,0,120000,8.412,5,8152,1586634,120000,10857.13,2,3,2,3,3,3,1,2,3,11,5,17,NA
2012,1,0,0,0,936100,159.2121528,6,8410,440916,936100,10944.49,1,7,2,4,4,2,1,3,3,3,3,NA,NA
2012,1,NA,NA,NA,NA,64.176,5,8206,1520526,994337,10775.12,1,3,2,3,2,3,1,2,3,3,5,8,NA
2012,1,0,0,0,802974,125.6,6,8007,1161972,802974,10701.71,1,32,2,4,3,3,7,3,3,3,3,NA,NA
2003,3,1500,193946,1500,668600,26.152,4,6882,60060,334300,10640.84,5,27,3,5,3,3,5,2,3,11,3,NA,6
2003,3,45500,2495052,500,472550,32.70993787,4,6827,2337300,137550,10580.05,5,27,3,3,3,3,5,2,3,6,3,NA,6
2003,3,5000,195972,0,307850,59.67281149,3,6913,47376,134850,10632.08,5,27,3,5,3,3,7,2,3,11,3,NA,6
2003,3,5000,197316,0,311100,36.28399577,3,6604,61320,138100,10451.44,5,27,3,1,3,3,5,2,3,11,3,NA,6
2003,3,5000,202337,0,470740,35.02434343,4,6458,55356,135740,10376.21,5,27,3,4,3,3,5,2,3,11,3,NA,6
2003,3,5000,196980,0,468860,29.088,4,6413,51492,122328,10367.06,5,27,3,4,3,1,5,2,3,11,3,NA,6
2003,3,3500,197736,0,470760,38.48,5,6308,56910,133607,10338.57,6,27,3,4,3,1,7,2,3,11,3,11,6
2003,3,5000,192595,0,472560,28.91222461,5,6321,500,0,10331.08,6,27,3,3,3,1,7,2,1,1,NA,11,NA
2003,1,0,260484,0,482040,48.13532361,1,6378,260484,482040,10361.91,5,2,3,4,3,3,7,4,3,6,3,NA,6
2003,1,0,209197,0,290050,55.292,3,6342,209197,290050,NA,5,2,3,2,3,3,7,2,3,6,3,9,6
2003,1,0,140135,0,284000,33.27003426,1,6467,140135,284000,10371.11,5,2,3,3,3,3,5,4,3,6,3,NA,6
2003,3,5000,207501,0,487320,56.83181047,5,6368,500,0,10344.59,6,27,3,3,3,3,7,2,1,1,NA,NA,NA
2003,1,0,243264,0,290750,42.468,4,6382,243264,290750,10367.15,5,2,3,3,3,3,7,2,3,6,3,9,6
2003,1,0,181546,0,290390,44.50083322,3,6352,181546,290390,NA,5,2,3,3,3,3,7,2,3,6,3,NA,6
2003,1,0,138440,0,290080,17.685,6,6327,138440,290080,NA,5,2,3,3,2,3,7,3,3,6,3,NA,6
2003,1,0,185517,0,292190,27.41962381,1,6403,185517,292190,10369.36,5,2,3,3,3,3,7,4,3,6,3,NA,6
2003,1,0,222222,0,289940,26.20745867,3,6345,222222,289940,NA,5,2,3,3,3,3,7,2,3,6,3,NA,6
2003,1,0,186984,0,290030,34.33198681,3,6404,186984,290030,10362.43,5,2,3,2,3,3,7,2,3,6,3,9,6
2003,1,0,192696,0,290230,21.03030391,1,6440,192696,290230,10367.77,5,2,3,2,3,3,7,4,3,6,3,NA,6
2003,1,0,189966,0,291891,35.07129045,2,6354,189966,291891,NA,5,2,3,2,3,3,7,4,3,6,3,NA,6
2003,1,0,185136,0,290180,40.292,2,6328,185136,290180,NA,5,2,3,3,3,3,7,4,3,6,3,NA,6
2003,1,0,212226,0,290950,31.19237239,3,6322,212226,290950,NA,5,2,3,3,3,3,7,2,3,6,3,NA,6
2003,1,0,113000,0,284000,41.02,5,6305,113000,284000,NA,5,2,3,3,3,3,7,2,3,6,3,NA,6
2003,1,0,193372,0,290360,39.96278973,3,6605,193372,290360,10430.53,5,2,3,2,3,3,7,2,3,6,3,9,6
2003,1,0,197292,0,291310,43.108,1,6308,197292,291310,NA,5,2,3,3,3,3,7,4,3,6,3,NA,6
2003,1,0,154000,0,291000,13.363,4,6602,154000,291000,10432.75,5,2,3,3,3,3,7,2,3,6,3,9,6
2003,1,0,172536,0,289760,15.7871887,5,6472,172536,289760,10360.01,5,2,3,4,3,1,7,2,3,6,3,NA,6
2003,3,5000,207020,0,454404,21.976,12,6874,65900,127716,10654.52,5,27,3,5,3,1,7,4,3,11,3,NA,6
2003,5,11000,337454,0,508120,23.639,12,9090,67351,16200,10441.75,5,27,3,4,2,3,7,4,3,6,3,NA,6
2003,3,5000,195760,0,470980,45.448,4,6830,50650,138529,10607.26,5,27,3,1,3,1,7,2,3,11,3,NA,6
2003,4,6000,181370,0,504000,36.91160307,5,8062,99400,30700,10206.85,6,2,3,4,3,1,7,2,3,9,3,NA,6
2003,3,3000,172200,0,460600,34.89567384,6,6266,43500,130000,10199.99,6,2,3,3,2,3,5,3,3,6,3,9,6
2003,3,3000,172000,0,463200,25.408,6,6316,43000,132000,10255.59,6,2,3,4,3,3,5,3,3,6,3,9,6
2003,4,6000,180200,0,498500,65.90859364,5,7901,3000,0,NA,6,2,3,4,4,3,7,2,1,1,NA,11,NA
2003,1,0,187216,0,291500,36.51621832,3,6548,187216,291500,10400.76,5,2,3,3,3,1,7,2,3,6,3,NA,6
2003,1,0,189533,0,289640,29.19716485,3,6521,189533,289640,10397.67,5,2,3,3,3,3,7,2,3,6,3,NA,6
2003,3,5000,189042,0,472100,40.412,4,6820,53718,136274,10603.19,5,27,3,1,3,1,7,2,3,11,3,NA,6
2003,5,5000,351901,0,507061,25.76,7,9080,73458,13602,10431.24,5,27,3,1,4,1,7,3,3,6,3,NA,6
2003,3,4000,200202,0,471451,33.312,7,6580,500,0,10464.19,5,27,3,4,2,3,7,3,1,1,NA,11,NA
2003,3,4000,193649,0,472280,24.501905,9,6802,500,0,10596.14,5,27,3,1,3,1,7,1,1,1,NA,11,NA
2003,3,5000,201138,0,471640,25.01447869,9,6810,500,0,10590.47,5,27,3,4,2,1,5,1,1,1,NA,11,NA
2003,3,5000,133854,0,473380,37.176,7,6732,500,0,10524.52,5,27,3,5,3,1,7,3,1,1,NA,11,NA
2003,1,0,220500,0,289330,26.95602748,4,6317,220500,289330,NA,5,2,3,3,3,3,7,2,3,6,3,9,6
2003,1,0,197782,0,290200,16.66110048,4,6495,197782,290200,10368.86,5,2,3,3,3,3,7,2,3,6,3,9,6
2003,3,3000,189546,0,470820,44.124,4,6760,500,0,10561.11,5,27,3,3,3,1,7,2,1,1,NA,11,NA
2003,3,4000,186354,0,472120,31.38,7,6722,500,0,10551.38,5,27,3,5,3,1,7,3,1,1,NA,11,NA
2003,3,4000,214452,0,471640,21.748,5,6626,500,0,10463.86,5,27,3,4,3,1,7,2,1,1,NA,11,NA
2003,3,5000,187976,0,472920,42.688,8,6594,48872,130750,10441.57,5,27,3,1,3,3,7,3,3,11,3,NA,6
2003,3,3000,174200,0,461800,33.07515132,5,6360,43500,131200,10253.53,6,2,3,1,3,3,5,2,3,6,3,9,6
2003,3,5000,140309,0,471410,23.428,8,7916,19290,155000,10400.57,6,27,3,1,3,3,7,3,3,11,3,20,6
2003,1,0,166295,0,289000,39.0632123,5,6200,166295,289000,NA,5,2,3,3,2,1,7,2,3,6,3,NA,6
2003,1,0,141194,0,288550,24.752,5,6316,141194,288550,NA,5,2,3,4,3,1,7,2,3,6,3,9,6
2003,1,0,153212,0,290310,22.30126664,6,6494,153212,290310,10430.21,5,2,3,1,3,3,7,3,3,6,3,9,6
2004,2,0,220506,0,350000,17.03591569,8,7677,92916,135000,NA,5,2,3,3,2,1,7,3,3,11,3,9,6
2003,1,0,153212,0,290310,40.66573967,8,6278,153212,290310,NA,5,2,3,3,2,3,7,3,3,6,3,9,6
2003,1,0,149834,0,290560,44.39708554,7,6270,149834,290560,NA,5,2,3,3,3,3,7,3,3,6,3,NA,6
2003,1,0,90365,0,135000,49.95212264,10,6330,90365,135000,NA,5,2,3,3,3,3,7,1,3,6,3,NA,6
2004,2,0,220506,0,350000,17.94,7,7934,92916,135000,10409.22,5,2,3,3,3,1,7,3,3,6,3,NA,6
2003,1,0,134832,0,290680,36.78123071,8,6625,134832,290680,10457.87,5,2,3,2,3,1,5,3,3,6,3,NA,NA
2003,1,0,90365,0,135000,11.52,9,6364,90365,135000,NA,5,2,3,3,3,1,7,1,3,6,3,9,6
2003,1,0,90365,0,135000,17.30257449,9,6257,90365,135000,NA,5,2,3,3,3,1,7,1,3,6,3,NA,6
2003,1,0,90365,0,135000,44.38544029,9,6361,90365,135000,10369.73,5,2,3,3,3,1,7,1,3,6,3,NA,6
2003,1,0,90365,0,135000,39.324,10,6387,90365,135000,10366.76,5,2,3,3,3,3,7,1,3,6,3,NA,6
2004,4,8000,277938,0,490570,32.644,4,8678,79572,17640,10466.13,5,27,3,4,3,1,7,2,3,6,3,NA,6
2003,3,5000,190096,0,470460,39.388,12,6381,49182,130557,10327.79,6,27,3,1,2,3,7,4,3,11,3,NA,6
2003,3,5000,186715,0,470290,24.1,12,6515,51068,127823,10430.31,5,27,3,4,3,1,7,4,3,11,3,NA,6
2005,3,5000,219198,0,475750,57.10141561,1,6814,74256,138890,10606.12,5,27,3,4,2,1,7,4,3,11,3,NA,6
2004,3,4000,204204,0,470640,40.932,8,6714,60396,135240,10546.64,5,27,3,2,3,1,7,3,3,11,3,NA,6
2004,3,5000,198324,0,472400,34.48819999,8,6688,52038,135187,10544.61,5,27,3,2,3,1,7,3,3,11,3,NA,6
2004,4,11000,356554,0,511630,44.144,5,8702,156720,36340,10371.98,5,27,3,3,3,3,7,2,3,6,3,NA,6
2004,4,11000,340969,0,510150,33.608,5,8676,142842,35480,10420.85,5,27,3,3,3,1,7,2,3,6,3,NA,6
2004,4,11000,338712,0,507210,34.24012514,6,8685,140850,35260,10404.35,5,27,3,1,3,1,7,3,3,6,3,NA,6
2004,5,11000,215607,158149,524210,34.904,8,9000,81270,17377,10478.19,5,27,3,1,3,1,7,3,3,5,3,NA,6
2004,2,0,220506,0,350000,29.856,4,7661,92916,135000,NA,5,2,3,3,3,3,7,2,3,6,3,9,6
2004,2,0,220080,0,350000,36.2429405,5,6354,130326,215000,NA,5,2,3,3,2,3,7,2,3,11,3,9,6
2004,1,0,159000,0,350000,35.576,4,6430,159000,350000,10374.43,5,2,3,3,3,1,7,2,3,6,3,NA,6
2004,1,0,220506,0,350000,15.1832191,4,6420,220506,350000,10375.21,5,2,3,2,3,3,7,2,3,6,3,NA,6
2004,1,0,220506,0,35000,45.068,4,6507,220506,35000,10380.26,5,2,3,2,3,3,7,2,3,6,3,NA,6
2004,2,0,220506,0,350000,23.852,6,6480,127590,215000,10369.45,5,2,3,3,3,1,7,3,3,6,3,9,6
2004,2,0,220506,0,350000,20.72,6,7872,92916,135000,10371.02,5,2,3,3,3,3,7,3,3,6,3,9,6
2004,2,0,183782,0,351130,19.024,5,7710,70894,135000,NA,5,2,3,3,3,3,7,2,3,6,3,NA,6
2004,2,0,220506,0,350000,25.4,6,7643,92916,135000,NA,5,2,3,3,3,3,7,3,3,6,3,9,6
2004,2,0,220506,0,350000,25.66,7,7647,92916,135000,NA,5,2,3,3,4,3,7,3,3,6,3,9,6
2004,2,0,220506,0,350000,20.668,7,6432,127590,215000,10362.45,5,2,3,4,3,3,7,3,3,6,3,9,6
2004,2,0,220506,0,350000,26.52292632,6,7761,92916,135000,10368.39,5,2,3,4,3,3,7,3,3,6,3,9,6
2004,3,5000,199458,0,471020,55.96,8,6784,56196,133882,10584.76,5,27,3,3,3,1,7,3,3,11,3,NA,6
2004,3,5000,207988,0,470270,44.236,9,6325,63844,134547,10315.44,6,27,3,1,3,1,7,1,3,11,3,NA,6
2004,3,5000,189756,0,471420,38.304,9,6441,54768,136548,10379.09,5,27,3,4,3,1,5,1,3,11,3,NA,6
2004,2,0,220506,0,350000,29.62307158,8,7847,92916,135000,10379.68,5,2,3,2,3,1,7,3,3,11,3,9,6
2004,2,0,220506,0,350000,29.15185689,8,7721,92916,135000,NA,5,2,3,3,2,3,7,3,3,6,3,9,6
2005,2,0,0,0,100450,41.124,4,7933,131800,49250,10401.02,5,2,3,3,3,3,7,2,3,9,3,17,6
2004,2,0,367506,0,362000,42.43844071,10,7895,139916,139000,10399.02,5,2,3,3,3,3,7,1,3,6,3,9,6
2005,2,0,0,0,100450,22.39416894,3,7602,131800,49250,NA,5,2,3,3,3,3,7,2,3,9,3,NA,6
2004,2,0,367506,0,360000,39.86164692,10,7831,139916,140000,10397.27,5,2,3,4,6,3,7,1,3,6,3,9,6
2004,2,0,367506,0,362000,18.52846714,9,7849,139916,139000,10371.29,5,2,3,3,2,1,7,1,3,6,3,NA,6
2004,3,5000,195174,0,472660,45.8702266,9,6896,54558,135440,10676.23,5,27,3,5,3,1,7,1,3,11,3,NA,6
2004,3,5000,196098,0,473480,43.07231771,10,6530,54222,129403,10425.85,5,27,3,4,3,1,5,1,3,11,3,NA,6
2004,3,4500,195762,0,473390,28.67926976,11,6441,56532,138234,10373.8,5,27,3,4,3,3,7,1,3,11,3,NA,6
2004,3,5000,196224,0,475894,32.59924597,11,6541,55818,138234,10424.73,5,27,3,3,3,1,7,1,3,11,3,NA,6
2004,3,5000,195636,0,471060,32.49670036,11,6740,54180,137740,10541.96,5,27,3,1,3,1,7,1,3,11,3,NA,6
2004,3,5000,194292,0,471970,34.12554949,11,6742,54474,134280,10556.84,5,27,3,4,2,1,7,1,3,11,3,NA,6
2004,3,5000,194292,0,471820,50.176,11,6295,55524,134578,10330.96,6,27,3,4,3,1,5,1,3,11,3,NA,6
2004,2,0,367506,0,360000,29.992,11,7713,139916,140000,NA,5,2,3,3,3,1,7,1,3,6,3,NA,6
2004,2,0,367506,0,362000,21.0058,9,7959,139916,139000,10403.61,5,2,3,3,2,3,7,1,3,6,3,9,6
2004,2,0,367506,0,362000,15.47732057,9,7655,139916,139000,NA,5,2,3,2,3,3,7,1,3,6,3,NA,6
2004,2,0,367506,0,360000,27.77576071,12,7747,139916,140000,NA,5,2,3,3,3,3,7,4,3,6,3,9,6
2005,5,11000,319452,0,509510,21.748,1,8949,67410,17560,10399.16,5,27,3,4,3,1,7,4,3,6,3,NA,6
2005,6,14000,415998,0,530458,36.86935873,1,8964,75642,16852,10425.21,5,27,3,3,2,1,7,4,3,6,3,NA,6
2005,5,11000,334278,0,509190,29.26563545,1,9000,74802,14866,10394.86,5,27,3,4,3,3,7,4,3,6,3,NA,6
2005,3,3750,198744,0,471400,13.54044625,1,6552,57246,135300,10422.44,5,27,3,4,3,3,5,4,3,11,3,NA,6
2004,3,5000,195552,0,472270,40.528,11,6346,56112,132071,10337.4,6,27,3,3,3,1,5,1,3,11,3,NA,6
2004,2,0,367506,0,360000,32.723344,11,8001,139916,140000,10412.44,5,2,3,3,3,3,7,1,3,6,3,NA,6
2004,2,0,367506,0,360000,39.92984664,11,7910,139916,140000,10396.96,5,2,3,3,3,3,7,1,3,6,3,9,6
2004,2,0,367506,0,360000,8.388,11,7680,139916,140000,NA,5,2,3,3,3,3,7,1,3,6,3,9,6
2004,2,0,367506,0,360000,32.42348826,12,7800,139916,140000,10369.19,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,20.312,2,7875,131800,49250,10379.72,5,2,3,3,3,1,7,4,3,11,3,9,6
2005,5,11000,343812,0,508200,35.592,2,9018,78960,18955,10365.9,5,27,3,4,3,3,7,4,3,6,3,NA,6
2005,5,12500,364098,0,386631,32.712,1,8948,73080,15300,10390.26,5,27,3,1,3,2,7,4,3,6,3,NA,6
2005,5,11000,334782,0,508260,28.35819288,3,8976,69468,18375,10398.56,5,27,3,3,2,3,7,2,3,6,3,NA,6
2005,5,11000,350616,0,511960,26.428,2,8998,74802,15355,10471.17,5,27,3,4,2,3,7,4,3,6,3,NA,6
2005,2,0,0,0,100450,19.968,3,7123,131800,49250,10424.19,5,2,3,3,3,1,7,2,3,9,3,17,6
2005,2,0,0,0,100450,20.695,3,7830,131800,49250,10387.67,5,2,3,4,3,3,7,2,3,9,3,17,6
2005,2,0,383200,0,100450,19.688,1,7740,131800,49250,10364.26,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,13.56,1,7751,131800,49250,10367.38,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,26.992,2,7863,131800,49250,10376.18,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,33.524,1,7844,131800,49250,10374.98,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,28.088,1,7814,131800,49250,10369.88,5,2,3,4,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,18.928,1,7849,131800,49250,10369.43,5,2,3,3,3,3,7,4,3,6,3,9,6
2005,2,0,383200,0,100450,33.756,2,7849,131800,49250,10374.35,5,2,3,3,3,3,7,4,3,6,3,9,6
2005,2,0,0,0,100450,37.72,3,7945,131800,49250,10376.54,5,2,3,3,3,1,7,2,3,9,3,17,6
2005,2,0,0,0,100450,29.104,10,7931,131800,49250,10401.1,5,2,3,3,3,3,7,1,3,9,3,17,6
2005,2,0,0,0,100450,17.676,4,7946,131800,49250,10392.29,5,2,3,3,4,3,7,2,3,9,3,17,6
2005,2,0,0,0,100450,17.352,6,7977,131800,49250,10406.1,5,2,3,4,3,3,7,3,3,9,3,17,6
2005,2,0,0,0,100450,49.3320329,5,7993,131800,49250,10413.54,5,2,3,3,3,3,7,2,3,9,3,17,6
2005,5,11000,359560,0,506667,44.232,4,8227,3000,0,10368.49,5,27,3,4,2,3,7,2,1,1,NA,11,NA
2005,5,12000,348664,0,501200,38.388,4,8856,80152,17595,10367.3,5,27,3,1,3,3,7,2,3,6,3,NA,6
2005,5,12000,345066,0,509690,51.59316437,4,8936,77815,17318,10389.99,5,27,3,4,3,1,7,2,3,6,3,NA,6
2005,5,11000,348487,0,506310,63.044,4,8970,74015,15000,10347.44,5,27,3,3,3,3,7,2,3,6,3,NA,6
2005,3,5000,158048,0,471560,34.848,8,6480,41383,134117,10373.83,5,27,3,4,3,3,5,3,3,11,3,NA,6
2005,3,5000,189960,0,471970,31.244,8,6435,49073,135237,10362.53,5,27,3,1,3,3,7,3,3,11,3,NA,6
2005,5,8500,343866,0,503360,35.16005354,4,8985,80828,16203,10463.85,5,27,3,3,2,3,7,2,3,6,3,NA,6
2005,3,5000,184813,0,471000,13.952,7,6544,53191,133624,10419.76,5,27,3,1,3,3,5,3,3,11,3,NA,6
2005,3,5000,193864,0,471000,17.6,6,6571,54352,133052,10419.54,5,27,3,4,3,3,5,3,3,11,3,NA,6
2005,2,0,0,0,100450,20.25828222,5,7702,131800,49250,NA,5,2,3,3,2,3,7,2,3,9,3,17,6
2005,2,0,0,0,100450,28.22,4,7791,131800,49250,NA,5,2,3,3,3,3,7,2,3,9,3,17,6
2005,2,0,0,0,100450,24.644,5,7871,131800,49250,10381.67,5,2,3,2,3,1,7,2,3,9,3,NA,6
2005,2,0,0,0,100450,40.668,7,7917,131800,49250,10402.94,5,2,3,3,3,3,7,3,3,9,3,17,6
2005,2,0,0,0,100450,29.104,5,7839,131800,49250,10368.97,5,2,3,2,3,3,7,2,3,9,3,NA,6
2005,2,0,0,0,100450,22.072,6,7910,131800,49250,10374.08,5,2,3,4,2,3,7,3,3,9,3,17,6
2006,2,0,0,0,127548,27.8,7,7908,123270,63548,10371.44,5,2,3,3,4,3,7,3,3,9,3,17,6
2006,2,0,0,0,124500,35.49390913,6,7922,129900,61500,10382.03,5,2,3,3,6,3,5,3,3,9,3,17,6
2005,3,5000,182249,0,470340,43.03807665,8,6565,50150,132458,10426.69,5,27,3,4,6,3,7,3,3,11,3,NA,6
2005,3,5000,195492,0,470520,16.38451018,7,6510,54931,132676,10406.06,6,27,3,4,3,3,7,3,3,11,3,NA,6
2005,3,5000,185233,0,480040,17.988,7,6609,51126,135186,10442.96,5,27,3,1,3,3,5,3,3,11,3,NA,6
2005,2,0,0,0,100450,33.272,8,7883,131800,49250,10379.86,5,2,3,3,3,3,7,3,3,9,3,17,6
2005,2,0,0,0,100450,32.44123301,7,7698,131800,49250,NA,5,2,3,3,6,3,7,3,3,9,3,17,6
2005,3,5000,181612,0,470140,27.51995035,8,6446,51543,135420,10373.44,5,27,3,4,3,3,5,3,3,11,3,NA,6
2005,2,3500,122010,0,327480,35.212,9,7087,61446,173250,10367.52,5,27,3,3,3,3,7,1,3,11,3,NA,6
2005,2,0,0,0,100450,24.416,7,7869,131800,49250,10376.69,5,2,3,2,2,3,7,3,3,9,3,17,6
2005,2,0,0,0,100450,26.688,10,7729,131800,49250,NA,5,2,3,3,3,3,7,1,3,9,3,17,6
2005,2,0,0,0,100450,18.104,7,7784,131800,49250,NA,5,2,3,3,2,3,7,3,3,9,3,17,6
2005,2,0,0,0,100450,37.3,8,7690,131800,49250,NA,5,2,3,3,3,1,7,3,3,9,3,17,6
2005,2,0,0,0,100450,36.55831701,9,7915,131800,49250,10402.24,5,2,3,3,4,3,7,1,3,9,3,17,6
2005,3,5000,163803,0,477347,21.156,11,6269,47787,155581,10282.95,6,27,3,5,3,3,7,1,3,11,3,20,6
2005,2,0,0,0,100450,20.16,10,7671,131800,49250,NA,5,2,3,3,2,3,7,1,3,9,3,17,6
2005,2,0,0,0,100450,23.784,10,7635,131800,49250,NA,5,2,3,3,3,3,7,1,3,9,3,NA,6
2005,2,0,0,0,100450,36.764,9,8011,131800,49250,10433.1,5,2,3,2,2,1,7,1,3,9,3,17,6
2005,2,0,0,0,100450,33.556,10,7820,131800,49250,10371.47,5,2,3,2,2,3,7,1,3,9,3,NA,6
2006,2,0,0,0,100450,23.48265515,3,7863,131800,49250,10375.21,5,2,3,2,2,1,5,2,3,9,3,17,6
2005,2,3000,102800,0,289440,37.9403326,10,6469,44486,134524,10378.27,6,27,3,3,2,3,7,1,3,11,3,NA,6
2005,2,0,0,0,100450,24.496,8,7873,131800,49250,10382.61,5,2,3,2,2,3,7,3,3,9,3,17,6
2005,3,6000,162646,0,470700,10.568,12,6308,43097,135650,10256.6,6,27,3,3,2,3,5,4,3,11,3,NA,6
2005,3,5500,167862,0,473940,22.956,12,6357,57785,213755,10290.78,6,27,3,4,3,3,7,4,3,11,3,NA,6
