EUR_o..Mstb.,Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
113.708,2011,1,81185.5879538107,571424.070610346,123986.736354823,63746047.2861091,12,5964,770031.049193442,0,10256.7859612674,6,18,1,4,5,3,3,4,3,1,3.02966530848814,11,8.75839430034025
28.564,2011,7,28000,425500,0,752000,11,9770,111000,81000,10149.22,6,14,1,4,4,3,6,1,3,3,3,3,6
29.872,2012,7,30000,559000,0,811800,2,9730,135500,87800,10034.51,6,14,1,3.22801079207983,4.03171325259951,3,1,4,3,11,3,3,6
29.108,2011,7,29000,0,0,789000,10,9634,125000,75000,10057.97,6,14,1,5,5,3,6,1,3,3,3,4,6
12.116,2011,7,29000,402000,0,795000,11,9660,111000,81000,10065.4,6,14,1,4,1,3,6,1,3,3,3,3,6
49.16,2011,7,0,449500,0,484688,7,10139,43000,16500,10043.31,4,2,1,4,2,5,8,3,3,11,3,13.292831069282,5.9569574900969
35.588,2011,1,0,0,0,999200,7,7324,969192,999200,10351.86,4,6,1,1,3,2,8,3,3,3,3,11.4773882523672,6.72131090218034
45.868,2011,7,29000,427000,0,820000,12,9578,96000,85000,10109.0463046569,6,14,1,3,5,2,1,4,3,3,3,3,6
26.248,2012,7,30000,542500,0,856000,4,9526,116000,91500,9950.39,6,14,1,2.82752447709363,4.29711972621237,3,6,2,3,11,3,17,6
48.432,2011,7,29000,407000,0,873500,11,9502,111000,97500,10003.01,6,14,1,4,5,3,1,1,3,3,3,3,6
57.56,2011,6,25000,338000,0,737500,11,9340,111000,97500,10219.5353051035,6,14,1,3,5,3,1,1,3,3,3,3,6
25.476,2012,8,33000,500500,0,886000,2,9688,125000,75000,10045.45,6,14,1,4,5,3,6,4,3,3,3,3,6
36.408,2011,7,29000,417000,0,896000,12,9414,111000,98000,10206.3736736753,6,14,1,4,5,3,1,4,3,3,3,3,9
44.064,2011,7,29000,417000,0,888000,10,9360,111000,98000,10152.5231145755,6,14,1,3,5,3,1,1,3,3,3,4,6
41.33660355,2011,7,31000,0,0,8e+05,9,9750,98000,50000,10112.1020417222,6,14,1,3,5,2,1,1,3,3,3,4,6
60.20299007,2011,1,0,0,0,930100,9,7977,893970,930100,10218.77,4,11,1,3,5,5,3,1,3,3,3,13.7771474039725,7.60219846102732
29.636,2011,7,20580,0,0,552400,9,9556,145551.808288111,78400,9813.92,6,4,1,3,5,3,1,1,3,6.71483837695417,3,11.600899307387,6
37.312,2011,4,16500,0,0,1414833,12,10200,195714,120471,10348.23,4,27,1,3,1,3,1,4,3,3,3,3,9
85.224,2011,4,16500,1456140,0,1412896,12,10089,173063,119912,10313.77,4,27,1,3,3,3,6,4,3,11,3,10.7479046834216,8.31635055404978
27.888,2011,4,0,949223,0,1472808,11,6647,2671,0,10241.78,4,27,1,1,1,1,6,1,1,1,2.88736162087532,11,6.95749809084078
5.964764826,2011,1,278930.867891415,275695.414430338,121061.382634645,140000,8,6528,1020996.0654582,140000,10316.37,6,3,1,4,3,3,8,3,3,6.09147361654747,3,13.5627296544487,8
29.444,2011,8,1008,0,0,703000,10,9584,235801.211917327,64000,9815.06,6,4,1,4,1,3,1,1,3,6.22944497841513,3,11.9249209534065,6.34119753101866
38.444,2011,4,16500,1264360,0,1398631,12,9944,151787,104147,10222.04,4,27,1,5,5,3,1,4,3,11,3,3,9
64.552,2011,4,16500,667622,0,1432848,12,9977,160182,130310,10151.79,4,27,1,4,5,3,1,4,3,11,3,9,9
185.44,2011,1,0,0,0,623671,9,8600,735000,623671,10373.12,4,6,1,3,3,5,1,1,3,3,3,13.7488765290082,5.77000450266736
44.108,2011,11,0,656040,0,685031,9,10640,37548,630,10264.8,4,5,1,3,4,5,8,1,3,6,3,9,6
19.624,2011,12,0,889938,0,1061120,10,10790,9618,136690.232625415,10270.2,4,5,1,2.94943790730279,3.47643917531615,5,4,1,3,6,2.40426676484703,9,6.59361317310681
15.236,2011,12,0,849450,0,898544,12,10842,85470,40000,10284.67,4,5,1,2.80262378249035,3.46520486301637,3.7010588800864,4.10091755224175,4,3,11,1,20,6
20.088,2011,9,0,682782,0,767118,8,10866,71778,34885,10265.38,4,5,1,2,3,5,4,3,3,6,2,9,6
39.168,2012,9,12000,877944,0,853791,5,10498,112518,100020,10193.3,4,5,1,2.89097189355999,3.50277617461628,5,8,2,3,11,1,20,6
43.46283285,2012,10,13000,936662,0,991305,5,10664,116402,47388,10224.24,4,5,1,3,4,5,8,2,3,6,1,9,6
49.112,2011,4,15000,1383056,0,1390858,11,10146,168191,120430,10309.22,4,27,1,1,3,3,1,1,3,11,3,3,9
44.632,2011,4,16500,1350577,0,1424293,12,10150,189072,120714,10375.8,4,27,1,1,3,1,6,4,3,11,3,4,9
20.592,2012,1,11000,0,1108758,740000,1,8222,1108758,740000,10138.61,4,4,1,3.13292261064917,3.59853959943399,5,1,4,3,8,5,17,6.38477621037485
11.548,2011,1,0,88200,0,74000,11,7858,88200,74000,10182.54,4,4,1,4,5,5,1,1,3,11,3,13.9341252276749,5.94057488109531
57.912,2011,1,0,0,0,337677.46546093,11,6876,168000,190478.383916032,9744.16,6,4,1,3.12601226619026,3.1175911583924,2.68742457969406,6.12405568780415,1,3,3,3.22771137283713,14.222853260401,6.0977317656021
26.81893188,2011,8,0,469500,0,609263,10,10143,43000,16500,10024.26,4,2,1,3,4,5,4,1,3,11,3,12.7440565836898,5.79979098056462
24.56,2012,1,0,0,0,935200,3,7468,936726,935200,10170.98,4,11,1,4,5,2.6381147054304,3.22625881347844,2,3,3,3,12.9931976206235,7.34769310221926
218.792,2012,1,0,0,0,944021,8,7338,1074780,944021,10168.72,4,11,1,3,5,2,4,3,3,3,3,12.5390627573075,7.3238610492896
87.312,2011,1,486848.457608395,275932.071945161,232169.158328855,110000,12,7202,621938.636050611,110000,10275.0048902849,6,4,1,3.295221808765,3.14701076427236,3.33669897803697,4.79022866528184,4,3,6.74878576988572,3,15.417176692917,7.05702220736286
20.472,2012,1,14000,0,1149414,960000,3,7261,1149414,960000,10135.71,4,4,1,4,5,2.67267358926773,2.6638467829457,2,3,8,5,17,6.86781836934939
61.836,2012,1,11934.9340673666,650947.796759719,26548.8219699302,26184893.7210271,1,7038,367906,448094,10302.5198551861,6,18,1,4,5,2,7,4,3,3,3,4,12
79.94,2012,3,12000,1207954,0,1348977,7,8206,858204,736652,10231.21,4,27,1,5,5,3,1,3,3,11,3,20,7.92717358342389
30.164,2012,1,17094,0,0,2771860,2,7364,639334,761500,10091.16,4,26,1,3,5,2.63182327485891,4.64055607198973,4,3,3,3,10.2349092175975,9.71916583397649
32.396,2012,4,12000,1494732,0,1344000,5,10042,202768,149573,10168.03,4,27,1,3.05616176949788,3.33238721544364,2.6457447604349,3.51707929976144,2,3,11,3,20,9
21.284,2012,4,15000,1345277,0,1249577,2,9904,218356,142382,10130.93,4,27,1,3,5,2.64523531870858,4.60300359163429,4,3,11,3,3,9
61.80248271,2012,1,12009.1393104626,464586.794004138,19771.2290736568,102536636.814085,1,5978,639464,756852,10295.4768926038,6,18,1,3,5,3,7,4,3,3,3,3,12
32.164,2012,7,32000,442000,118000,889000,1,9480,118000,83000,9912.68,6,14,1,3.2723548853299,4.25790413059437,2.73281806308285,3.89930502884125,4,3,8,3,3,6
15.6,2011,7,29000,397000,0,446000,12,9454,101000,55000,10224.6733070587,6,14,1,4,5,3,6,4,3,3,3,9,6
19.74,2012,7,29000,523000,0,826000,4,9604,114000,88000,9988.77,6,14,1,3.43050715791444,3.92798152515978,2.96110406671314,5.29422201375078,2,3,11,3,20,6
38.58,2012,7,32000,434000,0,910000,2,9528,136000,101000,10158.7972713071,6,14,1,3.29263510220269,4.10789919567046,2.78993373893567,3.69771633563618,4,3,3,3,3,6
113.672,2011,4,16500,1502871,0,1451372,1,9924,168084,82233,10219.68,4,27,1,3,5,2.53871748709882,4.64774568006284,4,3,11,3,4,9
80.704,2011,1,2016,0,0,79000,12,7182,718458.531060542,79000,10116.29,4,4,1,2.85654035919018,3.43960339601408,3.10254287477869,4.50643338224514,4,3,6.92211465830729,5,15.3538361881387,6.36109070588887
23.02,2012,7,29000,535000,0,839000,5,9500,114000,88000,9966.75,6,14,1,3.12099890579862,3.91324486226258,2.95169597136337,4.94383147652544,2,3,11,3,20,6
84.304,2012,7,30000,525500,0,843000,3,9788,108000,77000,10013.4,6,14,1,3,5,2.73902662866044,3.54137951997154,2,3,11,3,20,6
36.36439764,2011,7,30500,422000,0,849500,12,5348,1500,0,9866.51,6,14,1,3.04658563464118,3.60046588317186,2.58578506912529,4.19398623655673,4,1,1,2.99999998709349,11,6.02782797956751
56.136,2012,4,13500,1127707,0,1450084,3,10050,142878,121411,10198.62,4,27,1,3.05962058666515,3.56815168441512,2.75477476672166,4.36529666517338,2,3,11,3,9,9
34.8,2012,7,1000,448500,245500,520188,3,10777,1000,0,10014.92,4,2,1,3.48990337014601,3.52642245186844,4.0022302623874,4.27780943001383,2,1,1,2.59783895278602,1,5.87723457739718
78.092,2012,1,12151.8713094271,503608.459721269,226316.108136866,23147750.666333,1,6898,1094997.65150133,0,10073.73,6,18,1,5,3,2,7,4,3,1,3.17978814415873,11,8.67102746748554
20.904,2012,7,0,564000,122750,508694,1,10072,43000,16500,9988.12,4,2,1,3.05341786365394,3.19237506749685,3.71728612068799,5.36732171746163,4,3,11,2,20,5.86544452785439
53.216,2012,4,10500,1265970,0,1236550,5,10176,207784,149782,10284.41,4,27,1,3.00657200401031,3.12447794173175,2.51976785595464,4.14213910728132,2,3,11,3,20,9
50.388,2012,4,13500,1352975,0,1454339,5,10067,175860,154136,10210.53,4,27,1,3.05000992452326,3.30432997297687,2.57886541887394,4.32888276542074,2,3,11,3,20,9
15.464,2011,7,0,448500,0,520438,12,10120,42000,16500,10023.37,4,2,1,3.32842862203344,3.04744807803116,3.54473592899832,5.86870136941226,4,3,11,3,13.8325281451172,6
94.26,2012,3,12000,1224605,0,1375887,5,9940,169364,150119,10462.7492194621,4,27,1,4,1,2.55915008730014,4.78527371840204,2,3,11,3,20,9
37.772,2012,7,30000,532500,0,827000,3,9620,128000,91000,9855.83,6,14,1,3.02856130453684,4.05442833052664,2.85213926764574,4.47648474587911,2,3,11,3,17,6
91.968,2012,4,13500,1420042,0,1426469,4,10248,179078,137316,10330.96,4,27,1,3.02641995354634,3.21892616179732,2.69751593791519,4.42518875559529,2,3,11,3,20,6
46.25013093,2012,1,9564.60954522702,775792.598135485,12425.4413990116,1014561.15272773,3,7644,1869326.50522244,0,10373.4028128143,6,18,1,3,5,2.79006160922556,5.5180400757657,2,3,1,2.96743667752894,11,8.06762524402586
29.63266871,2012,1,13000,0,1383522,110000,3,6890,1383522,110000,9777.8,6,4,1,3.02079244778427,3.20137981827725,3.05970214940306,5.60484609499535,2,3,8,5,17,6.2672558476475
10.788,2012,7,1008,448500,245500,520437,3,10800,1008,0,10028.64,4,2,1,3.29160827540492,3.34470533282215,3.82736279523471,5.02162741205522,2,1,1,2.67268250053515,13,5.91692691650722
17.556,2012,5,10500,1225101,0,1238986,8,10263,165703,126440,10247.58,4,27,1,4,5,2,3,3,3,11,3,17,6
44.73512294,2012,1,12000,1633170,0,112000,4,7211,1633170,112000,10034.95,6,4,1,3.10825279539367,3.2281486810494,3.20844972539813,3.90803081927057,2,3,11,5,17,6.70319805057317
18.684,2012,1,0,0,0,627400,4,7910,732312,627400,10102.49,4,11,1,3.01111416889001,3.46486623771988,3.27875525212705,4.96884702922729,2,3,3,3,13.7859697414415,6.23517550470827
82.908,2012,1,13500,0,1331442,175000,3,7233,1331442,175000,10097.06,4,4,1,3.13097411196332,3.24326401551434,3.28071953676606,4.22317435047457,2,3,8,3,17,6.16533494312849
58.692,2012,7,30000,623000,0,940800,7,9460,148000,99500,10264.219498552,6,14,1,3,5,3,1,3,3,11,3,20,6
10.816,2012,7,30000,568000,0,879800,3,9418,115000,77000,10108.1907063367,6,14,1,3.38801573584787,3.87033742174003,2.86412998013042,5.68277359139255,2,3,11,3,17,6
24.288,2012,7,30000,531500,0,838500,5,9490,114000,88000,9912.84,6,14,1,2.97718608182333,4.46962908337024,2.56696121434484,4.05333836005069,2,3,11,3,17,6
9.5,2012,7,30000,422000,115000,845000,7,9620,115000,90000,10117.1283338186,6,14,1,3,5,3,1,3,3,8,3,17,6
27.64,2012,1,0,0,0,809068,5,7917,907368,809068,10112.86,4,11,1,1,5,2.91424065845531,3.58800125001714,2,3,3,3,11.4399975357897,7.12904118712938
19.944,2012,7,30000,548000,0,845000,4,9450,124000,88000,9993.69323683229,6,14,1,2.97483650163013,4.35985819215828,2.81422694627583,3.76662659701758,2,3,11,3,17,6
20.776,2012,9,17000,897684,0,754603,4,11196,3000,0,10256.35,4,5,1,4,2,5,2,2,1,1,2.34157839610592,11,6.26065832941806
31.532,2012,1,14000,0,1963668,130000,5,6495,1963668,130000,9685.87,6,4,1,3.15668788041941,3.29170861326626,3.30259105385795,5.14837518509783,2,3,8,5,20,6.29929621718528
65.64977319,2012,9,14000,1082176,0,948376,7,10860,174766,46317,10316.69,4,5,1,3.14378129729948,3.47901166771384,5,4,3,3,6,1,9,6
26.6,2012,1,331203.376761495,321998.095668315,367937.384019965,585784.613924156,6,7736,663524.304635677,266578.037640671,10289.5627499481,6,18,1,4,5,5,6,3,3,8,3.26698380608946,17,7.16422455811605
45.732,2012,10,16000,1075074,0,1222148,7,10630,105840,99965,10199.95,4,5,1,2.91286349009206,3.85259885674971,5,4,3,3,11,1,20,6
67.44403123,2012,10,15000,856380,0,1089724,6,10614,127764,80000,10258.01,4,5,1,2.96110529044309,3.80436370228489,5,8,3,3,11,1,20,6
19.408,2012,1,14000,0,1178478,940000,6,7305,1178478,940000,10138.91,4,4,1,4,1,2,1,3,3,8,5,20,7.5104442954744
21.264,2012,1,0,0,0,892700,8,7500,861630,892700,10149.06,4,11,1,4,5,2,3,3,3,3,3,13.3679880178971,8.34125716994922
51.748,2012,1,0,0,0,1124480,8,6950,1127196,1004000,10145.66,4,11,1,3.32126391231342,3.72878082394684,2,3,3,3,3,3,11.3086601337537,7.33333202962986
25.276,2012,1,228057.421455997,464469.698482321,161501.762353398,650129.846498315,7,7640,663162.300967715,271309.332011451,10353.8323599168,6,18,1,3,1,5,6,3,3,8,3.2464188368748,17,6.33611021938281
3.256,2012,1,11436.9194526765,299773.96961383,319108.67877192,58275210.6733995,7,6804,3710962.00395309,48643354.1702331,9753.24,6,4,1,4,5,2,1,3,3,6.08390228715867,3.46720165317851,13.3969652891045,6.19961596315366
28.48,2012,8,17000,833532,0,970699,7,10589,59976,47515,10236.14,4,5,1,2.94099919724335,3.38256221595263,5,8,3,3,11,1,20,6
24.28251337,2012,8,1000,722516,0,514927,6,10840,1000,0,10091,4,2,1,4,5,5,4,3,1,1,2.62372198701791,13,5.99999994351746
39.964,2012,8,0,448500,357000,621813,6,10199,42000,16500,10069.28,4,2,1,3.06577966650559,3.18557773849153,5,4,3,3,11,2,20,5.82740789050559
231.404,2012,8,0,448500,360000,635152,5,10150,42000,16500,10042.26,4,2,1,3,3,5,4,2,3,11,2,20,5.99999995610018
39.552,2012,1,505911.495111049,548868.405156346,46313.8782458379,671252.175022347,9,7732,636400.881948772,336184.287983145,10429.1940816781,6,18,1,1,1,5,6,1,3,8,3.15520763385451,17,6.86409975366413
45.796,2012,1,247222.873172666,348535.954251658,135692.525119231,36387762.7913435,8,7866,637407.05532154,25957221.6820023,10075.68,4,19,1,3.10576447767225,3.07938820485392,5,8,3,3,8,3.34474431098261,14.8383333571374,6.81641043607195
25.952,2012,1,92358.8961951269,286180.334963888,307000.705358693,33211658.8881588,7,7188,3345069.50182677,27000219.4568928,10030.17,6,4,1,4,5,2,1,3,3,6.03369588848469,3.44567515624954,13.5901828901571,7.73389590957786
107.336,2012,1,0,0,0,1818880,8,7452,295008,1624000,10312.19,4,34,1,1,3,2,6,3,3,9,3,12.565788433615,8.70677900968662
333.52,2012,1,0,2213862,0,1429120,8,8346,2213862,1276000,10472.6326955354,4,25,1,3.18255339014327,2.98545590367795,2.93782105180442,3.79636824279865,3,3,6,3,17,8.45720708832954
68.90641599,2003,1,0,0,0,401920,4,7651,421008,401920,11032.85,1,13,2,3,1,1,7,2,3,9,3,12.7791291158065,6.33717023101281
50.888,2003,1,4000,0,0,116500,3,9428,299000,116500,10947.19,1,12,2,3,4,3,7,2,3,9,3,11.7361581169756,6.10732993315069
38.20476317,2003,4,7000,265650,0,247891,5,9778,99852,40060,11049.19,1,13,2,1,4,3,7,2,3,6,3,9.67519025474386,5.56089451147265
37.41851414,2003,4,10000,283156,0,172588,6,10124,67912,17138,11010.5,1,13,2,4,4,2,7,3,3,6,3,9.07141148512368,5.99999985175092
34.95435561,2003,4,4000,0,0,210542,2,10195,75800,17295,11061.13,2,13,2,4,3,3,7,4,3,9,3,9,6.22898613666938
26.8747488,2003,5,10000,346635,0,301870,6,10194,90486,40456,10611.72,1,13,2,1,3,3,6,3,3,6,3,11.5924573664818,5.89081775800142
42.6041591,2003,5,10000,0,0,270589,6,10165,68221,17140,10826.01,2,13,2,4,4,3,7,3,3,9,3,9,5.99999988848415
48.24447828,2003,5,11000,0,0,259800,9,10152,71821,17800,10862.32,2,13,2,4,4,3,7,1,3,10,3,9,6.37279437561487
21.75125213,2003,3,7000,218837,0,155899,7,9774,102393,40668,10931.27,1,13,2,4,4,2,7,3,3,6,3,9.57849316838058,6.02827579318006
38.64026668,2003,4,10000,284361,0,171000,11,10043,68232,19000,10962.17,1,13,2,4,4,2,7,1,3,6,3,9.21472389694615,6.18429532683275
65.232,2003,4,5000,346629,0,312260,4,10212,66935,17341,11035.01,2,13,2,4,1,3,7,2,3,6,3,11.0739123615635,5.99999994973696
23.53290545,2003,3,4000,188330,0,313940,2,7248,52122,118440,10793.29,3,27,2,4,3,3,7,4,3,11,3,12.8566746049608,6
40.9539479,2003,4,4500,193506,0,472470,1,7136,52722,137470,10681.48,3,27,2,4,3,1,7,4,3,11,3,15.0061280624042,6
28.54388452,2003,4,3200,191981,0,472170,1,7205,200,0,10738.31,3,27,2,4,2,3,7,4,1,1,2.99999998814992,11.4186699482761,5.99999996492933
44.628,2003,3,5000,210336,0,471920,1,7055,59262,136920,10653.02,3,27,2,1,3,3,7,4,3,11,3,17.3167852782707,6
72.61706848,2003,3,2500,195384,2500,312520,1,7011,67578,136030,10710.6,5,27,2,4,2,3,7,4,3,11,3,13.4251626130143,6
34.404,2003,3,5000,208110,0,471640,1,7082,53508,136640,10738.41,3,27,2,4,3,3,7,4,3,11,3,12.1397173342283,5.99999998130102
42.62807791,2003,3,4000,218736,0,473510,2,7158,59010,138510,10720.29,3,27,2,5,3,3,7,4,3,11,3,13.5057693655187,6
32.696,2003,1,0,0,0,3112480,1,8044,313992,2780000,11188.07,1,13,2,1,4,3,6,4,3,9,3,14.2050314376521,6.69641202083398
59.86412198,2003,1,0,0,0,447660,1,7666,284844,447660,11034.26,1,13,2,4,3,3,7,4,3,9,3,11.3909971212024,6.02054639527182
35.397,2003,1,0,0,0,341850,5,7630,340998,341850,11042.83,1,13,2,3,4,3,7,2,3,9,3,10.4640373394583,5.88519085688476
35.86682289,2003,1,0,0,0,257320,6,8396,197232,257320,11021.82,1,13,2,3,3,2,7,3,3,9,3,12.6979180060644,6.23887678560293
41.692,2003,1,0,0,0,371330,1,7742,297696,371330,10860.07,1,13,2,4,4,3,1,4,3,9,3,12.4713200329075,6.02506863658371
53.48724843,2003,3,2000,0,0,96126,1,10214,1000,0,11053.08,2,13,2,1,3,5,7,4,1,1,2.98454457136606,10.5236541431022,5.87031458869796
59.14113065,2003,1,5000,126000,0,214000,1,8538,126000,214000,10860.02,1,13,2,4,1,2,7,4,3,11,3,12.6390598740607,7
29.684,2003,4,0,0,0,194524,1,8396,45806,118243,10921.77,1,15,2,3,3,2,7,4,3,9,3,9,5.71050222738614
13.256,2003,1,0,0,0,525460,4,7455,3044034,525460,10629.58,3,13,2,3,3,3,7,2,3,9,3,13.819509084901,6.05782062410817
32.36,2003,1,0,0,0,403560,4,7508,304080,403560,10764.69,3,13,2,3,6,3,7,2,3,9,3,12.7349478505699,5.81482581750521
42.39503173,2003,4,0,0,0,199940,1,10256,82568,18250,10887.09,1,27,2,3,4,2,7,4,3,9,3,9,6.16761530895896
45.712,2003,1,5000,0,0,390000,3,7728,278000,390000,10923.1,1,24,2,4,3,3,7,2,3,9,3,9,6
35.08171606,2003,3,2000,203114,0,2048353.973,4,7214,1000,0,10748.97,3,27,2,1,3,1,7,2,1,1,3.01685594058516,11,6.98523652790497
54.188,2003,1,5000,0,0,366000,3,7689,298000,366000,10907.98,1,24,2,3,4,3,7,2,3,9,3,9,6
45.17484084,2003,5,11000,319964,0,274296,4,10235,66244,17500,11031.44,2,13,2,3,4,3,7,2,3,6,3,10.2684114479255,5.84860241717282
75.676,2003,4,4000,348536,0,293688,3,10204,67569,17200,11170.81,2,13,2,3,1,3,7,2,3,6,3,11.6036435545297,6.00416178500298
48.24429574,2003,6,8000,392910,0,535133,5,10144,500,0,10860.01,3,27,2,3,4,3,7,2,1,1,2.99999999185883,11,5.96998596216703
19.40387603,2003,3,4000,193620,0,472700,6,7302,500,0,10843.88,3,27,2,1,3,3,7,3,1,1,2.99999998818683,11,5.99999997019646
48.98034099,2003,3,5000,176026,0,473100,6,7195,500,0,10724.54,3,27,2,4,3,3,7,3,1,1,2.99999998500084,11,5.73785314708078
42.128,2003,3,5500,205128,0,472170,8,7167,52823,131280,10725.31,3,27,2,1,3,1,7,3,3,11,3,14.9995550757736,6
38.332,2003,2,35550,0,0,243000,4,8051,134000,174000,10855.93,1,12,2,4,4,3,7,2,3,9,3,11.7020294197947,6.00561835832614
62.932,2003,1,0,0,0,444980,10,8427,371028,444980,10891,1,13,2,4,4,2,7,1,3,10,3,14.0000401086735,6.06653412448974
52.728,2003,4,4000,201180,0,488719,6,9120,73470,17880,10453.53,3,27,2,2,2,1,7,3,3,2,3,14.3921679106125,6
14.66478303,2003,1,0,0,0,386540,5,7704,317940,386540,10983.82,2,13,2,4,1,3,7,2,3,3,3,12.4900967516924,6.07772385951476
58.376,2003,4,5500,268417,0,489980,5,7122,1000,0,10440.57,3,27,2,4,3,3,7,2,2,1,2.98345668134924,11,5.90427661832271
37.467,2003,1,6500,149000,0,39200,8,7661,149000,39200,10929.2,1,24,2,3,1,1,7,3,3,6,3,9,5.96451807589033
37.02778895,2003,4,10000,0,0,166834,5,10214,67810,18266,11062.33,2,13,2,4,4,2,7,2,3,9,3,9,4.97569314110318
74.076,2003,1,0,0,0,308600,8,7968,358260,308600,11096.61,1,13,2,3,3,1,7,3,3,9,3,11.8776353111745,6
26.49440013,2003,5,12500,357288,0,462698,8,9678,85376,28027,10815.96,3,27,2,4,4,2,7,3,3,6,3,9,6
15.96090849,2003,5,12500,367542,0,390120,9,10389,63546,5459,10871.4,3,27,2,3,3,2,7,1,3,6,3,9,6
25.85262153,2003,4,5500,285726,0,507220,8,7476,45738,128332,10824.86,3,27,2,3,1,3,7,3,3,6,3,14.3784622397567,6
55.27195048,2003,1,0,0,0,392150,8,8034,367584,392150,11154.53,1,13,2,4,4,3,7,3,3,9,3,14.6653543623768,5.99999996758672
51.36853882,2003,1,0,320628,0,284200,11,8310,320628,284200,10939.06,1,13,2,3,3,2,7,1,3,6,3,12.4585339753412,5.92762302781889
49.61751604,2003,1,0,0,0,379760,9,7712,361830,379760,10925.64,1,13,2,3,3,1,7,1,3,9,3,11.5123645602283,6
18.94660235,2003,4,9500,291178,0,219633,10,8172,74794,184593,10923.79,3,27,2,3,1,2,7,1,3,11,3,12.731831271206,6
63.68472659,2003,1,0,0,0,413830,11,8237,270816,413830,10785.81,3,13,2,3,6,2,7,1,3,9,3,12.74713057094,5.99999992273631
56.57014461,2003,1,0,0,0,241000,10,8184,219786,241000,10733.1,3,13,2,4,2,2,7,1,3,3,3,17,6
28.908,2003,4,5500,269819,0,490430,7,8980,74510,17500,10383.7,4,27,2,3,2,1,7,3,3,11,3,12.3729470565676,6
36.564,2003,1,25000,177000,0,461000,10,7617,177000,461000,11015.15,1,24,2,3,2,3,7,1,3,6,3,9,6.10850046880488
29.12342212,2003,5,12500,349356,0,388890,10,8172,77788,179639,10919.45,3,27,2,4,1,2,7,1,3,11,3,14.1596890943308,6
24.11090636,2003,3,6500,215019,0,350557,10,8157,72807,168000,10914.66,3,27,2,4,4,2,7,1,3,11,3,11.7502713578855,6
15.893,2003,4,9500,294071,0,370431,10,9837,71089,17787,10924.63,3,27,2,4,3,2,7,1,3,6,3,10.9422630452631,6
61.44099752,2003,5,11000,0,0,250780,6,10113,68145,17329,11016.37,2,13,2,3,1,3,7,3,3,9,3,9,5.99999990311265
34.02,2003,4,8000,0,0,255165,6,9645,83840,35335,10977.49,2,13,2,3,4,3,7,3,3,9,3,9,5.99999993460373
41.71257753,2003,4,10000,0,0,304342,8,10107,43064,18751,10975.87,2,13,2,4,1,3,7,3,1,9,3,9,5.71019274682972
19.84023768,2003,4,10000,277922,0,370520,9,8222,76692,191919,10871.41,3,27,2,3,4,2,7,1,3,11,3,13.442534613592,6
32.21359276,2003,4,10000,297146,0,371530,9,10044,81405,15706,10855.33,3,27,2,3,1,2,7,1,3,6,3,9,6
19.83325601,2003,3,6500,222189,0,352910,10,8186,75529,173059,10920.24,3,27,2,3,4,2,7,1,3,11,3,14.6246861799272,6
40.888,2003,5,10000,324328,0,277400,7,10127,68218,17278,10878.51,1,13,2,3,3,3,7,3,3,6,3,9.6292665365074,5.99999995772318
69.06138557,2003,1,4000,0,0,277480,10,8396,4000,0,10947.64,1,13,2,3,3,2,7,1,1,1,3.00089985251003,11,4.69128001581271
53.92,2003,5,10000,0,0,260479,7,10178,67231,17236,11047.23,1,13,2,4,1,3,7,3,3,9,3,9,5.99999991934209
46.21327329,2003,5,11000,315264,0,261469,8,10102,67478,17423,10969.09,2,13,2,1,4,3,7,3,3,6,3,10.7320648602907,5.99999994744358
49.79286603,2003,5,12500,388974,0,387340,11,9580,79355,18452,10870.36,3,27,2,3,4,2,7,1,3,6,3,12.1530163297292,6
37.596,2003,4,10000,279934,0,171340,10,9982,67044,17500,10928.2,1,13,2,4,3,2,7,1,3,6,3,9,5.79859547826824
51.75635454,2003,3,6000,0,0,153760,9,9778,101154,38834,10925.53,1,13,2,4,4,2,7,1,3,10,3,9,5.69161392664196
20.972,2003,4,9000,283313,0,170985,8,8355,22745,72253,10920.98,1,13,2,4,4,2,7,3,3,6,3,9.60503853307017,4.34916277193708
29.064,2003,4,10000,0,0,168000,10,10121,65585,18000,11002.22,1,13,2,4,1,2,7,1,3,9,3,9.0144389939258,6.04795630141708
87.43651256,2003,4,10000,0,0,165500,10,10031,67754,18500,11043.15,1,13,2,3,4,2,7,1,3,9,3,9.1862651455257,5.99999973756105
25.848,2003,2,3500,138905,0,335480,9,7743,1000,0,10695.52,5,27,2,4,3,2,7,1,1,1,2.99999998669396,11,5.75359840322324
27.84973229,2003,2,3500,126706,0,335540,9,7762,65806,176029,10675.09,3,27,2,3,2,2,7,1,3,11,3,16.1608184330959,6
54.508,2003,2,0,360925,0,84000,8,7964,15425,25000,10860.76,1,12,2,4,4,3,7,3,3,11,3,7,6
28.99923783,2003,3,5000,194720,0,469510,10,8387,67326,168320,10551.19,3,27,2,5,3,3,7,1,3,11,3,15.0575164068988,6
