WellID,1,2,3,4,5,6,7,8,9,10,11,12,13,14
351,5635.55,6778.93,7307.91,8285.36,8699.67,9037.78,9727.04,10112.96,10247.25,10270.2,10290.62,10615.01,10828.16,10882.66
352,5685.39,6813.02,7345.92,8319.41,8703.37,9078.24,9754.98,10137.24,10289.46,10284.67,10305.92,10704.82,10881.32,10939.31
353,5693.16,6819.53,7350.54,8326.26,8599.65,8976.26,9799.28,10163.45,10254.05,10265.38,10287.39,10609.33,10794.95,10846.85
354,5857.65,6559.61,7077.93,8089.66,8482.71,8894.76,9662.44,9988.42,10117.59,10193.3,10232.44,10443.4,10621.3,10675.27
355,5791.59,6626.74,7134.99,8137.62,8441.06,8724.97,9688.81,10032.43,10168.41,10224.24,10257.61,10505.65,10694.89,10747.27
356,5589,6752,7331,8314,8541,8789.79,9916,10124,10258,10309.22,10376.33,10540.83,10697.62,10763.94
357,6011.38,6703.59,7250.94,8242.22,8659.52,8994.98,9861.4,10136.66,10245.47,10375.8,10459.73,10597.97,10754.44,10824.18
358,5613.02,6500.56,6995.94,8008.74,8340.15,8792.42,9618.25,9952.16,10071.22,10138.61,10157.08,10377.79,10598.54,10642.68
359,5404.39,6299.78,6801.21,7868.41,8279.17,8277.85,9635.49,9925.68,10053.55,10182.54,10233.95,10343.61,10496.79,10540.3
360,4484.16,5790.12,6308.73,7461.28,7793.24,8080.15,9211.22,9543.66,9643.13,9744.16,9907.17,9869.66,9997.88,10073.22
362,5511.06,6051.29,6569.1,7645.39,8037.41,8222.57,9484.04,9800.3,9942.01,10024.26,10105.66,10211.48,10325.78,10374.78
367,5616.28,6275.91,6794.59,7867.69,8309.69,8554.02,9636.62,9914.3,10033.5,10170.98,10239.06,10345.25,10494.07,10532.46
368,5568.96,6257.25,6786.6,7871.78,8331.74,8728.39,9611.78,9908.92,10034.52,10168.72,10247.65,10345.17,10481.31,10520.88
369,5258.31,6105.66,6645.59,7738.42,8116.06,NA,NA,9849.01,9962.8,NA,NA,10267.88,10384.5,10422.4
370,5421.57,6222.62,6729.7,7793.74,8212.59,8245.99,9589.78,9881.43,10013.29,10135.71,10189.99,10296.58,10442.08,10486.79
371,4958.89,5980.87,6531.98,7635.28,7926.36,8281.83,9321.81,9689.82,9792.42,NA,9946.28,10021.27,10186.74,10242.45
372,5886.17,6552.83,7073.38,8072.07,8509.08,8959.73,9677.86,9974.27,10111.42,10231.21,10274.79,10411.28,10601.73,10657.04
375,5588.83,6423.39,6932.7,7882.42,8274.88,8662.95,9562.76,9859.99,10008.56,10091.16,10110.42,10290.5,10514.44,10550.85
378,5659,6531,7005,8020,8482,8801,9621,10024,10089.28,10168.03,10184.8,10395.4,10618.42,10664.26
379,5503,6382,6908,7930,8314,8710,9601,9933,10034.88,10130.93,10149.55,10318.23,10551.07,10586.37
386,4965.59,5975.09,6505.09,7615.41,7900.27,8206.77,9355.11,9718.63,9805.85,9912.68,9947.53,10065.02,10225.65,10304.62
387,4630.34,5944.12,6485.82,7607.93,7931.71,8185.19,9308.25,9688.72,9787.47,NA,9986.52,9977.08,10154.51,10231.73
389,5163.72,6060.86,6608.07,7682.71,7951.24,8262.47,9407.16,9755.81,9863.07,9988.77,10024.16,10150.4,10255.36,10319.13
392,4162.27,5871.71,6379.64,7462.47,7800.94,8090.23,9173.72,9511.04,9618.24,NA,9834.99,9889.65,9934.99,10027.72
393,5627.64,6332.99,6848.29,7914.14,8381.94,8418.59,9682.58,9962.91,10084,10219.68,10275.95,10396.8,10557.69,10600.32
394,5031.33,6188.02,6720.5,7812.6,8087.56,8461.8,9575.48,9880.27,9994.7,10116.29,10192.2,10309.48,10428.73,10467.41
395,5090.67,6039.51,6568.93,7651.64,7973.27,8210.36,9383.84,9745.81,9844.3,9966.75,9976.5,10112.59,10227.2,10302.86
396,5200.63,6052.45,6596.19,7697.34,8102.16,8354.65,9423.48,9790.63,9893.64,10013.4,10048.37,10173.23,10309.44,10375.3
398,4699.7,5949.38,6484.58,7604.48,7974.52,8203.84,9325.24,9688.79,9788.18,9866.51,10000.31,9992.59,10196.53,10273.77
399,5874.19,6562.65,7078.18,8084.35,8492.55,8972.22,9664.81,9991.22,10120.11,10198.62,10238.48,10436.69,10618.02,10672.42
401,5405.23,6084.43,6592.21,7666.61,8022.62,8267.35,9481.61,9796.98,9918.19,10014.92,10105.16,10229.65,10312.74,10356.4
402,5232.61,6108.59,6655.08,7734.91,8051.88,8385.94,9484.52,9872.4,9987.7,10073.73,10069.56,10305.34,10404.67,10444.61
403,5210.32,6045.01,6553.87,7625.35,7991.92,8224.93,9460.41,9779.58,9896.62,9988.12,10089.88,10216.81,10280.73,10326.23
404,5627,6784,7280,8299,8496,9030,9729,10148,10254.05,10284.41,10304.23,10608.59,10830.63,10883.91
406,5898.09,6584.75,7112.28,8101.71,8465.57,9169.29,9653.62,9996.97,10127.38,10210.53,10261.83,10429.18,10599.21,10653.48
407,5527.93,6082.09,6592.67,7664.46,8049.31,8243.8,9486.12,9800.19,9930.37,10023.37,10105.03,10223.78,10324.46,10371.39
408,5669.02,6350.21,6810,7676.03,8051.61,8391.2,9540.16,9880.47,10027.29,NA,10147.55,10292.51,10554.93,10621.83
410,4823.4,5936.69,6466.45,7596.69,7964.19,8193.99,9343.32,9686.66,9759.95,9855.83,9956.3,10033.81,10195.46,10275.5
413,5712,6835,7423,8416,8577.69,8817.79,9929,10230,10266.23,10330.96,10401.42,10617.71,10759.62,10847.1
415,4581.5,5824.78,6367.9,7515.93,7937.71,8120.43,9265.6,9622.54,9702.11,9777.8,9950.17,9919.66,10063.02,10145.74
418,5346.69,6089.87,6612.13,7675.49,8010.12,8296.73,9496.54,9813.73,9935.24,10028.64,10125.51,10250.78,10325.76,10365.77
419,5554.86,6712.15,7226.74,8226.61,8615.17,8880.52,9735.92,10080.43,10210.38,10247.58,10265.09,10524.86,10774.05,10824.04
421,5242.13,6075.94,6617.94,7714.84,8100.42,8382.66,9445.34,9821.43,9929.87,10034.95,10061.54,10223.79,10345.99,10398.35
422,5258.53,6202.45,6718.18,7775.31,8144.81,8491.64,9569.24,9864.5,9986.17,10102.49,10179.06,10295.12,10407.87,10446.51
423,5148.11,6178.96,6700.8,7773.27,8103.6,8477.76,9560.94,9862.79,9983.53,10097.06,10176.99,10294.24,10403.42,10440.94
425,4580.63,5961.22,6487.96,7570.82,7970.71,8180.38,9237.93,9607.02,9704.55,NA,9926,9957.58,10065.48,10158.37
426,4155.07,5891.51,6403.71,7502.11,7838.87,8114.55,9203.43,9554.64,9653.03,NA,9885,9922.68,9975.95,10044.72
428,5005.14,5979.59,6509.12,7616.61,7899.91,8219.2,9368.68,9719.78,9808.8,9912.84,9940.42,10074.57,10222.85,10296.22
429,4677.77,5968.3,6505.77,7618.87,7980.99,8209.3,9317.53,9683.67,9785.66,NA,9984.48,10009.81,10201.04,10242.35
430,5579.01,6218.27,6734.98,7788.45,8183.7,8475.83,9580.76,9871.64,9992.74,10112.86,10185.03,10300.63,10419.02,10459.59
431,4251.65,5912.59,6426.97,7517.53,7860.14,8127.69,9205.6,9559.26,9658.41,NA,9891.56,9953.29,9989.45,10070.27
432,5723.98,6744.18,7288.03,8270.54,8519.65,9014.12,9778.35,10121.7,10247.04,10256.35,10280.84,10604.22,10746.6,10798.07
434,4465.03,5718.66,6200.94,7406.3,7729.49,8018.42,9186.32,9503.99,9583.28,9685.87,9888.8,9828.88,9982.06,10045.04
436,5830.11,6908.22,7442.81,8408.6,8708.31,9036.5,9850.56,10185.79,10335.65,10316.69,10330.44,10651.2,10902.6,10954.85
438,5612.34,6610.97,7154.14,8150.2,8428.59,8682.71,9647.56,9976.09,10111.86,10199.95,10226.25,10455.4,10628.37,10683.78
439,5909.2,6691.13,7249.89,8221.13,8531.02,8726.88,9746.01,10046.51,10187.75,10258.01,10295,10568.89,10742.63,10794.7
440,5359.97,6232.93,6736.33,7789.98,8204.09,8225.82,9589.44,9882.86,10018.95,10138.91,10191.48,10295.12,10445.51,10488.79
442,5593.61,6253.02,6770.18,7838.38,8273.09,8624.89,9616.95,9894.97,10015.92,10149.06,10220.35,10326.51,10463.65,10501.74
445,5611.76,6433.15,6935.75,7893.96,8239.27,8658.6,9604.4,9915.29,10041.07,10145.66,10163.11,10299.96,10569.83,10618.12
447,4544.39,5955.47,6489.2,7586.63,7914.1,8200.67,9247.02,9630.91,9729.88,NA,9891.73,9985.51,10088.12,10113.81
448,4465.8,5806.12,6326.54,7465.22,7787.04,8089.31,9207.37,9538.1,9647.63,9753.24,9900.09,9873.93,9992.17,10070.22
450,5764.98,6629.42,7132.01,8153.89,8527.34,8844.87,9695.19,10024.44,10173.55,10236.14,10266.15,10488.28,10688.14,10736.07
452,5437.08,6123.22,6609.02,7716.37,8126.73,8224.03,9544.9,9843.35,9983.11,10091,10150.23,10252.49,10395.17,10436.88
453,5421.14,6130.62,6613.18,7677.31,8072.25,8206.09,9521.79,9822.56,9969.87,10069.28,10131.58,10227.12,10369.07,10411.1
454,5543.63,6120.95,6631.87,7701.35,8069.46,8287.23,9506.24,9816.01,9941.87,10042.26,10122.18,10246.84,10343.13,10387.06
457,5218.46,6136.14,6655.75,7739.92,8056.93,8365.83,9539.14,9852.66,9974.71,10075.68,10164.14,10285.87,10385.79,10424.55
458,5243.78,6055.21,6596.69,7691.04,8040.16,8362.97,9429.13,9810.04,9919.16,10030.17,10050.6,10205.98,10319.84,10382.57
461,5785.4,6876.69,7412.43,8378.01,8779.08,8927.96,9801.39,10134.77,10278,10312.19,10292.48,10663.28,10872.05,10915.5
462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,6744.29,7644,8201,9188,9547,9853,10505.56,10774.66,10937.08,11032.85,11302.79,11740.16,11941.33,12009.11
465,6845,7736,8286,9253,9611,9929,10423.74,10689.48,10859.09,10947.19,11230.09,11744.53,11955.48,12034.37
469,6785,7678,8238,9206,9559,9862,10488.76,10724.37,10833.8,11049.19,11313.98,11847.13,12033.4,12044.04
470,6672,7505,8103,9124,9485,9908,10452.17,10766.11,10923.97,11010.5,11270.72,11720.44,11912.21,11962.09
471,6763,7665,8222,9199,9546,9944,10476.39,10805.42,10962.78,11061.13,11234.22,11906.41,12058.95,12099.92
472,6935,7773,8314,9206,9545,9981,10273,10237.08,10491.41,10611.72,10733.93,11624.12,11836.4,11935.26
473,6910,7759,8354,9269,9597,10012,10417.06,10557.56,10837.72,10826.01,11083.96,11852.74,12034.59,12117.28
474,6931,7808,8363,9286,9573,9990,10419.52,10551.94,10862.96,10862.32,11132.4,11861.34,12045.39,12130.84
476,6737,7633,8190,9192,9525,10021,10381,10673.61,10806.54,10931.27,11170.75,11658.27,11870.21,11968.99
478,6753,7633.35,8194,9193,9549.31,9938,10440.65,10703.89,10873.7,10962.17,11155.54,11553.73,11783.13,11888.58
480,6724,7569,8184,9156,9545,9898,10535.52,10853.88,11019.63,11035.01,11254.86,11951.94,12076.8,12128.29
481,6343,7255,7774,8808,9131.95,9504.28,10329.51,10571.89,10729.94,10793.29,10969.95,11346.22,11565.4,11628.98
483,6226,7150,7692,8691,9016.84,9191.63,10234.64,10497.99,10635.82,10681.48,10857.52,11240.2,11432.88,11519.03
484,6312,7199.88,7768.5,8777.42,9100.21,9247.17,10292.01,10546.05,10685.75,10738.31,10920.53,11278.82,11497.17,11577.79
486,6136.7,7050,7626.76,8627,8914.83,9360.05,10187.15,10459.16,10619.83,10653.02,10795.44,11193.73,11351.84,11443.8
487,6081,6994,7560,8554,8876.87,9333.54,10188.34,10497.28,10650.95,10710.6,10874.05,11208.43,11369.54,11449.17
488,6176,7069,7656,8647,8952.94,9432.98,10224.78,10531.79,10681.35,10738.41,10891.64,11262.57,11460.22,11544.11
490,6291,7151,7723,8734,9047.12,9494.95,10257.77,10515.4,10679.15,10720.29,10876.98,11259,11471.6,11551.8
491,7205,8031.5,8589.75,9438.79,9847.8,10117,10375.47,10783.22,10906.37,11188.07,10917.29,11417.07,11647.65,11774.04
492,6777,7643,8208,9169,9509,9942,10505.47,10771.16,10876.87,11034.26,11299.6,11784.59,11978.87,12008.68
493,6732,7622,8190,9186,9504,9908,10507.53,10794.32,10921.45,11042.83,11304.58,11761.89,11955.78,11996.86
495,6746,7611,8170,9149,9468,9881,10471.11,10761.95,10906.18,11021.82,11282.11,11723.87,11920.22,11967.48
497,6861.43,7739,8291,9227,9574,9887,10311,10571,10786,10860.07,11160.92,11621.5,11827.76,11943.77
499,6724,7644,8211,9205,9493,9913,10430,10799.14,10945.5,11053.08,11237.99,11873.13,12032.82,12065.92
500,7002,7852,8415,9312,9682,9945,10293,10522.2,10659.06,10860.02,11124.99,11592.81,11816.52,11917.81
502,6609.81,7447.07,8034.03,8996,9308,9729.35,10212.44,10404.42,10541.89,10629.58,10815.69,11172.48,11425.14,11531.57
503,6645.08,7500.36,8096.53,9066.32,9390,9775.66,10319.5,10580.22,10711.81,10764.69,10883.47,11260.43,11505.34,11620.2
504,6600,7465,8031.12,9051,9406.5,9829.77,10427,10678.1,10817.48,10887.09,11041.42,11499.76,11740.23,11818.06
505,6812.78,7711,8290.81,9244,9579.69,9981.75,10408,10647.92,10817.59,10923.1,11215.18,11697.15,11912.88,12004.03
507,6336.38,7224.07,7800.24,8801.61,9143.41,9428.42,10295.86,10542.98,10687.82,10748.97,10910.9,11280.4,11516.12,11575.24
509,6794,7649,8229.48,9216,9590.14,9983.49,10398,10641.66,10872.64,10907.98,11168.61,11666.1,11877.9,11971.84
510,6817,7699,8257,9239,9581,10011,10561.59,10912.37,11044.78,11031.44,11252.42,12002.76,12125.44,12211.85
512,6763,7611,8206,9195,9546,10010,10633.45,10918.13,11077.58,11170.81,11299.36,12033.58,12142.31,12203.19
513,6543,7404,7967,8980,9335,9667,10370.73,10639.33,10769.22,10860.01,11020.05,11445.69,11686.83,11746.63
514,6403,7276,7861,8857,9222.68,9557.15,10371.78,10613.43,10762.31,10843.88,11020.19,11410.9,11641.38,11677.52
516,6272.33,7171,7745,8745.77,9068.22,9270.07,10280.29,10528.64,10673.34,10724.54,10902.93,11278.68,11479.32,11561.45
518,6289,7164,7736,8747,9056.2,9429.34,10273.48,10518,10677.21,10725.31,10888.11,11268.65,11480.37,11557.49
521,6874,7771,8309,9237,9597,9895,10354.43,10616.03,10717.82,10855.93,11142.11,11689.6,11908.53,12004.18
525,6834,7725,8293.53,9241,9553.02,9835.22,10319.55,10617.92,10763.63,10891,11137.96,11693.73,11895.17,11995.69
526,6147,7085,7662,8659,8925,9263,9934.46,10307.87,10450.37,10453.53,10556.97,10911.97,11110.7,11193.81
527,6792,7684.45,8239.31,9199.75,9537.42,9872.14,10497.25,10750.61,10933.86,10983.82,11211.7,11909.03,12068.7,12121.99
529,6118,7086,7648,8611,8866,9226,9930.96,10249.74,10385.68,10440.57,10487.35,10767.34,11086.59,11168.44
530,6766.08,7652,8198.81,9190,9511.25,9980.01,10394.29,10640.5,10829.33,10929.2,11175.58,11676.28,11884.84,11983.86
531,6729,7615,8186,9198,9539,10011,10552.32,10830.61,10995.1,11062.33,11256.92,11904.14,12055.09,12095.89
534,7145,7965.83,8554.61,9434,9778.69,10071,10339,10671.96,10830.47,11096.61,11111.64,11518.45,11729.24,11842.05
536,6551,7429.94,7979.35,8994,9327,9697.17,10328,10581.03,10742.78,10815.96,11012.17,11338.28,11617.81,11696.8
537,6627.38,7491.83,8055.33,9068.36,9426.27,9796.83,10319.97,10646.25,10805.85,10871.4,11058.4,11416.17,11680.77,11769.71
538,6592,7448,8005,9024,9354,9742.59,10351,10596.24,10755.84,10824.86,11021.71,11354.25,11630.81,11714.84
540,7185,8023.35,8596,9407.25,9860.49,9962.14,10332,10688.15,10839.58,11154.53,11297.69,11687.45,11925.87,12042.55
541,6805.23,7716,8258,9213,9543,9968,10371.32,10642.62,10802.21,10939.06,11286.39,11687.84,11907.97,11994.97
543,6818.47,7711,8262,9217,9534,9974,10348,10616.7,10776.3,10925.64,11294.91,11676.74,11894.68,11989.52
545,6604,7460.01,8032.45,9042,9402,9726,10452.17,10730.13,10856.58,10923.79,11114.48,11635.86,11843.02,11889.34
550,6647.65,7500.08,8093.75,9085,9402,9774.43,10319.5,10599.18,10718.21,10785.81,10893.49,11290.29,11537.37,11650.51
551,6637.06,7494.97,8092.39,9052,9369,9777.39,10306.8,10527.22,10667.06,10733.1,10884.7,11245.9,11489.13,11604.72
552,5943,6999,7536,8476,8792,9078.3,9906.13,10234.2,10362.02,10383.7,10410.91,10716.23,10986.53,11055.18
553,6714,7609,8180,9187,9558,9813,10429,10728,10892.05,11015.15,11193.32,11595.3,11817.37,11924.17
554,6603,7459.65,8157,9050,9402,9914,10438.09,10730.86,10860.44,10919.45,11121.81,11655.52,11858.55,11906.05
555,6592,7422,8149,9020,9391,9913,10423.53,10726.67,10861.47,10914.66,11127.64,11672.02,11869.22,11916.39
556,6607,7460.71,8116,9059,9412,9938,10462.45,10739.1,10872.37,10924.63,11127.59,11665.53,11865.52,11907.34
558,6697,7553,8131,9098,9498,9876,10527.3,10809.25,10977.47,11016.37,11240.55,11892.06,12037.29,12083.06
560,6676,7521,8115,9119,9482,9892,10466.58,10787.93,10953.03,10977.49,11227.46,11844.56,12001.99,12049.82
561,6648,7515.08,8135.53,9101.76,9438.13,9923.5,10465.62,10779.77,10936.5,10975.87,11226.88,11800.88,11975.32,12025.26
562,6649,7510,8080,9091,9445,9749.25,10359,10640.23,10792.67,10871.41,11080.54,11370.46,11639.23,11737.99
563,6637,7497.7,8043.91,9068,9410,9818.76,10384,10629.04,10779.39,10855.33,11061.85,11372.12,11646.5,11738.94
564,6607,7461,8051,9045,9412,9722,10422.88,10725.35,10851.12,10920.24,11120.05,11644.63,11851.38,11904.15
566,6817,7702,8253,9198,9549,9800,10387.19,10599.02,10798.4,10878.51,11170.13,11835.37,12026.38,12092.16
567,6838.4,7713.54,8268,9222,9553.66,9961,10363.59,10661.02,10851.56,10947.64,11162.45,11724.43,11905.81,12002.89
568,6783,7644,8222,9201,9552,9974,10487.75,10728.17,10841.9,11047.23,11319.19,11821.83,12017.87,12034.07
569,6835,7715,8285,9216,9584,9850,10498.07,10847.7,11013.13,10969.09,11182.07,11981.64,12119.16,12195.24
571,6543,7415,7976,8983,9344,9674,10380.91,10655.07,10782.23,10870.36,11030.78,11473.31,11706.11,11763.61
574,6772,7653.87,8233,9198,9511.16,9948,10364.48,10672.24,10821,10928.2,11174.71,11690.95,11910.12,11990
575,6757,7641,8193,9183,9503.96,9883,10337,10676.62,10807.1,10925.53,11164.94,11675.55,11888.66,11976.23
579,6766,7651,8216,9228,9554,9844,10412,10665.7,10806.09,10920.98,11177.75,11662.02,11868.32,11973.8
580,6696,7588,8152,9145,9538,9813,10450.01,10761.43,10913.12,11002.22,11270.48,11687.94,11897.57,11981.4
581,6674,7572,8138,9121,9503,9823,10482.95,10772.25,10941.22,11043.15,11286.89,11683.16,11891.54,11964.74
586,6096,7006,7573,8556,8838.58,9327.83,10178.22,10479,10634.61,10695.52,10852.66,11197.39,11356.52,11441.28
587,6176,7039,7611,8604,8866.3,9313.12,10176.58,10465.18,10620.57,10675.09,10825.79,11198.32,11337.26,11425.85
592,6882,7788,8311,9266,9587,9950,10355.52,10638.9,10717.18,10860.76,11151.83,11711.15,11926.58,12024.23
593,5993,7005,7555,8510.87,8840.64,9231.3,10071.55,10358.92,10511.98,10551.19,10659.53,11011.46,11156.75,11251.17
594,6715,7597,8160,9167.81,9512,9751.73,10375,10634.58,10801.57,10892.17,11067.75,11506.9,11729.68,11836.2
595,6642,7524,8077,9105,9454,9765,10385,10704.21,10867.95,10903.79,11134.87,11555.39,11782.45,11882.73
596,6408,7268,7848,8843,9181.55,9560.07,10364.37,10607.18,10764.72,10834.06,11020.24,11403.48,11623.82,11676.79
599,6920,7782,8343,9262,9637,9890,10325,10577.69,10680.47,10864.79,11134.71,11661.05,11889.03,11984.79
600,6929,7786,8352,9232,9586,10115,10396,10349.6,10592.18,10679.36,10835.64,11705.98,11915.48,12005.78
602,6861,7752.82,8314.23,9241,9605,9884.32,10480.09,10642.7,10874.25,10840.7,11090,11880.94,12055.84,12132.4
603,6726,7616,8182,9197,9551,9852,10351,10684.22,10847.97,10964.5,11158.61,11596.51,11814.18,11921.42
605,6683,7591,8157,9158,9524,9812,10416,10727,10880.52,10970.92,11179.33,11581.2,11803.5,11909.95
608,6387,7257,7839,8850,9217.54,9542.53,10340.93,10583.91,10726.99,10811.29,10969.79,11363.61,11604.09,11631.47
611,6929,7801,8347,9270,9597,9982,10421.02,10557.5,10886.9,10905.11,11179.38,11867.27,12044.25,12133.37
612,6916,7745,8332,9247,9575,9975,10455.91,10602.94,10918.13,10924.44,11185.45,11893.94,12065.58,12152.72
613,6891,7796,8328,9306,9544,9955,10424.48,10571.04,10881.88,10865.3,11128.01,11865.9,12044.78,12129.64
615,6989,7835,8407,9300,9656,9916,10297.72,10518.96,10659.23,10862.9,11134.6,11585.56,11806.02,11912.34
616,6659,7525,8094,9102,9462,9800,10494.92,10760.5,10912.85,10984.87,11237.78,11743.92,11935.2,11989.35
617,6665,7556,8119,9140,9489,9776,10473.62,10762.87,10936.53,11036.14,11272.22,11665.55,11873.3,11942.66
618,6628,7498,8069,9024,9448,9838,10475.79,10773.97,10924.07,10942.01,11168.67,11767.91,11941.69,11985.94
619,6626,7467,8173,9066,9454,9958,10447.94,10765.25,10909.24,10942.1,11171.79,11750.08,11930.74,11977.52
621,6692,7574,8133,9148,9479,9879,10475,10770,10897.5,10969.16,11218.21,11650.65,11869.06,11953.75
622,6569,7432.84,8032.73,8990.03,9328.69,9736.88,10204.6,10454.46,10583.11,10654.85,10852.76,11187.53,11436.95,11546.91
626,6655,7516,8113,9100,9402,9777,10437.93,10745.65,10908.75,10986.24,11253.53,11778.96,11953.96,11996.65
627,6934,7828,8385,9316,9660,10106,10485.34,10664.68,10944.63,10906.67,11153.99,11931.47,12099.03,12181.4
630,6858,7742.31,8301.06,9253,9605.85,9965,10337.92,10592.71,10759.26,10869.64,11146.37,11663.3,11870.97,11977.58
633,6822,7691,8280,9186,9585,9857,10459.99,10807.11,10995.67,10955.37,11160.86,11967.39,12109.82,12186.05
634,6846,7714,8273,9223,9590,9850,10491.96,10813.82,10991.17,10946.2,11168.1,11946.74,12091.26,12179.94
635,6684,7520,8124,9122,9490,9919,10596.44,10885.08,11041.39,11132.01,11468.61,12078.4,12140.13,12220.62
636,6668,7488,8127,9125,9484,10001,10576.85,10874.49,11032.54,11122.72,11452.92,12061.73,12125.71,12206.06
639,6770,7654,8287,9221,9519,9920,10426.48,10677.93,10835.09,10945.97,11207.4,11700.09,11904.69,12008.49
641,6989,7770,8320,9139,9544,9784,10048.6,10274.28,10459.85,10504.33,10836.96,11371.35,11566.63,11679.83
642,6822,7721,8269,9238,9596,9956,10436.79,10690.75,10872.04,10950.39,11227.39,11736.91,11948.17,12032.88
645,5961,6990,7547,8533,8834.11,9127.18,9897.93,10236.22,10377.14,10405.69,10470.95,10839.34,11006.4,11084.31
646,7264,8073.48,8606,9389,9831.98,10087,10283,10498,10590,10785.02,10923.34,11420.61,11709.54,11825.83
647,6844,7718,8264,9182,9543,9945,10457.98,10659.23,10853.4,11004.67,11278.03,11832.45,12034.71,12108.73
648,6889,7772,8340,9259,9602,9928,10399.15,10555.73,10764.24,10803.08,11056.41,11830.01,12025.84,12104.94
649,6639.44,7505.01,8095.92,9087,9399,9771.29,10308.5,10590.55,10730.39,10820.45,10894.68,11255.47,11500.8,11615.35
650,6909,7787.27,8345.2,9255.72,9620.24,9927,10379.58,10617.54,10704.94,10866.11,11149.77,11692.69,11912.13,12013.75
651,6648,7526,8102,9120,9458,9771,10416,10756,10892,10935.96,11161.48,11601.32,11823.5,11904.38
652,6942,7755.65,8313.48,9251,9621,9984.53,10355.11,10603.72,10787.36,10930.75,11218.77,11697.98,11915.82,12013.68
653,6588,7443.42,8045.74,8985.21,9324.1,9749.91,10191.28,10423.83,10564.84,10641.53,10851.82,11195.84,11437.75,11559.84
655,6784,7614,8201,9185.1,9512,9935,10504.07,10807.48,10995.65,11039.28,11197.38,11940.22,12087.63,12149.56
656,6700,7590,8162,9167,9505,9878,10585.23,10883.08,11045.56,11081.91,11279.99,11991.16,12107.43,12160.85
657,6367,7243,7821,8812,9176.17,9514.82,10307.31,10555.6,10701.75,10759.91,10915.81,11304.25,11539.08,11591.66
658,6333,7210,7791,8788,9139.69,9471.86,10286.25,10537.93,10685.81,10730.96,10888.67,11262.43,11496.83,11563.46
659,6344,7208,7782,8788.98,9131.16,9481.71,10273.46,10526.45,10675.35,10715.25,10873,11249.45,11481.69,11551.17
661,6883,7745,8293,9240.98,9568,9975.69,10319.51,10571,10733.59,10830.56,11127.75,11622.21,11818.68,11944.21
663,6785,7702,8248,9233,9547,9898,10363.8,10658.06,10808.8,10932.16,11266.6,11680.7,11901.64,11986.69
