WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
344,8,FRAC,9944,10053,151787,GAL,X-LINKGEL,104147,LB,SAND,NA,NA,BIOC,30/50,109,1392.54128440367,955.477064220183
345,8,FRAC,9977,10090,160182,GAL,X-LINKGEL,130310,LB,SAND,NA,NA,GELA,30/50,113,1417.53982300885,1153.18584070796
349,1,FRAC,8600,10610,735000,GAL,FLUD,623671,LB,SAND,NA,NA,,,2010,365.671641791045,310.28407960199
350,11,FRAC,10640,10780,37548,GAL,GEL,630,LB,SAND,NA,NA,GELA,20/40,140,268.2,4.5
351,12,FRAC,10790,10905,9618,GAL,GEL,NA,,,NA,NA,GELA,,115,83.6347826086957,NA
352,12,FRAC,10842,10939,85470,GAL,X-LINKGEL,40000,LB,CER,NA,NA,XLNK,20/40,97,881.134020618557,412.371134020619
353,9,FRAC,10866,10928,71778,GAL,GEL,34885,LB,RCSD,NA,NA,GELA,20/40,62,1157.70967741935,562.661290322581
354,18,FRAC,10498,10655,112518,GAL,X-LINKGEL,100020,LB,CER,NA,NA,XLNK,20/40,157,716.675159235669,637.070063694268
355,20,FRAC,10664,10730,116402,GAL,GEL,47388,LB,CER,NA,NA,GELA,20/40,66,1763.66666666667,718
356,8,FRAC,10146,10240,168191,GAL,X-LINKGEL,120430,LB,SAND,NA,NA,BIOC,30/50,94,1789.26595744681,1281.17021276596
357,8,FRAC,10150,10244,189072,GAL,X-LINKGEL,120714,LB,SAND,NA,NA,BRKR,30/50,94,2011.40425531915,1284.1914893617
358,2,FRAC,8222,10210,1108758,GAL,SLKW,740000,LB,SANDRCSD,NA,NA,SFAC,,1988,557.725352112676,372.233400402414
359,1,FRAC,7858,10114,88200,GAL,X-LINKGEL,74000,LB,SAND,NA,NA,,,2256,39.0957446808511,32.8014184397163
360,1,FRAC,6876,9888,168000,GAL,FLUD,NA,,,NA,NA,,,3012,55.7768924302789,NA
362,8,FRAC,10143,10387,43000,GAL,X-LINKGEL,16500,LB,SAND,NA,NA,,,244,176.229508196721,67.6229508196721
367,1,FRAC,7468,10490,936726,GAL,FLUD,935200,LB,SAND,NA,NA,,,3022,309.968894771674,309.46393117141
368,1,FRAC,7338,10530,1074780,GAL,FLUD,944021,LB,SAND,NA,NA,,,3192,336.710526315789,295.745927318296
369,1,FRAC,7202,10120,NA,,,110000,LB,SAND,NA,NA,,,2918,NA,37.6970527758739
370,2,FRAC,7261,10302,1149414,GAL,SLKW,960000,LB,SANDRCSD,NA,NA,SFAC,,3041,377.972377507399,315.685629727063
371,2,FRAC,7038,8524,367906,GAL,FLUD,448094,LB,SAND,NA,NA,BRKR,MIXED,1486,247.581426648721,301.543741588156
372,6,FRAC,8206,9982,858204,GAL,X-LINKGEL,736652,LB,SAND,NA,NA,XLNK,,1776,483.222972972973,414.781531531532
375,2,FRAC,7364,9236,639334,GAL,FLUD,761500,LB,SAND,NA,NA,,,1872,341.524572649573,406.784188034188
378,7,FRAC,10042,10150,202768,GAL,X-LINKGEL,149573,LB,SAND,NA,NA,XLNK,30/50,108,1877.48148148148,1384.93518518519
379,8,FRAC,9904,9998,218356,GAL,X-LINKGEL,142382,LB,SAND,NA,NA,BIOC,30/50,94,2322.93617021277,1514.70212765957
386,14,FRAC,9480,9747,118000,GAL,SLKW,83000,LB,SAND,NA,NA,BIOC,20/40,267,441.947565543071,310.861423220974
387,14,FRAC,9454,9761,101000,GAL,FLUD,55000,LB,SAND,NA,NA,GELA,20/40,307,328.990228013029,179.153094462541
389,14,FRAC,9604,9803,114000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,XLNK,20/40,199,572.86432160804,442.211055276382
392,14,FRAC,9528,9815,136000,GAL,FLUD,101000,LB,SAND,NA,NA,BIOC,20/40,287,473.867595818815,351.91637630662
393,8,FRAC,9924,10026,168084,GAL,X-LINKGEL,82233,LB,SAND,NA,NA,BRKR,30/50,102,1647.88235294118,806.205882352941
394,2,FRAC,7182,9992,NA,,,79000,LB,SANDRCSD,NA,NA,,,2810,NA,28.1138790035587
395,14,FRAC,9500,9785,114000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,XLNK,20/40,285,400,308.771929824561
396,14,FRAC,9788,9947,108000,GAL,X-LINKGEL,77000,LB,SAND,NA,NA,XLNK,20/40,159,679.245283018868,484.276729559748
398,1,ACID,5348,5357,1500,GAL,A,0,undefined,undefined,NA,NA,HCL,,9,166.666666666667,0
399,8,FRAC,10050,10098,142878,GAL,X-LINKGEL,121411,LB,SAND,NA,NA,GELA,30/50,48,2976.625,2529.39583333333
401,1,ACID,10777,10791,1000,GAL,A,0,undefined,undefined,NA,NA,ACET,,14,71.4285714285714,0
402,1,FRAC,6898,8702,NA,,A,0,undefined,undefined,NA,NA,HCL,,1804,NA,0
403,7,FRAC,10072,10318,43000,GAL,X-LINKGEL,16500,LB,RCSD,NA,NA,XLNK,,246,174.79674796748,67.0731707317073
404,8,FRAC,10176,10237,207784,GAL,X-LINKGEL,149782,LB,SAND,NA,NA,XLNK,30/50,61,3406.29508196721,2455.44262295082
406,8,FRAC,10067,10163,175860,GAL,X-LINKGEL,154136,LB,SAND,NA,NA,XLNK,30/50,96,1831.875,1605.58333333333
407,7,FRAC,10120,10379,42000,GAL,X-LINKGEL,16500,LB,SAND,NA,NA,,20/40,259,162.162162162162,63.7065637065637
408,6,FRAC,9940,10030,169364,GAL,X-LINKGEL,150119,LB,SAND,NA,NA,XLNK,30/50,90,1881.82222222222,1667.98888888889
410,14,FRAC,9620,9909,128000,GAL,X-LINKGEL,91000,LB,SAND,NA,NA,SFAC,20/40,289,442.906574394464,314.878892733564
413,7,FRAC,10248,10330,179078,GAL,X-LINKGEL,137316,LB,SAND,NA,NA,XLNK,20/40,82,2183.87804878049,1674.58536585366
415,2,FRAC,6890,9838,1383522,GAL,SLKW,110000,LB,SANDRCSD,NA,NA,SFAC,,2948,469.30868385346,37.3134328358209
418,1,ACID,10800,10811,1008,GAL,A,0,undefined,undefined,NA,NA,NECL,,11,91.6363636363636,0
419,9,FRAC,10263,10578,165703,GAL,X-LINKGEL,126440,LB,SAND,NA,NA,SFAC,20/40,315,526.04126984127,401.396825396825
421,2,FRAC,7211,10111,1633170,GAL,X-LINKGEL,112000,LB,SANDRCSD,NA,NA,SFAC,,2900,563.162068965517,38.6206896551724
422,1,FRAC,7910,10470,732312,GAL,FLUD,627400,LB,SAND,NA,NA,,,2560,286.059375,245.078125
423,2,FRAC,7233,10100,1331442,GAL,SLKW,175000,LB,SAND,NA,NA,SFAC,,2867,464.402511335891,61.0394140216254
425,14,FRAC,9460,9775,148000,GAL,X-LINKGEL,99500,LB,SAND,NA,NA,XLNK,20/40,315,469.84126984127,315.873015873016
426,14,FRAC,9418,9703,115000,GAL,X-LINKGEL,77000,LB,SAND,NA,NA,SFAC,20/40,285,403.508771929825,270.175438596491
428,14,FRAC,9490,9728,114000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,SFAC,20/40,238,478.991596638655,369.747899159664
429,14,FRAC,9620,9883,115000,GAL,SLKW,90000,LB,SAND,NA,NA,SFAC,20/40,263,437.262357414449,342.205323193916
430,1,FRAC,7917,10459,907368,GAL,FLUD,809068,LB,SAND,NA,NA,,,2542,356.950432730134,318.280094413847
431,14,FRAC,9450,9698,124000,GAL,X-LINKGEL,88000,LB,SAND,NA,NA,SFAC,20/40,248,500,354.838709677419
432,1,ACID,11196,11220,3000,GAL,A,0,undefined,undefined,NA,NA,HCL,,24,125,0
434,2,FRAC,6495,9779,1963668,GAL,SLKW,130000,LB,SANDRCSD,NA,NA,XLNK,,3284,597.95006090134,39.5858708891596
436,18,FRAC,10860,10982,174766,GAL,GEL,46317,LB,CER,NA,NA,GELA,20/40,122,1432.50819672131,379.647540983607
438,20,FRAC,10630,10733,105840,GAL,X-LINKGEL,99965,LB,CER,NA,NA,XLNK,20/40,103,1027.57281553398,970.533980582524
439,20,FRAC,10614,10775,127764,GAL,X-LINKGEL,80000,LB,CER,NA,NA,XLNK,20/40,161,793.565217391304,496.894409937888
440,2,FRAC,7305,10154,1178478,GAL,SLKW,940000,LB,SANDRCSD,NA,NA,XLNK,,2849,413.646191646192,329.94032994033
442,1,FRAC,7500,10435,861630,GAL,FLUD,892700,LB,SAND,NA,NA,,,2935,293.57069846678,304.156729131175
445,1,FRAC,6950,10413,1127196,GAL,FLUD,1004000,LB,SAND,NA,NA,,,3463,325.496967946867,289.922032919434
447,1,FRAC,7640,9644,NA,,SLKW,NA,,,NA,NA,SFAC,,2004,NA,NA
448,1,FRAC,6804,9822,NA,,,NA,,,NA,NA,,,3018,NA,NA
450,16,FRAC,10589,10719,59976,GAL,X-LINKGEL,47515,LB,CER,NA,NA,XLNK,20/40,130,461.353846153846,365.5
452,1,ACID,10840,10844,1000,GAL,A,0,undefined,undefined,NA,NA,NECL,,4,250,0
453,8,FRAC,10199,10448,42000,GAL,X-LINKGEL,16500,LB,RCSD,NA,NA,XLNK,,249,168.674698795181,66.2650602409639
454,8,FRAC,10150,10396,42000,GAL,X-LINKGEL,16500,LB,RCSD,NA,NA,XLNK,,246,170.731707317073,67.0731707317073
457,1,FRAC,7866,10400,NA,,SLKW,NA,,,NA,NA,,,2534,NA,NA
458,1,FRAC,7188,10119,NA,,,NA,,,NA,NA,,,2931,NA,NA
461,1,FRAC,7452,10257,295008,GAL,W,1624000,LB,SAND,NA,NA,,,2805,105.172192513369,578.966131907308
462,1,FRAC,8346,10414,2213862,GAL,GEL,1276000,LB,SAND,NA,NA,SFAC,,2068,1070.53288201161,617.021276595745
464,1,FRAC,7651,10345,421008,GAL,W,401920,LB,SAND,NA,NA,,,2694,156.276169265033,149.190794357832
465,2,FRAC,9428,10002,299000,GAL,W,116500,LB,SAND,NA,NA,,,574,520.905923344948,202.961672473868
469,7,FRAC,9778,9980,99852,GAL,GEL,40060,LB,SAND,NA,NA,,,202,494.316831683168,198.316831683168
470,8,FRAC,10124,10303,67912,GAL,GEL,17138,LB,SAND,NA,NA,,,179,379.396648044693,95.7430167597765
471,8,FRAC,10195,10369,75800,GAL,W,17295,LB,SAND,NA,NA,GELA,,174,435.632183908046,99.3965517241379
472,9,FRAC,10194,10267,90486,GAL,GEL,40456,LB,SAND,NA,NA,,,73,1239.53424657534,554.191780821918
473,9,FRAC,10165,10300,68221,GAL,W,17140,LB,SAND,NA,NA,GELA,,135,505.340740740741,126.962962962963
474,10,FRAC,10152,10265,71821,GAL,WTR,17800,LB,SAND,NA,NA,GELA,,113,635.58407079646,157.522123893805
476,6,FRAC,9774,9934,102393,GAL,GEL,40668,LB,SAND,NA,NA,,,160,639.95625,254.175
478,8,FRAC,10043,10249,68232,GAL,GEL,19000,LB,SAND,NA,NA,,,206,331.223300970874,92.2330097087379
480,8,FRAC,10212,10369,66935,GAL,GEL,17341,LB,SAND,NA,NA,,,157,426.337579617834,110.452229299363
481,3,FRAC,7248,7435,52122,GAL,X-LINKGEL,118440,LB,SAND,NA,NA,,20/40,187,278.727272727273,633.368983957219
483,2,FRAC,7136,7337,52722,GAL,X-LINKGEL,137470,LB,SAND,NA,NA,,20/40,201,262.298507462687,683.930348258706
484,8,ACID,7205,7407,200,GAL,A,0,undefined,undefined,NA,NA,,,202,0.99009900990099,0
486,3,FRAC,7055,7262,59262,GAL,X-LINKGEL,136920,LB,SAND,NA,NA,,20/40,207,286.289855072464,661.449275362319
487,7,FRAC,7011,7196,67578,GAL,X-LINKGEL,136030,LB,SAND,NA,NA,,20/40,185,365.286486486486,735.297297297297
488,3,FRAC,7082,7258,53508,GAL,X-LINKGEL,136640,LB,SAND,NA,NA,,,176,304.022727272727,776.363636363636
490,3,FRAC,7158,7372,59010,GAL,X-LINKGEL,138510,LB,SAND,NA,NA,,20/40,214,275.747663551402,647.242990654206
491,1,FRAC,8044,10588,313992,GAL,W,2780000,LB,SAND,NA,NA,,,2544,123.424528301887,1092.76729559748
492,1,FRAC,7666,9964,284844,GAL,W,447660,LB,SAND,NA,NA,,,2298,123.953002610966,194.804177545692
493,1,FRAC,7630,10193,340998,GAL,W,341850,LB,SAND,NA,NA,,,2563,133.046429964885,133.37885290675
495,1,FRAC,8396,10172,197232,GAL,W,257320,LB,SAND,NA,NA,,,1776,111.054054054054,144.887387387387
497,1,FRAC,7742,9993,297696,GAL,W,371330,LB,SAND,NA,NA,,,2251,132.250555308752,164.962239004887
499,5,ACID,10214,10259,1000,GAL,A,0,undefined,undefined,NA,NA,,,45,22.2222222222222,0
500,2,FRAC,8538,9943,126000,GAL,X-LINKGEL,214000,LB,SAND,NA,NA,,20/40 & 16/3,1405,89.6797153024911,152.313167259786
502,1,FRAC,7455,9845,3044034,GAL,W,525460,LB,SAND,NA,NA,,,2390,1273.65439330544,219.857740585774
503,1,FRAC,7508,9907,304080,GAL,W,403560,LB,SAND,NA,NA,,,2399,126.752813672363,168.220091704877
504,4,FRAC,10256,10276,82568,GAL,W,18250,LB,SAND,NA,NA,GELA,,20,4128.4,912.5
505,2,FRAC,7728,10430,278000,GAL,W,390000,LB,SAND,NA,NA,GELA,20/40,2702,102.886750555144,144.337527757217
507,6,ACID,7214,7433,1000,GAL,A,0,undefined,undefined,NA,28,HCL,,219,4.5662100456621,0
509,2,FRAC,7689,9983,298000,GAL,W,366000,LB,SAND,NA,NA,GELA,20/40,2294,129.904097646033,159.546643417611
510,10,FRAC,10235,10391,66244,GAL,GEL,17500,LB,SAND,NA,NA,,,156,424.641025641026,112.179487179487
512,7,FRAC,10204,10416,67569,GAL,GEL,17200,LB,SAND,NA,NA,,,212,318.721698113208,81.1320754716981
513,14,ACID,10144,10154,500,GAL,A,0,undefined,undefined,NA,32,HCL,,10,50,0
514,7,ACID,7302,7471,500,GAL,A,0,undefined,undefined,NA,32,HCL,,169,2.9585798816568,0
516,8,ACID,7195,7371,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,176,2.84090909090909,0
518,6,FRAC,7167,7373,52823,GAL,X-LINKGEL,131280,LB,SAND,NA,NA,,20/40,206,256.422330097087,637.281553398058
521,4,FRAC,8051,8641,134000,GAL,W,174000,LB,SAND,NA,NA,,,590,227.118644067797,294.915254237288
525,1,FRAC,8427,10537,371028,GAL,WTR,444980,LB,SAND,NA,NA,,,2110,175.842654028436,210.890995260664
526,9,FRAC,9120,9130,73470,GAL,F,17880,LB,SAND,NA,NA,,20/40,10,7347,1788
527,1,FRAC,7704,10613,317940,GAL,FLUD,386540,LB,SAND,NA,NA,,,2909,109.295290477827,132.877277414919
529,9,FLSH,7122,7322,1000,GAL,A,0,undefined,undefined,NA,NA,HCL,,200,5,0
530,2,FRAC,7661,10105,149000,GAL,GEL,39200,LB,SAND,NA,NA,GELA,,2444,60.9656301145663,16.0392798690671
531,8,FRAC,10214,10292,67810,GAL,W,18266,LB,SAND,NA,NA,GELA,,78,869.358974358974,234.179487179487
534,1,FRAC,7968,10379,358260,GAL,W,308600,LB,SAND,NA,NA,,20/40,2411,148.593944421402,127.996681874741
536,12,FRAC,9678,9688,85376,GAL,GEL,28027,LB,SAND,NA,31,GELA,20/40,10,8537.6,2802.7
537,10,FRAC,10389,10397,63546,GAL,GEL,5459,LB,SAND,NA,NA,GELA,20/40,8,7943.25,682.375
538,8,FRAC,7476,7645,45738,GAL,GEL,128332,LB,SAND,NA,NA,,20/40,169,270.639053254438,759.360946745562
540,1,FRAC,8034,10363,367584,GAL,W,392150,LB,SAND,NA,NA,,,2329,157.829111206526,168.376985830829
541,1,FRAC,8310,9954,320628,GAL,GEL,284200,LB,SAND,NA,NA,,,1644,195.029197080292,172.87104622871
543,1,FRAC,7712,10000,361830,GAL,W,379760,LB,SAND,NA,NA,,20/40,2288,158.142482517483,165.979020979021
545,8,FRAC,8172,8407,74794,GAL,X-LINKGEL,184593,LB,SAND,NA,36,,20/40,235,318.272340425532,785.502127659575
550,1,FRAC,8237,9876,270816,GAL,W,413830,LB,SAND,NA,NA,,,1639,165.232458816351,252.489322757779
551,1,FRAC,8184,9922,219786,GAL,FLUD,241000,LB,SAND,NA,NA,SFAC,20/40,1738,126.45914844649,138.665132336018
552,8,FRAC,8980,8990,74510,GAL,X-LINKGEL,17500,LB,SAND,NA,NA,,20/40,10,7451,1750
553,2,FRAC,7617,10093,177000,GAL,GEL,461000,LB,SAND,NA,NA,GELA,,2476,71.486268174475,186.187399030695
554,10,FRAC,8172,8409,77788,GAL,X-LINKGEL,179639,LB,SAND,NA,36,,20/40,237,328.2194092827,757.970464135021
555,6,FRAC,8157,8394,72807,GAL,X-LINKGEL,168000,LB,SAND,NA,36,,20/40,237,307.20253164557,708.860759493671
556,8,FRAC,9837,9847,71089,GAL,GEL,17787,LB,SAND,NA,30,,20/40,10,7108.9,1778.7
558,10,FRAC,10113,10379,68145,GAL,W,17329,LB,SAND,NA,NA,GELA,,266,256.184210526316,65.1466165413534
560,8,FRAC,9645,9924,83840,GAL,W,35335,LB,SAND,NA,NA,GELA,,279,300.501792114695,126.648745519713
561,10,ACID,10107,10301,43064,GAL,W,18751,LB,SAND,NA,NA,GELA,,194,221.979381443299,96.6546391752577
562,8,FRAC,8222,8454,76692,GAL,X-LINKGEL,191919,LB,SAND,NA,NA,,20/40,232,330.568965517241,827.237068965517
563,8,FRAC,10044,10054,81405,GAL,GEL,15706,LB,SAND,NA,NA,GELA,20/40,10,8140.5,1570.6
564,6,FRAC,8186,8414,75529,GAL,X-LINKGEL,173059,LB,SAND,NA,32,,20/40,228,331.267543859649,759.030701754386
566,9,FRAC,10127,10242,68218,GAL,GEL,17278,LB,SAND,NA,NA,,,115,593.2,150.24347826087
567,2,ACID,8396,10279,4000,GAL,A,0,undefined,undefined,NA,NA,HCL,,1883,2.12426978226235,0
568,10,FRAC,10178,10365,67231,GAL,W,17236,LB,SAND,NA,NA,GELA,,187,359.524064171123,92.1711229946524
569,10,FRAC,10102,10221,67478,GAL,GEL,17423,LB,SAND,NA,NA,,,119,567.042016806723,146.411764705882
571,12,FRAC,9580,9590,79355,GAL,GEL,18452,LB,SAND,NA,34,,20/40,10,7935.5,1845.2
574,8,FRAC,9982,10083,67044,GAL,GEL,17500,LB,SAND,NA,NA,GELA,,101,663.80198019802,173.267326732673
575,5,FRAC,9778,10338,101154,GAL,WTR,38834,LB,SAND,NA,NA,GELA,,560,180.632142857143,69.3464285714286
579,7,FRAC,8355,8829,22745,GAL,GEL,72253,LB,SAND,NA,NA,,,474,47.9852320675106,152.432489451477
580,8,FRAC,10121,10437,65585,GAL,W,18000,LB,SAND,NA,NA,,,316,207.54746835443,56.9620253164557
581,8,FRAC,10031,10128,67754,GAL,W,18500,LB,SAND,NA,NA,,,97,698.494845360825,190.721649484536
586,5,ACID,7743,7953,1000,GAL,A,0,undefined,undefined,NA,NA,HCL,,210,4.76190476190476,0
587,4,FRAC,7762,7992,65806,GAL,X-LINKGEL,176029,LB,SAND,NA,NA,,20/40,230,286.113043478261,765.34347826087
592,2,FRAC,7964,8639,15425,GAL,X-LINKGEL,25000,LB,SAND,NA,NA,FECL,20/40,675,22.8518518518519,37.037037037037
593,6,FRAC,8387,8533,67326,GAL,X-LINKGEL,168320,LB,SAND,NA,NA,,20/40,146,461.13698630137,1152.87671232877
594,8,FRAC,9948,10376,65449,GAL,WTR,18500,LB,SAND,NA,NA,GELA,,428,152.918224299065,43.2242990654206
595,7,FRAC,10094,10264,67022,GAL,WTR,18293,LB,SAND,NA,NA,GELA,,170,394.247058823529,107.605882352941
596,8,ACID,7262,7476,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,214,2.33644859813084,0
599,8,FRAC,10138,10225,68007,GAL,W,18500,LB,SAND,NA,NA,,,87,781.689655172414,212.64367816092
600,10,FRAC,10288,10389,67148,GAL,WTR,18500,LB,SAND,NA,NA,GELA,,101,664.831683168317,183.168316831683
602,8,FRAC,10124,10236,68390,GAL,W,18000,LB,SAND,NA,NA,GELA,,112,610.625,160.714285714286
603,8,FRAC,10131,10307,67907,GAL,GEL,18000,LB,SAND,NA,NA,,,176,385.835227272727,102.272727272727
605,2,FRAC,8292,10286,72000,GAL,GEL,250000,LB,SAND,NA,NA,GELA,,1994,36.1083249749248,125.376128385155
608,8,ACID,7268,7498,500,GAL,A,0,undefined,undefined,NA,32,HCL,,230,2.17391304347826,0
611,8,FRAC,10092,10386,67820,GAL,GEL,17511,LB,SAND,NA,NA,,,294,230.680272108844,59.5612244897959
612,8,FRAC,10100,10345,69962,GAL,WTR,21000,LB,SAND,NA,NA,,,245,285.559183673469,85.7142857142857
613,8,FRAC,10146,10269,73103,GAL,GEL,23500,LB,SAND,NA,NA,GELA,,123,594.333333333333,191.056910569106
615,8,FRAC,7838,7894,50000,GAL,X-LINKGEL,112000,LB,SAND,NA,41.2,,16/30,56,892.857142857143,2000
616,10,FRAC,9808,9893,80312,GAL,GEL,21685,LB,SAND,NA,50,,20/40,85,944.847058823529,255.117647058824
617,8,FRAC,10132,10297,74852,GAL,GEL,15488,LB,SAND,NA,51,,20/40,165,453.648484848485,93.8666666666667
618,8,FRAC,10296,10400,64319,GAL,GEL,16800,LB,SAND,NA,55,,20/40,104,618.451923076923,161.538461538462
619,8,FRAC,10266,10348,74024,GAL,GEL,17549,LB,SAND,NA,61,,20/40,82,902.731707317073,214.012195121951
621,2,FRAC,8194,10147,83000,GAL,GEL,291000,LB,SAND,NA,NA,,,1953,42.4987199180748,149.00153609831
622,1,FRAC,8228,9765,382200,GAL,FLUD,464414,LB,SAND,NA,NA,,,1537,248.666232921275,302.156148340924
626,8,FRAC,10085,10265,68601,GAL,GEL,18000,LB,SAND,NA,NA,,,180,381.116666666667,100
627,8,FRAC,10188,10384,68636,GAL,GEL,19000,LB,SAND,NA,NA,GELA,,196,350.183673469388,96.9387755102041
630,8,FRAC,10008,10283,38028,GAL,GEL,18000,LB,SAND,NA,NA,,,275,138.283636363636,65.4545454545455
633,8,FRAC,10095,10224,66935,GAL,GEL,16981,LB,SAND,NA,NA,GELA,,129,518.875968992248,131.635658914729
634,8,FRAC,10104,10172,67765,GAL,GEL,18000,LB,SAND,NA,NA,,,68,996.544117647059,264.705882352941
635,8,FRAC,10104,10248,65370,GAL,GEL,14548,LB,SAND,NA,NA,GELA,,144,453.958333333333,101.027777777778
636,8,FRAC,10133,10251,76686,GAL,GEL,30500,LB,SAND,NA,NA,,,118,649.881355932203,258.474576271186
639,2,FRAC,8357,10536,760000,GAL,GEL,2800000,LB,SAND,NA,NA,,,2179,348.783845800826,1284.99311610831
641,2,FRAC,7938,9883,371700,GAL,GEL,653345,LB,SAND,NA,NA,WGEL,20/40,1945,191.105398457584,335.910025706941
642,4,FRAC,7868,8585,152000,GAL,GEL,175000,LB,SAND,NA,NA,,,717,211.994421199442,244.072524407252
645,4,FRAC,8578,8776,90000,GAL,FLUD,54450,LB,SAND,NA,NA,,20/40,198,454.545454545455,275
646,1,FRAC,8875,9951,300510,GAL,X-LINKGEL,200690,LB,SAND,NA,NA,XLNK,,1076,279.2843866171,186.514869888476
647,7,FRAC,10071,10298,66931,GAL,GEL,17231,LB,SAND,NA,NA,,,227,294.850220264317,75.9074889867841
648,8,FRAC,10113,10380,75023,GAL,GEL,23000,LB,SAND,NA,NA,,,267,280.985018726592,86.1423220973783
649,1,FRAC,8208,9948,295890,GAL,A,430880,LB,SAND,NA,NA,HCL,,1740,170.051724137931,247.632183908046
650,4,FRAC,7900,8661,181000,GAL,GEL,219000,LB,SAND,NA,NA,,,761,237.84494086728,287.779237844941
651,2,FRAC,8239,10102,268000,GAL,W,301000,LB,SAND,NA,NA,GELA,,1863,143.853998926463,161.567364465915
652,1,FRAC,8323,10146,329532,GAL,FLUD,325190,LB,SAND,NA,NA,XLNK,,1823,180.763576522216,178.381788261108
653,1,FRAC,8048,9839,305340,GAL,FLUD,434510,LB,SAND,NA,NA,,,1791,170.485762144054,242.607481853713
655,8,FRAC,10182,10326,67712,GAL,GEL,17600,LB,SAND,NA,NA,,,144,470.222222222222,122.222222222222
656,8,FRAC,10176,10360,80066,GAL,GEL,30500,LB,SAND,NA,NA,,,184,435.141304347826,165.760869565217
657,6,FRAC,7249,7441,55930,GAL,X-LINKGEL,134453,LB,SAND,NA,30,,20/40,192,291.302083333333,700.276041666667
658,6,FRAC,7216,7418,56742,GAL,X-LINKGEL,135510,LB,SAND,NA,31.3,,20/40,202,280.90099009901,670.841584158416
659,6,FRAC,7221,7421,56519,GAL,X-LINKGEL,135222,LB,SAND,NA,30.8,,20/40,200,282.595,676.11
661,1,FRAC,8353,10004,407064,GAL,FLUD,351360,LB,SAND,NA,NA,,,1651,246.556026650515,212.816474863719
663,1,FRAC,8321,9993,366408,GAL,FLUD,452250,LB,SAND,NA,NA,HCL,,1672,219.143540669856,270.484449760766
664,8,FRAC,10123,10331,89020,GAL,GEL,39000,LB,SAND,NA,NA,,,208,427.980769230769,187.5
665,8,FRAC,10155,10245,67655,GAL,GEL,18000,LB,SAND,NA,NA,,,90,751.722222222222,200
666,8,FRAC,10122,10271,75408,GAL,GEL,25500,LB,SAND,NA,NA,,,149,506.093959731544,171.140939597315
667,11,FRAC,8318,8760,24700,GAL,GEL,68628,LB,SAND,NA,NA,GELA,,442,55.8823529411765,155.266968325792
668,1,FRAC,8266,10090,345030,GAL,FLUD,333410,LB,SAND,NA,NA,GELA,,1824,189.161184210526,182.790570175439
669,6,FRAC,7123,7307,54810,GAL,X-LINKGEL,135487,LB,SAND,NA,30,,20/40,184,297.880434782609,736.342391304348
670,1,FRAC,8087,9911,342300,GAL,FLUD,291940,LB,SAND,NA,NA,HCL,,1824,187.664473684211,160.054824561404
672,7,FRAC,10167,10326,66613,GAL,GEL,25114,LB,SAND,NA,NA,,,159,418.949685534591,157.949685534591
673,8,FRAC,10089,10210,75408,GAL,GEL,20500,LB,SAND,NA,NA,,,121,623.206611570248,169.421487603306
674,8,FRAC,10139,10376,68084,GAL,GEL,18000,LB,SAND,NA,NA,GELA,,237,287.274261603376,75.9493670886076
675,8,FRAC,10121,10241,67623,GAL,GEL,17500,LB,SAND,NA,NA,,,120,563.525,145.833333333333
678,8,FRAC,10067,10101,69172,GAL,GEL,19500,LB,SAND,NA,NA,,,34,2034.47058823529,573.529411764706
679,2,FRAC,8065,10126,NA,,W,543040,LB,SAND,NA,NA,,,2061,NA,263.483745754488
680,8,FRAC,10133,10317,66935,GAL,GEL,17283,LB,SAND,NA,NA,,,184,363.777173913043,93.929347826087
684,1,FRAC,7955,10581,326352,GAL,FLUD,352040,LB,SAND,NA,NA,HCL,,2626,124.277227722772,134.059405940594
685,6,FRAC,7104,7288,58653,GAL,X-LINKGEL,135450,LB,SAND,NA,30.8,,20/40,184,318.766304347826,736.141304347826
686,7,FRAC,7063,7257,56616,GAL,X-LINKGEL,135840,LB,SAND,NA,30.8,,20/40,194,291.835051546392,700.20618556701
687,6,FRAC,7135,7335,59094,GAL,X-LINKGEL,137713,LB,SAND,NA,30,,20/40,200,295.47,688.565
691,2,FRAC,8166,10556,NA,,W,312000,LB,SAND,NA,NA,GELA,,2390,NA,130.543933054393
692,2,FRAC,8102,10640,NA,,W,322000,LB,SAND,NA,NA,GELA,,2538,NA,126.871552403467
693,6,FRAC,7131,7318,54726,GAL,X-LINKGEL,138109,LB,SAND,NA,30.9,,20/40,187,292.652406417112,738.550802139037
694,8,FRAC,10170,10382,81139,GAL,GEL,30366,LB,SAND,NA,NA,,,212,382.731132075472,143.235849056604
696,2,FRAC,8139,10145,361000,GAL,W,317000,LB,SAND,NA,NA,GELA,,2006,179.960119641077,158.0259222333
