WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Total.Height,Geology.Score
89,F,APACHE CORPORATION,GLASSCOCK,39558,2008,31.65722,-101.54181,8252,80,80,3,2,2,258392,0,0,0,466275,258392,22.11157295,2,4,2,FRAC,7672,8113,174688,GAL,W,214875,LB,SAND,NA,NA,SFAC,20/40,441,396.1179138322,487.244897959184,1622,5508
90,D,APACHE CORPORATION,GLASSCOCK,39404,2007,31.72807,-101.74337,9900,80,40,4,5,10,0,16500,451507,0,561280,468007,10.56,1,4,10,FRAC,6900,7048,72210,GAL,X-LINKGEL,183837,LB,SAND,NA,NA,,20/40,148,487.905405405405,1242.14189189189,2472,5999
91,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39413,2007,31.85385,-101.66055,10499,160,Over 160,9,1,1,616476,0,0,0,799820,616476,40.092,1,9,1,FRAC,6606,10318,616476,GAL,FLUD,799820,LB,SAND,NA,NA,HCL,,3712,166.07650862069,215.46875,4413.33,17452.5
92,E,APACHE CORPORATION,GLASSCOCK,39528,2008,31.71611,-101.74598,9900,80,40,3,6,12,0,14250,386652,0,527493,400902,NA,2,4,12,FRAC,6927,7083,50610,GAL,X-LINKGEL,137808,LB,SAND,NA,NA,,20/40,156,324.423076923077,883.384615384615,1548,5263
93,C,APACHE CORPORATION,GLASSCOCK,39568,2008,31.72585,-101.75281,9886,80,40,3,6,12,0,14250,369411,0,474363,383661,8.086191594,2,4,12,FRAC,6982,7125,52601,GAL,X-LINKGEL,140817,LB,SAND,NA,NA,,20/40,143,367.839160839161,984.734265734266,1502,5273
94,D,APACHE CORPORATION,GLASSCOCK,39545,2008,31.71945,-101.73191,9878,80,40,3,6,12,0,14250,384132,0,522900,398382,8.808,2,4,12,FRAC,6920,7073,48792,GAL,X-LINKGEL,140167,LB,SAND,NA,NA,,20/40,153,318.901960784314,916.124183006536,1603,5241
95,C,APACHE CORPORATION,GLASSCOCK,39560,2008,31.76379,-101.76925,9880,40,40,4,6,12,0,17000,484369,0,539400,501369,24.40562809,1,4,12,FRAC,6934,7086,44767,GAL,X-LINKGEL,130834,LB,SAND,NA,NA,,20/04,152,294.519736842105,860.75,2530,6395
96,C,APACHE CORPORATION,GLASSCOCK,39580,2008,31.76703,-101.77028,9876,40,40,4,6,12,0,15100,468244,0,545820,483344,42.25256061,1,4,12,FRAC,6931,7082,53706,GAL,X-LINKGEL,133719,LB,SAND,NA,NA,,20/40,151,355.668874172185,885.556291390728,2539,6228
97,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39624,2008,31.97212,-101.68489,9983,40,Over 160,4,7,14,0,19000,552036,0,552180,571036,21.94799122,1,4,14,FRAC,6427,6480,46609,GAL,X-LINKGEL,130467,LB,SAND,NA,NA,,20/40,53,879.415094339623,2461.64150943396,2339,6518
98,C,APACHE CORPORATION,GLASSCOCK,39522,2008,31.71701,-101.75875,9890,,,3,6,12,0,14250,403696,0,474820,417946,9.735,2,4,12,FRAC,6974,7131,53626,GAL,X-LINKGEL,133680,LB,SAND,NA,NA,,20/40,157,341.566878980892,851.464968152866,1546.31,5251.17
99,D,APACHE CORPORATION,GLASSCOCK,39494,2008,31.7278,-101.72911,9878,40,40,3,6,12,0,14250,451957,0,638440,466207,11.934,2,4,12,FRAC,6875,7027,48842,GAL,X-LINKGEL,142580,LB,SAND,NA,NA,,20/40,152,321.328947368421,938.026315789474,1610,5265
100,D,APACHE CORPORATION,GLASSCOCK,39522,2008,31.7175,-101.74004,9894,80,40,3,6,12,0,14250,395420,0,547478,409670,NA,2,4,12,FRAC,6930,7082,59924,GAL,X-LINKGEL,151107,LB,SAND,NA,NA,,20/40,152,394.236842105263,994.125,1571,5164
101,C,APACHE CORPORATION,GLASSCOCK,39450,2008,31.74066,-101.77067,9882,80,40,3,6,12,0,14750,406747,0,612540,421497,NA,2,4,12,FRAC,7013,7165,20677,GAL,X-LINKGEL,108540,LB,SAND,NA,NA,,20/40,152,136.032894736842,714.078947368421,1580,5302
102,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39387,2007,31.96851,-101.76248,10660,80,80,3,1,1,15848,0,0,0,902460,15848,49.36,2,4,1,FRAC,6875,10087,15848,GAL,W,902460,LB,SAND,NA,NA,,,3212,4.93399750933998,280.965130759651,1513.87,4976.87
103,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39456,2008,31.71347,-101.59782,9598,160,40,3,6,12,0,17250,357076,0,526821,374326,25.04,2,4,12,FRAC,6451,6460,46629,GAL,X-LINKGEL,136241,LB,SAND,NA,NA,,20/40,9,5181,15137.8888888889,1614,5362
104,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39431,2007,31.97606,-101.75841,10710,160,40,8,1,1,767004,0,0,0,679000,767004,NA,2,9,1,FRAC,6886,10182,767004,GAL,FLUD,679000,LB,SAND,NA,NA,HCL,,3296,232.707524271845,206.007281553398,3494,14938.52
105,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39498,2008,31.81536,-101.74153,8704,Over 160,20,3,3,6,0,5250,172916,0,470520,178166,48.844,2,4,6,FRAC,6914,7071,47820,GAL,X-LINKGEL,135304,LB,SAND,NA,NA,,20/40,157,304.585987261146,861.808917197452,1535.47,5227.96
106,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39507,2008,31.79785,-101.64239,10255,40,80,4,4,8,0,7500,221728,0,222173,229228,25.376,1,4,8,FRAC,6525,6595,49643,GAL,X-LINKGEL,137039,LB,SAND,NA,NA,,20/40,70,709.185714285714,1957.7,2566,6204
107,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39519,2008,31.79072,-101.64008,10176,160,40,4,6,12,0,13500,431728,0,514420,445228,24.14,1,4,12,FRAC,6523,6552,53621,GAL,X-LINKGEL,137543,LB,SAND,NA,NA,,16/30,29,1849,4742.86206896552,2615,6262
108,F,APACHE CORPORATION,GLASSCOCK,39640,2008,31.65688,-101.53217,8065,40,80,4,2,2,251551,0,0,0,305525,251551,NA,1,4,2,FRAC,7653,7854,81973,GAL,W,90625,LB,SAND,NA,NA,SFAC,20/40,201,407.825870646766,450.870646766169,2577,6448.88
109,F,APACHE CORPORATION,GLASSCOCK,39638,2008,31.66039,-101.53325,8215,40,80,3,2,2,326972,0,0,0,413750,326972,NA,2,4,2,FRAC,7657,8109,163472,GAL,W,181250,LB,SAND,NA,NA,SFAC,20/40,452,361.663716814159,400.995575221239,1624,5504
110,D,ATHLON FE OPERATING LLC,GLASSCOCK,39514,2008,31.9583,-101.69382,10500,80,Over 160,8,8,16,10000,29000,508689,0,413900,547689,66.2739258,1,8,16,FRAC,10024,10074,10000,GAL,W,NA,,,NA,NA,,,50,200,NA,4286,16814
111,F,APACHE CORPORATION,GLASSCOCK,39613,2008,31.6522,-101.55246,8027,80,40,3,2,2,360655,0,0,0,425375,360655,NA,2,4,2,FRAC,7711,7876,220655,GAL,W,258000,LB,SAND,NA,NA,SFAC,20/40,165,1337.30303030303,1563.63636363636,1615.25,5408.21
112,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39542,2008,31.68924,-101.62125,8362,160,40,2,4,8,0,6000,211068,0,606324,217068,32.076,2,3,8,FRAC,6540,6680,44167,GAL,X-LINKGEL,139450,LB,SAND,NA,NA,,20/40,140,315.478571428571,996.071428571429,549,4188
113,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39563,2008,31.68763,-101.61187,8338,80,40,2,4,8,0,6000,217988,0,580155,223988,22.828,2,3,8,FRAC,6506,6622,51788,GAL,X-LINKGEL,140070,LB,SAND,NA,NA,,20/40,116,446.448275862069,1207.5,582,4251
114,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39568,2008,31.69162,-101.60838,8295,80,40,3,4,8,0,6000,232412,0,579200,238412,15.55114674,1,3,8,FRAC,6481,6601,54204,GAL,X-LINKGEL,135287,LB,SAND,NA,NA,,20/40,120,451.7,1127.39166666667,1459,5168
115,C,APACHE CORPORATION,GLASSCOCK,39772,2008,31.72171,-101.77145,9882,80,40,3,7,14,0,12000,547628,0,602280,559628,11.188,2,4,14,FRAC,7082,7174,42873,GAL,X-LINKGEL,130934,LB,SAND,NA,NA,XLNK,20/40,92,466.010869565217,1423.19565217391,1571,5322
116,C,APACHE CORPORATION,GLASSCOCK,39774,2008,31.71538,-101.76703,9876,80,40,3,7,14,0,20000,676928,0,648070,696928,25.4251233,2,4,14,FRAC,6990,7060,52794,GAL,X-LINKGEL,134130,LB,SAND,NA,NA,,20/40,70,754.2,1916.14285714286,1588,5360
117,C,APACHE CORPORATION,GLASSCOCK,39672,2008,31.71787,-101.77217,9904,80,40,3,7,14,0,12000,588791,0,625880,600791,NA,2,4,14,FRAC,7029,7080,46788,GAL,X-LINKGEL,137300,LB,SAND,NA,NA,XLNK,20/40,51,917.411764705882,2692.1568627451,1539,5356
118,C,APACHE CORPORATION,GLASSCOCK,39776,2008,31.71336,-101.77513,9886,80,40,3,7,14,0,19000,570219,0,621902,589219,16.768,2,4,14,FRAC,6997,7068,48079,GAL,X-LINKGEL,141147,LB,SAND,NA,NA,,20/40,71,677.169014084507,1987.98591549296,1556,5326
119,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39624,2008,31.84339,-101.65719,10535,40,Over 160,8,1,2,0,22638,985824,0,1169951.973,1008462,NA,2,9,2,FRAC,6615,10423,985824,GAL,X-LINKGEL,1044000,LB,SAND,NA,NA,XLNK,,3808,258.882352941176,274.159663865546,3613,16900.02
120,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39685,2008,31.85353,-101.65011,10511,40,40,9,1,2,0,16128,1004640,0,1221471.973,1020768,45.376,1,9,2,FRAC,6556,10005,1004640,GAL,GEL,1090000,LB,SAND,NA,NA,GELA,,3449,291.284430269643,316.033632937083,4425.69,17800.27
121,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39760,2008,31.98413,-101.73284,9976,80,Over 160,2,11,22,0,18000,679906,0,1328840,697906,17.38,3,4,22,FRAC,7267,7341,73222,GAL,X-LINKGEL,177573,LB,SAND,NA,NA,XLNK,20/40,74,989.486486486486,2399.63513513513,1014,3910
122,D,MERIT ENERGY COMPANY,GLASSCOCK,39616,2008,31.74877,-101.68896,9535,80,80,1,4,8,0,34146,0,0,402403,34146,35.256,4,4,8,ACID,9254,9407,9030,GAL,A,0,undefined,undefined,NA,NA,HCL,,153,59.0196078431373,0,NA,1092
123,D,MERIT ENERGY COMPANY,GLASSCOCK,39598,2008,31.78984,-101.7377,9491,Over 160,40,2,4,8,500598,0,0,0,331929,500598,NA,3,4,8,FLSH,8925,9096,133854,GAL,FLUD,NA,,,NA,NA,,,171,782.771929824561,NA,944,4040
124,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39957,2009,31.99172,-101.66464,10030,160,Over 160,1,6,12,0,10500,563526,0,224088,574026,14.11666124,4,4,12,FRAC,7818,7828,27231,GAL,X-LINKGEL,16598,LB,SAND,NA,NA,XLNK,20/40,10,2723.1,1659.8,NA,1512
125,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39826,2009,31.97545,-101.66831,9996,40,Over 160,1,6,12,0,14000,864409,0,449794,878409,55.764,4,4,12,FRAC,8006,8030,195873,GAL,X-LINKGEL,136963,LB,SAND,NA,NA,XLNK,20/40,24,8161.375,5706.79166666667,NA,1220
126,D,BERRY OIL COMPANY,GLASSCOCK,39680,2008,31.93519,-101.73022,10215,160,160,5,1,2,0,13474,621516,0,496000,634990,NA,4,8,2,FRAC,8400,10164,621516,GAL,X-LINKGEL,496000,LB,SAND,NA,NA,XLNK,,1764,352.333333333333,281.179138321995,1886,11707.12
127,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40473,2010,31.89259,-101.7349,10370,160,20,7,10,20,0,16500,1403986,0,1208281,1420486,NA,2,8,20,FRAC,7349,7542,67602,GAL,X-LINKGEL,167148,LB,SAND,NA,NA,XLNK,16/30,193,350.269430051813,866.051813471503,3265.09,15068.56
128,D,MERIT ENERGY COMPANY,GLASSCOCK,39713,2008,31.7195,-101.63935,9614,40,80,4,1,1,NA,NA,NA,NA,669200,NA,NA,1,4,1,FRAC,6624,8968,NA,,,669200,LB,SAND,NA,NA,,20/40,2344,NA,285.494880546075,2376.69,6000.67
129,F,ATHLON FE OPERATING LLC,GLASSCOCK,39791,2008,31.70944,-101.48711,10200,160,Over 160,6,5,10,0,12080,474075,0,318295,486155,28.724,4,9,10,FRAC,9742,9942,84620,GAL,X-LINKGEL,40104,LB,SAND,NA,NA,XLNK,20/40,200,423.1,200.52,2158.84,13793.78
130,F,ATHLON FE OPERATING LLC,GLASSCOCK,39831,2009,31.71021,-101.46082,10166,Over 160,40,6,5,10,445281,15340,0,0,320929,460621,NA,4,9,10,FRAC,9667,9874,75176,GAL,FLUD,39666,LB,SAND,NA,NA,,20/40,207,363.169082125604,191.623188405797,2174,13675.3
131,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39777,2008,31.76686,-101.61135,10568,40,80,3,7,14,0,12000,755718,0,672071,767718,19.24918288,2,4,14,FRAC,6463,6493,57414,GAL,X-LINKGEL,122013,LB,SAND,NA,NA,XLNK,20/40,30,1913.8,4067.1,1618,5413
132,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39777,2008,31.77082,-101.59428,10404,40,160,6,4,9,0,12500,460671,0,257881,473171,62.13588059,4,9,9,FRAC,8442,8456,51236,GAL,X-LINKGEL,41265,LB,SAND,NA,NA,XLNK,20/40,14,3659.71428571429,2947.5,2149,13146.23
133,D,MERIT ENERGY COMPANY,GLASSCOCK,39743,2008,31.75941,-101.72288,9500,Over 160,40,2,NA,1,NA,NA,NA,NA,NA,NA,68.40805807,3,4,1,NTRL,7450,9342,NA,,,NA,,,NA,NA,,,1892,NA,NA,1003,4125
135,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39728,2008,31.76303,-101.59157,10430,80,Over 160,3,6,12,0,10500,624937,0,695140,635437,27.776,2,4,12,FRAC,6423,6474,47962,GAL,X-LINKGEL,134806,LB,SAND,NA,NA,XLNK,20/40,51,940.43137254902,2643.25490196078,1612,5449
136,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39889,2009,31.97958,-101.652,10017,160,Over 160,1,8,16,0,13500,979212,0,744620,992712,55.332,4,4,16,FRAC,7684,7777,74676,GAL,X-LINKGEL,180500,LB,SAND,NA,NA,XLNK,20/40,93,802.967741935484,1940.86021505376,NA,1052
137,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39858,2009,31.90976,-101.75822,10461,80,40,2,6,12,0,10500,555408,0,476600,565908,NA,3,4,12,FRAC,7693,7764,63630,GAL,X-LINKGEL,163420,LB,SAND,NA,NA,XLNK,20/40,71,896.197183098591,2301.69014084507,974,3850
138,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39836,2009,31.77052,-101.6114,10488,40,40,7,5,13,0,141527,321339,57594,516840,520460,16.288,2,8,13,FRAC,6473,6767,51408,GAL,X-LINKGEL,131780,LB,SAND,NA,NA,XLNK,20/40,294,174.857142857143,448.231292517007,3617,16605
140,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39883,2009,31.85044,-101.64698,10505,40,20,8,1,2,0,25620,891324,0,1266048.027,916944,NA,2,9,2,FRAC,6579,10395,891324,GAL,X-LINKGEL,1130000,LB,SAND,NA,NA,XLNK,,3816,233.575471698113,296.121593291405,3648,17036.56
141,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39769,2008,31.8084,-101.64583,10356,160,40,7,6,12,0,10500,568013,0,481460,578513,NA,2,8,12,FRAC,6578,6714,52907,GAL,X-LINKGEL,115563,LB,SAND,NA,NA,XLNK,20/40,136,389.022058823529,849.727941176471,3543,16285
142,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.79265,-101.63186,10161,160,80,3,6,12,0,10000,443297,0,554580,453297,39.94539112,2,4,12,FRAC,6555,6560,68764,GAL,X-LINKGEL,183892,LB,SAND,NA,NA,XLNK,20/40,5,13752.8,36778.4,1619,5359
143,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39856,2009,31.76336,-101.62769,10091,160,40,3,6,12,0,10500,418005,0,563980,428505,55.758,2,4,12,FRAC,6559,6564,59934,GAL,X-LINKGEL,112994,LB,SAND,NA,NA,XLNK,20/40,5,11986.8,22598.8,1609,5376
144,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39944,2009,31.69022,-101.53368,10655,80,40,14,1,2,923076,18648,0,0,1180480,941724,NA,2,15,2,FRAC,6204,10503,923076,GAL,FLUD,1054000,LB,SAND,NA,NA,GELA,,4299,214.718771807397,245.173296115376,NA,NA
145,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39841,2009,31.76546,-101.61875,10108,80,80,3,6,12,0,10500,514797,0,562960,525297,30.744,2,4,12,FRAC,6522,6668,38661,GAL,X-LINKGEL,115720,LB,SAND,NA,NA,XLNK,20/40,146,264.801369863014,792.602739726027,1619,5402
146,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40400,2010,31.98761,-101.681,10100,160,Over 160,3,7,14,0,12000,1359338,0,1018714,1371338,63.824,2,4,14,FRAC,6480,6698,73378,GAL,X-LINKGEL,181008,LB,SAND,NA,NA,XLNK,20/40,218,336.596330275229,830.311926605505,1499,5086
147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39884,2009,31.79046,-101.60914,10034,Over 160,40,2,6,12,0,10000,487524,0,413620,497524,71.54,3,4,12,FRAC,7609,7667,67150,GAL,X-LINKGEL,157957,LB,SAND,NA,NA,XLNK,20/40,58,1157.75862068966,2723.39655172414,1066,4286
148,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.77126,-101.60299,10097,80,160,3,6,12,0,9500,418021,0,535100,427521,NA,2,4,12,FRAC,6458,6479,57968,GAL,X-LINKGEL,149064,LB,SAND,NA,NA,XLNK,20/40,21,2760.38095238095,7098.28571428571,1597,5310
149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40622,2011,31.77154,-101.59111,10040,40,160,4,4,8,0,0,1401510,0,1335256,1401510,21.28,1,4,8,FRAC,9689,9904,250962,GAL,X-LINKGEL,121444,LB,SAND,NA,NA,XLNK,,215,1167.26511627907,564.855813953488,2638,6319
150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.75976,-101.59489,10006,80,Over 160,3,7,14,0,10000,605580,0,666840,615580,18.724,2,4,14,FRAC,6429,6553,50568,GAL,X-LINKGEL,156657,LB,SAND,NA,NA,XLNK,20/40,124,407.806451612903,1263.36290322581,1603,5406
151,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,39903,2009,31.78655,-101.585,10145,160,80,1,1,2,50000,35000,0,0,NA,85000,NA,4,4,2,FRAC,8216,9105,50000,GAL,W,NA,,,NA,NA,,,889,56.2429696287964,NA,NA,1092
152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39967,2009,31.89392,-101.7133,9582,80,160,2,6,12,0,9500,576654,0,485020,586154,36.49085403,3,4,12,FRAC,7591,7619,62286,GAL,X-LINKGEL,132735,LB,SAND,NA,NA,XLNK,20/40,28,2224.5,4740.53571428571,966,3902
153,D,BERRY OIL COMPANY,GLASSCOCK,40099,2009,31.92043,-101.7098,10300,160,80,6,1,2,817824,10000,0,0,2610608,827824,34.6978439,3,8,2,FRAC,7388,10146,817824,GAL,GEL,717200,LB,SAND,NA,NA,GELA,20/40,2758,296.527918781726,260.043509789703,2881.59,14641.54
154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40134,2009,31.9457,-101.75215,10560,80,40,8,1,3,9828,14070,1016148,0,1373343.945,1040046,69.756,2,9,3,FRAC,6879,10450,1016148,GAL,X-LINKGEL,1226000,LB,SAND,NA,NA,,,3571,284.5555866704,343.321198543825,3436,15328.6
155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40211,2010,31.71028,-101.49617,9937,160,Over 160,6,1,1,41663370,0,0,0,797164,41663370,34.512,3,8,1,FRAC,7154,9833,41663370,GAL,W,797164,LB,SAND,NA,NA,GELA,,2679,15551.836506159,297.560283687943,3183.03,16128.43
156,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40232,2010,31.88049,-101.72227,9595,80,80,2,7,14,0,12000,825943,0,716180,837943,NA,3,4,14,FRAC,7547,7687,65940,GAL,X-LINKGEL,147189,LB,SAND,NA,NA,XLNK,20/40,140,471,1051.35,974.559999999999,3841.04
157,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40223,2010,31.67365,-101.41429,9911,40,Over 160,7,1,1,36472632,0,0,0,625089,36472632,NA,3,9,1,FRAC,7020,9758,36472632,GAL,W,625089,LB,SAND,NA,NA,GELA,,2738,13320.9028487947,228.301314828342,3267.53,NA
158,D,BERRY OIL COMPANY,GLASSCOCK,40117,2009,31.95289,-101.72332,10262,160,Over 160,7,1,2,722358,12696,0,0,314800,735054,26.556,3,9,2,FRAC,7864,10152,722358,GAL,W,314800,LB,SAND,NA,NA,,20/40,2288,315.715909090909,137.587412587413,2971.09,15304.56
159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40344,2010,31.96948,-101.71061,10095,160,160,3,8,16,0,13500,877794,0,696467,891294,25.224,2,4,16,FRAC,6662,6667,56544,GAL,X-LINKGEL,142720,LB,SAND,NA,NA,XLNK,20/40,5,11308.8,28544,1531,5751
160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40356,2010,31.69581,-101.44731,9905,40,Over 160,7,1,1,768857,0,0,0,609217,768857,19.788,3,9,1,FRAC,7042,9805,768857,GAL,W,609217,LB,SAND,NA,NA,GELA,,2763,278.268910604416,220.491132826638,3298.56,NA
161,D,CROWNQUEST OPERATING LLC,GLASSCOCK,40252,2010,31.81171,-101.5803,10415,80,Over 160,6,1,2,0,23554,801906,0,825053,825460,NA,4,9,2,FRAC,7802,10305,801906,GAL,GEL,825053,LB,SAND,NA,NA,,,2503,320.377946464243,329.625649220935,2156,13620.58
162,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40434,2010,31.99076,-101.70363,10227,160,160,7,8,16,0,13500,1389178,0,978081,1402678,NA,2,8,16,FRAC,6655,6876,69980,GAL,X-LINKGEL,194139,LB,SAND,NA,NA,XLNK,16/30,221,316.651583710407,878.457013574661,3454,15582.72
163,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40455,2010,31.87677,-101.70701,10235,Over 160,Over 160,3,8,16,0,75000,1352004,0,1124217,1427004,49.828,2,4,16,FRAC,6750,6871,60312,GAL,X-LINKGEL,150091,LB,SAND,NA,NA,XLNK,16/30,121,498.446280991736,1240.42148760331,1543,5041
164,D,BERRY OIL COMPANY,GLASSCOCK,40275,2010,31.94541,-101.73029,10850,80,160,10,1,2,0,12492,0,0,886704,12492,73.936,4,13,2,FRAC,9752,10746,NA,,,243600,LB,SAND,NA,NA,,18/40,994,NA,245.070422535211,2481.93,17688.43
165,D,BERRY OIL COMPANY,GLASSCOCK,40322,2010,31.96165,-101.73978,10304,160,80,7,7,14,0,21217,0,0,3019744,21217,NA,2,8,14,FRAC,10124,10214,NA,,,54900,LB,SAND,NA,NA,,18/50,90,NA,610,3342,15526
166,D,BERRY OIL COMPANY,GLASSCOCK,40624,2011,31.93654,-101.71849,10745,,,9,1,2,0,19698,752430,0,2058420,772128,NA,4,12,2,FRAC,8170,10674,752430,GAL,X-LINKGEL,565500,LB,SAND,NA,NA,XLNK,,2504,300.491214057508,225.838658146965,2361.32,17702.08
167,D,BLUESTEM ENERGY HOLDINGS LLC,GLASSCOCK,40374,2010,31.97095,-101.77232,10400,80,80,6,1,2,0,21500,927900,0,1245440,949400,NA,3,8,2,FRAC,7726,10239,927900,GAL,GEL,1112000,LB,SAND,NA,NA,,,2513,369.239952248309,442.4990051731,2673.51,13726.89
168,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40487,2010,31.99407,-101.68742,10250,80,Over 160,7,11,22,0,18000,1851420,0,1447982,1869420,NA,2,8,22,FRAC,6540,6807,79486,GAL,X-LINKGEL,162171,LB,SAND,NA,NA,XLNK,16/30,267,297.700374531835,607.38202247191,3438,15826.26
169,D,BERRY OIL COMPANY,GLASSCOCK,40471,2010,31.93028,-101.71502,9445,40,80,1,1,2,418392,11566,0,0,452360,429958,NA,4,4,2,FRAC,8190,9336,418392,GAL,FLUD,452360,LB,SAND,NA,NA,GELA,20/40,1146,365.089005235602,394.729493891798,NA,932
170,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40662,2011,31.9206,-101.74445,10510,160,160,3,3,6,0,13500,8942104.531,0,1035367,8955604.531,NA,2,4,6,FRAC,8536,9985,8663886,GAL,X-LINKGEL,437842,LB,SAND,NA,NA,XLNK,,1449,5979.21739130435,302.168391994479,1548,4994
171,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40407,2010,31.74359,-101.59842,10771,80,Over 160,15,7,13,0,50700,719000,0,931000,769700,47.484,1,15,13,ACID,10500,10720,28700,GAL,A,0,undefined,undefined,NA,NA,HCL,,220,130.454545454545,0,NA,NA
172,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40463,2010,31.67693,-101.59032,10230,80,80,5,1,2,0,11592,1119972,0,1145088.027,1131564,28.372,4,8,2,FRAC,7857,10135,1119972,GAL,GEL,1022000,LB,SAND,NA,NA,GELA,,2278,491.647058823529,448.639157155399,2011.29,12729.25
173,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40392,2010,31.75784,-101.60308,10901,80,Over 160,15,10,20,0,49000,924000,0,952000,973000,41.77,1,15,20,FRAC,10650,10661,81000,GAL,GEL,50000,LB,SAND,NA,NA,GELA,20/40,11,7363.63636363636,4545.45454545455,NA,NA
174,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40429,2010,31.7382,-101.61949,10856,80,160,15,8,16,0,55000,723000,0,884000,778000,36.072,1,15,16,ACID,10060,10812,21000,GAL,A,0,undefined,undefined,NA,NA,HCL,,752,27.9255319148936,0,NA,NA
175,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40410,2010,31.67598,-101.59569,10278,80,80,7,1,2,0,15000,1060920,0,880740,1075920,NA,3,9,2,FRAC,7340,10212,1060920,GAL,GEL,880740,LB,SAND,NA,NA,GELA,,2872,369.401114206128,306.6643454039,3208.02,16798.45
