EUR_o..Mstb.,Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
8.412,2012,31.6826,-101.420765,0,17000,0,120000,831195,5,2,8152,2,3,2,3,3,13,1,2,3,11
159.2121528,2012,31.77747,-101.420765,440916,0,0,831195,440916,6,1,8410,1,7,2,4,4,6,1,3,3,3
64.176,2012,31.70352,-101.420765,110946.621998151,15927.7818489666,5398.65562368807,417224.119020562,531729.182896856,5,2,8206,1,3,2,3,2,13,1,2,3,3
125.6,2012,31.72785,-101.420765,831195,0,0,802974,831195,6,1,8007,1,32,2,4,3,18,7,3,3,3
26.152,2003,31.62843,-101.420765,0,1500,1500,668600,196946,4,6,6882,5,27,3,5,3,16,5,2,3,11
32.70993787,2003,31.6031,-101.420765,0,45500,500,472550,831195,4,3,6827,5,27,3,3,3,16,5,2,3,6
59.67281149,2003,31.56464,-101.420765,0,5000,0,307850,200972,3,3,6913,5,27,3,5,3,18,7,2,3,11
36.28399577,2003,31.63317,-101.420765,0,5000,0,311100,202316,3,3,6604,5,27,3,1,3,16,5,2,3,11
35.02434343,2003,31.54523,-101.420765,0,5000,0,470740,207337,4,3,6458,5,27,3,4,3,16,5,2,3,11
29.088,2003,31.53781,-101.420765,0,5000,0,468860,201980,4,3,6413,5,27,3,4,3,3,5,2,3,11
38.48,2003,31.54521,-101.420765,0,3500,0,470760,201236,5,6,6308,6,27,3,4,3,5,7,2,3,11
28.91222461,2003,31.55151,-101.420765,0,5000,0,472560,197595,5,8,6321,6,27,3,3,3,5,7,2,1,1
48.13532361,2003,31.48016,-101.420765,0,0,0,482040,260484,1,1,6378,5,2,3,4,3,18,7,4,3,6
55.292,2003,31.45684,-101.420765,0,0,0,290050,209197,3,1,6342,5,2,3,2,3,18,7,2,3,6
33.27003426,2003,31.49233,-101.420765,0,0,0,284000,140135,1,1,6467,5,2,3,3,3,16,5,4,3,6
56.83181047,2003,31.55065,-101.420765,0,5000,0,487320,212501,5,8,6368,6,27,3,3,3,18,7,2,1,1
42.468,2003,31.47572,-101.420765,0,0,0,290750,243264,4,1,6382,5,2,3,3,3,18,7,2,3,6
44.50083322,2003,31.47291,-101.420765,0,0,0,290390,181546,3,1,6352,5,2,3,3,3,18,7,2,3,6
17.685,2003,31.46918,-101.420765,0,0,0,290080,138440,6,1,6327,5,2,3,3,2,18,7,3,3,6
27.41962381,2003,31.47097,-101.420765,0,0,0,292190,185517,1,1,6403,5,2,3,3,3,18,7,4,3,6
26.20745867,2003,31.47761,-101.420765,0,0,0,289940,222222,3,1,6345,5,2,3,3,3,18,7,2,3,6
34.33198681,2003,31.48299,-101.420765,0,0,0,290030,186984,3,1,6404,5,2,3,2,3,18,7,2,3,6
21.03030391,2003,31.49026,-101.420765,0,0,0,290230,192696,1,1,6440,5,2,3,2,3,18,7,4,3,6
35.07129045,2003,31.46139,-101.420765,0,0,0,291891,189966,2,1,6354,5,2,3,2,3,18,7,4,3,6
40.292,2003,31.45887,-101.420765,0,0,0,290180,185136,2,1,6328,5,2,3,3,3,18,7,4,3,6
31.19237239,2003,31.4544,-101.420765,0,0,0,290950,212226,3,1,6322,5,2,3,3,3,18,7,2,3,6
41.02,2003,31.48383,-101.420765,0,0,0,284000,113000,5,1,6305,5,2,3,3,3,18,7,2,3,6
39.96278973,2003,31.54763,-101.420765,0,0,0,290360,193372,3,1,6605,5,2,3,2,3,18,7,2,3,6
43.108,2003,31.47219,-101.420765,0,0,0,291310,197292,1,1,6308,5,2,3,3,3,18,7,4,3,6
13.363,2003,31.5389,-101.420765,0,0,0,291000,154000,4,1,6602,5,2,3,3,3,18,7,2,3,6
15.7871887,2003,31.4905,-101.420765,0,0,0,289760,172536,5,1,6472,5,2,3,4,3,5,7,2,3,6
21.976,2003,31.59362,-101.420765,0,5000,0,454404,212020,12,3,6874,5,27,3,5,3,5,7,4,3,11
23.639,2003,31.46657,-101.420765,0,11000,0,508120,348454,12,10,9090,5,27,3,4,2,18,7,4,3,6
45.448,2003,31.60893,-101.420765,0,5000,0,470980,200760,4,3,6830,5,27,3,1,3,5,7,2,3,11
36.91160307,2003,31.64331,-101.420765,99400,6000,0,504000,286770,5,8,8062,6,2,3,4,3,5,7,2,3,9
34.89567384,2003,31.6183,-101.420765,0,3000,0,460600,175200,6,6,6266,6,2,3,3,2,16,5,3,3,6
25.408,2003,31.61,-101.420765,0,3000,0,463200,175000,6,6,6316,6,2,3,4,3,16,5,3,3,6
65.90859364,2003,31.60975,-101.420765,85000,6000,0,498500,271200,5,8,7901,6,2,3,4,4,18,7,2,1,1
36.51621832,2003,31.54204,-101.420765,0,0,0,291500,187216,3,1,6548,5,2,3,3,3,5,7,2,3,6
29.19716485,2003,31.54827,-101.420765,0,0,0,289640,189533,3,1,6521,5,2,3,3,3,18,7,2,3,6
40.412,2003,31.61882,-101.420765,0,5000,0,472100,194042,4,6,6820,5,27,3,1,3,5,7,2,3,11
25.76,2003,31.47368,-101.420765,0,5000,0,507061,356901,7,10,9080,5,27,3,1,4,5,7,3,3,6
33.312,2003,31.46127,-101.420765,0,4000,0,471451,204202,7,8,6580,5,27,3,4,2,18,7,3,1,1
24.501905,2003,31.58599,-101.420765,0,4000,0,472280,197649,9,7,6802,5,27,3,1,3,5,7,1,1,1
25.01447869,2003,31.57456,-101.420765,0,5000,0,471640,206138,9,8,6810,5,27,3,4,2,3,5,1,1,1
37.176,2003,31.59868,-101.420765,0,5000,0,473380,138854,7,8,6732,5,27,3,5,3,5,7,3,1,1
26.95602748,2003,31.47996,-101.420765,0,0,0,289330,220500,4,1,6317,5,2,3,3,3,18,7,2,3,6
16.66110048,2003,31.52689,-101.420765,0,0,0,290200,197782,4,1,6495,5,2,3,3,3,18,7,2,3,6
44.124,2003,31.61728,-101.420765,1000,3000,0,470820,193546,4,7,6760,5,27,3,3,3,5,7,2,1,1
31.38,2003,31.58893,-101.420765,0,4000,0,472120,190354,7,7,6722,5,27,3,5,3,5,7,3,1,1
21.748,2003,31.64919,-101.420765,0,4000,0,471640,218452,5,7,6626,5,27,3,4,3,5,7,2,1,1
42.688,2003,31.61864,-101.420765,0,5000,0,472920,192976,8,6,6594,5,27,3,1,3,18,7,3,3,11
33.07515132,2003,31.63937,-101.420765,0,3000,0,461800,177200,5,6,6360,6,2,3,1,3,16,5,2,3,6
23.428,2003,31.63724,-101.420765,0,5000,0,471410,145309,8,6,7916,6,27,3,1,3,18,7,3,3,11
39.0632123,2003,31.4242,-101.420765,0,0,0,289000,166295,5,1,6200,5,2,3,3,2,5,7,2,3,6
24.752,2003,31.4866,-101.420765,0,0,0,288550,141194,5,1,6316,5,2,3,4,3,5,7,2,3,6
22.30126664,2003,31.45166,-101.420765,0,0,0,290310,153212,6,1,6494,5,2,3,1,3,18,7,3,3,6
17.03591569,2004,31.44537,-101.420765,0,0,0,350000,220506,8,2,7677,5,2,3,3,2,5,7,3,3,11
40.66573967,2003,31.42677,-101.420765,0,0,0,290310,153212,8,1,6278,5,2,3,3,2,18,7,3,3,6
44.39708554,2003,31.43175,-101.420765,0,0,0,290560,149834,7,1,6270,5,2,3,3,3,18,7,3,3,6
49.95212264,2003,31.42459,-101.420765,0,0,0,135000,90365,10,1,6330,5,2,3,3,3,18,7,1,3,6
17.94,2004,31.51953,-101.420765,0,0,0,350000,220506,7,2,7934,5,2,3,3,3,5,7,3,3,6
36.78123071,2003,31.52899,-101.420765,0,0,0,290680,134832,8,1,6625,5,2,3,2,3,3,5,3,3,6
11.52,2003,31.43354,-101.420765,0,0,0,135000,90365,9,1,6364,5,2,3,3,3,5,7,1,3,6
17.30257449,2003,31.45807,-101.420765,0,0,0,135000,90365,9,1,6257,5,2,3,3,3,5,7,1,3,6
44.38544029,2003,31.46217,-101.420765,0,0,0,135000,90365,9,1,6361,5,2,3,3,3,5,7,1,3,6
39.324,2003,31.45611,-101.420765,0,0,0,135000,90365,10,1,6387,5,2,3,3,3,18,7,1,3,6
32.644,2004,31.46399,-101.420765,0,8000,0,490570,285938,4,8,8678,5,27,3,4,3,5,7,2,3,6
39.388,2003,31.59617,-101.420765,0,5000,0,470460,195096,12,6,6381,6,27,3,1,2,18,7,4,3,11
24.1,2003,31.56325,-101.420765,0,5000,0,470290,191715,12,6,6515,5,27,3,4,3,5,7,4,3,11
57.10141561,2005,31.57271,-101.420765,0,5000,0,475750,224198,1,6,6814,5,27,3,4,2,5,7,4,3,11
40.932,2004,31.57651,-101.420765,0,4000,0,470640,208204,8,6,6714,5,27,3,2,3,5,7,3,3,11
34.48819999,2004,31.61293,-101.420765,0,5000,0,472400,203324,8,6,6688,5,27,3,2,3,5,7,3,3,11
44.144,2004,31.47672,-101.420765,0,11000,0,511630,367554,5,8,8702,5,27,3,3,3,18,7,2,3,6
33.608,2004,31.45627,-101.420765,0,11000,0,510150,351969,5,8,8676,5,27,3,3,3,5,7,2,3,6
34.24012514,2004,31.46258,-101.420765,0,11000,0,507210,349712,6,8,8685,5,27,3,1,3,5,7,3,3,6
34.904,2004,31.44973,-101.420765,0,11000,158149,524210,384756,8,10,9000,5,27,3,1,3,5,7,3,3,5
29.856,2004,31.46986,-101.420765,0,0,0,350000,220506,4,2,7661,5,2,3,3,3,18,7,2,3,6
36.2429405,2004,31.45046,-101.420765,0,0,0,350000,220080,5,2,6354,5,2,3,3,2,18,7,2,3,11
35.576,2004,31.46737,-101.420765,0,0,0,350000,159000,4,1,6430,5,2,3,3,3,5,7,2,3,6
15.1832191,2004,31.4719,-101.420765,0,0,0,350000,220506,4,1,6420,5,2,3,2,3,18,7,2,3,6
45.068,2004,31.50376,-101.420765,0,0,0,35000,220506,4,1,6507,5,2,3,2,3,18,7,2,3,6
23.852,2004,31.52338,-101.420765,0,0,0,350000,220506,6,2,6480,5,2,3,3,3,5,7,3,3,6
20.72,2004,31.53006,-101.420765,0,0,0,350000,220506,6,2,7872,5,2,3,3,3,18,7,3,3,6
19.024,2004,31.49518,-101.420765,0,0,0,351130,183782,5,2,7710,5,2,3,3,3,18,7,2,3,6
25.4,2004,31.48406,-101.420765,0,0,0,350000,220506,6,2,7643,5,2,3,3,3,18,7,3,3,6
25.66,2004,31.47781,-101.420765,0,0,0,350000,220506,7,2,7647,5,2,3,3,4,18,7,3,3,6
20.668,2004,31.50933,-101.420765,0,0,0,350000,220506,7,2,6432,5,2,3,4,3,18,7,3,3,6
26.52292632,2004,31.50218,-101.420765,0,0,0,350000,220506,6,2,7761,5,2,3,4,3,18,7,3,3,6
55.96,2004,31.56653,-101.420765,0,5000,0,471020,204458,8,6,6784,5,27,3,3,3,5,7,3,3,11
44.236,2004,31.59831,-101.420765,0,5000,0,470270,212988,9,6,6325,6,27,3,1,3,5,7,1,3,11
38.304,2004,31.5407,-101.420765,0,5000,0,471420,194756,9,6,6441,5,27,3,4,3,3,5,1,3,11
29.62307158,2004,31.50822,-101.420765,0,0,0,350000,220506,8,2,7847,5,2,3,2,3,5,7,3,3,11
29.15185689,2004,31.44684,-101.420765,0,0,0,350000,220506,8,2,7721,5,2,3,3,2,18,7,3,3,6
41.124,2005,31.53,-101.420765,383200,0,0,100450,383200,4,2,7933,5,2,3,3,3,18,7,2,3,9
42.43844071,2004,31.55144,-101.420765,0,0,0,362000,367506,10,2,7895,5,2,3,3,3,18,7,1,3,6
22.39416894,2005,31.44406,-101.420765,383200,0,0,100450,383200,3,2,7602,5,2,3,3,3,18,7,2,3,9
39.86164692,2004,31.44229,-101.420765,0,0,0,360000,367506,10,2,7831,5,2,3,4,6,18,7,1,3,6
18.52846714,2004,31.51985,-101.420765,0,0,0,362000,367506,9,2,7849,5,2,3,3,2,5,7,1,3,6
45.8702266,2004,31.63272,-101.420765,0,5000,0,472660,200174,9,6,6896,5,27,3,5,3,5,7,1,3,11
43.07231771,2004,31.5967,-101.420765,0,5000,0,473480,201098,10,6,6530,5,27,3,4,3,3,5,1,3,11
28.67926976,2004,31.53355,-101.420765,0,4500,0,473390,200262,11,6,6441,5,27,3,4,3,18,7,1,3,11
32.59924597,2004,31.59139,-101.420765,0,5000,0,475894,201224,11,6,6541,5,27,3,3,3,5,7,1,3,11
32.49670036,2004,31.58082,-101.420765,0,5000,0,471060,200636,11,6,6740,5,27,3,1,3,5,7,1,3,11
34.12554949,2004,31.57116,-101.420765,0,5000,0,471970,199292,11,6,6742,5,27,3,4,2,5,7,1,3,11
50.176,2004,31.5498,-101.420765,0,5000,0,471820,199292,11,6,6295,6,27,3,4,3,3,5,1,3,11
29.992,2004,31.4549,-101.420765,0,0,0,360000,367506,11,2,7713,5,2,3,3,3,5,7,1,3,6
21.0058,2004,31.51869,-101.420765,0,0,0,362000,367506,9,2,7959,5,2,3,3,2,18,7,1,3,6
15.47732057,2004,31.46065,-101.420765,0,0,0,362000,367506,9,2,7655,5,2,3,2,3,18,7,1,3,6
27.77576071,2004,31.43709,-101.420765,0,0,0,360000,367506,12,2,7747,5,2,3,3,3,18,7,4,3,6
21.748,2005,31.46522,-101.420765,0,11000,0,509510,330452,1,10,8949,5,27,3,4,3,5,7,4,3,6
36.86935873,2005,31.46773,-101.420765,0,14000,0,530458,429998,1,12,8964,5,27,3,3,2,5,7,4,3,6
29.26563545,2005,31.47835,-101.420765,0,11000,0,509190,345278,1,10,9000,5,27,3,4,3,18,7,4,3,6
13.54044625,2005,31.56019,-101.420765,0,3750,0,471400,202494,1,6,6552,5,27,3,4,3,16,5,4,3,11
40.528,2004,31.55403,-101.420765,0,5000,0,472270,200552,11,6,6346,6,27,3,3,3,3,5,1,3,11
32.723344,2004,31.51931,-101.420765,0,0,0,360000,367506,11,2,8001,5,2,3,3,3,18,7,1,3,6
39.92984664,2004,31.53486,-101.420765,0,0,0,360000,367506,11,2,7910,5,2,3,3,3,18,7,1,3,6
8.388,2004,31.43409,-101.420765,0,0,0,360000,367506,11,2,7680,5,2,3,3,3,18,7,1,3,6
32.42348826,2004,31.46022,-101.420765,0,0,0,360000,367506,12,2,7800,5,2,3,4,3,18,7,4,3,6
20.312,2005,31.51264,-101.420765,0,0,0,100450,383200,2,2,7875,5,2,3,3,3,5,7,4,3,11
35.592,2005,31.48515,-101.420765,0,11000,0,508200,354812,2,10,9018,5,27,3,4,3,18,7,4,3,6
32.712,2005,31.48419,-101.420765,0,12500,0,386631,376598,1,10,8948,5,27,3,1,3,11,7,4,3,6
28.35819288,2005,31.49829,-101.420765,0,11000,0,508260,345782,3,10,8976,5,27,3,3,2,18,7,2,3,6
26.428,2005,31.45886,-101.420765,0,11000,0,511960,361616,2,10,8998,5,27,3,4,2,18,7,4,3,6
19.968,2005,31.54337,-101.420765,383200,0,0,100450,383200,3,2,7123,5,2,3,3,3,5,7,2,3,9
20.695,2005,31.44672,-101.420765,383200,0,0,100450,383200,3,2,7830,5,2,3,4,3,18,7,2,3,9
19.688,2005,31.48903,-101.420765,0,0,0,100450,383200,1,2,7740,5,2,3,4,3,18,7,4,3,6
13.56,2005,31.49751,-101.420765,0,0,0,100450,383200,1,2,7751,5,2,3,4,3,18,7,4,3,6
26.992,2005,31.49934,-101.420765,0,0,0,100450,383200,2,2,7863,5,2,3,4,3,18,7,4,3,6
33.524,2005,31.49672,-101.420765,0,0,0,100450,383200,1,2,7844,5,2,3,4,3,18,7,4,3,6
28.088,2005,31.49853,-101.420765,0,0,0,100450,383200,1,2,7814,5,2,3,4,3,18,7,4,3,6
18.928,2005,31.51191,-101.420765,0,0,0,100450,383200,1,2,7849,5,2,3,3,3,18,7,4,3,6
33.756,2005,31.50115,-101.420765,0,0,0,100450,383200,2,2,7849,5,2,3,3,3,18,7,4,3,6
37.72,2005,31.52303,-101.420765,383200,0,0,100450,383200,3,2,7945,5,2,3,3,3,5,7,2,3,9
29.104,2005,31.52521,-101.420765,383200,0,0,100450,383200,10,2,7931,5,2,3,3,3,18,7,1,3,9
17.676,2005,31.50804,-101.420765,383200,0,0,100450,383200,4,2,7946,5,2,3,3,4,18,7,2,3,9
17.352,2005,31.52115,-101.420765,383200,0,0,100450,383200,6,2,7977,5,2,3,4,3,18,7,3,3,9
49.3320329,2005,31.52373,-101.420765,383200,0,0,100450,383200,5,2,7993,5,2,3,3,3,18,7,2,3,9
44.232,2005,31.49004,-101.420765,0,11000,0,506667,370560,4,10,8227,5,27,3,4,2,18,7,2,1,1
38.388,2005,31.48023,-101.420765,0,12000,0,501200,360664,4,11,8856,5,27,3,1,3,18,7,2,3,6
51.59316437,2005,31.46632,-101.420765,0,12000,0,509690,357066,4,11,8936,5,27,3,4,3,5,7,2,3,6
63.044,2005,31.47772,-101.420765,0,11000,0,506310,359487,4,11,8970,5,27,3,3,3,18,7,2,3,6
34.848,2005,31.54317,-101.420765,0,5000,0,471560,163048,8,6,6480,5,27,3,4,3,16,5,3,3,11
31.244,2005,31.51928,-101.420765,0,5000,0,471970,194960,8,6,6435,5,27,3,1,3,18,7,3,3,11
35.16005354,2005,31.4668,-101.420765,0,8500,0,503360,352366,4,10,8985,5,27,3,3,2,18,7,2,3,6
13.952,2005,31.57026,-101.420765,0,5000,0,471000,189813,7,6,6544,5,27,3,1,3,16,5,3,3,11
17.6,2005,31.60121,-101.420765,0,5000,0,471000,198864,6,6,6571,5,27,3,4,3,16,5,3,3,11
20.25828222,2005,31.43548,-101.420765,383200,0,0,100450,383200,5,2,7702,5,2,3,3,2,18,7,2,3,9
28.22,2005,31.43957,-101.420765,383200,0,0,100450,383200,4,2,7791,5,2,3,3,3,18,7,2,3,9
24.644,2005,31.51718,-101.420765,383200,0,0,100450,383200,5,2,7871,5,2,3,2,3,5,7,2,3,9
40.668,2005,31.53754,-101.420765,383200,0,0,100450,383200,7,2,7917,5,2,3,3,3,18,7,3,3,9
29.104,2005,31.50308,-101.420765,383200,0,0,100450,383200,5,2,7839,5,2,3,2,3,18,7,2,3,9
22.072,2005,31.49306,-101.420765,383200,0,0,100450,383200,6,2,7910,5,2,3,4,2,18,7,3,3,9
27.8,2006,31.49628,-101.420765,366270,0,0,127548,366270,7,2,7908,5,2,3,3,4,18,7,3,3,9
35.49390913,2006,31.49764,-101.420765,387700,0,0,124500,387700,6,2,7922,5,2,3,3,6,16,5,3,3,9
43.03807665,2005,31.57995,-101.420765,0,5000,0,470340,187249,8,6,6565,5,27,3,4,6,18,7,3,3,11
16.38451018,2005,31.60283,-101.420765,0,5000,0,470520,200492,7,6,6510,6,27,3,4,3,18,7,3,3,11
17.988,2005,31.57009,-101.420765,0,5000,0,480040,190233,7,6,6609,5,27,3,1,3,16,5,3,3,11
33.272,2005,31.52156,-101.420765,383200,0,0,100450,383200,8,2,7883,5,2,3,3,3,18,7,3,3,9
32.44123301,2005,31.42852,-101.420765,383200,0,0,100450,383200,7,2,7698,5,2,3,3,6,18,7,3,3,9
27.51995035,2005,31.5308,-101.420765,0,5000,0,470140,186612,8,6,6446,5,27,3,4,3,16,5,3,3,11
35.212,2005,31.53151,-101.420765,0,3500,0,327480,125510,9,4,7087,5,27,3,3,3,18,7,1,3,11
24.416,2005,31.51572,-101.420765,383200,0,0,100450,383200,7,2,7869,5,2,3,2,2,18,7,3,3,9
26.688,2005,31.4541,-101.420765,383200,0,0,100450,383200,10,2,7729,5,2,3,3,3,18,7,1,3,9
18.104,2005,31.44212,-101.420765,383200,0,0,100450,383200,7,2,7784,5,2,3,3,2,18,7,3,3,9
37.3,2005,31.42752,-101.420765,383200,0,0,100450,383200,8,2,7690,5,2,3,3,3,5,7,3,3,9
36.55831701,2005,31.54289,-101.420765,383200,0,0,100450,383200,9,2,7915,5,2,3,3,4,18,7,1,3,9
21.156,2005,31.57201,-101.420765,0,5000,0,477347,168803,11,6,6269,6,27,3,5,3,18,7,1,3,11
20.16,2005,31.46671,-101.420765,383200,0,0,100450,383200,10,2,7671,5,2,3,3,2,18,7,1,3,9
23.784,2005,31.42331,-101.420765,383200,0,0,100450,383200,10,2,7635,5,2,3,3,3,18,7,1,3,9
36.764,2005,31.528,-101.420765,383200,0,0,100450,383200,9,2,8011,5,2,3,2,2,5,7,1,3,9
33.556,2005,31.49123,-101.420765,383200,0,0,100450,383200,10,2,7820,5,2,3,2,2,18,7,1,3,9
23.48265515,2006,31.50421,-101.420765,383200,0,0,100450,383200,3,2,7863,5,2,3,2,2,3,5,2,3,9
37.9403326,2005,31.59531,-101.420765,0,3000,0,289440,105800,10,4,6469,6,27,3,3,2,18,7,1,3,11
24.496,2005,31.50392,-101.420765,383200,0,0,100450,383200,8,2,7873,5,2,3,2,2,18,7,3,3,9
10.568,2005,31.62444,-101.420765,0,6000,0,470700,168646,12,6,6308,6,27,3,3,2,16,5,4,3,11
22.956,2005,31.62216,-101.420765,0,5500,0,473940,173362,12,6,6357,6,27,3,4,3,18,7,4,3,11
72.9921932,2005,31.48677,-101.420765,0,11000,0,505520,357311,12,10,8802,5,27,3,1,3,18,7,4,3,6
33.424,2005,31.46733,-101.420765,383200,0,0,100450,383200,11,2,7801,5,2,3,3,2,18,7,1,3,9
21.984,2006,31.44966,-101.420765,383200,0,0,100450,383200,1,2,7750,5,2,3,3,2,5,7,4,3,9
25.304,2005,31.45856,-101.420765,383200,0,0,100450,383200,12,2,7743,5,2,3,3,3,18,7,4,3,9
27.684,2006,31.44542,-101.420765,393965,0,0,104851,393965,4,2,7747,5,2,3,3,3,18,7,2,3,9
21.596,2005,31.43174,-101.420765,383200,0,0,100450,383200,12,2,7810,5,2,3,3,3,18,7,4,3,9
37.092,2005,31.44244,-101.420765,383200,0,0,100450,383200,11,2,7745,5,2,3,3,3,18,7,1,3,9
31.58,2006,31.53877,-101.420765,365750,0,0,123000,365750,7,2,7927,5,2,3,2,3,5,7,3,3,9
28.256,2006,31.45172,-101.420765,365806,0,0,123000,365806,12,2,7620,5,2,3,3,3,18,7,4,3,9
23.78,2007,31.4547,-101.420765,364450,0,0,123000,364450,1,2,7634,5,2,3,3,3,18,7,4,3,9
27.792,2007,31.45015,-101.420765,365484,0,0,123000,365484,1,2,7641,5,2,3,2,3,18,7,4,3,9
27.228,2006,31.52284,-101.420765,383200,0,0,100450,383200,1,2,7905,5,2,3,2,2,18,7,4,3,9
34.4,2006,31.5072,-101.420765,383200,0,0,100450,383200,2,2,7877,5,2,3,2,2,18,7,4,3,9
21.46032128,2006,31.45767,-101.420765,383200,0,0,100450,383200,1,2,7759,5,2,3,3,3,18,7,4,3,9
36.31888501,2005,31.60346,-101.420765,504800,0,0,149700,504800,12,2,7610,6,2,3,3,4,18,7,4,3,9
38.86579378,2006,31.59383,-101.420765,504800,0,0,149700,504800,1,2,7583,6,2,3,3,1,18,7,4,3,9
31.956,2006,31.58863,-101.420765,504800,0,0,149700,504800,1,2,7575,6,2,3,4,3,18,7,4,3,9
18.864,2006,31.4074,-101.420765,480522,0,0,170852,480522,10,2,7835,5,2,3,4,2,18,7,1,3,9
51.06845562,2006,31.61686,-101.420765,510800,3000,0,149700,513800,3,3,7590,6,2,3,4,4,18,7,2,3,9
37.32541472,2006,31.58488,-101.420765,0,1750,0,470095,193889,4,4,6539,5,27,3,4,2,16,5,2,3,11
24.652,2006,31.57699,-101.420765,0,5000,0,452300,197568,4,6,6381,6,27,3,4,3,16,5,2,3,11
31.108,2006,31.54091,-101.420765,0,5000,0,471210,195691,4,6,6799,5,27,3,4,3,16,5,2,3,11
30.32445978,2006,31.53227,-101.420765,0,5000,0,470820,197074,4,6,6771,5,27,3,4,3,16,5,2,3,11
29.32501026,2006,31.51461,-101.420765,0,4950,0,339353,146084,5,5,6838,5,27,3,1,3,16,5,2,1,1
43.98483889,2006,31.51283,-101.420765,0,1500,0,471140,194730,5,4,6812,5,27,3,3,3,18,7,2,3,11
41.23692755,2006,31.51176,-101.420765,0,5000,0,470500,193178,5,6,6755,5,27,3,1,3,16,5,2,3,11
41.936,2006,31.56495,-101.420765,0,6750,0,427570,190727,7,6,6724,5,27,3,1,3,16,5,3,3,11
41.952,2006,31.56692,-101.420765,0,5750,0,472300,198067,6,6,6685,5,27,3,1,3,3,5,3,3,11
40.67932238,2006,31.52424,-101.420765,0,4500,0,471260,202081,4,6,6728,5,27,3,4,3,16,5,2,3,11
34.4131975,2006,31.61702,-101.420765,0,5250,0,477380,204952,10,6,6403,6,27,3,5,3,18,7,1,3,11
29.852,2006,31.43181,-101.420765,393965,0,0,104941,393965,4,2,7716,5,2,3,3,3,18,7,2,3,9
36.416,2006,31.59103,-101.420765,509250,0,0,149852,509250,5,2,7575,6,2,3,4,4,18,7,2,3,9
32.812,2006,31.59039,-101.420765,0,6250,0,475020,195510,9,6,6542,5,27,3,3,3,3,5,1,3,11
28.104,2006,31.59098,-101.420765,0,1500,0,471560,195243,4,4,6481,6,27,3,4,3,16,5,2,3,11
29.364,2006,31.59746,-101.420765,0,5250,0,471200,198881,9,6,6569,5,27,3,4,3,3,5,1,3,11
25.124,2006,31.44219,-101.420765,366450,0,0,113250,366450,4,2,7890,5,2,3,4,4,18,7,2,3,9
30.248,2006,31.58415,-101.420765,492870,0,0,151023,492870,4,2,7572,6,2,3,4,3,18,7,2,3,9
22.34,2007,31.6252,-101.420765,0,5250,0,471620,185877,3,6,6385,6,27,3,4,3,18,7,2,3,11
34.664,2006,31.62709,-101.420765,0,5250,0,477320,200888,10,6,6341,6,27,3,4,3,16,5,1,3,11
29.632,2006,31.58619,-101.420765,0,1500,0,473380,196388,5,4,6493,6,27,3,4,3,18,7,2,3,11
23.532,2007,31.57805,-101.420765,0,5250,0,486860,184506,1,6,6543,5,27,3,1,3,18,7,4,3,11
56.76203076,2006,31.55974,-101.420765,0,8250,0,607000,253094,9,8,6737,5,27,3,1,3,16,5,1,3,11
42.556,2006,31.60448,-101.420765,0,8750,0,470360,203060,8,6,6589,5,27,3,1,3,16,5,3,3,11
22.828,2006,31.5865,-101.420765,0,5250,0,473540,191211,12,6,6517,5,27,3,3,3,18,7,4,3,11
43.676,2006,31.46265,-101.420765,229649,2000,0,257733,231649,7,4,7890,6,27,3,1,3,18,7,3,1,1
26.39411735,2006,31.57637,-101.420765,492870,0,0,151023,492870,4,2,7519,6,2,3,4,4,18,7,2,3,9
10.38,2006,31.46883,-101.420765,270814,2000,0,465061,272814,6,5,7940,6,27,3,5,3,18,7,3,1,1
23.70705727,2006,31.60813,-101.420765,375250,0,0,123000,375250,6,2,7735,6,2,3,3,3,16,5,3,3,9
27.472,2006,31.61703,-101.420765,383200,0,0,100450,383200,5,2,7715,6,2,3,1,3,18,7,2,3,9
33.50169037,2006,31.58157,-101.420765,507500,0,0,172250,507500,6,2,7555,6,2,3,3,4,5,7,3,3,9
26.04,2006,31.6287,-101.420765,387700,0,0,124500,387700,6,2,7687,6,2,3,3,4,18,7,3,3,9
28.096,2006,31.52635,-101.420765,365750,0,0,123000,365750,8,2,7939,5,2,3,3,2,5,7,3,3,9
20.248,2006,31.41884,-101.420765,576422,0,0,200600,576422,6,2,7842,5,2,3,1,3,5,7,3,3,9
20.3,2006,31.62333,-101.420765,380190,0,0,123000,380190,6,2,7693,6,2,3,3,3,5,7,3,3,9
38.0292309,2006,31.52355,-101.420765,353400,0,0,123000,353400,7,2,8110,5,2,3,4,3,5,7,3,3,9
27.336,2006,31.52285,-101.420765,385032,0,0,123000,385032,7,2,8070,5,2,3,4,3,18,7,3,3,9
38.7437565,2006,31.55037,-101.420765,0,4950,0,416800,180090,12,6,6899,5,27,3,3,3,18,7,4,3,11
30.284,2006,31.63872,-101.420765,365500,0,0,123000,365500,8,2,7718,6,2,3,4,3,3,5,3,3,9
