WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
259,2011,31.67198,-101.420765,10373,5,9,0,15500,0,831195,831195,831195,152.468,5,9,9816,10223,258000,6,19,1,2011-05-04,4,1,23,5,3,2,3,8
261,2011,31.70065,-101.420765,10200,8,16,0,24108,0,0,562000,24108,26.888,3,16,9714,9946,10000,6,4,1,2011-03-26,3,5,6,2,1,2,3,NA
263,2011,31.86166,-101.420765,10340,4,8,0,13500,831195,0,831195,831195,39.84,7,8,10200,10264,130227,4,27,1,2011-07-20,1,2,17,3,6,3,3,6
265,2011,31.66448,-101.420765,10346,12,12,NA,NA,NA,NA,NA,NA,257.668,12,12,9948,10200,0,6,18,1,2011-12-06,4,1,15,3,4,4,3,1
266,2011,31.77637,-101.420765,11328,1,1,831195,0,0,0,831195,831195,43.24659366,8,1,6918,11044,831195,4,25,1,2011-08-24,4,1,9,2,4,3,3,3
267,2011,31.77097,-101.420765,10398,1,1,831195,0,0,0,831195,831195,17.936,5,1,7288,10056,831195,4,25,1,2011-05-26,1,5,6,2,1,2,3,3
268,2011,31.77794,-101.420765,10500,1,1,831195,0,0,0,831195,831195,25.468,5,1,6990,10204,831195,4,25,1,2011-05-13,4,4,6,2,1,2,3,3
269,2011,31.72146,-101.420765,10705,7,15,236000,32700,509000,0,831195,777700,21.2,6,15,10590,10605,0,6,14,1,2011-06-30,1,5,7,2,2,3,1,1
270,2011,31.71955,-101.420765,10080,7,14,129000,32000,596000,0,831195,757000,24.084,8,14,9496,9793,95000,6,14,1,2011-08-28,1,5,6,2,1,3,3,3
271,2011,31.72083,-101.420765,10057,7,14,111000,29000,397000,0,831195,537000,6.988,10,14,9424,9723,97500,6,14,1,2011-10-29,4,5,5,1,7,1,3,3
272,2011,31.72947,-101.420765,10092,5,10,129000,23000,377000,0,627000,529000,23.62,7,10,9374,9691,95000,6,14,1,2011-07-12,3,5,10,2,6,3,3,3
273,2011,31.66599,-101.4159,10135,7,14,111000,30000,398500,0,831195,539500,26.516,8,14,9248,9531,97500,6,14,1,2011-08-14,1,5,18,3,7,3,3,3
275,2011,31.65419,-101.420765,10093,6,12,108000,26000,368500,0,762000,502500,32.736,8,12,9330,9521,80000,6,14,1,2011-08-17,3,5,11,2,7,3,3,3
277,2011,31.93507,-101.420765,10350,2,4,831195,26000,0,0,689000,831195,97.304,11,4,10104,10312,115000,4,31,1,2011-11-01,4,5,21,5,1,1,3,9
279,2011,31.81948,-101.420765,10798,1,1,831195,0,0,0,831195,831195,59.932,6,1,7380,10679,831195,4,6,1,2011-06-18,4,2,8,2,3,3,3,3
280,2011,31.81484,-101.420765,10870,1,1,831195,0,0,0,831195,831195,35.636,7,1,7300,10770,831195,4,6,1,2011-07-14,4,3,8,2,3,3,3,3
281,2011,31.65687,-101.420765,10144,12,12,NA,NA,NA,NA,NA,NA,88.32861051,6,12,9884,10068,0,6,18,1,2011-06-01,4,4,13,3,1,3,3,1
282,2011,31.67115,-101.420765,10680,1,2,831195,15120,0,0,831195,831195,10.636,6,2,7080,10484,831195,6,13,1,2011-06-02,4,4,9,2,4,3,3,3
284,2011,31.96436,-101.420765,10255,1,2,0,831195,382000,0,253700,831195,46.308,9,2,8629,10150,253700,4,5,1,2011-09-15,3,4,21,5,1,1,3,11
286,2011,31.72321,-101.420765,10533,1,2,831195,12096,0,0,831195,831195,109.128,8,2,7050,10448,831195,6,13,1,2011-08-18,3,4,9,2,4,3,3,3
288,2011,31.92965,-101.420765,10913,10,11,0,10,650535,0,831195,650545,153.18,9,11,10584,10628,0,4,5,1,2011-09-09,4,1,23,5,3,1,1,1
289,2011,31.97763,-101.420765,10285,4,8,0,16500,831195,0,831195,831195,29.21941362,10,8,10033,10103,113000,4,27,1,2011-10-15,4,1,17,3,6,1,3,6
290,2011,31.97724,-101.420765,10166,4,8,0,18000,831195,0,831195,831195,19.164,8,8,9977,10030,831195,4,27,1,2011-08-11,4,1,17,3,6,3,3,6
291,2011,31.69677,-101.420765,10080,7,14,174500,32000,365000,0,785500,571500,29.81065115,9,14,9704,9769,50000,6,14,1,2011-09-14,3,5,6,2,1,1,3,3
292,2011,31.71565,-101.420765,10086,7,14,219000,32000,350000,0,827000,601000,25.35257157,8,14,9790,9891,50000,6,14,1,2011-08-19,4,5,6,2,1,3,3,3
293,2011,31.68876,-101.420765,10075,6,12,122000,27000,303000,0,637000,452000,22.844,9,12,9506,9763,95000,6,14,1,2011-09-29,3,5,6,2,1,1,3,3
294,2011,31.85591,-101.420765,10406,4,8,0,15000,831195,0,831195,831195,74.448,10,8,10242,10276,120132,4,27,1,2011-10-15,1,4,17,3,6,1,3,11
296,2011,31.95678,-101.420765,10232,3,6,0,16500,831195,0,831195,831195,107.0470321,10,6,8300,10092,717834,4,27,1,2011-10-15,3,5,13,3,1,1,3,11
297,2011,31.7026,-101.420765,10610,1,2,0,151200,0,0,125000,151200,3.42574173,10,2,6484,10450,125000,6,3,1,2011-10-05,4,3,13,3,1,1,3,NA
298,2011,31.82485,-101.420765,10539,1,1,831195,0,0,0,831195,831195,124.084,7,1,7510,10449,831195,4,11,1,2011-07-04,3,5,8,2,3,3,3,3
299,2011,31.69103,-101.420765,10795,1,1,831195,0,0,0,128790,831195,1.219311577,9,1,6440,10692,128790,6,3,1,2011-09-24,4,4,19,3,8,1,3,3
303,2011,31.98601,-101.420765,10370,8,16,0,26040,0,0,612000,26040,46.9,8,16,9937,10136,71000,4,4,1,2011-08-28,1,5,6,2,1,3,3,NA
304,2011,31.81348,-101.420765,10505,1,1,831195,0,0,0,831195,831195,95.452,8,1,7978,10372,831195,4,11,1,2011-08-01,4,5,23,5,3,3,3,3
306,2011,31.72296,-101.420765,10711,8,15,226000,29000,412500,0,823000,667500,41.792,9,15,9993,10198,75000,6,14,1,2011-09-10,3,1,13,3,1,1,3,3
308,2012,31.84035,-101.420765,10848,1,1,831195,0,0,0,831195,831195,76.148,10,1,7530,10569,831195,4,6,1,2012-10-17,NA,NA,6,2,1,1,3,3
309,2011,31.83123,-101.420765,10920,1,1,831195,0,0,0,831195,831195,57.424,8,1,7436,10596,831195,4,6,1,2011-08-08,NA,NA,6,2,1,3,3,3
314,2011,31.65719,-101.420765,10277,1,1,NA,NA,NA,NA,NA,NA,113.708,12,1,5964,10000,0,6,18,1,2011-12-08,4,5,14,3,3,4,3,1
315,2011,31.7156,-101.420765,10922,7,14,111000,28000,425500,0,752000,564500,28.564,11,14,9770,10049,81000,6,14,1,2011-11-21,4,4,17,3,6,1,3,3
316,2012,31.73101,-101.420765,10772,7,14,0,30000,559000,0,811800,589000,29.872,2,14,9730,10048,87800,6,14,1,2012-02-20,NA,NA,13,3,1,4,3,11
317,2011,31.72394,-101.420765,10919,7,14,552000,29000,0,0,789000,581000,29.108,10,14,9634,9911,75000,6,14,1,2011-10-21,5,5,17,3,6,1,3,3
318,2011,31.72073,-101.420765,10464,7,14,111000,29000,402000,0,795000,542000,12.116,11,14,9660,9933,81000,6,14,1,2011-11-25,4,1,17,3,6,1,3,3
319,2011,31.83431,-101.420765,10880,7,7,206500,0,449500,0,484688,656000,49.16,7,7,10139,10378,16500,4,2,1,2011-07-29,4,2,27,5,8,3,3,11
321,2011,31.81407,-101.420765,10827,1,1,831195,0,0,0,831195,831195,35.588,7,1,7324,10744,831195,4,6,1,2011-07-16,1,3,12,2,8,3,3,3
322,2011,31.67721,-101.420765,10016,7,14,96000,29000,427000,0,820000,552000,45.868,12,14,9578,9817,85000,6,14,1,2011-12-13,3,5,6,2,1,4,3,3
323,2012,31.72177,-101.420765,10087,7,14,0,30000,542500,0,831195,572500,26.248,4,14,9526,9833,91500,6,14,1,2012-04-26,NA,NA,17,3,6,2,3,11
324,2011,31.6918,-101.420765,9988,7,14,111000,29000,407000,0,831195,547000,48.432,11,14,9502,9891,97500,6,14,1,2011-11-08,4,5,13,3,1,1,3,3
325,2011,31.68399,-101.41708,10036,6,12,111000,25000,338000,0,737500,474000,57.56,11,12,9340,9631,97500,6,14,1,2011-11-18,3,5,13,3,1,1,3,3
327,2012,31.72681,-101.420765,10902,8,16,125000,33000,500500,0,831195,658500,25.476,2,16,9688,9941,75000,6,14,1,2012-02-08,4,5,17,3,6,4,3,3
332,2011,31.66999,-101.420765,10067,7,14,111000,29000,417000,0,831195,557000,36.408,12,14,9414,9785,98000,6,14,1,2011-12-23,4,5,13,3,1,4,3,3
333,2011,31.68065,-101.420765,10088,7,14,111000,29000,417000,0,831195,557000,44.064,10,14,9360,9655,98000,6,14,1,2011-10-19,3,5,13,3,1,1,3,3
336,2011,31.68975,-101.420765,10085,7,14,614000,31000,0,0,800000,645000,41.33660355,9,14,9750,9805,50000,6,14,1,2011-09-06,3,5,6,2,1,1,3,3
337,2011,31.80579,-101.420765,10625,1,1,831195,0,0,0,831195,831195,60.20299007,9,1,7977,10524,831195,4,11,1,2011-09-07,3,5,23,5,3,1,3,3
338,2011,31.72597,-101.420765,9990,7,15,0,20580,0,0,552400,20580,29.636,9,15,9556,9784,78400,6,4,1,2011-09-08,3,5,13,3,1,1,3,NA
339,2011,31.86995,-101.420765,10376,4,8,831195,16500,0,0,831195,831195,37.312,12,8,10200,10283,120471,4,27,1,2011-12-31,3,1,13,3,1,4,3,3
340,2011,31.8012,-101.420765,10287,4,8,0,16500,831195,0,831195,831195,85.224,12,8,10089,10173,119912,4,27,1,2011-12-10,3,3,17,3,6,4,3,11
341,2011,31.9019,-101.420765,10245,4,4,0,0,831195,0,831195,831195,27.888,11,5,6647,10096,0,4,27,1,2011-11-24,1,1,4,1,6,1,1,1
342,2011,31.69898,-101.420765,10925,1,1,NA,NA,NA,NA,140000,NA,5.964764826,8,1,6528,10766,140000,6,3,1,2011-08-31,4,3,19,3,8,3,3,NA
343,2011,31.71173,-101.420765,9989,8,9,0,1008,0,0,703000,1008,29.444,10,9,9584,9774,64000,6,4,1,2011-10-01,4,1,13,3,1,1,3,NA
344,2011,31.88806,-101.420765,10184,4,8,0,16500,831195,0,831195,831195,38.444,12,8,9944,10053,104147,4,27,1,2011-12-01,5,5,13,3,1,4,3,11
345,2011,31.97468,-101.420765,10201,4,8,706782,16500,667622,0,831195,831195,64.552,12,8,9977,10090,130310,4,27,1,2011-12-10,4,5,13,3,1,4,3,11
349,2011,31.86062,-101.420765,10880,1,1,735000,0,0,0,623671,735000,185.44,9,1,8600,10610,623671,4,6,1,2011-09-29,3,3,21,5,1,1,3,3
350,2011,31.93998,-101.420765,11400,11,11,0,0,656040,0,685031,656040,44.108,9,11,10640,10780,630,4,5,1,2011-09-29,3,4,27,5,8,1,3,6
351,2011,31.97478,-101.420765,11050,12,12,0,0,831195,0,831195,831195,19.624,10,12,10790,10905,NA,4,5,1,2011-10-26,NA,NA,24,5,4,1,3,6
352,2011,31.97805,-101.420765,11500,12,12,0,0,831195,0,831195,831195,15.236,12,12,10842,10939,40000,4,5,1,2011-12-02,NA,NA,NA,NA,NA,4,3,11
353,2011,31.95466,-101.420765,11461,9,9,0,0,682782,0,767118,682782,20.088,8,9,10866,10928,34885,4,5,1,2011-08-29,2,3,24,5,4,3,3,6
354,2012,31.92229,-101.420765,10880,9,18,0,12000,831195,0,831195,831195,39.168,5,18,10498,10655,100020,4,5,1,2012-05-13,NA,NA,27,5,8,2,3,11
355,2012,31.93254,-101.420765,11320,10,20,0,13000,831195,0,831195,831195,43.46283285,5,20,10664,10730,47388,4,5,1,2012-05-14,3,4,27,5,8,2,3,6
356,2011,31.89498,-101.420765,10451,4,8,0,15000,831195,0,831195,831195,49.112,11,8,10146,10240,120430,4,27,1,2011-11-24,1,3,13,3,1,1,3,11
357,2011,31.8478222,-101.420765,10344,4,8,0,16500,831195,0,831195,831195,44.632,12,8,10150,10244,120714,4,27,1,2011-12-01,1,3,4,1,6,4,3,11
358,2012,31.96321,-101.420765,10310,1,2,0,11000,0,831195,740000,831195,20.592,1,2,8222,10210,740000,4,4,1,2012-01-27,NA,NA,21,5,1,4,3,8
359,2011,31.85151,-101.420765,10327,1,1,0,0,88200,0,74000,88200,11.548,11,1,7858,10114,74000,4,4,1,2011-11-10,4,5,21,5,1,1,3,11
360,2011,31.72877,-101.420765,9980,1,1,168000,0,0,0,NA,168000,57.912,11,1,6876,9888,NA,6,4,1,2011-11-07,NA,NA,NA,NA,NA,1,3,3
362,2011,31.8386,-101.420765,10935,8,8,339700,0,469500,0,609263,809200,26.81893188,10,8,10143,10387,16500,4,2,1,2011-10-21,3,4,24,5,4,1,3,11
367,2012,31.82267,-101.420765,10567,1,1,831195,0,0,0,831195,831195,24.56,3,1,7468,10490,831195,4,11,1,2012-03-27,4,5,NA,NA,NA,2,3,3
368,2012,31.80385,-101.420765,10669,1,1,831195,0,0,0,831195,831195,218.792,8,1,7338,10530,831195,4,11,1,2012-08-03,3,5,9,2,4,3,3,3
369,2011,31.67558,-101.420765,10272,1,1,NA,NA,NA,NA,110000,NA,87.312,12,1,7202,10120,110000,6,4,1,2011-12-03,NA,NA,NA,NA,NA,4,3,NA
370,2012,31.84969,-101.420765,10430,1,2,0,14000,0,831195,831195,831195,20.472,3,2,7261,10302,831195,4,4,1,2012-03-14,4,5,NA,NA,NA,2,3,8
371,2012,31.67199,-101.420765,8738,1,1,NA,NA,NA,NA,NA,NA,61.836,1,2,7038,8524,448094,6,18,1,2012-01-04,4,5,11,2,7,4,3,3
372,2012,31.91239,-101.420765,10562,3,6,0,12000,831195,0,831195,831195,79.94,7,6,8206,9982,736652,4,27,1,2012-07-04,5,5,13,3,1,3,3,11
375,2012,31.96911,-101.420765,10251,1,2,639334,17094,0,0,831195,656428,30.164,2,2,7364,9236,761500,4,26,1,2012-02-02,3,5,NA,NA,NA,4,3,3
378,2012,31.9694,-101.420765,10229,4,7,0,12000,831195,0,831195,831195,32.396,5,7,10042,10150,149573,4,27,1,2012-05-10,NA,NA,NA,NA,NA,2,3,11
379,2012,31.97211,-101.420765,10076,4,8,0,15000,831195,0,831195,831195,21.284,2,8,9904,9998,142382,4,27,1,2012-02-18,3,5,NA,NA,NA,4,3,11
381,2012,31.66467,-101.420765,8637,1,1,NA,NA,NA,NA,NA,NA,61.80248271,1,2,5978,8428,756852,6,18,1,2012-01-04,3,5,18,3,7,4,3,3
386,2012,31.7182,-101.420765,10057,7,14,0,32000,442000,118000,831195,592000,32.164,1,14,9480,9747,83000,6,14,1,2012-01-29,NA,NA,NA,NA,NA,4,3,8
387,2011,31.69927,-101.420765,10064,7,14,101000,29000,397000,0,446000,527000,15.6,12,14,9454,9761,55000,6,14,1,2011-12-11,4,5,17,3,6,4,3,3
389,2012,31.71186,-101.420765,10182,7,14,0,29000,523000,0,826000,552000,19.74,4,14,9604,9803,88000,6,14,1,2012-04-10,NA,NA,NA,NA,NA,2,3,11
392,2012,31.68765,-101.41755,10015,7,14,136000,32000,434000,0,831195,602000,38.58,2,14,9528,9815,101000,6,14,1,2012-02-14,NA,NA,NA,NA,NA,4,3,3
393,2011,31.83816,-101.420765,10152,4,8,0,16500,831195,0,831195,831195,113.672,1,8,9924,10026,82233,4,27,1,2012-01-01,3,5,NA,NA,NA,4,3,11
394,2011,31.79269,-101.420765,10039,1,2,0,2016,0,0,79000,2016,80.704,12,2,7182,9992,79000,4,4,1,2011-12-17,NA,NA,NA,NA,NA,4,3,NA
395,2012,31.71403,-101.420765,10068,7,14,0,29000,535000,0,831195,564000,23.02,5,14,9500,9785,88000,6,14,1,2012-05-20,NA,NA,NA,NA,NA,2,3,11
396,2012,31.68625,-101.420765,10173,7,14,0,30000,525500,0,831195,555500,84.304,3,14,9788,9947,77000,6,14,1,2012-03-23,3,5,NA,NA,NA,2,3,11
398,2011,31.70137,-101.420765,10024,7,15,111000,30500,422000,0,831195,563500,36.36439764,12,1,5348,5357,0,6,14,1,2011-12-09,NA,NA,NA,NA,NA,4,1,1
399,2012,31.92037,-101.420765,10162,4,8,0,13500,831195,0,831195,831195,56.136,3,8,10050,10098,121411,4,27,1,2012-03-15,NA,NA,NA,NA,NA,2,3,11
401,2012,31.82001,-101.420765,10900,7,8,0,1000,448500,245500,520188,695000,34.8,3,1,10777,10791,0,4,2,1,2012-03-08,NA,NA,NA,NA,NA,2,1,1
402,2012,31.65633,-101.420765,8831,1,1,NA,NA,NA,NA,NA,NA,78.092,1,1,6898,8702,0,6,18,1,2012-01-05,5,3,11,2,7,4,3,1
403,2012,31.81814,-101.420765,10790,7,7,0,0,564000,122750,508694,686750,20.904,1,7,10072,10318,16500,4,2,1,2012-01-25,NA,NA,NA,NA,NA,4,3,11
404,2012,31.97544,-101.420765,10326,4,8,0,10500,831195,0,831195,831195,53.216,5,8,10176,10237,149782,4,27,1,2012-05-10,NA,NA,NA,NA,NA,2,3,11
406,2012,31.90837,-101.420765,10222,4,8,0,13500,831195,0,831195,831195,50.388,5,8,10067,10163,154136,4,27,1,2012-05-13,NA,NA,NA,NA,NA,2,3,11
407,2011,31.8308,-101.420765,10885,7,7,245500,0,448500,0,520438,694000,15.464,12,7,10120,10379,16500,4,2,1,2011-12-27,NA,NA,NA,NA,NA,4,3,11
408,2012,31.9998,-101.420765,10178,3,6,0,12000,831195,0,831195,831195,94.26,5,6,9940,10030,150119,4,27,1,2012-05-09,4,1,NA,NA,NA,2,3,11
410,2012,31.72497,-101.420765,10120,7,14,0,30000,532500,0,827000,562500,37.772,3,14,9620,9909,91000,6,14,1,2012-03-06,NA,NA,NA,NA,NA,2,3,11
413,2012,31.88452,-101.420765,10457,4,7,0,13500,831195,0,831195,831195,91.968,4,7,10248,10330,137316,4,27,1,2012-04-28,NA,NA,NA,NA,NA,2,3,11
414,2012,31.66163,-101.420765,9895,1,1,NA,NA,NA,NA,NA,NA,46.25013093,3,1,7644,9618,0,6,18,1,2012-03-12,3,5,NA,NA,NA,2,3,1
415,2012,31.73041,-101.420765,9900,1,2,0,13000,0,831195,110000,831195,29.63266871,3,2,6890,9838,110000,6,4,1,2012-03-15,NA,NA,NA,NA,NA,2,3,8
418,2012,31.81294,-101.420765,10980,7,8,0,1008,448500,245500,520437,695008,10.788,3,1,10800,10811,0,4,2,1,2012-03-26,NA,NA,NA,NA,NA,2,1,1
419,2012,31.98156,-101.420765,10743,5,9,0,10500,831195,0,831195,831195,17.556,8,9,10263,10578,126440,4,27,1,2012-08-11,4,5,8,2,3,3,3,11
421,2012,31.67782,-101.420765,10240,1,2,0,12000,831195,0,112000,831195,44.73512294,4,2,7211,10111,112000,6,4,1,2012-04-16,NA,NA,NA,NA,NA,2,3,11
422,2012,31.81143,-101.420765,10623,1,1,732312,0,0,0,627400,732312,18.684,4,1,7910,10470,627400,4,11,1,2012-04-28,NA,NA,NA,NA,NA,2,3,3
423,2012,31.80143,-101.420765,10236,1,2,0,13500,0,831195,175000,831195,82.908,3,2,7233,10100,175000,4,4,1,2012-03-02,NA,NA,NA,NA,NA,2,3,8
425,2012,31.67874,-101.420765,10091,7,14,0,30000,623000,0,831195,653000,58.692,7,14,9460,9775,99500,6,14,1,2012-07-18,3,5,13,3,1,3,3,11
426,2012,31.67599,-101.41896,9920,7,14,0,30000,568000,0,831195,598000,10.816,3,14,9418,9703,77000,6,14,1,2012-03-24,NA,NA,NA,NA,NA,2,3,11
428,2012,31.72459,-101.420765,10034,7,14,0,30000,531500,0,831195,561500,24.288,5,14,9490,9728,88000,6,14,1,2012-05-19,NA,NA,NA,NA,NA,2,3,11
429,2012,31.6878,-101.420765,10122,7,14,0,30000,422000,115000,831195,567000,9.5,7,14,9620,9883,90000,6,14,1,2012-07-31,3,5,13,3,1,3,3,8
430,2012,31.81841,-101.420765,10615,1,1,831195,0,0,0,809068,831195,27.64,5,1,7917,10459,809068,4,11,1,2012-05-04,1,5,NA,NA,NA,2,3,3
431,2012,31.67853,-101.420765,10035,7,14,0,30000,548000,0,831195,578000,19.944,4,14,9450,9698,88000,6,14,1,2012-04-17,NA,NA,NA,NA,NA,2,3,11
432,2012,31.94439,-101.420765,11420,9,19,0,17000,831195,0,754603,831195,20.776,4,1,11196,11220,0,4,5,1,2012-04-16,4,2,22,5,2,2,1,1
434,2012,31.74152,-101.420765,9828,1,2,0,14000,0,831195,130000,831195,31.532,5,2,6495,9779,130000,6,4,1,2012-05-24,NA,NA,NA,NA,NA,2,3,8
436,2012,31.95066,-101.420765,11245,9,18,0,14000,831195,0,831195,831195,65.64977319,7,18,10860,10982,46317,4,5,1,2012-07-10,NA,NA,24,5,4,3,3,6
437,2012,31.67496,-101.420765,9965,1,1,NA,NA,NA,NA,NA,NA,26.6,6,1,7736,9712,NA,6,18,1,2012-06-20,4,5,25,5,6,3,3,8
438,2012,31.94586,-101.420765,10956,10,20,0,16000,831195,0,831195,831195,45.732,7,20,10630,10733,99965,4,5,1,2012-07-31,NA,NA,24,5,4,3,3,11
439,2012,31.92375,-101.420765,11015,10,20,0,15000,831195,0,831195,831195,67.44403123,6,20,10614,10775,80000,4,5,1,2012-06-01,NA,NA,27,5,8,3,3,11
440,2012,31.85376,-101.420765,10261,1,2,0,14000,0,831195,831195,831195,19.408,6,2,7305,10154,831195,4,4,1,2012-06-07,4,1,6,2,1,3,3,8
442,2012,31.81542,-101.420765,10531,1,1,831195,0,0,0,831195,831195,21.264,8,1,7500,10435,831195,4,11,1,2012-08-29,4,5,8,2,3,3,3,3
445,2012,31.98833,-101.420765,10540,1,1,831195,0,0,0,831195,831195,51.748,8,1,6950,10413,831195,4,11,1,2012-08-31,NA,NA,8,2,3,3,3,3
447,2012,31.65509,-101.420765,9906,1,1,NA,NA,NA,NA,NA,NA,25.276,7,1,7640,9644,NA,6,18,1,2012-07-02,3,1,25,5,6,3,3,8
448,2012,31.72554,-101.420765,9915,1,1,NA,NA,NA,NA,NA,NA,3.256,7,1,6804,9822,NA,6,4,1,2012-07-02,4,5,6,2,1,3,3,NA
450,2012,31.93689,-101.420765,10815,8,16,0,17000,831195,0,831195,831195,28.48,7,16,10589,10719,47515,4,5,1,2012-07-04,NA,NA,27,5,8,3,3,11
452,2012,31.8485,-101.420765,10922,8,9,0,1000,722516,0,514927,723516,24.28251337,6,1,10840,10844,0,4,2,1,2012-06-06,4,5,24,5,4,3,1,1
453,2012,31.85048,-101.420765,10928,8,8,0,0,448500,357000,621813,805500,39.964,6,8,10199,10448,16500,4,2,1,2012-06-06,NA,NA,24,5,4,3,3,11
454,2012,31.82608,-101.420765,10887,8,8,0,0,448500,360000,635152,808500,231.404,5,8,10150,10396,16500,4,2,1,2012-05-15,3,3,24,5,4,2,3,11
455,2012,31.66281,-101.420765,9922,1,1,NA,NA,NA,NA,NA,NA,39.552,9,1,7732,9718,NA,6,18,1,2012-09-04,1,1,25,5,6,1,3,8
457,2012,31.79513,-101.420765,11041,1,1,NA,NA,NA,NA,NA,NA,45.796,8,1,7866,10400,NA,4,19,1,2012-08-14,NA,NA,27,5,8,3,3,8
458,2012,31.66753,-101.420765,10256,1,1,NA,NA,NA,NA,NA,NA,25.952,7,1,7188,10119,NA,6,4,1,2012-07-08,4,5,6,2,1,3,3,NA
461,2012,31.92888,-101.420765,10655,1,1,295008,0,0,0,831195,295008,107.336,8,1,7452,10257,831195,4,34,1,2012-08-15,1,3,10,2,6,3,3,9
462,2012,31.74934,-101.420765,10634,1,1,0,0,831195,0,831195,831195,333.52,8,1,8346,10414,831195,4,25,1,2012-08-01,NA,NA,NA,NA,NA,3,3,6
464,2003,31.76507,-101.420765,11000,1,1,421008,0,0,0,401920,421008,68.90641599,4,1,7651,10345,401920,1,13,2,2003-04-11,3,1,5,1,7,2,3,9
465,2003,31.77244,-101.420765,10125,1,2,299000,4000,0,0,116500,303000,50.888,3,2,9428,10002,116500,1,12,2,2003-03-10,3,4,18,3,7,2,3,9
469,2003,31.7346,-101.420765,10500,4,7,0,7000,265650,0,247891,272650,38.20476317,5,7,9778,9980,40060,1,13,2,2003-05-11,1,4,18,3,7,2,3,6
470,2003,31.7466,-101.420765,10500,4,8,0,10000,283156,0,172588,293156,37.41851414,6,8,10124,10303,17138,1,13,2,2003-06-30,4,4,11,2,7,3,3,6
471,2003,31.71,-101.420765,10500,4,8,279818,4000,0,0,210542,283818,34.95435561,2,8,10195,10369,17295,2,13,2,2003-02-12,4,3,18,3,7,4,3,9
472,2003,31.7036,-101.420765,10515,5,9,0,10000,346635,0,301870,356635,26.8747488,6,9,10194,10267,40456,1,13,2,2003-06-08,1,3,17,3,6,3,3,6
473,2003,31.6883,-101.420765,10500,5,9,321655,10000,0,0,270589,331655,42.6041591,6,9,10165,10300,17140,2,13,2,2003-06-08,4,4,18,3,7,3,3,9
474,2003,31.68367,-101.420765,10520,5,10,322255,11000,0,0,259800,333255,48.24447828,9,10,10152,10265,17800,2,13,2,2003-09-10,4,4,18,3,7,1,3,10
476,2003,31.801,-101.420765,10515,3,6,0,7000,218837,0,155899,225837,21.75125213,7,6,9774,9934,40668,1,13,2,2003-07-06,4,4,11,2,7,3,3,6
478,2003,31.8181,-101.420765,10515,4,8,0,10000,284361,0,171000,294361,38.64026668,11,8,10043,10249,19000,1,13,2,2003-11-13,4,4,11,2,7,1,3,6
480,2003,31.7089,-101.420765,10500,4,8,0,5000,346629,0,312260,351629,65.232,4,8,10212,10369,17341,2,13,2,2003-04-07,4,1,18,3,7,2,3,6
481,2003,31.72589,-101.420765,9000,3,7,0,4000,188330,0,313940,192330,23.53290545,2,3,7248,7435,118440,3,27,2,2003-02-12,4,3,18,3,7,4,3,11
483,2003,31.75353,-101.420765,8907,4,7,0,4500,193506,0,472470,198006,40.9539479,1,2,7136,7337,137470,3,27,2,2003-01-16,4,3,5,1,7,4,3,11
484,2003,31.75071,-101.420765,8970,4,8,0,3200,191981,0,472170,195181,28.54388452,1,8,7205,7407,0,3,27,2,2003-01-10,4,2,18,3,7,4,1,1
486,2003,31.71408,-101.420765,8840,3,8,0,5000,210336,0,471920,215336,44.628,1,3,7055,7262,136920,3,27,2,2003-01-30,1,3,18,3,7,4,3,11
487,2003,31.68201,-101.420765,8800,3,7,0,2500,195384,2500,312520,200384,72.61706848,1,7,7011,7196,136030,5,27,2,2003-01-30,4,2,18,3,7,4,3,11
488,2003,31.68504,-101.420765,8840,3,8,0,5000,208110,0,471640,213110,34.404,1,3,7082,7258,136640,3,27,2,2003-01-30,4,3,18,3,7,4,3,11
490,2003,31.71044,-101.420765,8940,3,7,0,4000,218736,0,473510,222736,42.62807791,2,3,7158,7372,138510,3,27,2,2003-02-12,5,3,18,3,7,4,3,11
491,2003,31.7568,-101.420765,10900,1,1,313992,0,0,0,831195,313992,32.696,1,1,8044,10588,831195,1,13,2,2003-01-08,1,4,17,3,6,4,3,9
492,2003,31.74844,-101.420765,10300,1,1,284844,0,0,0,447660,284844,59.86412198,1,1,7666,9964,447660,1,13,2,2003-01-18,4,3,18,3,7,4,3,9
493,2003,31.75031,-101.420765,10300,1,1,340998,0,0,0,341850,340998,35.397,5,1,7630,10193,341850,1,13,2,2003-05-14,3,4,18,3,7,2,3,9
495,2003,31.75426,-101.420765,10265,1,1,197232,0,0,0,257320,197232,35.86682289,6,1,8396,10172,257320,1,13,2,2003-06-07,3,3,11,2,7,3,3,9
497,2003,31.80806,-101.420765,10950,1,1,297696,0,0,0,371330,297696,41.692,1,1,7742,9993,371330,1,13,2,2003-01-09,4,4,13,3,1,4,3,9
