EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,Type,Depth.Top,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
29.108,6,14,1,2011,31.72394,10919,5,5,3,6,7,14,789000,581000,3,9634,125000,3,75000,3,4,6,10057.97
12.116,6,14,1,2011,31.72073,10464,4,1,3,6,7,14,795000,542000,3,9660,111000,3,81000,3,3,6,10065.4
49.16,4,2,1,2011,31.83431,10880,4,2,5,8,7,7,484688,656000,3,10139,43000,11,16500,3,13.8630890013,5.7252468317,10043.31
35.588,4,6,1,2011,31.81407,10827,1,3,2,8,1,1,999200,969192,3,7324,969192,3,999200,3,13.1243578286,6.6794276419,10351.86
45.868,6,14,1,2011,31.67721,10016,3,5,2,1,7,14,820000,552000,3,9578,96000,3,85000,3,3,6,9962.5679686134
26.248,6,14,1,2012,31.72177,10087,3.3682018247,4.0332429863,3,6,7,14,856000,572500,3,9526,116000,11,91500,3,17,6,9950.39
48.432,6,14,1,2011,31.6918,9988,4,5,3,1,7,14,873500,547000,3,9502,111000,3,97500,3,3,6,10003.01
57.56,6,14,1,2011,31.68399,10036,3,5,3,1,6,12,737500,474000,3,9340,111000,3,97500,3,3,6,9994.056609751
25.476,6,14,1,2012,31.72681,10902,4,5,3,6,8,16,886000,658500,3,9688,125000,3,75000,3,3,6,10045.45
36.408,6,14,1,2011,31.66999,10067,4,5,3,1,7,14,896000,557000,3,9414,111000,3,98000,3,3,9,10086.8664647451
44.064,6,14,1,2011,31.68065,10088,3,5,3,1,7,14,888000,557000,3,9360,111000,3,98000,3,4,6,10001.3685273868
41.33660355,6,14,1,2011,31.68975,10085,3,5,2,1,7,14,800000,645000,3,9750,98000,3,50000,3,4,6,9970.1503170187
60.20299007,4,11,1,2011,31.80579,10625,3,5,5,3,1,1,930100,893970,3,7977,893970,3,930100,3,13.5640810871,7.4075612451,10218.77
29.636,6,4,1,2011,31.72597,9990,3,5,3,1,7,15,552400,20580,3,9556,155688.830333688,5.6447521219,78400,3,10.7060661655,6,9813.92
37.312,4,27,1,2011,31.86995,10376,3,1,3,1,4,8,1414833,1469999,3,10200,195714,3,120471,3,3,9,10348.23
85.224,4,27,1,2011,31.8012,10287,3,3,3,6,4,8,1412896,1472640,3,10089,173063,11,119912,3,12.0627990334,8.2963332326,10313.77
27.888,4,27,1,2011,31.9019,10245,1,1,1,6,4,4,1472808,949223,1,6647,2671,1,0,6,11,7.3898071503,10241.78
5.964764826,6,3,1,2011,31.69898,10925,4,3,3,8,1,1,140000,1162817.25143463,3,6528,651005.251870033,6.6266849577,140000,3,13.2607641757,8,10316.37
29.444,6,4,1,2011,31.71173,9989,4,1,3,1,8,9,703000,1008,3,9584,136202.094907971,5.104617885,64000,3,10.728891364,5.9999999701,9815.06
38.444,4,27,1,2011,31.88806,10184,5,5,3,1,4,8,1398631,1280860,3,9944,151787,11,104147,3,3,9,10222.04
64.552,4,27,1,2011,31.97468,10201,4,5,3,1,4,8,1432848,1390904,3,9977,160182,11,130310,3,9,9,10151.79
185.44,4,6,1,2011,31.86062,10880,3,3,5,1,1,1,623671,735000,3,8600,735000,3,623671,3,13.7461086952,6.1547369551,10373.12
44.108,4,5,1,2011,31.93998,11400,3,4,5,8,11,11,685031,656040,3,10640,37548,6,630,3,9,6,10264.8
19.624,4,5,1,2011,31.97478,11050,3.0957728865,3.1740713046,5,4,12,12,1061120,889938,3,10790,9618,6,186731.897780455,2.9263891889,9,6.5931837108,10270.2
15.236,4,5,1,2011,31.97805,11500,2.8987350335,3.4258276055,3.8393082727,3.8560855741,12,12,898544,849450,3,10842,85470,11,40000,1,20,6,10284.67
20.088,4,5,1,2011,31.95466,11461,2,3,5,4,9,9,767118,682782,3,10866,71778,6,34885,2,9,6,10265.38
39.168,4,5,1,2012,31.92229,10880,3.1936148463,3.4691971692,5,8,9,18,853791,889944,3,10498,112518,11,100020,1,20,6,10193.3
43.46283285,4,5,1,2012,31.93254,11320,3,4,5,8,10,20,991305,949662,3,10664,116402,6,47388,1,9,6,10224.24
49.112,4,27,1,2011,31.89498,10451,1,3,3,1,4,8,1390858,1398056,3,10146,168191,11,120430,3,3,9,10309.22
44.632,4,27,1,2011,31.8478222,10344,1,3,1,6,4,8,1424293,1367077,3,10150,189072,11,120714,3,4,9,10375.8
20.592,4,4,1,2012,31.96321,10310,3.1467868411,3.7077120889,5,1,1,2,740000,1119758,3,8222,1108758,8,740000,5,17,7.7659266585,10138.61
11.548,4,4,1,2011,31.85151,10327,4,5,5,1,1,1,74000,88200,3,7858,88200,11,74000,3,12.2656736633,6.2721953026,10182.54
57.912,6,4,1,2011,31.72877,9980,3.3065487831,3.633972158,2.6702618145,4.9307092279,1,1,450549.077157086,168000,3,6876,168000,3,110758.433773345,4.1583473433,12.2965796422,6.2641143668,9744.16
26.81893188,4,2,1,2011,31.8386,10935,3,4,5,4,8,8,609263,809200,3,10143,43000,11,16500,3,14.8337682742,6.0517360253,10024.26
24.56,4,11,1,2012,31.82267,10567,4,5,2.660693358,3.1878807945,1,1,935200,936726,3,7468,936726,3,935200,3,12.8224271577,7.8022048261,10170.98
218.792,4,11,1,2012,31.80385,10669,3,5,2,4,1,1,944021,1074780,3,7338,1074780,3,944021,3,11.5684960073,7.8086686258,10168.72
20.472,4,4,1,2012,31.84969,10430,4,5,2.9243102929,3.113058887,1,2,960000,1163414,3,7261,1149414,8,960000,5,17,7.5767495763,10135.71
61.836,6,18,1,2012,31.67199,8738,4,5,2,7,1,1,815410.73977233,570871.967745533,3,7038,367906,3,448094,3,4,12,10128.2359762492
79.94,4,27,1,2012,31.91239,10562,5,5,3,1,3,6,1348977,1219954,3,8206,858204,11,736652,3,20,8.5605128981,10231.21
30.164,4,26,1,2012,31.96911,10251,3,5,2.6391631747,5.0841204969,1,2,2771860,656428,3,7364,639334,3,761500,3,10.9163146019,7.817824209,10091.16
32.396,4,27,1,2012,31.9694,10229,3.3725541568,3.2717829541,2.9722816219,3.7316731933,4,7,1344000,1506732,3,10042,202768,11,149573,3,20,9,10168.03
21.284,4,27,1,2012,31.97211,10076,3,5,2.6176900936,3.9475991439,4,8,1249577,1360277,3,9904,218356,11,142382,3,3,9,10130.93
61.80248271,6,18,1,2012,31.66467,8637,3,5,3,7,1,1,969797.634987811,909502.125564627,3,5978,639464,3,756852,3,3,12,10155.2692464956
32.164,6,14,1,2012,31.7182,10057,3.0506913345,4.5355184775,2.5598323837,3.3543143741,7,14,889000,592000,3,9480,118000,8,83000,3,3,6,9912.68
15.6,6,14,1,2011,31.69927,10064,4,5,3,6,7,14,446000,527000,3,9454,101000,3,55000,3,9,6,10147.9574155797
19.74,6,14,1,2012,31.71186,10182,3.307180874,3.9782091668,3.0736678478,4.7122400377,7,14,826000,552000,3,9604,114000,11,88000,3,20,6,9988.77
38.58,6,14,1,2012,31.68765,10015,3.2393542992,3.9259372444,2.7725048782,4.5558977507,7,14,910000,602000,3,9528,136000,3,101000,3,3,6,9929.0340636604
113.672,4,27,1,2011,31.83816,10152,3,5,2.5776359724,4.1412396954,4,8,1451372,1519371,3,9924,168084,11,82233,3,4,9,10219.68
80.704,4,4,1,2011,31.79269,10039,3.2065315139,3.4749996002,2.8187432334,5.2050685949,1,2,79000,2016,3,7182,293905.466159817,7.5426770238,79000,5,14.3623728705,6.134315215,10116.29
23.02,6,14,1,2012,31.71403,10068,3.1573166821,4.3020325271,2.7599432215,4.3512768356,7,14,839000,564000,3,9500,114000,11,88000,3,20,6,9966.75
84.304,6,14,1,2012,31.68625,10173,3,5,2.8289091253,4.0677219323,7,14,843000,555500,3,9788,108000,11,77000,3,20,6,10013.4
36.36439764,6,14,1,2011,31.70137,10024,3.0982739996,3.4759007003,2.5879523869,5.5770437265,7,15,849500,563500,1,5348,1500,1,0,6,11,6.1613333037,9866.51
56.136,4,27,1,2012,31.92037,10162,3.2685777065,3.4551145325,2.6699938058,4.2408304888,4,8,1450084,1141207,3,10050,142878,11,121411,3,9,9,10198.62
34.8,4,2,1,2012,31.82001,10900,3.2067486859,3.5281222459,3.9650853382,4.1637049876,7,8,520188,695000,1,10777,1000,1,0,6,1,6.0464912899,10014.92
78.092,6,18,1,2012,31.65633,8831,5,3,2,7,1,1,722057.316557001,548933.942463662,3,6898,368108.876248591,1,0,6,11,7.3373062606,10073.73
20.904,4,2,1,2012,31.81814,10790,3.2890469716,2.9825226441,3.8968564466,4.9644523989,7,7,508694,686750,3,10072,43000,11,16500,2,20,5.74638702,9988.12
53.216,4,27,1,2012,31.97544,10326,2.7916310749,3.1962831927,2.6705581409,4.3454118882,4,8,1236550,1276470,3,10176,207784,11,149782,3,20,9,10284.41
50.388,4,27,1,2012,31.90837,10222,3.0186704703,3.1491475787,2.7686930224,4.0784020512,4,8,1454339,1366475,3,10067,175860,11,154136,3,20,9,10210.53
15.464,4,2,1,2011,31.8308,10885,3.3846234314,3.1665031649,4.0022440637,5.0018477309,7,7,520438,694000,3,10120,42000,11,16500,3,13.0576355854,6,10023.37
94.26,4,27,1,2012,31.9998,10178,4,1,2.6641900527,4.4852630556,3,6,1375887,1236605,3,9940,169364,11,150119,3,20,9,10204.293341494
37.772,6,14,1,2012,31.72497,10120,2.9182973104,4.302031308,2.6398811577,3.3365576751,7,14,827000,562500,3,9620,128000,11,91000,3,17,6,9855.83
91.968,4,27,1,2012,31.88452,10457,2.9991959964,3.0761868234,2.7578794729,4.3864940773,4,7,1426469,1433542,3,10248,179078,11,137316,3,20,6,10330.96
46.25013093,6,18,1,2012,31.66163,9895,3,5,2.6711266126,6.0771425909,1,1,837166.930817725,900952.514657014,3,7644,607203.323186005,1,0,6,11,10.1628051425,10018.2321365991
29.63266871,6,4,1,2012,31.73041,9900,3.3272273809,3.4389958336,2.8234795037,5.4208760954,1,2,110000,1396522,3,6890,1383522,8,110000,5,17,6.3666410664,9777.8
10.788,4,2,1,2012,31.81294,10980,3.3653920758,3.5559957871,4.0589190767,4.6922364721,7,8,520437,695008,1,10800,1008,1,0,6,13,6.0674517457,10028.64
17.556,4,27,1,2012,31.98156,10743,4,5,2,3,5,9,1238986,1235601,3,10263,165703,11,126440,3,17,6,10247.58
44.73512294,6,4,1,2012,31.67782,10240,3.2322746257,3.3853797153,3.2337410031,3.9714128694,1,2,112000,1645170,3,7211,1633170,11,112000,5,17,6.9565862909,10034.95
18.684,4,11,1,2012,31.81143,10623,3.0732868192,3.9030374054,3.2680236349,3.936007831,1,1,627400,732312,3,7910,732312,3,627400,3,11.892645329,7.031262854,10102.49
82.908,4,4,1,2012,31.80143,10236,3.0710183982,3.4806380439,3.2835156704,3.7318071146,1,2,175000,1344942,3,7233,1331442,8,175000,3,17,6.9175389095,10097.06
58.692,6,14,1,2012,31.67874,10091,3,5,3,1,7,14,940800,653000,3,9460,148000,11,99500,3,20,6,10022.5251176614
10.816,6,14,1,2012,31.67599,9920,2.9666495499,4.0648941833,2.8477585676,5.3623994629,7,14,879800,598000,3,9418,115000,11,77000,3,17,6,10054.3914392149
24.288,6,14,1,2012,31.72459,10034,3.0923603174,4.2223718075,2.5679124012,4.5269581422,7,14,838500,561500,3,9490,114000,11,88000,3,17,6,9912.84
9.5,6,14,1,2012,31.6878,10122,3,5,3,1,7,14,845000,567000,3,9620,115000,8,90000,3,17,6,10021.5907422145
27.64,4,11,1,2012,31.81841,10615,1,5,2.6861347755,3.2611087839,1,1,809068,907368,3,7917,907368,3,809068,3,11.9437881147,7.5276259194,10112.86
19.944,6,14,1,2012,31.67853,10035,3.1217614863,4.055470788,2.7008338178,4.0918567276,7,14,845000,578000,3,9450,124000,11,88000,3,17,6,9998.9985904642
20.776,4,5,1,2012,31.94439,11420,4,2,5,2,9,19,754603,914684,1,11196,3000,1,0,6,11,6.5433473441,10256.35
31.532,6,4,1,2012,31.74152,9828,3.337670398,3.6227897667,2.8811515881,4.6134208593,1,2,130000,1977668,3,6495,1963668,8,130000,5,20,6.7606060751,9685.87
65.64977319,4,5,1,2012,31.95066,11245,3.2134394789,3.2370064936,5,4,9,18,948376,1096176,3,10860,174766,6,46317,1,9,6,10316.69
45.732,4,5,1,2012,31.94586,10956,3.0806574383,3.7679626709,5,4,10,20,1222148,1091074,3,10630,105840,11,99965,1,20,6,10199.95
67.44403123,4,5,1,2012,31.92375,11015,3.0377528683,3.5726192204,5,8,10,20,1089724,871380,3,10614,127764,11,80000,1,20,6,10258.01
19.408,4,4,1,2012,31.85376,10261,4,1,2,1,1,2,940000,1192478,3,7305,1178478,8,940000,5,20,7.7687401111,10138.91
21.264,4,11,1,2012,31.81542,10531,4,5,2,3,1,1,892700,861630,3,7500,861630,3,892700,3,12.2186360308,9.0426933064,10149.06
51.748,4,11,1,2012,31.98833,10540,3.2125716198,3.554820751,2,3,1,1,1124480,1127196,3,6950,1127196,3,1004000,3,13.9156963844,8.2455747167,10145.66
3.256,6,4,1,2012,31.72554,9915,4,5,2,1,1,1,554369.282497483,629656.95155849,3,6804,563733.417283516,5.2590642759,197263.120365621,3.9853426223,12.08767076,6.880567101,9753.24
28.48,4,5,1,2012,31.93689,10815,2.9264309467,3.5890968552,5,8,8,16,970699,850532,3,10589,59976,11,47515,1,20,6,10236.14
24.28251337,4,2,1,2012,31.8485,10922,4,5,5,4,8,9,514927,723516,1,10840,1000,1,0,6,13,5.8849073839,10091
39.964,4,2,1,2012,31.85048,10928,3.2974996658,3.0520626458,5,4,8,8,621813,805500,3,10199,42000,11,16500,2,20,5.6280437039,10069.28
231.404,4,2,1,2012,31.82608,10887,3,3,5,4,8,8,635152,808500,3,10150,42000,11,16500,2,20,6.0242738424,10042.26
45.796,4,19,1,2012,31.79513,11041,3.2649804132,3.2648713075,5,8,1,1,685186.304755569,761536.641918428,3,7866,516244.276990329,8,389779.118744072,3.309047063,12.1918449591,6.7585905644,10075.68
25.952,6,4,1,2012,31.66753,10256,4,5,2,1,1,1,684797.497396081,967006.417151805,3,7188,696776.58299211,6.669014895,387422.861636673,3.4735822566,12.2447201748,7.5777727103,10030.17
107.336,4,34,1,2012,31.92888,10655,1,3,2,6,1,1,1818880,295008,3,7452,295008,9,1624000,3,14.3606053949,6.5405178039,10312.19
68.90641599,1,13,2,2003,31.76507,11000,3,1,1,7,1,1,401920,421008,3,7651,421008,9,401920,3,11.7206601204,5.9999999372,11032.85
50.888,1,12,2,2003,31.77244,10125,3,4,3,7,1,2,116500,303000,3,9428,299000,9,116500,3,12.2107765521,5.9708531283,10947.19
38.20476317,1,13,2,2003,31.7346,10500,1,4,3,7,4,7,247891,272650,3,9778,99852,6,40060,3,11.1198255404,5.9999999586,11049.19
37.41851414,1,13,2,2003,31.7466,10500,4,4,2,7,4,8,172588,293156,3,10124,67912,6,17138,3,9.4981376875,5.9999999438,11010.5
34.95435561,2,13,2,2003,31.71,10500,4,3,3,7,4,8,210542,283818,3,10195,75800,9,17295,3,9,5.9999998494,11061.13
26.8747488,1,13,2,2003,31.7036,10515,1,3,3,6,5,9,301870,356635,3,10194,90486,6,40456,3,10.9558434812,5.8564730863,10611.72
42.6041591,2,13,2,2003,31.6883,10500,4,4,3,7,5,9,270589,331655,3,10165,68221,9,17140,3,9,5.8430508285,10826.01
48.24447828,2,13,2,2003,31.68367,10520,4,4,3,7,5,10,259800,333255,3,10152,71821,10,17800,3,9,5.9999998824,10862.32
21.75125213,1,13,2,2003,31.801,10515,4,4,2,7,3,6,155899,225837,3,9774,102393,6,40668,3,10.5147954684,5.9349905607,10931.27
38.64026668,1,13,2,2003,31.8181,10515,4,4,2,7,4,8,171000,294361,3,10043,68232,6,19000,3,9.6901098155,5.9194803671,10962.17
65.232,2,13,2,2003,31.7089,10500,4,1,3,7,4,8,312260,351629,3,10212,66935,6,17341,3,9.9446351682,5.9999999484,11035.01
23.53290545,3,27,2,2003,31.72589,9000,4,3,3,7,3,7,313940,192330,3,7248,52122,11,118440,3,12.1041692279,6,10793.29
40.9539479,3,27,2,2003,31.75353,8907,4,3,1,7,4,7,472470,198006,3,7136,52722,11,137470,3,15.4454661163,6,10681.48
28.54388452,3,27,2,2003,31.75071,8970,4,2,3,7,4,8,472170,195181,1,7205,200,1,0,6,12.7018907613,5.9194567931,10738.31
44.628,3,27,2,2003,31.71408,8840,1,3,3,7,3,8,471920,215336,3,7055,59262,11,136920,3,17.2636118172,6,10653.02
72.61706848,5,27,2,2003,31.68201,8800,4,2,3,7,3,7,312520,200384,3,7011,67578,11,136030,3,16.8996994339,6,10710.6
34.404,3,27,2,2003,31.68504,8840,4,3,3,7,3,8,471640,213110,3,7082,53508,11,136640,3,13.6018579407,5.9999999861,10738.41
42.62807791,3,27,2,2003,31.71044,8940,5,3,3,7,3,7,473510,222736,3,7158,59010,11,138510,3,14.3747286296,6,10720.29
32.696,1,13,2,2003,31.7568,10900,1,4,3,6,1,1,3112480,313992,3,8044,313992,9,2780000,3,15.7604089388,6.4279824596,11188.07
59.86412198,1,13,2,2003,31.74844,10300,4,3,3,7,1,1,447660,284844,3,7666,284844,9,447660,3,12.9490329758,6.0506616975,11034.26
35.397,1,13,2,2003,31.75031,10300,3,4,3,7,1,1,341850,340998,3,7630,340998,9,341850,3,11.2108044365,5.8757247716,11042.83
35.86682289,1,13,2,2003,31.75426,10265,3,3,2,7,1,1,257320,197232,3,8396,197232,9,257320,3,11.7599230439,5.8482875334,11021.82
41.692,1,13,2,2003,31.80806,10950,4,4,3,1,1,1,371330,297696,3,7742,297696,9,371330,3,14.3986352629,6.3386806381,10860.07
53.48724843,2,13,2,2003,31.7189,10500,1,3,5,7,3,5,96126,258614,1,10214,1000,1,0,6,10.1862841878,5.8922291368,11053.08
59.14113065,1,13,2,2003,31.80528,10370,4,1,2,7,1,2,214000,131000,3,8538,126000,11,214000,3,14.3763772318,7,10860.02
29.684,1,15,2,2003,31.8037,10500,3,3,2,7,4,4,194524,342682,3,8396,45806,9,118243,3,9,5.9159945316,10921.77
13.256,3,13,2,2003,31.85098,10800,3,3,3,7,1,1,525460,3044034,3,7455,3044034,9,525460,3,16.3922229537,5.7335582342,10629.58
32.36,3,13,2,2003,31.86433,10800,3,6,3,7,1,1,403560,304080,3,7508,304080,9,403560,3,13.8504239044,5.8824677838,10764.69
42.39503173,1,27,2,2003,31.78,10500,3,4,2,7,4,4,199940,341483,3,10256,82568,9,18250,3,9,5.9659521881,10887.09
45.712,1,24,2,2003,31.78472,10525,4,3,3,7,1,2,390000,283000,3,7728,278000,9,390000,3,9,6,10923.1
35.08171606,3,27,2,2003,31.7633,9018,1,3,1,7,3,6,2048353.973,205114,1,7214,1000,1,0,6,11,6.0646125395,10748.97
54.188,1,24,2,2003,31.78587,10500,3,4,3,7,1,2,366000,303000,3,7689,298000,9,366000,3,9,6,10907.98
45.17484084,2,13,2,2003,31.6616,10500,3,4,3,7,5,10,274296,330964,3,10235,66244,6,17500,3,11.9130337431,6.3103727592,11031.44
75.676,2,13,2,2003,31.69204,10500,3,1,3,7,4,7,293688,352536,3,10204,67569,6,17200,3,12.9756604908,6.1013449658,11170.81
48.24429574,3,27,2,2003,31.78129,10500,3,4,3,7,6,14,535133,400910,1,10144,500,1,0,6,11,5.877611947,10860.01
19.40387603,3,27,2,2003,31.74117,9080,1,3,3,7,3,7,472700,197620,1,7302,500,1,0,6,11,5.9637578672,10843.88
48.98034099,3,27,2,2003,31.74105,8900,4,3,3,7,3,8,473100,181026,1,7195,500,1,0,6,11,5.9699118366,10724.54
42.128,3,27,2,2003,31.72485,8900,1,3,1,7,3,6,472170,210628,3,7167,52823,11,131280,3,14.3492046092,6,10725.31
38.332,1,12,2,2003,31.76902,10115,4,4,3,7,2,4,243000,474550,3,8051,134000,9,174000,3,13.4515441069,5.8981018163,10855.93
62.932,1,13,2,2003,31.82537,11500,4,4,2,7,1,1,444980,371028,3,8427,371028,10,444980,3,13.4346974557,7.2352354344,10891
52.728,3,27,2,2003,31.92875,9400,2,2,1,7,4,9,488719,278650,3,9120,73470,2,17880,3,14.8044406941,6,10453.53
14.66478303,2,13,2,2003,31.70266,10700,4,1,3,7,1,1,386540,317940,3,7704,317940,3,386540,3,12.2215440086,6.2547644025,10983.82
58.376,3,27,2,2003,31.95258,9415,4,3,3,7,4,9,489980,273917,2,7122,1000,1,0,6,11,5.719151077,10440.57
37.467,1,24,2,2003,31.79229,10900,3,1,1,7,1,2,39200,155500,3,7661,149000,6,39200,3,9,6.2642389581,10929.2
37.02778895,2,13,2,2003,31.7195,10515,4,4,2,7,4,8,166834,291233,3,10214,67810,9,18266,3,9,5.9999997804,11062.33
74.076,1,13,2,2003,31.7735,11000,3,3,1,7,1,1,308600,358260,3,7968,358260,9,308600,3,13.0434662476,6,11096.61
26.49440013,3,27,2,2003,31.80119,10500,4,4,2,7,5,11,462698,369788,3,9678,85376,6,28027,3,9,6,10815.96
15.96090849,3,27,2,2003,31.802,10505,3,3,2,7,5,10,390120,380042,3,10389,63546,6,5459,3,9,6,10871.4
25.85262153,3,27,2,2003,31.80377,10500,3,1,3,7,4,8,507220,291226,3,7476,45738,6,128332,3,14.3407931683,6,10824.86
55.27195048,1,13,2,2003,31.78964,11000,4,4,3,7,1,1,392150,367584,3,8034,367584,9,392150,3,14.2424688177,6.6910375688,11154.53
51.36853882,1,13,2,2003,31.80695,11000,3,3,2,7,1,1,284200,320628,3,8310,320628,6,284200,3,11.726894065,6.2807047077,10939.06
49.61751604,1,13,2,2003,31.80954,10950,3,3,1,7,1,1,379760,361830,3,7712,361830,9,379760,3,12.6801842797,6,10925.64
18.94660235,3,27,2,2003,31.75528,10500,3,1,2,7,4,8,219633,300678,3,8172,74794,11,184593,3,13.5324328185,6,10923.79
63.68472659,3,13,2,2003,31.87185,10800,3,6,2,7,1,1,413830,270816,3,8237,270816,9,413830,3,13.6029064232,5.9999999761,10785.81
56.57014461,3,13,2,2003,31.85797,10750,4,2,2,7,1,1,241000,219786,3,8184,219786,3,241000,3,17,6,10733.1
28.908,4,27,2,2003,31.93618,9265,3,2,1,7,4,8,490430,275319,3,8980,74510,11,17500,3,14.8268642702,6,10383.7
36.564,1,24,2,2003,31.80578,11300,3,2,3,7,1,2,461000,202000,3,7617,177000,6,461000,3,9,6.4077255848,11015.15
29.12342212,3,27,2,2003,31.75038,10500,4,1,2,7,5,10,388890,361856,3,8172,77788,11,179639,3,15.1717115627,6,10919.45
24.11090636,3,27,2,2003,31.74611,10500,4,4,2,7,3,6,350557,221519,3,8157,72807,11,168000,3,13.0680850473,6,10914.66
15.893,3,27,2,2003,31.74802,10590,4,3,2,7,4,8,370431,303571,3,9837,71089,6,17787,3,11.1291251853,6,10924.63
61.44099752,2,13,2,2003,31.7186,10480,3,1,3,7,5,10,250780,301069,3,10113,68145,9,17329,3,9,5.9999998675,11016.37
34.02,2,13,2,2003,31.72532,10495,3,4,3,7,4,8,255165,244734,3,9645,83840,9,35335,3,9,5.9999999646,10977.49
41.71257753,2,13,2,2003,31.73403,10510,4,1,3,7,4,10,304342,295928,1,10107,43064,9,18751,3,9,5.9999999425,10975.87
19.84023768,3,27,2,2003,31.82287,10590,3,4,2,7,4,8,370520,287922,3,8222,76692,11,191919,3,13.6352790528,6,10871.41
32.21359276,3,27,2,2003,31.81317,10500,3,1,2,7,4,8,371530,307146,3,10044,81405,6,15706,3,9,6,10855.33
19.83325601,3,27,2,2003,31.7533,10500,3,4,2,7,3,6,352910,228689,3,8186,75529,11,173059,3,13.9816555693,6,10920.24
40.888,1,13,2,2003,31.7199,10510,3,3,3,7,5,9,277400,334328,3,10127,68218,6,17278,3,10.1855182822,6.235072641,10878.51
69.06138557,1,13,2,2003,31.82846,10900,3,3,2,7,1,2,277480,338026,1,8396,4000,1,0,6,11,5.9999998992,10947.64
53.92,1,13,2,2003,31.7462,10542,4,1,3,7,5,9,260479,323611,3,10178,67231,9,17236,3,9,5.9999999274,11047.23
46.21327329,2,13,2,2003,31.6681,10502,1,4,3,7,5,10,261469,326264,3,10102,67478,6,17423,3,9.5923827694,5.9999999071,10969.09
49.79286603,3,27,2,2003,31.7787,10500,3,4,2,7,5,10,387340,401474,3,9580,79355,6,18452,3,12.4886962097,6,10870.36
37.596,1,13,2,2003,31.8018,10500,4,3,2,7,4,8,171340,289934,3,9982,67044,6,17500,3,9,6.1177912348,10928.2
51.75635454,1,13,2,2003,31.8106,10500,4,4,2,7,3,5,153760,219950,3,9778,101154,10,38834,3,9,6.4291813272,10925.53
20.972,1,13,2,2003,31.794,10515,4,4,2,7,4,7,170985,292313,3,8355,22745,6,72253,3,11.5845095581,5.9162394769,10920.98
29.064,1,13,2,2003,31.7721,10535,4,1,2,7,4,8,168000,286740,3,10121,65585,9,18000,3,10.0761533415,5.9999998799,11002.22
87.43651256,1,13,2,2003,31.76532,10520,3,4,2,7,4,8,165500,290388,3,10031,67754,9,18500,3,10.119946266,5.9999999437,11043.15
25.848,5,27,2,2003,31.69468,8750,4,3,2,7,2,5,335480,142405,1,7743,1000,1,0,6,11,5.9434682842,10695.52
27.84973229,3,27,2,2003,31.7097,8750,3,2,2,7,2,4,335540,130206,3,7762,65806,11,176029,3,16.4330494764,6,10675.09
54.508,1,12,2,2003,31.76463,10120,4,4,3,7,2,2,84000,360925,3,7964,15425,11,25000,3,7,6,10860.76
28.99923783,3,27,2,2003,31.8153,8598,5,3,3,7,3,6,469510,199720,3,8387,67326,11,168320,3,16.2672730978,6,10551.19
29.28650586,1,13,2,2003,31.8296,10520,1,4,2,7,4,8,168000,288672,3,9948,65449,10,18500,3,9,5.9659249722,10892.17
62.18847305,1,13,2,2003,31.7926,10520,4,4,2,7,4,7,158412,288726,3,10094,67022,10,18293,3,9,5.8532388085,10903.79
23.092,3,27,2,2003,31.72739,9050,1,3,1,7,3,8,470600,197045,1,7262,500,1,0,6,11,5.9999999688,10834.06
29.356,1,13,2,2003,31.7789,10525,3,4,2,7,4,8,173000,286301,3,10138,68007,9,18500,3,10.721188023,6.0166149378,10864.79
45.38,1,13,2,2003,31.7056,10527,4,4,3,6,5,10,283000,330795,3,10288,67148,10,18500,3,9,5.9511706284,10679.36
69.4284143,2,13,2,2003,31.6922,10525,3,4,2,7,4,8,143500,290455,3,10124,68390,9,18000,3,9,5.9999996944,10840.7
35.94017441,1,13,2,2003,31.8118,10530,1,4,2,7,4,8,171000,288705,3,10131,67907,6,18000,3,9.4661962518,5.9344008991,10964.5
46.744,1,24,2,2004,31.80228,11100,3,3,2,7,1,2,250000,86000,3,8292,72000,6,250000,3,9,6.0198577991,10970.92
60.88727674,3,27,2,2003,31.75711,9050,4,3,3,7,3,8,450350,193723,1,7268,500,1,0,6,11,5.9566456926,10811.29
48.204,2,13,2,2003,31.6768,10525,4,4,2,7,4,8,164423,291951,3,10092,67820,6,17511,3,10.5066314904,6.9940039845,10905.11
39.228,2,13,2,2003,31.6743,10515,4,4,2,7,4,8,155000,278411,3,10100,69962,10,21000,3,9.2344001962,5.9999996787,10924.44
51.4008322,2,13,2,2003,31.6813,10500,3,4,2,7,4,8,159500,284821,3,10146,73103,6,23500,3,9,6.1011740446,10865.3
102.9154604,1,13,2,2003,31.8118,10200,4,4,1,7,4,8,313000,187500,3,7838,50000,11,112000,3,14.2269575271,1,10862.9
46.92,1,27,2,2003,31.74378,10520,3,4,3,7,5,10,388286,381034,3,9808,80312,6,21685,3,12.865498573,6,10984.87
56.28002967,1,27,2,2003,31.762,10500,3,4,2,7,4,8,367600,309393,3,10132,74852,6,15488,3,11.3759873078,6,11036.14
