Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2003,31.54763,-101.420765,0,0,0,290360,193372,39.96278973,3,1,6605,5,2,3,2,3,18,7,2,3,6
2003,31.47219,-101.420765,0,0,0,291310,197292,43.108,1,1,6308,5,2,3,3,3,18,7,4,3,6
2003,31.5389,-101.420765,0,0,0,291000,154000,13.363,4,1,6602,5,2,3,3,3,18,7,2,3,6
2003,31.4905,-101.420765,0,0,0,289760,172536,15.7871887,5,1,6472,5,2,3,4,3,5,7,2,3,6
2003,31.59362,-101.420765,0,5000,0,454404,212020,21.976,12,3,6874,5,27,3,5,3,5,7,4,3,11
2003,31.46657,-101.420765,0,11000,0,508120,348454,23.639,12,10,9090,5,27,3,4,2,18,7,4,3,6
2003,31.60893,-101.420765,0,5000,0,470980,200760,45.448,4,3,6830,5,27,3,1,3,5,7,2,3,11
2003,31.64331,-101.420765,99400,6000,0,504000,286770,36.91160307,5,8,8062,6,2,3,4,3,5,7,2,3,9
2003,31.6183,-101.420765,0,3000,0,460600,175200,34.89567384,6,6,6266,6,2,3,3,2,16,5,3,3,6
2003,31.61,-101.420765,0,3000,0,463200,175000,25.408,6,6,6316,6,2,3,4,3,16,5,3,3,6
2003,31.60975,-101.420765,85000,6000,0,498500,271200,65.90859364,5,8,7901,6,2,3,4,4,18,7,2,1,1
2003,31.54204,-101.420765,0,0,0,291500,187216,36.51621832,3,1,6548,5,2,3,3,3,5,7,2,3,6
2003,31.54827,-101.420765,0,0,0,289640,189533,29.19716485,3,1,6521,5,2,3,3,3,18,7,2,3,6
2003,31.61882,-101.420765,0,5000,0,472100,194042,40.412,4,6,6820,5,27,3,1,3,5,7,2,3,11
2003,31.47368,-101.420765,0,5000,0,507061,356901,25.76,7,10,9080,5,27,3,1,4,5,7,3,3,6
2003,31.46127,-101.420765,0,4000,0,471451,204202,33.312,7,8,6580,5,27,3,4,2,18,7,3,1,1
2003,31.58599,-101.420765,0,4000,0,472280,197649,24.501905,9,7,6802,5,27,3,1,3,5,7,1,1,1
2003,31.57456,-101.420765,0,5000,0,471640,206138,25.01447869,9,8,6810,5,27,3,4,2,3,5,1,1,1
2003,31.59868,-101.420765,0,5000,0,473380,138854,37.176,7,8,6732,5,27,3,5,3,5,7,3,1,1
2003,31.47996,-101.420765,0,0,0,289330,220500,26.95602748,4,1,6317,5,2,3,3,3,18,7,2,3,6
2003,31.52689,-101.420765,0,0,0,290200,197782,16.66110048,4,1,6495,5,2,3,3,3,18,7,2,3,6
2003,31.61728,-101.420765,1000,3000,0,470820,193546,44.124,4,7,6760,5,27,3,3,3,5,7,2,1,1
2003,31.58893,-101.420765,0,4000,0,472120,190354,31.38,7,7,6722,5,27,3,5,3,5,7,3,1,1
2003,31.64919,-101.420765,0,4000,0,471640,218452,21.748,5,7,6626,5,27,3,4,3,5,7,2,1,1
2003,31.61864,-101.420765,0,5000,0,472920,192976,42.688,8,6,6594,5,27,3,1,3,18,7,3,3,11
2003,31.63937,-101.420765,0,3000,0,461800,177200,33.07515132,5,6,6360,6,2,3,1,3,16,5,2,3,6
2003,31.63724,-101.420765,0,5000,0,471410,145309,23.428,8,6,7916,6,27,3,1,3,18,7,3,3,11
2003,31.4242,-101.420765,0,0,0,289000,166295,39.0632123,5,1,6200,5,2,3,3,2,5,7,2,3,6
2003,31.4866,-101.420765,0,0,0,288550,141194,24.752,5,1,6316,5,2,3,4,3,5,7,2,3,6
2003,31.45166,-101.420765,0,0,0,290310,153212,22.30126664,6,1,6494,5,2,3,1,3,18,7,3,3,6
2004,31.44537,-101.420765,0,0,0,350000,220506,17.03591569,8,2,7677,5,2,3,3,2,5,7,3,3,11
2003,31.42677,-101.420765,0,0,0,290310,153212,40.66573967,8,1,6278,5,2,3,3,2,18,7,3,3,6
2003,31.43175,-101.420765,0,0,0,290560,149834,44.39708554,7,1,6270,5,2,3,3,3,18,7,3,3,6
2003,31.42459,-101.420765,0,0,0,135000,90365,49.95212264,10,1,6330,5,2,3,3,3,18,7,1,3,6
2004,31.51953,-101.420765,0,0,0,350000,220506,17.94,7,2,7934,5,2,3,3,3,5,7,3,3,6
2003,31.52899,-101.420765,0,0,0,290680,134832,36.78123071,8,1,6625,5,2,3,2,3,3,5,3,3,6
2003,31.43354,-101.420765,0,0,0,135000,90365,11.52,9,1,6364,5,2,3,3,3,5,7,1,3,6
2003,31.45807,-101.420765,0,0,0,135000,90365,17.30257449,9,1,6257,5,2,3,3,3,5,7,1,3,6
2003,31.46217,-101.420765,0,0,0,135000,90365,44.38544029,9,1,6361,5,2,3,3,3,5,7,1,3,6
2003,31.45611,-101.420765,0,0,0,135000,90365,39.324,10,1,6387,5,2,3,3,3,18,7,1,3,6
2004,31.46399,-101.420765,0,8000,0,490570,285938,32.644,4,8,8678,5,27,3,4,3,5,7,2,3,6
2003,31.59617,-101.420765,0,5000,0,470460,195096,39.388,12,6,6381,6,27,3,1,2,18,7,4,3,11
2003,31.56325,-101.420765,0,5000,0,470290,191715,24.1,12,6,6515,5,27,3,4,3,5,7,4,3,11
2005,31.57271,-101.420765,0,5000,0,475750,224198,57.10141561,1,6,6814,5,27,3,4,2,5,7,4,3,11
2004,31.57651,-101.420765,0,4000,0,470640,208204,40.932,8,6,6714,5,27,3,2,3,5,7,3,3,11
2004,31.61293,-101.420765,0,5000,0,472400,203324,34.48819999,8,6,6688,5,27,3,2,3,5,7,3,3,11
2004,31.47672,-101.420765,0,11000,0,511630,367554,44.144,5,8,8702,5,27,3,3,3,18,7,2,3,6
2004,31.45627,-101.420765,0,11000,0,510150,351969,33.608,5,8,8676,5,27,3,3,3,5,7,2,3,6
2004,31.46258,-101.420765,0,11000,0,507210,349712,34.24012514,6,8,8685,5,27,3,1,3,5,7,3,3,6
2004,31.44973,-101.420765,0,11000,158149,524210,384756,34.904,8,10,9000,5,27,3,1,3,5,7,3,3,5
2004,31.46986,-101.420765,0,0,0,350000,220506,29.856,4,2,7661,5,2,3,3,3,18,7,2,3,6
2004,31.45046,-101.420765,0,0,0,350000,220080,36.2429405,5,2,6354,5,2,3,3,2,18,7,2,3,11
2004,31.46737,-101.420765,0,0,0,350000,159000,35.576,4,1,6430,5,2,3,3,3,5,7,2,3,6
2004,31.4719,-101.420765,0,0,0,350000,220506,15.1832191,4,1,6420,5,2,3,2,3,18,7,2,3,6
2004,31.50376,-101.420765,0,0,0,35000,220506,45.068,4,1,6507,5,2,3,2,3,18,7,2,3,6
2004,31.52338,-101.420765,0,0,0,350000,220506,23.852,6,2,6480,5,2,3,3,3,5,7,3,3,6
2004,31.53006,-101.420765,0,0,0,350000,220506,20.72,6,2,7872,5,2,3,3,3,18,7,3,3,6
2004,31.49518,-101.420765,0,0,0,351130,183782,19.024,5,2,7710,5,2,3,3,3,18,7,2,3,6
2004,31.48406,-101.420765,0,0,0,350000,220506,25.4,6,2,7643,5,2,3,3,3,18,7,3,3,6
2004,31.47781,-101.420765,0,0,0,350000,220506,25.66,7,2,7647,5,2,3,3,4,18,7,3,3,6
2004,31.50933,-101.420765,0,0,0,350000,220506,20.668,7,2,6432,5,2,3,4,3,18,7,3,3,6
2004,31.50218,-101.420765,0,0,0,350000,220506,26.52292632,6,2,7761,5,2,3,4,3,18,7,3,3,6
2004,31.56653,-101.420765,0,5000,0,471020,204458,55.96,8,6,6784,5,27,3,3,3,5,7,3,3,11
2004,31.59831,-101.420765,0,5000,0,470270,212988,44.236,9,6,6325,6,27,3,1,3,5,7,1,3,11
2004,31.5407,-101.420765,0,5000,0,471420,194756,38.304,9,6,6441,5,27,3,4,3,3,5,1,3,11
2004,31.50822,-101.420765,0,0,0,350000,220506,29.62307158,8,2,7847,5,2,3,2,3,5,7,3,3,11
2004,31.44684,-101.420765,0,0,0,350000,220506,29.15185689,8,2,7721,5,2,3,3,2,18,7,3,3,6
2005,31.53,-101.420765,383200,0,0,100450,383200,41.124,4,2,7933,5,2,3,3,3,18,7,2,3,9
2004,31.55144,-101.420765,0,0,0,362000,367506,42.43844071,10,2,7895,5,2,3,3,3,18,7,1,3,6
2005,31.44406,-101.420765,383200,0,0,100450,383200,22.39416894,3,2,7602,5,2,3,3,3,18,7,2,3,9
2004,31.44229,-101.420765,0,0,0,360000,367506,39.86164692,10,2,7831,5,2,3,4,6,18,7,1,3,6
2004,31.51985,-101.420765,0,0,0,362000,367506,18.52846714,9,2,7849,5,2,3,3,2,5,7,1,3,6
2004,31.63272,-101.420765,0,5000,0,472660,200174,45.8702266,9,6,6896,5,27,3,5,3,5,7,1,3,11
2004,31.5967,-101.420765,0,5000,0,473480,201098,43.07231771,10,6,6530,5,27,3,4,3,3,5,1,3,11
2004,31.53355,-101.420765,0,4500,0,473390,200262,28.67926976,11,6,6441,5,27,3,4,3,18,7,1,3,11
2004,31.59139,-101.420765,0,5000,0,475894,201224,32.59924597,11,6,6541,5,27,3,3,3,5,7,1,3,11
2004,31.58082,-101.420765,0,5000,0,471060,200636,32.49670036,11,6,6740,5,27,3,1,3,5,7,1,3,11
2004,31.57116,-101.420765,0,5000,0,471970,199292,34.12554949,11,6,6742,5,27,3,4,2,5,7,1,3,11
2004,31.5498,-101.420765,0,5000,0,471820,199292,50.176,11,6,6295,6,27,3,4,3,3,5,1,3,11
2004,31.4549,-101.420765,0,0,0,360000,367506,29.992,11,2,7713,5,2,3,3,3,5,7,1,3,6
2004,31.51869,-101.420765,0,0,0,362000,367506,21.0058,9,2,7959,5,2,3,3,2,18,7,1,3,6
2004,31.46065,-101.420765,0,0,0,362000,367506,15.47732057,9,2,7655,5,2,3,2,3,18,7,1,3,6
2004,31.43709,-101.420765,0,0,0,360000,367506,27.77576071,12,2,7747,5,2,3,3,3,18,7,4,3,6
2005,31.46522,-101.420765,0,11000,0,509510,330452,21.748,1,10,8949,5,27,3,4,3,5,7,4,3,6
2005,31.46773,-101.420765,0,14000,0,530458,429998,36.86935873,1,12,8964,5,27,3,3,2,5,7,4,3,6
2005,31.47835,-101.420765,0,11000,0,509190,345278,29.26563545,1,10,9000,5,27,3,4,3,18,7,4,3,6
2005,31.56019,-101.420765,0,3750,0,471400,202494,13.54044625,1,6,6552,5,27,3,4,3,16,5,4,3,11
2004,31.55403,-101.420765,0,5000,0,472270,200552,40.528,11,6,6346,6,27,3,3,3,3,5,1,3,11
2004,31.51931,-101.420765,0,0,0,360000,367506,32.723344,11,2,8001,5,2,3,3,3,18,7,1,3,6
2004,31.53486,-101.420765,0,0,0,360000,367506,39.92984664,11,2,7910,5,2,3,3,3,18,7,1,3,6
2004,31.43409,-101.420765,0,0,0,360000,367506,8.388,11,2,7680,5,2,3,3,3,18,7,1,3,6
2004,31.46022,-101.420765,0,0,0,360000,367506,32.42348826,12,2,7800,5,2,3,4,3,18,7,4,3,6
2005,31.51264,-101.420765,0,0,0,100450,383200,20.312,2,2,7875,5,2,3,3,3,5,7,4,3,11
2005,31.48515,-101.420765,0,11000,0,508200,354812,35.592,2,10,9018,5,27,3,4,3,18,7,4,3,6
2005,31.48419,-101.420765,0,12500,0,386631,376598,32.712,1,10,8948,5,27,3,1,3,11,7,4,3,6
2005,31.49829,-101.420765,0,11000,0,508260,345782,28.35819288,3,10,8976,5,27,3,3,2,18,7,2,3,6
2005,31.45886,-101.420765,0,11000,0,511960,361616,26.428,2,10,8998,5,27,3,4,2,18,7,4,3,6
2005,31.54337,-101.420765,383200,0,0,100450,383200,19.968,3,2,7123,5,2,3,3,3,5,7,2,3,9
2005,31.44672,-101.420765,383200,0,0,100450,383200,20.695,3,2,7830,5,2,3,4,3,18,7,2,3,9
2005,31.48903,-101.420765,0,0,0,100450,383200,19.688,1,2,7740,5,2,3,4,3,18,7,4,3,6
2005,31.49751,-101.420765,0,0,0,100450,383200,13.56,1,2,7751,5,2,3,4,3,18,7,4,3,6
2005,31.49934,-101.420765,0,0,0,100450,383200,26.992,2,2,7863,5,2,3,4,3,18,7,4,3,6
2005,31.49672,-101.420765,0,0,0,100450,383200,33.524,1,2,7844,5,2,3,4,3,18,7,4,3,6
2005,31.49853,-101.420765,0,0,0,100450,383200,28.088,1,2,7814,5,2,3,4,3,18,7,4,3,6
2005,31.51191,-101.420765,0,0,0,100450,383200,18.928,1,2,7849,5,2,3,3,3,18,7,4,3,6
2005,31.50115,-101.420765,0,0,0,100450,383200,33.756,2,2,7849,5,2,3,3,3,18,7,4,3,6
2005,31.52303,-101.420765,383200,0,0,100450,383200,37.72,3,2,7945,5,2,3,3,3,5,7,2,3,9
2005,31.52521,-101.420765,383200,0,0,100450,383200,29.104,10,2,7931,5,2,3,3,3,18,7,1,3,9
2005,31.50804,-101.420765,383200,0,0,100450,383200,17.676,4,2,7946,5,2,3,3,4,18,7,2,3,9
2005,31.52115,-101.420765,383200,0,0,100450,383200,17.352,6,2,7977,5,2,3,4,3,18,7,3,3,9
2005,31.52373,-101.420765,383200,0,0,100450,383200,49.3320329,5,2,7993,5,2,3,3,3,18,7,2,3,9
2005,31.49004,-101.420765,0,11000,0,506667,370560,44.232,4,10,8227,5,27,3,4,2,18,7,2,1,1
2005,31.48023,-101.420765,0,12000,0,501200,360664,38.388,4,11,8856,5,27,3,1,3,18,7,2,3,6
2005,31.46632,-101.420765,0,12000,0,509690,357066,51.59316437,4,11,8936,5,27,3,4,3,5,7,2,3,6
2005,31.47772,-101.420765,0,11000,0,506310,359487,63.044,4,11,8970,5,27,3,3,3,18,7,2,3,6
2005,31.54317,-101.420765,0,5000,0,471560,163048,34.848,8,6,6480,5,27,3,4,3,16,5,3,3,11
2005,31.51928,-101.420765,0,5000,0,471970,194960,31.244,8,6,6435,5,27,3,1,3,18,7,3,3,11
2005,31.4668,-101.420765,0,8500,0,503360,352366,35.16005354,4,10,8985,5,27,3,3,2,18,7,2,3,6
2005,31.57026,-101.420765,0,5000,0,471000,189813,13.952,7,6,6544,5,27,3,1,3,16,5,3,3,11
2005,31.60121,-101.420765,0,5000,0,471000,198864,17.6,6,6,6571,5,27,3,4,3,16,5,3,3,11
2005,31.43548,-101.420765,383200,0,0,100450,383200,20.25828222,5,2,7702,5,2,3,3,2,18,7,2,3,9
2005,31.43957,-101.420765,383200,0,0,100450,383200,28.22,4,2,7791,5,2,3,3,3,18,7,2,3,9
2005,31.51718,-101.420765,383200,0,0,100450,383200,24.644,5,2,7871,5,2,3,2,3,5,7,2,3,9
2005,31.53754,-101.420765,383200,0,0,100450,383200,40.668,7,2,7917,5,2,3,3,3,18,7,3,3,9
2005,31.50308,-101.420765,383200,0,0,100450,383200,29.104,5,2,7839,5,2,3,2,3,18,7,2,3,9
2005,31.49306,-101.420765,383200,0,0,100450,383200,22.072,6,2,7910,5,2,3,4,2,18,7,3,3,9
2006,31.49628,-101.420765,366270,0,0,127548,366270,27.8,7,2,7908,5,2,3,3,4,18,7,3,3,9
2006,31.49764,-101.420765,387700,0,0,124500,387700,35.49390913,6,2,7922,5,2,3,3,6,16,5,3,3,9
2005,31.57995,-101.420765,0,5000,0,470340,187249,43.03807665,8,6,6565,5,27,3,4,6,18,7,3,3,11
2005,31.60283,-101.420765,0,5000,0,470520,200492,16.38451018,7,6,6510,6,27,3,4,3,18,7,3,3,11
2005,31.57009,-101.420765,0,5000,0,480040,190233,17.988,7,6,6609,5,27,3,1,3,16,5,3,3,11
2005,31.52156,-101.420765,383200,0,0,100450,383200,33.272,8,2,7883,5,2,3,3,3,18,7,3,3,9
2005,31.42852,-101.420765,383200,0,0,100450,383200,32.44123301,7,2,7698,5,2,3,3,6,18,7,3,3,9
2005,31.5308,-101.420765,0,5000,0,470140,186612,27.51995035,8,6,6446,5,27,3,4,3,16,5,3,3,11
2005,31.53151,-101.420765,0,3500,0,327480,125510,35.212,9,4,7087,5,27,3,3,3,18,7,1,3,11
2005,31.51572,-101.420765,383200,0,0,100450,383200,24.416,7,2,7869,5,2,3,2,2,18,7,3,3,9
2005,31.4541,-101.420765,383200,0,0,100450,383200,26.688,10,2,7729,5,2,3,3,3,18,7,1,3,9
2005,31.44212,-101.420765,383200,0,0,100450,383200,18.104,7,2,7784,5,2,3,3,2,18,7,3,3,9
2005,31.42752,-101.420765,383200,0,0,100450,383200,37.3,8,2,7690,5,2,3,3,3,5,7,3,3,9
2005,31.54289,-101.420765,383200,0,0,100450,383200,36.55831701,9,2,7915,5,2,3,3,4,18,7,1,3,9
2005,31.57201,-101.420765,0,5000,0,477347,168803,21.156,11,6,6269,6,27,3,5,3,18,7,1,3,11
2005,31.46671,-101.420765,383200,0,0,100450,383200,20.16,10,2,7671,5,2,3,3,2,18,7,1,3,9
2005,31.42331,-101.420765,383200,0,0,100450,383200,23.784,10,2,7635,5,2,3,3,3,18,7,1,3,9
2005,31.528,-101.420765,383200,0,0,100450,383200,36.764,9,2,8011,5,2,3,2,2,5,7,1,3,9
2005,31.49123,-101.420765,383200,0,0,100450,383200,33.556,10,2,7820,5,2,3,2,2,18,7,1,3,9
2006,31.50421,-101.420765,383200,0,0,100450,383200,23.48265515,3,2,7863,5,2,3,2,2,3,5,2,3,9
2005,31.59531,-101.420765,0,3000,0,289440,105800,37.9403326,10,4,6469,6,27,3,3,2,18,7,1,3,11
2005,31.50392,-101.420765,383200,0,0,100450,383200,24.496,8,2,7873,5,2,3,2,2,18,7,3,3,9
2005,31.62444,-101.420765,0,6000,0,470700,168646,10.568,12,6,6308,6,27,3,3,2,16,5,4,3,11
2005,31.62216,-101.420765,0,5500,0,473940,173362,22.956,12,6,6357,6,27,3,4,3,18,7,4,3,11
2005,31.48677,-101.420765,0,11000,0,505520,357311,72.9921932,12,10,8802,5,27,3,1,3,18,7,4,3,6
2005,31.46733,-101.420765,383200,0,0,100450,383200,33.424,11,2,7801,5,2,3,3,2,18,7,1,3,9
2006,31.44966,-101.420765,383200,0,0,100450,383200,21.984,1,2,7750,5,2,3,3,2,5,7,4,3,9
2005,31.45856,-101.420765,383200,0,0,100450,383200,25.304,12,2,7743,5,2,3,3,3,18,7,4,3,9
2006,31.44542,-101.420765,393965,0,0,104851,393965,27.684,4,2,7747,5,2,3,3,3,18,7,2,3,9
2005,31.43174,-101.420765,383200,0,0,100450,383200,21.596,12,2,7810,5,2,3,3,3,18,7,4,3,9
2005,31.44244,-101.420765,383200,0,0,100450,383200,37.092,11,2,7745,5,2,3,3,3,18,7,1,3,9
2006,31.53877,-101.420765,365750,0,0,123000,365750,31.58,7,2,7927,5,2,3,2,3,5,7,3,3,9
2006,31.45172,-101.420765,365806,0,0,123000,365806,28.256,12,2,7620,5,2,3,3,3,18,7,4,3,9
2007,31.4547,-101.420765,364450,0,0,123000,364450,23.78,1,2,7634,5,2,3,3,3,18,7,4,3,9
2007,31.45015,-101.420765,365484,0,0,123000,365484,27.792,1,2,7641,5,2,3,2,3,18,7,4,3,9
2006,31.52284,-101.420765,383200,0,0,100450,383200,27.228,1,2,7905,5,2,3,2,2,18,7,4,3,9
2006,31.5072,-101.420765,383200,0,0,100450,383200,34.4,2,2,7877,5,2,3,2,2,18,7,4,3,9
2006,31.45767,-101.420765,383200,0,0,100450,383200,21.46032128,1,2,7759,5,2,3,3,3,18,7,4,3,9
2005,31.60346,-101.420765,504800,0,0,149700,504800,36.31888501,12,2,7610,6,2,3,3,4,18,7,4,3,9
2006,31.59383,-101.420765,504800,0,0,149700,504800,38.86579378,1,2,7583,6,2,3,3,1,18,7,4,3,9
2006,31.58863,-101.420765,504800,0,0,149700,504800,31.956,1,2,7575,6,2,3,4,3,18,7,4,3,9
2006,31.4074,-101.420765,480522,0,0,170852,480522,18.864,10,2,7835,5,2,3,4,2,18,7,1,3,9
2006,31.61686,-101.420765,510800,3000,0,149700,513800,51.06845562,3,3,7590,6,2,3,4,4,18,7,2,3,9
2006,31.58488,-101.420765,0,1750,0,470095,193889,37.32541472,4,4,6539,5,27,3,4,2,16,5,2,3,11
2006,31.57699,-101.420765,0,5000,0,452300,197568,24.652,4,6,6381,6,27,3,4,3,16,5,2,3,11
2006,31.54091,-101.420765,0,5000,0,471210,195691,31.108,4,6,6799,5,27,3,4,3,16,5,2,3,11
2006,31.53227,-101.420765,0,5000,0,470820,197074,30.32445978,4,6,6771,5,27,3,4,3,16,5,2,3,11
2006,31.51461,-101.420765,0,4950,0,339353,146084,29.32501026,5,5,6838,5,27,3,1,3,16,5,2,1,1
2006,31.51283,-101.420765,0,1500,0,471140,194730,43.98483889,5,4,6812,5,27,3,3,3,18,7,2,3,11
2006,31.51176,-101.420765,0,5000,0,470500,193178,41.23692755,5,6,6755,5,27,3,1,3,16,5,2,3,11
2006,31.56495,-101.420765,0,6750,0,427570,190727,41.936,7,6,6724,5,27,3,1,3,16,5,3,3,11
2006,31.56692,-101.420765,0,5750,0,472300,198067,41.952,6,6,6685,5,27,3,1,3,3,5,3,3,11
2006,31.52424,-101.420765,0,4500,0,471260,202081,40.67932238,4,6,6728,5,27,3,4,3,16,5,2,3,11
2006,31.61702,-101.420765,0,5250,0,477380,204952,34.4131975,10,6,6403,6,27,3,5,3,18,7,1,3,11
2006,31.43181,-101.420765,393965,0,0,104941,393965,29.852,4,2,7716,5,2,3,3,3,18,7,2,3,9
2006,31.59103,-101.420765,509250,0,0,149852,509250,36.416,5,2,7575,6,2,3,4,4,18,7,2,3,9
2006,31.59039,-101.420765,0,6250,0,475020,195510,32.812,9,6,6542,5,27,3,3,3,3,5,1,3,11
2006,31.59098,-101.420765,0,1500,0,471560,195243,28.104,4,4,6481,6,27,3,4,3,16,5,2,3,11
2006,31.59746,-101.420765,0,5250,0,471200,198881,29.364,9,6,6569,5,27,3,4,3,3,5,1,3,11
2006,31.44219,-101.420765,366450,0,0,113250,366450,25.124,4,2,7890,5,2,3,4,4,18,7,2,3,9
2006,31.58415,-101.420765,492870,0,0,151023,492870,30.248,4,2,7572,6,2,3,4,3,18,7,2,3,9
2007,31.6252,-101.420765,0,5250,0,471620,185877,22.34,3,6,6385,6,27,3,4,3,18,7,2,3,11
2006,31.62709,-101.420765,0,5250,0,477320,200888,34.664,10,6,6341,6,27,3,4,3,16,5,1,3,11
2006,31.58619,-101.420765,0,1500,0,473380,196388,29.632,5,4,6493,6,27,3,4,3,18,7,2,3,11
2007,31.57805,-101.420765,0,5250,0,486860,184506,23.532,1,6,6543,5,27,3,1,3,18,7,4,3,11
2006,31.55974,-101.420765,0,8250,0,607000,253094,56.76203076,9,8,6737,5,27,3,1,3,16,5,1,3,11
2006,31.60448,-101.420765,0,8750,0,470360,203060,42.556,8,6,6589,5,27,3,1,3,16,5,3,3,11
2006,31.5865,-101.420765,0,5250,0,473540,191211,22.828,12,6,6517,5,27,3,3,3,18,7,4,3,11
2006,31.46265,-101.420765,229649,2000,0,257733,231649,43.676,7,4,7890,6,27,3,1,3,18,7,3,1,1
2006,31.57637,-101.420765,492870,0,0,151023,492870,26.39411735,4,2,7519,6,2,3,4,4,18,7,2,3,9
2006,31.46883,-101.420765,270814,2000,0,465061,272814,10.38,6,5,7940,6,27,3,5,3,18,7,3,1,1
2006,31.60813,-101.420765,375250,0,0,123000,375250,23.70705727,6,2,7735,6,2,3,3,3,16,5,3,3,9
2006,31.61703,-101.420765,383200,0,0,100450,383200,27.472,5,2,7715,6,2,3,1,3,18,7,2,3,9
2006,31.58157,-101.420765,507500,0,0,172250,507500,33.50169037,6,2,7555,6,2,3,3,4,5,7,3,3,9
2006,31.6287,-101.420765,387700,0,0,124500,387700,26.04,6,2,7687,6,2,3,3,4,18,7,3,3,9
2006,31.52635,-101.420765,365750,0,0,123000,365750,28.096,8,2,7939,5,2,3,3,2,5,7,3,3,9
2006,31.41884,-101.420765,576422,0,0,200600,576422,20.248,6,2,7842,5,2,3,1,3,5,7,3,3,9
2006,31.62333,-101.420765,380190,0,0,123000,380190,20.3,6,2,7693,6,2,3,3,3,5,7,3,3,9
2006,31.52355,-101.420765,353400,0,0,123000,353400,38.0292309,7,2,8110,5,2,3,4,3,5,7,3,3,9
2006,31.52285,-101.420765,385032,0,0,123000,385032,27.336,7,2,8070,5,2,3,4,3,18,7,3,3,9
2006,31.55037,-101.420765,0,4950,0,416800,180090,38.7437565,12,6,6899,5,27,3,3,3,18,7,4,3,11
2006,31.63872,-101.420765,365500,0,0,123000,365500,30.284,8,2,7718,6,2,3,4,3,3,5,3,3,9
2006,31.54559,-101.420765,353400,0,0,123000,353400,25.05108889,7,2,7964,5,2,3,3,3,5,7,3,3,9
2006,31.53936,-101.420765,365806,0,0,123000,365806,32.076,8,2,7958,5,2,3,4,3,5,7,3,3,9
2006,31.54175,-101.420765,368508,0,0,125830,368508,46.372,7,2,7975,5,2,3,4,3,5,7,3,3,9
2006,31.63558,-101.420765,365750,0,0,123000,365750,18.50933409,10,2,7677,6,2,3,3,3,5,7,1,3,9
2006,31.61922,-101.420765,365482,0,0,123000,365482,36.77679768,9,2,7709,6,2,3,3,3,5,7,1,3,9
2006,31.48518,-101.420765,365750,0,0,123000,365750,40.748,7,2,7866,5,2,3,3,4,18,7,3,3,9
2006,31.60947,-101.420765,365500,0,0,123000,365500,16.772,9,2,7700,6,2,3,4,3,5,7,1,3,9
2007,31.41706,-101.420765,479976,0,0,169430,479976,18.87945795,4,2,7874,5,2,3,1,2,18,7,2,3,9
2006,31.40078,-101.420765,365484,0,0,123000,365484,23.508,8,2,7727,5,2,3,3,4,18,7,3,3,9
2006,31.5513,-101.420765,0,7250,0,468840,195952,71.34268838,10,6,6858,5,27,3,3,3,3,5,1,3,11
2006,31.61366,-101.420765,365500,0,0,123000,365500,18.784,9,2,7676,6,2,3,4,2,3,5,1,3,9
2006,31.53222,-101.420765,365750,0,0,676500,365750,16.568,8,2,7904,5,2,3,2,2,18,7,3,3,9
2006,31.5507,-101.420765,353400,0,0,123000,353400,38.252,9,2,7969,5,2,3,4,3,5,7,1,3,9
2006,31.53354,-101.420765,365750,0,0,123000,365750,49.928,9,2,8025,5,2,3,3,3,5,7,1,3,9
2006,31.40133,-101.420765,483756,0,0,173822,483756,32.832,11,2,7823,5,2,3,3,3,18,7,1,3,9
2007,31.48091,-101.420765,676032,0,0,601000,676032,33.176,3,1,6625,5,20,3,4,3,18,7,2,3,9
2006,31.54104,-101.420765,353400,0,0,123000,353400,27.748,11,2,7942,5,2,3,3,3,5,7,1,3,9
2006,31.62241,-101.420765,365500,0,0,123000,365500,18.384,10,2,7705,6,2,3,3,3,5,7,1,3,9
2006,31.65067,-101.420765,368046,0,0,123000,368046,21.264,12,2,7720,6,2,3,3,3,5,7,4,3,9
2007,31.46071,-101.420765,457002,0,0,344375,457002,19.43242355,8,2,7896,5,2,3,4,2,18,7,3,3,9
2007,31.47216,-101.420765,269073,0,0,325300,269073,26.652,7,2,7925,5,2,3,4,2,18,7,3,3,9
2007,31.48534,-101.420765,676032,0,0,6e+05,676032,39.96924966,3,1,6635,5,20,3,4,3,18,7,2,3,9
2007,31.48161,-101.420765,676032,0,0,610350,676032,54.768,2,1,6721,5,20,3,1,3,18,7,4,3,9
2007,31.59881,-101.420765,0,5250,0,470499,198577,38.736,1,6,6441,6,27,3,3,2,3,5,4,3,11
2007,31.55135,-101.420765,0,8750,0,473820,237986,53.592,1,6,6452,6,27,3,4,3,18,7,4,3,11
2006,31.53378,-101.420765,353400,0,0,123000,353400,17.37549798,11,2,8039,5,2,3,3,3,18,7,1,3,9
2007,31.4033,-101.420765,363594,0,0,123000,363594,20.484,5,2,7767,5,2,3,4,4,5,7,2,3,9
2006,31.40963,-101.420765,365484,0,0,123000,365484,27.86321554,11,2,7711,5,2,3,3,4,5,7,1,3,9
