WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
299,6,3,1,09/22/2011 00:00:00,2011,31.69103,-101.59466,10795,5,5,8,3,19,1,1,1318758,0,0,0,128790,1318758,1.219311577
303,4,4,1,08/26/2011 00:00:00,2011,31.98601,-101.68949,10370,2,6,1,2,6,8,16,0,26040,0,0,612000,26040,46.9
304,4,11,1,07/30/2011 00:00:00,2011,31.81348,-101.57206,10505,5,6,3,5,23,1,1,1013334,0,0,0,884922,1013334,95.452
306,6,14,1,09/08/2011 00:00:00,2011,31.72296,-101.55754,10711,4,2,1,3,13,8,15,226000,29000,412500,0,823000,667500,41.792
308,4,6,1,10/15/2012 00:00:00,2012,31.84035,-101.71894,10848,1,1,1,2,6,1,1,945504,0,0,0,1155840,945504,76.148
309,4,6,1,08/06/2011 00:00:00,2011,31.83123,-101.72503,10920,1,1,1,2,6,1,1,1041852,0,0,0,1556800,1041852,57.424
314,6,18,1,12/06/2011 00:00:00,2011,31.65719,-101.43094,10277,5,6,3,3,14,1,1,NA,NA,NA,NA,NA,NA,113.708
315,6,14,1,11/19/2011 00:00:00,2011,31.7156,-101.55288,10922,5,5,6,3,17,7,14,111000,28000,425500,0,752000,564500,28.564
316,6,14,1,02/18/2012 00:00:00,2012,31.73101,-101.53716,10772,1,1,1,3,13,7,14,0,30000,559000,0,811800,589000,29.872
317,6,14,1,10/19/2011 00:00:00,2011,31.72394,-101.53538,10919,6,6,6,3,17,7,14,552000,29000,0,0,789000,581000,29.108
318,6,14,1,11/23/2011 00:00:00,2011,31.72073,-101.53835,10464,5,2,6,3,17,7,14,111000,29000,402000,0,795000,542000,12.116
319,4,2,1,07/27/2011 00:00:00,2011,31.83431,-101.54715,10880,5,3,8,5,27,7,7,206500,0,449500,0,484688,656000,49.16
321,4,6,1,07/14/2011 00:00:00,2011,31.81407,-101.65145,10827,2,4,8,2,12,1,1,969192,0,0,0,999200,969192,35.588
322,6,14,1,12/11/2011 00:00:00,2011,31.67721,-101.44663,10016,4,6,1,2,6,7,14,96000,29000,427000,0,820000,552000,45.868
323,6,14,1,04/24/2012 00:00:00,2012,31.72177,-101.49537,10087,1,1,6,3,17,7,14,0,30000,542500,0,856000,572500,26.248
324,6,14,1,11/06/2011 00:00:00,2011,31.6918,-101.49471,9988,5,6,1,3,13,7,14,111000,29000,407000,0,873500,547000,48.432
325,6,14,1,11/16/2011 00:00:00,2011,31.68399,-101.41708,10036,4,6,1,3,13,6,12,111000,25000,338000,0,737500,474000,57.56
327,6,14,1,02/06/2012 00:00:00,2012,31.72681,-101.54065,10902,5,6,6,3,17,8,16,125000,33000,500500,0,886000,658500,25.476
332,6,14,1,12/21/2011 00:00:00,2011,31.66999,-101.44441,10067,5,6,1,3,13,7,14,111000,29000,417000,0,896000,557000,36.408
333,6,14,1,10/17/2011 00:00:00,2011,31.68065,-101.43381,10088,4,6,1,3,13,7,14,111000,29000,417000,0,888000,557000,44.064
336,6,14,1,09/04/2011 00:00:00,2011,31.68975,-101.44101,10085,4,6,1,2,6,7,14,614000,31000,0,0,800000,645000,41.33660355
337,4,11,1,09/05/2011 00:00:00,2011,31.80579,-101.59201,10625,4,6,3,5,23,1,1,893970,0,0,0,930100,893970,60.20299007
338,6,4,1,09/06/2011 00:00:00,2011,31.72597,-101.44786,9990,4,6,1,3,13,7,15,0,20580,0,0,552400,20580,29.636
339,4,27,1,12/29/2011 00:00:00,2011,31.86995,-101.71895,10376,4,2,1,3,13,4,8,1453499,16500,0,0,1414833,1469999,37.312
340,4,27,1,12/08/2011 00:00:00,2011,31.8012,-101.64413,10287,4,4,6,3,17,4,8,0,16500,1456140,0,1412896,1472640,85.224
341,4,27,1,11/22/2011 00:00:00,2011,31.9019,-101.71142,10245,2,2,6,1,4,4,4,0,0,949223,0,1472808,949223,27.888
342,6,3,1,08/29/2011 00:00:00,2011,31.69898,-101.61162,10925,5,4,8,3,19,1,1,NA,NA,NA,NA,140000,NA,5.964764826
343,6,4,1,09/29/2011 00:00:00,2011,31.71173,-101.44339,9989,5,2,1,3,13,8,9,0,1008,0,0,703000,1008,29.444
344,4,27,1,11/29/2011 00:00:00,2011,31.88806,-101.67531,10184,6,6,1,3,13,4,8,0,16500,1264360,0,1398631,1280860,38.444
345,4,27,1,12/08/2011 00:00:00,2011,31.97468,-101.69011,10201,5,6,1,3,13,4,8,706782,16500,667622,0,1432848,1390904,64.552
349,4,6,1,09/27/2011 00:00:00,2011,31.86062,-101.7288,10880,4,4,1,5,21,1,1,735000,0,0,0,623671,735000,185.44
350,4,5,1,09/27/2011 00:00:00,2011,31.93998,-101.74156,11400,4,5,8,5,27,11,11,0,0,656040,0,685031,656040,44.108
351,4,5,1,10/24/2011 00:00:00,2011,31.97478,-101.73801,11050,1,1,4,5,24,12,12,0,0,889938,0,1061120,889938,19.624
352,4,5,1,11/30/2011 00:00:00,2011,31.97805,-101.7447,11500,1,1,NA,NA,NA,12,12,0,0,849450,0,898544,849450,15.236
353,4,5,1,08/27/2011 00:00:00,2011,31.95466,-101.74615,11461,3,4,4,5,24,9,9,0,0,682782,0,767118,682782,20.088
354,4,5,1,05/11/2012 00:00:00,2012,31.92229,-101.70388,10880,1,1,8,5,27,9,18,0,12000,877944,0,853791,889944,39.168
355,4,5,1,05/12/2012 00:00:00,2012,31.93254,-101.7128,11320,4,5,8,5,27,10,20,0,13000,936662,0,991305,949662,43.46283285
356,4,27,1,11/22/2011 00:00:00,2011,31.89498,-101.72244,10451,2,4,1,3,13,4,8,0,15000,1383056,0,1390858,1398056,49.112
357,4,27,1,11/29/2011 00:00:00,2011,31.8478222,-101.6853695,10344,2,4,6,1,4,4,8,0,16500,1350577,0,1424293,1367077,44.632
358,4,4,1,01/25/2012 00:00:00,2012,31.96321,-101.69098,10310,1,1,1,5,21,1,2,0,11000,0,1108758,740000,1119758,20.592
359,4,4,1,11/08/2011 00:00:00,2011,31.85151,-101.58852,10327,5,6,1,5,21,1,1,0,0,88200,0,74000,88200,11.548
360,6,4,1,11/05/2011 00:00:00,2011,31.72877,-101.43556,9980,1,1,NA,NA,NA,1,1,168000,0,0,0,NA,168000,57.912
362,4,2,1,10/19/2011 00:00:00,2011,31.8386,-101.54503,10935,4,5,4,5,24,8,8,339700,0,469500,0,609263,809200,26.81893188
367,4,11,1,03/25/2012 00:00:00,2012,31.82267,-101.5843,10567,5,6,NA,NA,NA,1,1,936726,0,0,0,935200,936726,24.56
368,4,11,1,08/01/2012 00:00:00,2012,31.80385,-101.58227,10669,4,6,4,2,9,1,1,1074780,0,0,0,944021,1074780,218.792
369,6,4,1,12/01/2011 00:00:00,2011,31.67558,-101.51621,10272,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,110000,NA,87.312
370,4,4,1,03/12/2012 00:00:00,2012,31.84969,-101.57873,10430,5,6,NA,NA,NA,1,2,0,14000,0,1149414,960000,1163414,20.472
371,6,18,1,01/02/2012 00:00:00,2012,31.67199,-101.46035,8738,5,6,7,2,11,1,1,NA,NA,NA,NA,NA,NA,61.836
372,4,27,1,07/02/2012 00:00:00,2012,31.91239,-101.68314,10562,6,6,1,3,13,3,6,0,12000,1207954,0,1348977,1219954,79.94
375,4,26,1,01/31/2012 00:00:00,2012,31.96911,-101.67954,10251,4,6,NA,NA,NA,1,2,639334,17094,0,0,2771860,656428,30.164
378,4,27,1,05/08/2012 00:00:00,2012,31.9694,-101.69667,10229,1,1,NA,NA,NA,4,7,0,12000,1494732,0,1344000,1506732,32.396
379,4,27,1,02/16/2012 00:00:00,2012,31.97211,-101.68047,10076,4,6,NA,NA,NA,4,8,0,15000,1345277,0,1249577,1360277,21.284
381,6,18,1,01/02/2012 00:00:00,2012,31.66467,-101.43187,8637,4,6,7,3,18,1,1,NA,NA,NA,NA,NA,NA,61.80248271
386,6,14,1,01/27/2012 00:00:00,2012,31.7182,-101.48035,10057,1,1,NA,NA,NA,7,14,0,32000,442000,118000,889000,592000,32.164
387,6,14,1,12/09/2011 00:00:00,2011,31.69927,-101.44853,10064,5,6,6,3,17,7,14,101000,29000,397000,0,446000,527000,15.6
389,6,14,1,04/08/2012 00:00:00,2012,31.71186,-101.50558,10182,1,1,NA,NA,NA,7,14,0,29000,523000,0,826000,552000,19.74
392,6,14,1,02/12/2012 00:00:00,2012,31.68765,-101.41755,10015,1,1,NA,NA,NA,7,14,136000,32000,434000,0,910000,602000,38.58
393,4,27,1,12/30/2011 00:00:00,2011,31.83816,-101.59794,10152,4,6,NA,NA,NA,4,8,0,16500,1502871,0,1451372,1519371,113.672
394,4,4,1,12/15/2011 00:00:00,2011,31.79269,-101.56571,10039,1,1,NA,NA,NA,1,2,0,2016,0,0,79000,2016,80.704
395,6,14,1,05/18/2012 00:00:00,2012,31.71403,-101.49735,10068,1,1,NA,NA,NA,7,14,0,29000,535000,0,839000,564000,23.02
396,6,14,1,03/21/2012 00:00:00,2012,31.68625,-101.5025,10173,4,6,NA,NA,NA,7,14,0,30000,525500,0,843000,555500,84.304
398,6,14,1,12/07/2011 00:00:00,2011,31.70137,-101.45425,10024,1,1,NA,NA,NA,7,15,111000,30500,422000,0,849500,563500,36.36439764
399,4,27,1,03/13/2012 00:00:00,2012,31.92037,-101.70037,10162,1,1,NA,NA,NA,4,8,0,13500,1127707,0,1450084,1141207,56.136
401,4,2,1,03/06/2012 00:00:00,2012,31.82001,-101.54341,10900,1,1,NA,NA,NA,7,8,0,1000,448500,245500,520188,695000,34.8
402,6,18,1,01/03/2012 00:00:00,2012,31.65633,-101.51698,8831,6,4,7,2,11,1,1,NA,NA,NA,NA,NA,NA,78.092
403,4,2,1,01/23/2012 00:00:00,2012,31.81814,-101.53517,10790,1,1,NA,NA,NA,7,7,0,0,564000,122750,508694,686750,20.904
404,4,27,1,05/08/2012 00:00:00,2012,31.97544,-101.73516,10326,1,1,NA,NA,NA,4,8,0,10500,1265970,0,1236550,1276470,53.216
406,4,27,1,05/11/2012 00:00:00,2012,31.90837,-101.69998,10222,1,1,NA,NA,NA,4,8,0,13500,1352975,0,1454339,1366475,50.388
407,4,2,1,12/25/2011 00:00:00,2011,31.8308,-101.54607,10885,1,1,NA,NA,NA,7,7,245500,0,448500,0,520438,694000,15.464
408,4,27,1,05/07/2012 00:00:00,2012,31.9998,-101.65399,10178,5,2,NA,NA,NA,3,6,0,12000,1224605,0,1375887,1236605,94.26
410,6,14,1,03/04/2012 00:00:00,2012,31.72497,-101.46528,10120,1,1,NA,NA,NA,7,14,0,30000,532500,0,827000,562500,37.772
413,4,27,1,04/26/2012 00:00:00,2012,31.88452,-101.73701,10457,1,1,NA,NA,NA,4,7,0,13500,1420042,0,1426469,1433542,91.968
414,6,18,1,03/10/2012 00:00:00,2012,31.66163,-101.4309,9895,4,6,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,46.25013093
415,6,4,1,03/13/2012 00:00:00,2012,31.73041,-101.44487,9900,1,1,NA,NA,NA,1,2,0,13000,0,1383522,110000,1396522,29.63266871
418,4,2,1,03/24/2012 00:00:00,2012,31.81294,-101.54123,10980,1,1,NA,NA,NA,7,8,0,1008,448500,245500,520437,695008,10.788
419,4,27,1,08/09/2012 00:00:00,2012,31.98156,-101.72766,10743,5,6,3,2,8,5,9,0,10500,1225101,0,1238986,1235601,17.556
421,6,4,1,04/14/2012 00:00:00,2012,31.67782,-101.50887,10240,1,1,NA,NA,NA,1,2,0,12000,1633170,0,112000,1645170,44.73512294
422,4,11,1,04/26/2012 00:00:00,2012,31.81143,-101.56201,10623,1,1,NA,NA,NA,1,1,732312,0,0,0,627400,732312,18.684
423,4,4,1,02/29/2012 00:00:00,2012,31.80143,-101.56103,10236,1,1,NA,NA,NA,1,2,0,13500,0,1331442,175000,1344942,82.908
425,6,14,1,07/16/2012 00:00:00,2012,31.67874,-101.44229,10091,4,6,1,3,13,7,14,0,30000,623000,0,940800,653000,58.692
426,6,14,1,03/22/2012 00:00:00,2012,31.67599,-101.41896,9920,1,1,NA,NA,NA,7,14,0,30000,568000,0,879800,598000,10.816
428,6,14,1,05/17/2012 00:00:00,2012,31.72459,-101.48299,10034,1,1,NA,NA,NA,7,14,0,30000,531500,0,838500,561500,24.288
429,6,14,1,07/29/2012 00:00:00,2012,31.6878,-101.44929,10122,4,6,1,3,13,7,14,0,30000,422000,115000,845000,567000,9.5
430,4,11,1,05/02/2012 00:00:00,2012,31.81841,-101.56479,10615,2,6,NA,NA,NA,1,1,907368,0,0,0,809068,907368,27.64
431,6,14,1,04/15/2012 00:00:00,2012,31.67853,-101.42438,10035,1,1,NA,NA,NA,7,14,0,30000,548000,0,845000,578000,19.944
432,4,5,1,04/14/2012 00:00:00,2012,31.94439,-101.73731,11420,5,3,2,5,22,9,19,0,17000,897684,0,754603,914684,20.776
434,6,4,1,05/22/2012 00:00:00,2012,31.74152,-101.43141,9828,1,1,NA,NA,NA,1,2,0,14000,0,1963668,130000,1977668,31.532
436,4,5,1,07/08/2012 00:00:00,2012,31.95066,-101.7749,11245,1,1,4,5,24,9,18,0,14000,1082176,0,948376,1096176,65.64977319
437,6,18,1,06/18/2012 00:00:00,2012,31.67496,-101.45422,9965,5,6,6,5,25,1,1,NA,NA,NA,NA,NA,NA,26.6
438,4,5,1,07/29/2012 00:00:00,2012,31.94586,-101.72011,10956,1,1,4,5,24,10,20,0,16000,1075074,0,1222148,1091074,45.732
439,4,5,1,05/30/2012 00:00:00,2012,31.92375,-101.73075,11015,1,1,8,5,27,10,20,0,15000,856380,0,1089724,871380,67.44403123
440,4,4,1,06/05/2012 00:00:00,2012,31.85376,-101.58113,10261,5,2,1,2,6,1,2,0,14000,0,1178478,940000,1192478,19.408
442,4,11,1,08/27/2012 00:00:00,2012,31.81542,-101.57769,10531,5,6,3,2,8,1,1,861630,0,0,0,892700,861630,21.264
445,4,11,1,08/29/2012 00:00:00,2012,31.98833,-101.67703,10540,1,1,3,2,8,1,1,1127196,0,0,0,1124480,1127196,51.748
447,6,18,1,06/30/2012 00:00:00,2012,31.65509,-101.43738,9906,4,2,6,5,25,1,1,NA,NA,NA,NA,NA,NA,25.276
448,6,4,1,06/30/2012 00:00:00,2012,31.72554,-101.43571,9915,5,6,1,2,6,1,1,NA,NA,NA,NA,NA,NA,3.256
450,4,5,1,07/02/2012 00:00:00,2012,31.93689,-101.70848,10815,1,1,8,5,27,8,16,0,17000,833532,0,970699,850532,28.48
452,4,2,1,06/04/2012 00:00:00,2012,31.8485,-101.567,10922,5,6,4,5,24,8,9,0,1000,722516,0,514927,723516,24.28251337
453,4,2,1,06/04/2012 00:00:00,2012,31.85048,-101.56154,10928,1,1,4,5,24,8,8,0,0,448500,357000,621813,805500,39.964
454,4,2,1,05/13/2012 00:00:00,2012,31.82608,-101.54967,10887,4,4,4,5,24,8,8,0,0,448500,360000,635152,808500,231.404
455,6,18,1,09/02/2012 00:00:00,2012,31.66281,-101.45887,9922,2,2,6,5,25,1,1,NA,NA,NA,NA,NA,NA,39.552
457,4,19,1,08/12/2012 00:00:00,2012,31.79513,-101.55325,11041,1,1,8,5,27,1,1,NA,NA,NA,NA,NA,NA,45.796
458,6,4,1,07/06/2012 00:00:00,2012,31.66753,-101.49968,10256,5,6,1,2,6,1,1,NA,NA,NA,NA,NA,NA,25.952
461,4,34,1,08/13/2012 00:00:00,2012,31.92888,-101.7731,10655,2,4,6,2,10,1,1,295008,0,0,0,1818880,295008,107.336
462,4,25,1,07/30/2012 00:00:00,2012,31.74934,-101.59212,10634,1,1,NA,NA,NA,1,1,0,0,2213862,0,1429120,2213862,333.52
464,1,13,2,04/09/2003 00:00:00,2003,31.76507,-102.01066,11000,4,2,7,1,5,1,1,421008,0,0,0,401920,421008,68.90641599
465,1,12,2,03/08/2003 00:00:00,2003,31.77244,-102.04362,10125,4,5,7,3,18,1,2,299000,4000,0,0,116500,303000,50.888
469,1,13,2,05/09/2003 00:00:00,2003,31.7346,-102.0277,10500,2,5,7,3,18,4,7,0,7000,265650,0,247891,272650,38.20476317
470,1,13,2,06/28/2003 00:00:00,2003,31.7466,-101.9916,10500,5,5,7,2,11,4,8,0,10000,283156,0,172588,293156,37.41851414
471,2,13,2,02/10/2003 00:00:00,2003,31.71,-102.0196,10500,5,4,7,3,18,4,8,279818,4000,0,0,210542,283818,34.95435561
472,1,13,2,06/06/2003 00:00:00,2003,31.7036,-102.1107,10515,2,4,6,3,17,5,9,0,10000,346635,0,301870,356635,26.8747488
473,2,13,2,06/06/2003 00:00:00,2003,31.6883,-102.0792,10500,5,5,7,3,18,5,9,321655,10000,0,0,270589,331655,42.6041591
474,2,13,2,09/08/2003 00:00:00,2003,31.68367,-102.08208,10520,5,5,7,3,18,5,10,322255,11000,0,0,259800,333255,48.24447828
476,1,13,2,07/04/2003 00:00:00,2003,31.801,-102.0172,10515,5,5,7,2,11,3,6,0,7000,218837,0,155899,225837,21.75125213
478,1,13,2,11/11/2003 00:00:00,2003,31.8181,-101.9911,10515,5,5,7,2,11,4,8,0,10000,284361,0,171000,294361,38.64026668
480,2,13,2,04/05/2003 00:00:00,2003,31.7089,-101.9754,10500,5,2,7,3,18,4,8,0,5000,346629,0,312260,351629,65.232
481,3,27,2,02/10/2003 00:00:00,2003,31.72589,-101.85365,9000,5,4,7,3,18,3,7,0,4000,188330,0,313940,192330,23.53290545
483,3,27,2,01/14/2003 00:00:00,2003,31.75353,-101.83149,8907,5,4,7,1,5,4,7,0,4500,193506,0,472470,198006,40.9539479
484,3,27,2,01/08/2003 00:00:00,2003,31.75071,-101.84015,8970,5,3,7,3,18,4,8,0,3200,191981,0,472170,195181,28.54388452
486,3,27,2,01/28/2003 00:00:00,2003,31.71408,-101.80575,8840,2,4,7,3,18,3,8,0,5000,210336,0,471920,215336,44.628
487,5,27,2,01/28/2003 00:00:00,2003,31.68201,-101.78707,8800,5,3,7,3,18,3,7,0,2500,195384,2500,312520,200384,72.61706848
488,3,27,2,01/28/2003 00:00:00,2003,31.68504,-101.81851,8840,5,4,7,3,18,3,8,0,5000,208110,0,471640,213110,34.404
490,3,27,2,02/10/2003 00:00:00,2003,31.71044,-101.83959,8940,6,4,7,3,18,3,7,0,4000,218736,0,473510,222736,42.62807791
491,1,13,2,01/06/2003 00:00:00,2003,31.7568,-102.1723,10900,2,5,6,3,17,1,1,313992,0,0,0,3112480,313992,32.696
492,1,13,2,01/16/2003 00:00:00,2003,31.74844,-102.01795,10300,5,4,7,3,18,1,1,284844,0,0,0,447660,284844,59.86412198
493,1,13,2,05/12/2003 00:00:00,2003,31.75031,-102.00977,10300,4,5,7,3,18,1,1,340998,0,0,0,341850,340998,35.397
495,1,13,2,06/05/2003 00:00:00,2003,31.75426,-102.00885,10265,4,4,7,2,11,1,1,197232,0,0,0,257320,197232,35.86682289
497,1,13,2,01/07/2003 00:00:00,2003,31.80806,-102.06962,10950,5,5,1,3,13,1,1,297696,0,0,0,371330,297696,41.692
499,2,13,2,01/04/2003 00:00:00,2003,31.7189,-102.0136,10500,2,4,7,5,26,3,5,256614,2000,0,0,96126,258614,53.48724843
500,1,13,2,01/11/2003 00:00:00,2003,31.80528,-102.09972,10370,5,2,7,2,11,1,2,0,5000,126000,0,214000,131000,59.14113065
501,1,15,2,01/18/2003 00:00:00,2003,31.8037,-102.0052,10500,4,4,7,2,11,4,4,342682,0,0,0,194524,342682,29.684
502,3,13,2,04/11/2003 00:00:00,2003,31.85098,-101.94733,10800,4,4,7,3,18,1,1,3044034,0,0,0,525460,3044034,13.256
503,3,13,2,04/09/2003 00:00:00,2003,31.86433,-101.9524,10800,4,7,7,3,18,1,1,304080,0,0,0,403560,304080,32.36
504,1,27,2,01/12/2003 00:00:00,2003,31.78,-101.9609,10500,4,5,7,2,11,4,4,341483,0,0,0,199940,341483,42.39503173
505,1,24,2,03/04/2003 00:00:00,2003,31.78472,-102.04792,10525,5,4,7,3,18,1,2,278000,5000,0,0,390000,283000,45.712
507,3,27,2,04/21/2003 00:00:00,2003,31.7633,-101.85252,9018,2,4,7,1,5,3,6,0,2000,203114,0,2048353.973,205114,35.08171606
509,1,24,2,03/09/2003 00:00:00,2003,31.78587,-102.03544,10500,4,5,7,3,18,1,2,298000,5000,0,0,366000,303000,54.188
510,2,13,2,04/05/2003 00:00:00,2003,31.6616,-102.0168,10500,4,5,7,3,18,5,10,0,11000,319964,0,274296,330964,45.17484084
512,2,13,2,03/17/2003 00:00:00,2003,31.69204,-101.99936,10500,4,2,7,3,18,4,7,0,4000,348536,0,293688,352536,75.676
513,3,27,2,05/22/2003 00:00:00,2003,31.78129,-101.93888,10500,4,5,7,3,18,6,14,0,8000,392910,0,535133,400910,48.24429574
514,3,27,2,06/09/2003 00:00:00,2003,31.74117,-101.86813,9080,2,4,7,3,18,3,7,0,4000,193620,0,472700,197620,19.40387603
516,3,27,2,06/10/2003 00:00:00,2003,31.74105,-101.83669,8900,5,4,7,3,18,3,8,0,5000,176026,0,473100,181026,48.98034099
518,3,27,2,08/19/2003 00:00:00,2003,31.72485,-101.84168,8900,2,4,7,1,5,3,6,0,5500,205128,0,472170,210628,42.128
521,1,12,2,04/07/2003 00:00:00,2003,31.76902,-102.07469,10115,5,5,7,3,18,2,4,439000,35550,0,0,243000,474550,38.332
525,1,13,2,09/29/2003 00:00:00,2003,31.82537,-102.04341,11500,5,5,7,2,11,1,1,371028,0,0,0,444980,371028,62.932
526,3,27,2,06/23/2003 00:00:00,2003,31.92875,-101.84348,9400,3,3,7,1,5,4,9,73470,4000,201180,0,488719,278650,52.728
527,2,13,2,05/14/2003 00:00:00,2003,31.70266,-102.03501,10700,5,2,7,3,18,1,1,317940,0,0,0,386540,317940,14.66478303
529,3,27,2,05/05/2003 00:00:00,2003,31.95258,-101.83381,9415,5,4,7,3,18,4,9,0,5500,268417,0,489980,273917,58.376
530,1,24,2,07/31/2003 00:00:00,2003,31.79229,-102.02351,10900,4,2,7,1,5,1,2,0,6500,149000,0,39200,155500,37.467
531,2,13,2,05/01/2003 00:00:00,2003,31.7195,-101.9959,10515,5,5,7,2,11,4,8,281233,10000,0,0,166834,291233,37.02778895
534,1,13,2,08/15/2003 00:00:00,2003,31.7735,-102.15182,11000,4,4,7,1,5,1,1,358260,0,0,0,308600,358260,74.076
536,3,27,2,08/14/2003 00:00:00,2003,31.80119,-101.94986,10500,5,5,7,2,11,5,11,0,12500,357288,0,462698,369788,26.49440013
537,3,27,2,09/15/2003 00:00:00,2003,31.802,-101.96354,10505,4,4,7,2,11,5,10,0,12500,367542,0,390120,380042,15.96090849
538,3,27,2,08/03/2003 00:00:00,2003,31.80377,-101.95493,10500,4,2,7,3,18,4,8,0,5500,285726,0,507220,291226,25.85262153
540,1,13,2,07/30/2003 00:00:00,2003,31.78964,-102.17907,11000,5,5,7,3,18,1,1,367584,0,0,0,392150,367584,55.27195048
541,1,13,2,11/08/2003 00:00:00,2003,31.80695,-102.04137,11000,4,4,7,2,11,1,1,0,0,320628,0,284200,320628,51.36853882
543,1,13,2,09/16/2003 00:00:00,2003,31.80954,-102.04656,10950,4,4,7,1,5,1,1,361830,0,0,0,379760,361830,49.61751604
545,3,27,2,10/10/2003 00:00:00,2003,31.75528,-101.93938,10500,4,2,7,2,11,4,8,0,9500,291178,0,219633,300678,18.94660235
550,3,13,2,11/02/2003 00:00:00,2003,31.87185,-101.95495,10800,4,7,7,2,11,1,1,270816,0,0,0,413830,270816,63.68472659
551,3,13,2,10/25/2003 00:00:00,2003,31.85797,-101.95072,10750,5,3,7,2,11,1,1,219786,0,0,0,241000,219786,56.57014461
552,4,27,2,07/20/2003 00:00:00,2003,31.93618,-101.80517,9265,4,3,7,1,5,4,8,0,5500,269819,0,490430,275319,28.908
553,1,24,2,09/30/2003 00:00:00,2003,31.80578,-101.99703,11300,4,3,7,3,18,1,2,0,25000,177000,0,461000,202000,36.564
554,3,27,2,10/16/2003 00:00:00,2003,31.75038,-101.94247,10500,5,2,7,2,11,5,10,0,12500,349356,0,388890,361856,29.12342212
555,3,27,2,10/21/2003 00:00:00,2003,31.74611,-101.94532,10500,5,5,7,2,11,3,6,0,6500,215019,0,350557,221519,24.11090636
556,3,27,2,10/27/2003 00:00:00,2003,31.74802,-101.93701,10590,5,4,7,2,11,4,8,0,9500,294071,0,370431,303571,15.893
558,2,13,2,06/05/2003 00:00:00,2003,31.7186,-101.9822,10480,4,2,7,3,18,5,10,290069,11000,0,0,250780,301069,61.44099752
560,2,13,2,06/12/2003 00:00:00,2003,31.72532,-101.96883,10495,4,5,7,3,18,4,8,236734,8000,0,0,255165,244734,34.02
561,2,13,2,08/22/2003 00:00:00,2003,31.73403,-101.96426,10510,5,2,7,3,18,4,10,285928,10000,0,0,304342,295928,41.71257753
562,3,27,2,09/20/2003 00:00:00,2003,31.82287,-101.96955,10590,4,5,7,2,11,4,8,0,10000,277922,0,370520,287922,19.84023768
563,3,27,2,09/23/2003 00:00:00,2003,31.81317,-101.96294,10500,4,2,7,2,11,4,8,0,10000,297146,0,371530,307146,32.21359276
564,3,27,2,10/07/2003 00:00:00,2003,31.7533,-101.94766,10500,4,5,7,2,11,3,6,0,6500,222189,0,352910,228689,19.83325601
566,1,13,2,07/24/2003 00:00:00,2003,31.7199,-102.0585,10510,4,4,7,3,18,5,9,0,10000,324328,0,277400,334328,40.888
567,1,13,2,09/29/2003 00:00:00,2003,31.82846,-102.03078,10900,4,4,7,2,11,1,2,334026,4000,0,0,277480,338026,69.06138557
568,1,13,2,06/30/2003 00:00:00,2003,31.7462,-102.027,10542,5,2,7,3,18,5,9,313611,10000,0,0,260479,323611,53.92
569,2,13,2,08/06/2003 00:00:00,2003,31.6681,-102.0372,10502,2,5,7,3,18,5,10,0,11000,315264,0,261469,326264,46.21327329
571,3,27,2,11/10/2003 00:00:00,2003,31.7787,-101.93778,10500,4,5,7,2,11,5,10,0,12500,388974,0,387340,401474,49.79286603
574,1,13,2,10/02/2003 00:00:00,2003,31.8018,-102.0306,10500,5,4,7,2,11,4,8,0,10000,279934,0,171340,289934,37.596
575,1,13,2,09/23/2003 00:00:00,2003,31.8106,-102.025,10500,5,5,7,2,11,3,5,213950,6000,0,0,153760,219950,51.75635454
579,1,13,2,08/05/2003 00:00:00,2003,31.794,-102.0149,10515,5,5,7,2,11,4,7,0,9000,283313,0,170985,292313,20.972
580,1,13,2,10/06/2003 00:00:00,2003,31.7721,-101.9955,10535,5,2,7,2,11,4,8,276740,10000,0,0,168000,286740,29.064
581,1,13,2,10/12/2003 00:00:00,2003,31.76532,-101.99273,10520,4,5,7,2,11,4,8,280388,10000,0,0,165500,290388,87.43651256
586,5,27,2,09/17/2003 00:00:00,2003,31.69468,-101.79111,8750,5,4,7,2,11,2,5,0,3500,138905,0,335480,142405,25.848
587,3,27,2,09/17/2003 00:00:00,2003,31.7097,-101.79151,8750,4,3,7,2,11,2,4,0,3500,126706,0,335540,130206,27.84973229
592,1,12,2,08/24/2003 00:00:00,2003,31.76463,-102.07768,10120,5,5,7,3,18,2,2,0,0,360925,0,84000,360925,54.508
593,3,27,2,10/14/2003 00:00:00,2003,31.8153,-101.78963,8598,6,4,7,3,18,3,6,0,5000,194720,0,469510,199720,28.99923783
594,1,13,2,09/29/2003 00:00:00,2003,31.8296,-101.9903,10520,2,5,7,2,11,4,8,278672,10000,0,0,168000,288672,29.28650586
