WellID,Subarea,Operator Numeric,County Numeric,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,DeepestZoneNumeric,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
1836,F,27,3,38834,2006,31.59098,-101.617,8215,80,40,5,3,4,471560,195243,28.104
1837,E,27,3,38972,2006,31.59746,-101.6545,8344,80,40,5,3,6,471200,198881,29.364
1840,E,2,3,38827,2006,31.44219,-101.68986,8418,80,80,7,2,2,113250,366450,25.124
1842,F,2,3,38827,2006,31.58415,-101.51374,8500,80,40,7,2,2,151023,492870,30.248
1843,F,27,3,39144,2007,31.6252,-101.58825,8176,80,40,7,3,6,471620,185877,22.34
1844,F,27,3,39015,2006,31.62709,-101.58001,8172,80,40,5,3,6,477320,200888,34.664
1847,F,27,3,38852,2006,31.58619,-101.62009,8294,80,40,7,3,4,473380,196388,29.632
1848,E,27,3,39108,2007,31.57805,-101.63961,8307,160,40,7,3,6,486860,184506,23.532
1849,E,27,3,38966,2006,31.55974,-101.72159,8517,160,40,5,4,8,607000,253094,56.76203076
1850,E,27,3,38938,2006,31.60448,-101.65667,8355,160,40,5,3,6,470360,203060,42.556
1851,E,27,3,39063,2006,31.5865,-101.63343,8260,40,40,7,3,6,473540,191211,22.828
1852,F,27,3,38907,2006,31.46265,-101.55054,8160,160,40,7,3,4,257733,231649,43.676
1853,F,2,3,38828,2006,31.57637,-101.49816,8500,80,80,7,2,2,151023,492870,26.39411735
1854,F,27,3,38895,2006,31.46883,-101.55689,8116,Over 160,40,7,4,5,465061,272814,10.38
1855,F,2,3,38867,2006,31.60813,-101.57414,8267,40,40,5,2,2,123000,375250,23.70705727
1856,F,2,3,38854,2006,31.61703,-101.56814,8061,160,40,7,2,2,100450,383200,27.472
1858,F,2,3,38867,2006,31.58157,-101.50855,8512,40,80,7,2,2,172250,507500,33.50169037
1861,F,2,3,38894,2006,31.6287,-101.54973,8072,40,80,7,2,2,124500,387700,26.04
1862,E,2,3,38933,2006,31.52635,-101.65416,8345,40,20,7,2,2,123000,365750,28.096
1863,E,2,3,38881,2006,31.41884,-101.70958,9112,160,40,7,2,2,200600,576422,20.248
1864,F,2,3,38877,2006,31.62333,-101.55685,8101,40,40,7,2,2,123000,380190,20.3
1865,E,2,3,38901,2006,31.52355,-101.71506,8505,80,40,7,2,2,123000,353400,38.0292309
1866,E,2,3,38897,2006,31.52285,-101.70162,8508,80,40,7,2,2,123000,385032,27.336
1867,E,27,3,39068,2006,31.55037,-101.76306,8670,40,40,7,3,6,416800,180090,38.7437565
1868,F,2,3,38958,2006,31.63872,-101.56208,8215,80,40,5,2,2,123000,365500,30.284
1871,E,2,3,38909,2006,31.54559,-101.66468,8334,40,40,7,2,2,123000,353400,25.05108889
1872,E,2,3,38933,2006,31.53936,-101.66273,8342,80,40,7,2,2,123000,365806,32.076
1873,E,2,3,38908,2006,31.54175,-101.66787,8351,80,40,7,2,2,125830,368508,46.372
1874,F,2,3,38995,2006,31.63558,-101.54302,8149,40,40,7,2,2,123000,365750,18.50933409
1876,F,2,3,38971,2006,31.61922,-101.56047,8211,40,40,7,2,2,123000,365482,36.77679768
1877,E,2,3,38923,2006,31.48518,-101.66149,8313,40,80,7,2,2,123000,365750,40.748
1878,F,2,3,38986,2006,31.60947,-101.55163,8218,80,40,7,2,2,123000,365500,16.772
1879,E,2,3,39181,2007,31.41706,-101.71748,8516,160,20,7,2,2,169430,479976,18.87945795
1881,E,2,3,38946,2006,31.40078,-101.67292,8215,40,80,7,2,2,123000,365484,23.508
1886,E,27,3,39003,2006,31.5513,-101.75897,8660,40,40,5,3,6,468840,195952,71.34268838
1887,F,2,3,38986,2006,31.61366,-101.54944,8181,80,20,5,2,2,123000,365500,18.784
1890,E,2,3,38952,2006,31.53222,-101.63673,8334,20,20,7,2,2,676500,365750,16.568
1891,E,2,3,38985,2006,31.5507,-101.6618,8365,80,40,7,2,2,123000,353400,38.252
1893,E,2,3,38978,2006,31.53354,-101.68756,8351,40,40,7,2,2,123000,365750,49.928
1894,E,2,3,39042,2006,31.40133,-101.70376,8358,40,40,7,2,2,173822,483756,32.832
1895,E,20,3,39150,2007,31.48091,-101.71941,9300,80,40,7,1,1,601000,676032,33.176
1897,E,2,3,39026,2006,31.54104,-101.65438,8359,40,40,7,2,2,123000,353400,27.748
1899,F,2,3,39007,2006,31.62241,-101.56096,8182,40,40,7,2,2,123000,365500,18.384
1900,F,2,3,39059,2006,31.65067,-101.56088,8131,40,40,7,2,2,123000,368046,21.264
1902,E,2,3,39294,2007,31.46071,-101.70873,8524,80,20,7,2,2,344375,457002,19.43242355
1903,E,2,3,39262,2007,31.47216,-101.70784,8476,80,20,7,2,2,325300,269073,26.652
1905,E,20,3,39140,2007,31.48534,-101.71641,9340,80,40,7,1,1,600000,676032,39.96924966
1906,E,20,3,39139,2007,31.48161,-101.7329,9320,160,40,7,1,1,610350,676032,54.768
1908,F,27,3,39083,2007,31.59881,-101.61528,8223,40,20,5,3,6,470499,198577,38.736
1910,F,27,3,39089,2007,31.55135,-101.60871,8213,80,40,7,3,6,473820,237986,53.592
1912,E,2,3,39040,2006,31.53378,-101.69076,8352,40,40,7,2,2,123000,353400,17.37549798
1913,E,2,3,39217,2007,31.4033,-101.6784,8350,80,80,7,2,2,123000,363594,20.484
1914,E,2,3,39027,2006,31.40963,-101.6672,8112,40,80,7,2,2,123000,365484,27.86321554
1915,E,2,3,39045,2006,31.39727,-101.67185,8534,40,80,7,2,2,170516,480144,21.62124164
1916,E,2,3,39111,2007,31.48978,-101.65759,8237,40,20,7,2,2,123000,365484,21.50685053
1918,E,2,3,39097,2007,31.4844,-101.64598,8153,20,20,7,2,2,123000,365484,18.768
1919,F,2,3,39099,2007,31.63719,-101.55234,8111,40,80,7,2,2,123000,365484,39.956
1920,E,2,3,39174,2007,31.45891,-101.62271,8049,20,20,7,2,2,123000,364938,11.248
1921,E,2,3,39197,2007,31.46904,-101.61579,8062,20,20,7,2,2,123000,363594,10.67964234
1922,F,2,3,39119,2007,31.63936,-101.54416,8171,40,80,7,2,2,123000,364490,41.63943828
1925,E,2,3,39239,2007,31.40627,-101.66589,8147,40,40,7,2,2,123000,370104,18.7
1927,F,2,3,39224,2007,31.59645,-101.52648,8519,40,80,7,2,2,191500,480102,52.24596847
1928,F,13,3,39261,2007,31.64282,-101.45287,8012,Over 160,80,7,1,1,750420,533778,11.324
1930,F,2,3,39239,2007,31.59996,-101.52757,8531,40,40,7,2,2,171384,478002,29.488
1932,E,2,3,39169,2007,31.46422,-101.63298,8073,80,20,7,2,2,123000,365484,24.036
1933,E,2,3,39152,2007,31.46229,-101.64137,8084,20,20,7,2,2,123000,364938,21.004
1936,F,2,3,39282,2007,31.61928,-101.52545,8526,40,40,7,2,2,319375,383100,34.8
1937,F,2,3,39268,2007,31.64513,-101.56794,8122,80,40,7,2,2,397500,147484,27.024
1939,E,2,3,39198,2007,31.39708,-101.68929,8532,80,20,7,2,2,169100,481530,20.396
1942,E,2,3,39309,2007,31.47588,-101.69134,8412,80,20,7,2,2,474289,268624,33.73002076
1943,E,2,3,39234,2007,31.49013,-101.66671,8183,,,7,2,2,123000,361410,18.328
1945,E,2,3,39195,2007,31.43126,-101.64122,8066,40,40,7,2,2,123000,364938,31.684
1950,E,2,3,39256,2007,31.51685,-101.67771,8245,40,20,7,2,2,123000,385032,36.084
1951,E,2,3,39307,2007,31.53381,-101.66976,8296,40,40,7,2,2,123000,385032,49.16
1953,E,2,3,39307,2007,31.52841,-101.67709,8298,40,20,7,2,2,160527,240240,38.724
1954,E,2,3,39487,2008,31.5115,-101.6848,8351,20,40,7,2,2,293100,242240,32.548
1955,E,2,3,39482,2008,31.50484,-101.68249,8355,40,40,7,2,2,293100,242240,30.556
1958,F,2,3,39293,2007,31.62445,-101.53523,8504,40,160,7,2,2,205522,270791,28.836
1959,F,2,3,39351,2007,31.58786,-101.49738,8508,40,80,7,3,3,477008,270791,31.10518902
1960,F,2,3,39315,2007,31.58887,-101.4929,8536,40,80,7,2,2,352554,387060,32.204
1961,E,2,3,39320,2007,31.47884,-101.63051,8112,40,80,7,2,2,293100,240240,19.898
1964,F,28,3,39427,2007,31.50394,-101.51953,8521,160,20,7,1,1,560050,380342,19.604
1966,E,27,3,39624,2008,31.44429,-101.59783,8610,80,40,7,6,12,782240,398987,22.748
1967,E,27,3,39647,2008,31.44017,-101.60093,8615,80,40,7,7,14,853450,706162,22.696
1968,E,27,3,39654,2008,31.44557,-101.58996,8600,80,40,7,6,12,713091,478754,30.744
1971,E,2,3,39344,2007,31.52748,-101.68118,8315,40,40,7,2,2,293100,242240,46.228
1972,E,2,3,39341,2007,31.53085,-101.68287,8309,40,40,7,2,2,293100,337020,37.668
1973,E,2,3,39474,2008,31.51162,-101.66719,8298,40,40,7,2,2,293100,242240,19.328
1974,E,2,3,39344,2007,31.51335,-101.67661,8350,40,40,7,2,2,293100,337020,37.62
1976,E,2,3,39496,2008,31.52648,-101.64981,8296,40,40,7,2,2,293100,242240,33.484
1980,F,2,3,39565,2008,31.62604,-101.5624,8043,40,20,7,2,2,293100,242240,10.508
1981,E,2,3,39487,2008,31.51211,-101.68209,8314,20,40,7,2,2,293100,242240,37.644
1982,E,2,3,39480,2008,31.50811,-101.68274,8364,40,40,7,2,2,244025,242240,43.67591628
1983,E,2,3,39495,2008,31.52342,-101.66206,8284,40,40,7,2,2,293100,242240,23.904
1984,F,2,3,39563,2008,31.61625,-101.55494,8077,80,20,7,2,2,325000,147484,17.1
1986,F,18,3,39524,2008,31.60375,-101.44177,8564,80,80,7,NA,5,NA,NA,30.264
1987,F,18,3,39523,2008,31.5851,-101.39944,8495,80,160,7,NA,1,NA,NA,19.908
1988,E,2,3,39666,2008,31.51016,-101.6403,8208,40,40,7,2,2,224875,210000,15.18175478
1991,E,2,3,39617,2008,31.52097,-101.70988,8415,80,40,7,2,2,258000,220911,16.276
1992,E,2,3,39618,2008,31.52543,-101.7068,8428,80,40,7,2,2,207125,220911,25.85188981
1993,E,27,3,39465,2008,31.57525,-101.71147,8595,20,20,7,3,6,469960,196371,5.784
1994,E,27,3,39522,2008,31.6148,-101.7334,8672,20,20,5,4,8,607030,245005,30.672
1995,E,27,3,39519,2008,31.60062,-101.74646,8592,40,40,5,4,8,501744,209315,44.70841868
1997,F,18,3,39565,2008,31.55993,-101.42533,8720,80,20,7,NA,9,NA,NA,44.144
1998,F,18,3,39560,2008,31.57462,-101.43359,8530,160,20,7,NA,8,NA,NA,27.468
2000,E,2,3,39665,2008,31.52245,-101.65293,8254,20,40,7,2,2,258000,220655,19.764
2002,E,2,3,39616,2008,31.5198,-101.64771,8271,40,40,7,2,2,258000,220655,21.948
2004,F,2,3,39622,2008,31.63161,-101.55869,8234,80,20,7,2,2,258000,220375,8.544
2005,E,2,3,39587,2008,31.51698,-101.67336,8264,40,20,7,2,2,265075,209000,29.356
2007,E,2,3,39638,2008,31.53082,-101.65117,8276,40,20,7,2,2,271750,220538,12.592
2008,E,2,3,39586,2008,31.5239,-101.66928,8326,40,20,7,2,2,285500,221886,25.776
2010,E,2,3,39641,2008,31.47801,-101.66555,8212,40,40,5,2,2,271750,208000,47.16539174
2011,E,2,3,39657,2008,31.47911,-101.66069,8220,40,40,7,2,2,271750,208000,25.54
2013,E,27,3,39696,2008,31.61497,-101.76866,10657,Over 160,20,7,5,12,256111,472366,13.824
2014,E,2,3,39673,2008,31.47627,-101.65664,8186,40,40,7,2,2,16750,278750,14.376
2015,F,2,3,39636,2008,31.61568,-101.5237,8534,40,80,7,3,3,381000,374000,21.292
2016,F,2,3,39820,2009,31.62538,-101.53113,8500,40,80,7,2,2,64750,502250,20.56059578
2018,F,2,3,39822,2009,31.59294,-101.52539,8527,40,40,7,2,2,63350,448250,23.77308795
2020,F,27,3,39614,2008,31.58751,-101.59855,8201,40,40,5,4,8,578829,213161,27.38
2023,E,2,3,39665,2008,31.52064,-101.65128,8278,20,20,7,2,2,273280,196751,21.152
2025,E,2,3,39680,2008,31.46572,-101.6532,8156,40,40,7,2,2,16750,278750,15.656
2026,E,2,3,39682,2008,31.46833,-101.65087,8179,40,20,7,2,2,16750,278750,13.43492656
2027,E,2,3,39680,2008,31.46909,-101.65428,8177,40,20,7,2,2,16750,278750,15.93179403
2029,F,18,3,39630,2008,31.57814,-101.42506,8723,160,80,7,7,7,NA,NA,29.396
2030,F,18,3,39652,2008,31.56346,-101.41678,8710,80,40,7,7,7,NA,NA,36.12
2031,F,18,3,39676,2008,31.59629,-101.42903,8707,40,20,7,NA,5,NA,NA,20.288
2039,E,27,3,39713,2008,31.61262,-101.69658,8515,80,20,5,4,8,601360,246762,17.184
2040,E,27,3,39684,2008,31.54282,-101.7297,8554,160,40,5,4,8,587700,240826,69.09392334
2041,E,27,3,39746,2008,31.5198,-101.73153,8526,80,40,5,4,8,742220,332242,46.016
2042,E,27,3,39704,2008,31.53483,-101.73183,8564,80,40,5,4,8,584747,228308,33.728
2048,E,2,3,39819,2009,31.50461,-101.66499,8270,40,40,7,2,2,46150,388750,23.846
2051,E,2,3,39823,2009,31.47608,-101.60758,10270,80,40,6,2,2,137000,449500,36.584
2052,F,8,3,40161,2009,31.49834,-101.52659,8817,160,80,7,1,1,1621983.945,366240,55.988
2056,E,2,3,39833,2009,31.43794,-101.67541,8157,40,40,7,2,2,362375,291500,33.416
2057,F,18,3,39715,2008,31.59245,-101.40786,8695,160,20,7,NA,7,NA,NA,20.872
2059,F,18,3,40091,2009,31.59258,-101.4206,8250,80,40,7,7,7,NA,NA,26.532
2060,F,18,3,39754,2008,31.57057,-101.40396,8693,40,160,7,7,7,NA,NA,20.18
2065,F,18,3,39954,2009,31.60025,-101.45459,8197,80,40,7,7,7,NA,NA,13.256
2068,F,13,3,39880,2009,31.58313,-101.50473,8515,40,40,7,1,2,845640,636090,63.15788804
2069,E,2,3,40077,2009,31.50624,-101.67438,8282,40,80,5,2,2,472625,245500,46.25166625
2071,E,2,3,39867,2009,31.48339,-101.65834,8177,20,40,5,2,2,268625,297000,17.03817508
2072,E,2,3,39867,2009,31.45584,-101.66299,8153,40,40,7,2,2,268625,292000,40.768
2073,F,18,3,40441,2010,31.58197,-101.44207,8605,40,20,7,8,8,NA,NA,15.34
2074,F,18,3,39999,2009,31.59646,-101.44187,8225,80,20,7,6,6,NA,NA,18.776
2076,F,18,3,40039,2009,31.59971,-101.40775,8121,160,40,7,NA,1,NA,NA,20.812
2077,F,18,3,40121,2009,31.58535,-101.42071,8306,80,40,7,7,7,NA,NA,39.328
2079,F,18,3,39992,2009,31.60748,-101.4502,8275,80,40,7,NA,7,NA,NA,16.496
2081,F,18,3,40325,2010,31.57859,-101.46337,8695,80,40,7,7,7,NA,NA,49.684
2082,F,18,3,40055,2009,31.60702,-101.42904,8296,80,40,7,NA,2,NA,NA,22.484
2083,F,18,3,40066,2009,31.5892,-101.44197,8326,80,40,7,7,7,NA,NA,20.272
2084,F,27,3,40146,2009,31.56374,-101.39485,9098,80,160,7,8,16,722180,578138,37.532
2085,E,1,3,40282,2010,31.44664,-101.60315,8121,40,40,7,1,2,656313,184504,20.104
2086,E,1,3,40289,2010,31.44939,-101.60397,8111,40,20,7,1,2,501474,498415,26.276
2091,E,30,3,40249,2010,31.55983,-101.66473,8298,160,40,7,3,3,390000,298410,31.20847532
2092,F,18,3,40207,2010,31.55597,-101.39991,8392,40,80,7,NA,8,NA,NA,45.952
2093,F,27,3,40255,2010,31.56387,-101.4089,8593,80,40,7,7,14,848060,607908,23.88
2095,F,18,3,40197,2010,31.54139,-101.40017,8374,40,40,7,8,8,NA,NA,44.404
2098,F,18,3,40194,2010,31.62915,-101.42435,8564,80,80,7,1,1,NA,NA,20.196
2099,F,13,3,40374,2010,31.53287,-101.55439,8480,160,80,7,1,2,1253728.027,974232,26.412
2101,F,13,3,40291,2010,31.53994,-101.54474,8510,40,80,7,1,2,823600,655662,36.01964551
2104,E,27,3,40243,2010,31.54579,-101.74868,8589,40,40,5,4,8,531360,238014,52.88401437
2105,E,27,3,40232,2010,31.54401,-101.74443,8587,80,40,7,4,8,512957,237090,38.91903009
2108,F,18,3,40238,2010,31.56728,-101.4337,8518,40,20,7,8,8,NA,NA,30.128
2109,F,18,3,40450,2010,31.57799,-101.41232,8495,80,40,7,8,8,NA,NA,33.96
2110,E,27,3,40243,2010,31.54392,-101.75716,8598,80,40,7,4,8,533560,230832,43.20116525
2112,F,18,3,40227,2010,31.56704,-101.41248,8428,40,20,7,NA,7,NA,NA,36.128
2113,F,18,3,40247,2010,31.57081,-101.42517,8475,40,40,7,7,7,NA,NA,59.376
2114,F,18,3,40231,2010,31.56723,-101.42946,8532,40,20,7,8,8,NA,NA,27.556
2115,F,18,3,40262,2010,31.56714,-101.42099,8510,40,20,7,NA,1,NA,NA,44.716
2118,E,27,3,40352,2010,31.52989,-101.74538,10705,40,20,6,10,20,999885,1151228,41.48374654
2119,E,27,3,40307,2010,31.5253,-101.74867,10675,40,20,6,10,20,968831,990020,67.29519571
2122,E,27,3,40352,2010,31.53076,-101.74153,10710,40,20,6,10,20,932678,1112538,49.108
2124,F,18,3,40301,2010,31.58594,-101.47182,8775,80,40,7,7,7,NA,NA,27.572
2126,F,18,3,40334,2010,31.61184,-101.43088,8248,40,80,7,7,7,NA,NA,48.448
2127,F,13,3,40383,2010,31.55127,-101.52655,8480,160,40,7,1,2,846560,588630,30.31861183
2128,F,13,3,40403,2010,31.57999,-101.52292,9710,160,80,7,1,2,847480,769902,46.94832687
2129,F,18,3,40294,2010,31.59678,-101.4677,8737,80,20,7,8,8,NA,NA,23.696
2130,E,27,3,40310,2010,31.53657,-101.75736,8660,40,20,5,4,8,512012,227400,42.76791385
2131,F,13,3,40370,2010,31.57343,-101.51137,8524,80,40,7,1,2,901360,707784,42.036
2132,E,27,3,40315,2010,31.52574,-101.75539,8630,40,40,7,4,8,502400,235662,26.236
2133,F,13,3,40406,2010,31.56234,-101.50168,9915,80,40,7,1,2,1144640,1035888,66.52
2134,F,13,3,40404,2010,31.56444,-101.53416,8525,Over 160,80,7,1,2,2069536.055,738024,17.524
2137,F,18,3,40287,2010,31.60762,-101.46296,8720,80,40,7,8,8,NA,NA,23.924
2138,E,27,3,40310,2010,31.53767,-101.76797,8656,40,20,7,4,8,531060,232035,51.74410674
2140,F,18,3,40338,2010,31.62199,-101.45073,8293,80,160,7,7,7,NA,NA,20.028
2141,E,27,3,40336,2010,31.52035,-101.76218,8665,80,40,5,4,8,524033,237396,19.544
2145,E,27,3,40342,2010,31.50975,-101.75927,8700,20,40,5,4,8,531359,234798,14.336
2146,E,27,3,40337,2010,31.52215,-101.75427,8580,40,40,5,4,8,556756,241416,38.064
2147,F,13,3,40437,2010,31.52764,-101.46834,10130,40,40,1,1,2,697137,1657950,39.044
2149,F,13,3,40388,2010,31.53491,-101.46822,10115,160,40,1,1,2,1234463.945,1123794,60.988
2150,F,13,3,40422,2010,31.53137,-101.47677,10100,160,80,1,1,2,1171520,1088640,98.172
2151,F,18,3,40318,2010,31.59325,-101.47599,8780,40,40,7,8,8,NA,NA,45.84
2152,F,18,3,40337,2010,31.55632,-101.42962,8520,80,40,7,8,8,NA,NA,38.75937114
2153,F,18,3,40317,2010,31.58227,-101.46788,8737,80,40,7,7,7,NA,NA,28.812
2157,F,18,3,40462,2010,31.57511,-101.47621,8760,80,20,7,8,8,NA,NA,11.228
2158,F,18,3,40349,2010,31.57128,-101.46771,8680,40,40,7,8,8,NA,NA,43.016
2159,F,13,3,40410,2010,31.53124,-101.46404,10100,40,40,1,1,2,814540,1031347,40.828
2160,F,13,3,40472,2010,31.5275,-101.46409,10100,40,40,1,1,2,941700,1034880,38.652
2161,F,18,3,40393,2010,31.60014,-101.44606,8648,80,40,7,8,8,NA,NA,31.16
2162,F,18,3,40347,2010,31.54912,-101.43397,8549,80,40,7,8,8,NA,NA,28.78
2163,F,18,3,40369,2010,31.62608,-101.42818,8260,80,160,7,7,7,NA,NA,41.536
2166,F,18,3,40410,2010,31.54529,-101.41709,8478,40,160,7,8,8,NA,NA,29.072
2167,F,18,3,40372,2010,31.49842,-101.4603,8545,80,20,7,8,8,NA,NA,77.724
2168,F,18,3,40399,2010,31.54559,-101.44258,8585,40,20,7,8,8,NA,NA,90.868
2170,F,18,3,40421,2010,31.60394,-101.45878,8675,80,20,7,8,8,NA,NA,47.356
2171,F,18,3,40429,2010,31.59237,-101.39933,8403,40,80,7,8,8,NA,NA,14.672
2173,F,18,3,40408,2010,31.61716,-101.44153,8318,80,160,7,7,7,NA,NA,23.408
2174,F,18,3,40428,2010,31.56774,-101.4763,8710,160,20,7,8,8,NA,NA,46.31872541
2176,F,18,3,40394,2010,31.54866,-101.3958,8337,80,80,7,8,8,NA,NA,16.41133366
2177,F,13,3,40758,2011,31.64534,-101.51921,10313,80,80,1,1,2,717166,864696,55.38
2178,F,2,3,40589,2011,31.49649,-101.48185,9795,80,40,7,5,5,860188,941900,45.544
2179,F,18,3,40453,2010,31.64136,-101.43021,8275,40,160,7,7,7,NA,NA,137.964
2180,F,18,3,40424,2010,31.63583,-101.42431,8586,80,20,7,8,8,NA,NA,33.034
2181,F,18,3,40458,2010,31.6005,-101.47589,8745,160,40,7,8,8,NA,NA,44.784
2182,F,18,3,40457,2010,31.59294,-101.45039,8660,160,40,7,8,8,NA,NA,45.516
2183,F,18,3,40453,2010,31.6302,-101.43306,8600,40,160,7,8,8,NA,NA,58.608
2184,F,18,3,40504,2010,31.61129,-101.43778,8247,40,160,7,7,7,NA,NA,30.632
2189,F,18,3,40494,2010,31.53432,-101.41733,8434,40,40,7,7,7,NA,NA,53.604
2191,E,27,3,40923,2012,31.52189,-101.73661,10615,80,Sub 20,6,3,6,883655,859969,29.30455739
2192,F,18,3,40588,2011,31.61368,-101.44797,8563,80,20,7,7,7,NA,NA,26.76028006
2198,F,18,3,40538,2010,31.57067,-101.41243,8487,40,40,7,8,8,NA,NA,24.12
2199,F,18,3,40515,2010,31.57432,-101.40813,8500,40,80,7,8,8,NA,NA,31.888
2201,F,18,3,40557,2011,31.57869,-101.47193,8764,80,40,7,7,7,NA,NA,30.764
2202,F,18,3,40548,2011,31.5781,-101.42082,8530,80,40,7,8,8,NA,NA,28.208
2203,F,18,3,40523,2010,31.57501,-101.46766,8700,40,20,7,7,7,NA,NA,24.244
2204,F,18,3,40553,2011,31.54922,-101.44252,8585,40,40,7,7,7,NA,NA,30.608
2205,F,18,3,40559,2011,31.54897,-101.42127,8500,40,160,7,8,8,NA,NA,27.74933842
2207,F,18,3,40564,2011,31.53065,-101.41378,8431,80,Sub 20,7,7,7,NA,NA,54.116
2209,F,18,3,40583,2011,31.54524,-101.41286,8410,40,160,7,8,8,NA,NA,14.80278957
2211,F,18,3,40661,2011,31.62717,-101.4412,8281,80,40,7,7,7,NA,NA,24.276
2214,F,18,3,40687,2011,31.64753,-101.43226,8315,40,160,7,7,7,NA,NA,56.028
2216,F,18,3,40742,2011,31.62704,-101.43458,8314,40,40,7,7,7,NA,NA,35.9
2217,F,18,3,40790,2011,31.54109,-101.39595,8370,40,40,7,1,1,NA,NA,35.624
2218,F,18,3,40881,2011,31.61428,-101.40351,8144,40,40,7,NA,1,NA,NA,14.912
2220,F,13,3,40854,2011,31.52916,-101.52375,9958,160,80,7,1,2,682210,846972,23.452
2221,F,13,3,40846,2011,31.5342,-101.51575,10144,160,40,7,1,2,727700,836472,27.78
2222,F,13,3,40883,2011,31.53023,-101.5001,10130,160,80,1,1,2,539130,876120,58.35854761
2225,F,27,3,40948,2012,31.54188,-101.39231,8992,40,80,7,3,6,1215316,1049999,13.992
2229,E,2,3,40952,2012,31.48826,-101.62017,8025,40,40,7,4,4,465000,459668,21.94
2230,E,2,3,40955,2012,31.49176,-101.62127,8055,40,80,5,4,4,473000,547000,21.56
2234,F,18,3,40937,2012,31.62685,-101.44729,8295,80,160,7,1,1,NA,NA,40.632
2235,F,27,3,40962,2012,31.56379,-101.39971,8614,80,80,7,3,6,1260620,1036800,46.472
2237,F,13,3,40925,2012,31.53383,-101.47735,10054,Sub 20,40,1,1,2,503744,771498,7.836
2238,F,18,3,40937,2012,31.64411,-101.43121,8330,40,160,7,NA,1,NA,NA,33.152
2239,E,2,3,40971,2012,31.47793,-101.59965,10241,160,20,7,7,7,679250,760000,56.668
2240,F,18,3,41091,2012,31.53076,-101.42192,9745,40,80,7,1,1,NA,NA,84.096
2243,F,18,3,41029,2012,31.64264,-101.47006,8331,Over 160,20,7,1,1,NA,NA,32.19555527
2246,F,18,3,41077,2012,31.64056,-101.41175,8210,80,Over 160,7,1,1,NA,NA,47.04
2247,F,13,3,41061,2012,31.51177,-101.48887,9935,80,80,6,1,2,568000,970326,37.424
2248,F,13,3,41010,2012,31.53511,-101.48412,9950,80,20,6,1,2,602720,923076,33.536
2249,F,13,3,41012,2012,31.53831,-101.48093,9983,40,40,7,1,2,555880,906108,109.772
2250,F,18,3,41091,2012,31.63296,-101.43209,9870,40,160,6,1,1,NA,NA,24.508
2251,F,18,3,41151,2012,31.57472,-101.44217,9910,40,20,6,1,1,NA,NA,37.556
2253,F,27,3,41082,2012,31.51949,-101.41753,9703,80,160,6,4,8,1360378,1311378,47.032
2254,F,27,3,41109,2012,31.52041,-101.42604,9678,80,80,7,3,6,1086554,951450,34.92
2256,C,27,4,37719,2003,31.56046,-101.84707,8950,80,40,7,3,6,466630,206474,29.576
2258,C,27,4,37629,2003,31.60823,-101.80401,8805,Over 160,40,7,3,6,473330,180000,28.968
2259,C,27,4,37629,2003,31.58556,-101.78767,8750,160,40,7,3,6,471200,206474,18.522
2264,B,27,4,37859,2003,31.55915,-101.95213,9305,80,40,7,3,8,470870,199292,29.3341376
2265,B,27,4,37859,2003,31.55556,-101.95141,9520,160,40,7,3,6,469940,202954,46.25148171
2266,B,27,4,37881,2003,31.5609,-101.94454,9313,80,80,7,3,8,471980,200342,27.11062516
2267,B,27,4,37889,2003,31.58419,-101.96039,9240,80,40,7,3,6,470700,196057,28.8424161
2269,C,27,4,38174,2004,31.5992,-101.82717,8890,40,Sub 20,5,3,6,473210,205103,23.713
2270,C,27,4,38260,2004,31.60298,-101.82832,8920,40,40,5,3,6,474721,207183,28.698
2271,C,27,4,38153,2004,31.59312,-101.82143,8881,160,20,5,3,6,473590,206350,28.074
2273,B,13,4,38115,2004,31.6432,-102.0466,10515,40,80,7,4,8,150700,284430,68.516
2274,B,13,4,38151,2004,31.6502,-102.049,10502,80,80,7,3,6,116000,294444,33.648
2275,B,13,4,38145,2004,31.6457,-102.052,10520,40,80,7,4,8,551000,291398,56.128
2276,C,27,4,38124,2004,31.61572,-101.8229,8830,Over 160,40,5,3,6,472050,202652,55.32660624
2279,B,27,4,38174,2004,31.53072,-101.91047,9080,160,40,7,3,6,472150,202232,32.264
2282,B,13,4,38204,2004,31.6316,-102.0473,10500,80,80,7,4,8,190460,298768,54.99745852
2285,B,13,4,38515,2005,31.6513,-101.9777,10515,40,40,7,4,8,187351,293373,27.552
2288,B,27,4,38826,2006,31.54026,-102.07952,9455,40,40,7,3,6,470820,206468,28.94866663
2291,B,27,4,38797,2006,31.59182,-102.008,9289,160,40,7,3,6,470580,198104,30.184
2293,B,10,4,38705,2005,31.49799,-102.06553,10775,40,160,7,1,2,1208031.973,1246198.184,106.1477728
2295,B,27,4,38777,2006,31.53011,-101.94534,9614,40,40,7,6,12,523720,439552,41.41698122
2297,B,13,4,38879,2006,31.6271,-102.0502,10500,40,80,7,1,1,762680,832986,98.168
2299,B,13,4,38910,2006,31.6266,-102.0368,10405,80,160,7,1,2,854000,742140,111.2084996
