WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
1564,7,3,4,2003-06-02,2003,31.61,-101.56592,8000,5,4,6,4,17,3,6,0,3000,172000,0,463200,175000,5079,6281,6852,7893,8158.82,8491.88,9634.65,10027.24,10127.27,10255.59,10229.58,10508.57,10617.73,10655.09,6,4,6316,6326,43000,2,7,132000,2,4,NA,10,7,25.408
495,2,14,3,2003-06-05,2003,31.75426,-102.00885,10265,4,4,8,3,12,1,1,197232,0,0,0,257320,197232,6746,7611,8170,9149,9468,9881,10471.11,10761.95,10906.18,11021.82,11282.11,11723.87,11920.22,11967.48,1,4,8396,10172,197232,2,10,257320,2,4,NA,1,1,35.86682289
558,3,14,3,2003-06-05,2003,31.7186,-101.9822,10480,4,2,8,4,19,5,10,290069,11000,0,0,250780,301069,6697,7553,8131,9098,9498,9876,10527.3,10809.25,10977.47,11016.37,11240.55,11892.06,12037.29,12083.06,10,4,10113,10379,68145,2,10,17329,2,4,NA,10,1,61.44099752
472,2,14,3,2003-06-06,2003,31.7036,-102.1107,10515,2,4,7,4,18,5,9,0,10000,346635,0,301870,356635,6935,7773,8314,9206,9545,9981,10273,10237.08,10491.41,10611.72,10733.93,11624.12,11836.4,11935.26,9,4,10194,10267,90486,2,7,40456,2,4,NA,1,1,26.8747488
473,3,14,3,2003-06-06,2003,31.6883,-102.0792,10500,5,5,8,4,19,5,9,321655,10000,0,0,270589,331655,6910,7759,8354,9269,9597,10012,10417.06,10557.56,10837.72,10826.01,11083.96,11852.74,12034.59,12117.28,9,4,10165,10300,68221,2,10,17140,2,4,NA,10,1,42.6041591
1533,6,3,4,2003-06-08,2003,31.46918,-101.63631,8250,4,3,8,4,19,1,1,0,0,138440,0,290080,138440,5356.38,6314.22,6878.13,7879.21,8206.37,8557.06,9763,10101.67,10205.29,NA,10411.75,10545.74,10691.36,10729.71,1,4,6327,7992,138440,2,7,290080,2,4,NA,1,7,17.685
514,4,28,3,2003-06-09,2003,31.74117,-101.86813,9080,2,4,8,4,19,3,7,0,4000,193620,0,472700,197620,6403,7276,7861,8857,9222.68,9557.15,10371.78,10613.43,10762.31,10843.88,11020.19,11410.9,11641.38,11677.52,7,2,7302,7471,500,2,2,0,3,7,32,12,1,19.40387603
516,4,28,3,2003-06-10,2003,31.74105,-101.83669,8900,5,4,8,4,19,3,8,0,5000,176026,0,473100,181026,6272.33,7171,7745,8745.77,9068.22,9270.07,10280.29,10528.64,10673.34,10724.54,10902.93,11278.68,11479.32,11561.45,8,2,7195,7371,500,2,2,0,3,7,NA,12,1,48.98034099
560,3,14,3,2003-06-12,2003,31.72532,-101.96883,10495,4,5,8,4,19,4,8,236734,8000,0,0,255165,244734,6676,7521,8115,9119,9482,9892,10466.58,10787.93,10953.03,10977.49,11227.46,11844.56,12001.99,12049.82,8,4,9645,9924,83840,2,10,35335,2,4,NA,10,1,34.02
526,4,28,3,2003-06-23,2003,31.92875,-101.84348,9400,3,3,8,2,6,4,9,73470,4000,201180,0,488719,278650,6147,7085,7662,8659,8925,9263,9934.46,10307.87,10450.37,10453.53,10556.97,10911.97,11110.7,11193.81,9,4,9120,9130,73470,2,3,17880,2,4,NA,1,7,52.728
1595,6,3,4,2003-06-24,2003,31.45166,-101.68412,8200,2,4,8,4,19,1,1,0,0,153212,0,290310,153212,5539.34,6483.32,7053.96,8044.87,8363.97,8656.96,9907.11,10246.73,10367.62,10430.21,10577.48,10792.84,10928.16,10964.68,1,4,6494,8154,153212,2,7,290310,2,4,NA,10,7,22.30126664
470,2,14,3,2003-06-28,2003,31.7466,-101.9916,10500,5,5,8,3,12,4,8,0,10000,283156,0,172588,293156,6672,7505,8103,9124,9485,9908,10452.17,10766.11,10923.97,11010.5,11270.72,11720.44,11912.21,11962.09,8,4,10124,10303,67912,2,7,17138,2,4,NA,1,1,37.41851414
568,2,14,3,2003-06-30,2003,31.7462,-102.027,10542,5,2,8,4,19,5,9,313611,10000,0,0,260479,323611,6783,7644,8222,9201,9552,9974,10487.75,10728.17,10841.9,11047.23,11319.19,11821.83,12017.87,12034.07,10,4,10178,10365,67231,2,10,17236,2,4,NA,10,1,53.92
476,2,14,3,2003-07-04,2003,31.801,-102.0172,10515,5,5,8,3,12,3,6,0,7000,218837,0,155899,225837,6737,7633,8190,9192,9525,10021,10381,10673.61,10806.54,10931.27,11170.75,11658.27,11870.21,11968.99,6,4,9774,9934,102393,2,7,40668,2,4,NA,1,1,21.75125213
13,6,28,2,2003-07-08,2003,31.65428,-101.6588,8440,5,4,8,4,19,3,8,0,5000,198685,0,470300,203685,5544,6604,7163,8184,8470.36,8917.12,9907.24,10241.4,10365.25,10455.57,10577.12,10771.5,10926.3,10975.57,8,2,6624,6789,500,2,2,0,3,7,34,12,1,29.45106486
14,6,28,2,2003-07-08,2003,31.67106,-101.68159,8530,5,4,8,3,12,2,5,0,3500,146370,0,335820,149870,5691,6686,7245,8267,8524.7,8980.57,9956.08,10289.24,10413.24,10511.71,10691.05,10836.67,10993.99,11046.85,5,2,7410,7734,1000,2,2,0,3,7,NA,17,1,24.156
17,7,28,2,2003-07-08,2003,31.65389,-101.62808,8335,5,4,8,4,19,3,8,0,5000,198996,0,472820,203996,5404,6507,7064,8092,8390.28,8813.81,9836.58,10157.58,10288.63,10383.75,10442.59,10677.06,10826.65,10877.01,8,2,6504,6843,500,2,2,0,3,7,NA,12,1,42.256
1570,6,28,4,2003-07-08,2003,31.47368,-101.73479,9300,2,5,8,2,6,5,10,0,5000,351901,0,507061,356901,5735,6634.99,7217.87,8206.38,8527.6,8845.82,9967.35,10366.09,10487.26,10431.24,10652.62,10921.56,11044.33,11091.72,10,4,9080,9090,73458,2,7,13602,2,4,18,1,7,25.76
1571,6,28,4,2003-07-08,2003,31.46127,-101.72219,9250,5,3,8,4,19,3,8,0,4000,200202,0,471451,204202,5658.11,6575.8,7153.44,8141.68,8456.69,8746.35,9935.39,10294.78,10435.23,10464.19,10617.75,10850.68,10974.34,11015.2,8,2,6580,6750,500,2,2,0,3,7,30,12,1,33.312
1575,6,28,4,2003-07-08,2003,31.59868,-101.73058,8550,6,4,8,2,6,3,8,0,5000,133854,0,473380,138854,5828.1,6726,7299,8309,8614.4,8994.34,10015.64,10392.81,10517.05,10524.52,10738.02,11000.22,11147.5,11196.25,8,2,6732,6926,500,2,2,0,3,7,28,12,1,37.176
1579,6,28,4,2003-07-08,2003,31.58893,-101.70911,8540,6,4,8,2,6,3,7,0,4000,186354,0,472120,190354,5816,6722.95,7293.06,8308.53,8614.94,8972.02,10025.91,10415.03,10521.69,10551.38,10757.99,10967.49,11119.51,11167.36,7,2,6722,6803,500,2,2,0,3,7,30,12,1,31.38
552,5,28,3,2003-07-20,2003,31.93618,-101.80517,9265,4,3,8,2,6,4,8,0,5500,269819,0,490430,275319,5943,6999,7536,8476,8792,9078.3,9906.13,10234.2,10362.02,10383.7,10410.91,10716.23,10986.53,11055.18,8,4,8980,8990,74510,2,12,17500,2,4,NA,1,7,28.908
1598,6,3,4,2003-07-23,2003,31.43175,-101.63797,8266,4,4,8,4,19,1,1,0,0,149834,0,290560,149834,5295.33,6269.49,6835.37,7822.46,8214.8,8500.57,9790.96,10102.68,10212.86,NA,10399.55,10597.92,10738.28,10763.62,1,4,6270,7940,149834,2,7,290560,2,4,NA,1,7,44.39708554
566,2,14,3,2003-07-24,2003,31.7199,-102.0585,10510,4,4,8,4,19,5,9,0,10000,324328,0,277400,334328,6817,7702,8253,9198,9549,9800,10387.19,10599.02,10798.4,10878.51,11170.13,11835.37,12026.38,12092.16,9,4,10127,10242,68218,2,7,17278,2,4,NA,1,1,40.888
540,2,14,3,2003-07-30,2003,31.78964,-102.17907,11000,5,5,8,4,19,1,1,367584,0,0,0,392150,367584,7185,8023.35,8596,9407.25,9860.49,9962.14,10332,10688.15,10839.58,11154.53,11297.69,11687.45,11925.87,12042.55,1,4,8034,10363,367584,2,10,392150,2,4,NA,1,1,55.27195048
530,2,25,3,2003-07-31,2003,31.79229,-102.02351,10900,4,2,8,2,6,1,2,0,6500,149000,0,39200,155500,6766.08,7652,8198.81,9190,9511.25,9980.01,10394.29,10640.5,10829.33,10929.2,11175.58,11676.28,11884.84,11983.86,2,4,7661,10105,149000,2,7,39200,2,4,NA,10,1,37.467
538,4,28,3,2003-08-03,2003,31.80377,-101.95493,10500,4,2,8,4,19,4,8,0,5500,285726,0,507220,291226,6592,7448,8005,9024,9354,9742.59,10351,10596.24,10755.84,10824.86,11021.71,11354.25,11630.81,11714.84,8,4,7476,7645,45738,2,7,128332,2,4,NA,1,7,25.85262153
579,2,14,3,2003-08-05,2003,31.794,-102.0149,10515,5,5,8,3,12,4,7,0,9000,283313,0,170985,292313,6766,7651,8216,9228,9554,9844,10412,10665.7,10806.09,10920.98,11177.75,11662.02,11868.32,11973.8,7,4,8355,8829,22745,2,7,72253,2,4,NA,1,1,20.972
1583,6,28,4,2003-08-05,2003,31.61864,-101.64783,8345,2,4,8,4,19,3,6,0,5000,187976,0,472920,192976,5537,6578.36,7124,8148.34,8444.79,8808.48,9881.39,10246.15,10364.54,10441.57,10558.87,10764.83,10911.62,10954.59,6,4,6594,6942,48872,2,12,130750,2,4,NA,1,7,42.688
1586,7,28,4,2003-08-05,2003,31.63724,-101.63155,8430,2,4,8,4,19,3,6,0,5000,140309,0,471410,145309,5450,6505,7098,8103,8404.19,8817.82,9856.03,10188.43,10320.77,10400.57,10500.7,10713.09,10858.88,10903.82,6,4,7916,8184,19290,2,12,155000,2,4,NA,21,7,23.428
569,3,14,3,2003-08-06,2003,31.6681,-102.0372,10502,2,5,8,4,19,5,10,0,11000,315264,0,261469,326264,6835,7715,8285,9216,9584,9850,10498.07,10847.7,11013.13,10969.09,11182.07,11981.64,12119.16,12195.24,10,4,10102,10221,67478,2,7,17423,2,4,NA,1,1,46.21327329
1604,6,3,4,2003-08-06,2003,31.52899,-101.6904,8310,3,4,6,2,4,1,1,0,0,134832,0,290680,134832,5715.89,6627.63,7199.29,8219.08,8488.89,8811.44,9949.27,10367.09,10412.9,10457.87,10657.47,10838.37,10971.52,11017.95,1,4,6625,6806,134832,2,7,290680,2,4,NA,1,1,36.78123071
536,4,28,3,2003-08-14,2003,31.80119,-101.94986,10500,5,5,8,3,12,5,11,0,12500,357288,0,462698,369788,6551,7429.94,7979.35,8994,9327,9697.17,10328,10581.03,10742.78,10815.96,11012.17,11338.28,11617.81,11696.8,12,4,9678,9688,85376,2,7,28027,2,4,31,10,7,26.49440013
1597,6,3,4,2003-08-14,2003,31.42677,-101.64079,8295,4,3,8,4,19,1,1,0,0,153212,0,290310,153212,5318.37,6275.6,6839.89,7831.24,8213.9,8492.89,9797.58,10119.09,10230.38,NA,10403.68,10627.63,10767.53,10793.97,1,4,6278,8034,153212,2,7,290310,2,4,NA,10,7,40.66573967
534,2,14,3,2003-08-15,2003,31.7735,-102.15182,11000,4,4,8,2,6,1,1,358260,0,0,0,308600,358260,7145,7965.83,8554.61,9434,9778.69,10071,10339,10671.96,10830.47,11096.61,11111.64,11518.45,11729.24,11842.05,1,4,7968,10379,358260,2,10,308600,2,4,NA,1,7,74.076
22,5,28,2,2003-08-18,2003,31.71259,-101.71632,8635,4,4,8,2,6,3,6,0,5000,183309,0,471030,188309,5767,6824,7383,8384,8645.26,9069.25,10012.76,10329.78,10474.25,10560.65,10708.1,10946.22,11084.91,11153.86,6,4,6826,7201,50358,2,12,124630,2,4,NA,1,7,55.65707668
16,5,28,2,2003-08-19,2003,31.71988,-101.71456,8640,5,3,8,4,19,3,7,0,5000,198529,0,471910,203529,5792,6806,7363,8380,8644.63,9024.64,10003.75,10319.78,10464.22,10553.93,10695.7,10931.85,11070.67,11140.54,7,4,6815,6992,53096,2,12,135990,2,4,NA,1,7,37.97570526
518,4,28,3,2003-08-19,2003,31.72485,-101.84168,8900,2,4,8,2,6,3,6,0,5500,205128,0,472170,210628,6289,7164,7736,8747,9056.2,9429.34,10273.48,10518,10677.21,10725.31,10888.11,11268.65,11480.37,11557.49,6,4,7167,7373,52823,2,12,131280,2,4,NA,1,7,42.128
561,3,14,3,2003-08-22,2003,31.73403,-101.96426,10510,5,2,8,4,19,4,10,285928,10000,0,0,304342,295928,6648,7515.08,8135.53,9101.76,9438.13,9923.5,10465.62,10779.77,10936.5,10975.87,11226.88,11800.88,11975.32,12025.26,10,2,10107,10301,43064,2,10,18751,2,4,NA,10,1,41.71257753
592,2,13,3,2003-08-24,2003,31.76463,-102.07768,10120,5,5,8,4,19,2,2,0,0,360925,0,84000,360925,6882,7788,8311,9266,9587,9950,10355.52,10638.9,10717.18,10860.76,11151.83,11711.15,11926.58,12024.23,2,4,7964,8639,15425,2,12,25000,2,4,NA,8,7,54.508
2264,3,28,5,2003-08-26,2003,31.55915,-101.95213,9305,5,4,8,4,19,3,8,0,5000,194292,0,470870,199292,6561,7433.88,8018.53,9006.61,9371.52,9570.02,10440.3,10719.32,10766.46,10791.28,11068.51,11568.38,11646.87,11742.33,8,2,7456,7629,500,2,2,0,3,7,28,12,1,29.3341376
2265,3,28,5,2003-08-26,2003,31.55556,-101.95141,9520,2,4,8,4,19,3,6,0,5000,197954,0,469940,202954,6546,7427.39,8013.86,8999.54,9365.57,9555.8,10436.27,10717.75,10754.72,10779.84,11057.35,11550.45,11628.29,11723.29,6,4,8856,9065,62617,2,12,153693,2,4,NA,10,7,46.25148171
1605,6,3,4,2003-08-31,2003,31.43354,-101.66084,8184,4,4,8,2,6,1,1,0,0,90365,0,135000,90365,5410.64,6368.24,6926.57,7911.48,8277.66,8554.52,9855.75,10189.21,10307.46,NA,10493.24,10731.44,10873.75,10904.63,1,4,6364,8093,90365,2,7,135000,2,4,NA,10,7,11.52
600,2,14,3,2003-09-05,2003,31.7056,-102.1026,10527,5,5,7,4,18,5,10,319795,11000,0,0,283000,330795,6929,7786,8352,9232,9586,10115,10396,10349.6,10592.18,10679.36,10835.64,11705.98,11915.48,12005.78,10,4,10288,10389,67148,2,11,18500,2,4,NA,10,1,45.38
474,3,14,3,2003-09-08,2003,31.68367,-102.08208,10520,5,5,8,4,19,5,10,322255,11000,0,0,259800,333255,6931,7808,8363,9286,9573,9990,10419.52,10551.94,10862.96,10862.32,11132.4,11861.34,12045.39,12130.84,10,4,10152,10265,71821,2,11,17800,2,4,NA,10,1,48.24447828
1607,6,3,4,2003-09-11,2003,31.45807,-101.61982,8208,4,4,8,2,6,1,1,0,0,90365,0,135000,90365,5396,6268,6821,7819,8150,8513.66,9737.35,10058.89,10164.6,NA,10358.57,10489.97,10638.26,10672.94,1,4,6257,8041,90365,2,7,135000,2,4,NA,1,7,17.30257449
1608,6,3,4,2003-09-11,2003,31.46217,-101.6522,8200,4,4,8,2,6,1,1,0,0,90365,0,135000,90365,5424.27,6364.91,6926.79,7929.83,8267.68,8596.51,9816.45,10157.97,10263.21,10369.73,10475.84,10638.46,10781.36,10816.74,1,4,6361,7988,90365,2,7,135000,2,4,NA,1,7,44.38544029
537,4,28,3,2003-09-15,2003,31.802,-101.96354,10505,4,4,8,3,12,5,10,0,12500,367542,0,390120,380042,6627.38,7491.83,8055.33,9068.36,9426.27,9796.83,10319.97,10646.25,10805.85,10871.4,11058.4,11416.17,11680.77,11769.71,10,4,10389,10397,63546,2,7,5459,2,4,NA,10,7,15.96090849
543,2,14,3,2003-09-16,2003,31.80954,-102.04656,10950,4,4,8,2,6,1,1,361830,0,0,0,379760,361830,6818.47,7711,8262,9217,9534,9974,10348,10616.7,10776.3,10925.64,11294.91,11676.74,11894.68,11989.52,1,4,7712,10000,361830,2,10,379760,2,4,NA,1,7,49.61751604
586,6,28,3,2003-09-17,2003,31.69468,-101.79111,8750,5,4,8,3,12,2,5,0,3500,138905,0,335480,142405,6096,7006,7573,8556,8838.58,9327.83,10178.22,10479,10634.61,10695.52,10852.66,11197.39,11356.52,11441.28,5,2,7743,7953,1000,2,2,0,3,7,NA,12,1,25.848
587,4,28,3,2003-09-17,2003,31.7097,-101.79151,8750,4,3,8,3,12,2,4,0,3500,126706,0,335540,130206,6176,7039,7611,8604,8866.3,9313.12,10176.58,10465.18,10620.57,10675.09,10825.79,11198.32,11337.26,11425.85,4,4,7762,7992,65806,2,12,176029,2,4,NA,1,7,27.84973229
596,4,28,3,2003-09-17,2003,31.72739,-101.86284,9050,2,4,8,2,6,3,8,0,5000,192045,0,470600,197045,6408,7268,7848,8843,9181.55,9560.07,10364.37,10607.18,10764.72,10834.06,11020.24,11403.48,11623.82,11676.79,8,2,7262,7476,500,2,2,0,3,7,NA,12,1,23.092
2266,3,28,5,2003-09-17,2003,31.5609,-101.94454,9313,5,5,8,4,19,3,8,0,5000,195342,0,471980,200342,6566,7414.65,8003.41,8989.64,9348.89,9545.11,10451.06,10709.2,10768.47,10794.79,11065.73,11579.84,11658.12,11753.08,8,2,7429,7617,500,2,2,0,3,7,NA,12,1,27.11062516
562,4,28,3,2003-09-20,2003,31.82287,-101.96955,10590,4,5,8,3,12,4,8,0,10000,277922,0,370520,287922,6649,7510,8080,9091,9445,9749.25,10359,10640.23,10792.67,10871.41,11080.54,11370.46,11639.23,11737.99,8,4,8222,8454,76692,2,12,191919,2,4,NA,1,7,19.84023768
563,4,28,3,2003-09-23,2003,31.81317,-101.96294,10500,4,2,8,3,12,4,8,0,10000,297146,0,371530,307146,6637,7497.7,8043.91,9068,9410,9818.76,10384,10629.04,10779.39,10855.33,11061.85,11372.12,11646.5,11738.94,8,4,10044,10054,81405,2,7,15706,2,4,NA,10,7,32.21359276
575,2,14,3,2003-09-23,2003,31.8106,-102.025,10500,5,5,8,3,12,3,5,213950,6000,0,0,153760,219950,6757,7641,8193,9183,9503.96,9883,10337,10676.62,10807.1,10925.53,11164.94,11675.55,11888.66,11976.23,5,4,9778,10338,101154,2,11,38834,2,4,NA,10,1,51.75635454
602,3,14,3,2003-09-23,2003,31.6922,-102.0627,10525,4,5,8,3,12,4,8,280455,10000,0,0,143500,290455,6861,7752.82,8314.23,9241,9605,9884.32,10480.09,10642.7,10874.25,10840.7,11090,11880.94,12055.84,12132.4,8,4,10124,10236,68390,2,10,18000,2,4,NA,10,1,69.4284143
595,2,14,3,2003-09-25,2003,31.7926,-101.9875,10520,5,5,8,3,12,4,7,279726,9000,0,0,158412,288726,6642,7524,8077,9105,9454,9765,10385,10704.21,10867.95,10903.79,11134.87,11555.39,11782.45,11882.73,7,4,10094,10264,67022,2,11,18293,2,4,NA,10,1,62.18847305
1573,6,28,4,2003-09-25,2003,31.58599,-101.73897,8620,2,4,8,2,6,3,7,0,4000,193649,0,472280,197649,5921,6806.53,7383.03,8392.24,8699.04,9068.18,10100.77,10477.67,10596.38,10596.14,10813.7,11104.4,11239.89,11290.77,7,2,6802,6998,500,2,2,0,3,7,NA,12,1,24.501905
1574,6,28,4,2003-09-25,2003,31.57456,-101.7398,8630,5,3,6,2,4,3,8,0,5000,201138,0,471640,206138,5914,6813.66,7395.46,8399.1,8696.67,9055.4,10105.84,10488.83,10592.73,10590.47,10810.2,11102.25,11237.22,11289.34,8,2,6810,6997,500,2,2,0,3,7,NA,12,1,25.01447869
2267,3,28,5,2003-09-25,2003,31.58419,-101.96039,9240,5,4,8,4,19,3,6,0,5000,191057,0,470700,196057,6597,7465.13,8063.27,9044.9,9418.68,9656.34,10476.59,10754.6,10860.82,10852.53,11125.98,11693.51,11783.73,11886.15,6,4,7485,7668,53130,2,12,127080,2,4,NA,1,7,28.8424161
23,5,28,2,2003-09-29,2003,31.71139,-101.70645,8605,2,3,8,2,6,3,8,0,5000,189252,0,471100,194252,5785,6801,7362,8368,8613.99,9041.67,9992.98,10310.65,10450.67,10544.29,10700.25,10905.7,11049.25,11115.65,8,2,6806,7178,500,2,2,0,3,7,NA,12,1,40.04565233
25,5,28,2,2003-09-29,2003,31.70902,-101.71715,8650,4,4,8,2,6,3,8,0,5000,195787,0,471570,200787,5780,6827,7365,8387,8640.93,9080.87,10013.49,10331.66,10475.74,10560.28,10709.59,10949.6,11088.11,11156.23,8,2,6816,7184,500,2,2,0,3,7,30,12,1,54.56512178
525,2,14,3,2003-09-29,2003,31.82537,-102.04341,11500,5,5,8,3,12,1,1,371028,0,0,0,444980,371028,6834,7725,8293.53,9241,9553.02,9835.22,10319.55,10617.92,10763.63,10891,11137.96,11693.73,11895.17,11995.69,1,4,8427,10537,371028,2,11,444980,2,4,NA,1,1,62.932
567,2,14,3,2003-09-29,2003,31.82846,-102.03078,10900,4,4,8,3,12,1,2,334026,4000,0,0,277480,338026,6838.4,7713.54,8268,9222,9553.66,9961,10363.59,10661.02,10851.56,10947.64,11162.45,11724.43,11905.81,12002.89,2,2,8396,10279,4000,2,2,0,3,7,NA,12,1,69.06138557
594,2,14,3,2003-09-29,2003,31.8296,-101.9903,10520,2,5,8,3,12,4,8,278672,10000,0,0,168000,288672,6715,7597,8160,9167.81,9512,9751.73,10375,10634.58,10801.57,10892.17,11067.75,11506.9,11729.68,11836.2,8,4,9948,10376,65449,2,11,18500,2,4,NA,10,1,29.28650586
553,2,25,3,2003-09-30,2003,31.80578,-101.99703,11300,4,3,8,4,19,1,2,0,25000,177000,0,461000,202000,6714,7609,8180,9187,9558,9813,10429,10728,10892.05,11015.15,11193.32,11595.3,11817.37,11924.17,2,4,7617,10093,177000,2,7,461000,2,4,NA,10,1,36.564
574,2,14,3,2003-10-02,2003,31.8018,-102.0306,10500,5,4,8,3,12,4,8,0,10000,279934,0,171340,289934,6772,7653.87,8233,9198,9511.16,9948,10364.48,10672.24,10821,10928.2,11174.71,11690.95,11910.12,11990,8,4,9982,10083,67044,2,7,17500,2,4,NA,10,1,37.596
1599,6,3,4,2003-10-02,2003,31.42459,-101.64939,8200,4,4,8,4,19,1,1,0,0,90365,0,135000,90365,5378,6323.01,6887.65,7885.54,8243.96,8514.94,9833.44,10164.36,10279.87,NA,10448.19,10696.64,10837.59,10870.18,1,4,6330,8017,90365,2,7,135000,2,4,NA,1,7,49.95212264
1609,6,3,4,2003-10-02,2003,31.45611,-101.65859,8200,4,4,8,4,19,1,1,0,0,90365,0,135000,90365,5437.71,6382.78,6936.95,7945.47,8279.96,8596.46,9831.79,10168.75,10278.59,10366.76,10490.26,10668.94,10811.42,10845.61,1,4,6387,8071,90365,2,7,135000,2,4,NA,1,7,39.324
599,2,14,3,2003-10-05,2003,31.7789,-102.0822,10525,4,5,8,3,12,4,8,276301,10000,0,0,173000,286301,6920,7782,8343,9262,9637,9890,10325,10577.69,10680.47,10864.79,11134.71,11661.05,11889.03,11984.79,8,4,10138,10225,68007,2,10,18500,2,4,NA,1,1,29.356
580,2,14,3,2003-10-06,2003,31.7721,-101.9955,10535,5,2,8,3,12,4,8,276740,10000,0,0,168000,286740,6696,7588,8152,9145,9538,9813,10450.01,10761.43,10913.12,11002.22,11270.48,11687.94,11897.57,11981.4,8,4,10121,10437,65585,2,10,18000,2,4,NA,1,1,29.064
564,4,28,3,2003-10-07,2003,31.7533,-101.94766,10500,4,5,8,3,12,3,6,0,6500,222189,0,352910,228689,6607,7461,8051,9045,9412,9722,10422.88,10725.35,10851.12,10920.24,11120.05,11644.63,11851.38,11904.15,6,4,8186,8414,75529,2,12,173059,2,4,32,1,7,19.83325601
545,4,28,3,2003-10-10,2003,31.75528,-101.93938,10500,4,2,8,3,12,4,8,0,9500,291178,0,219633,300678,6604,7460.01,8032.45,9042,9402,9726,10452.17,10730.13,10856.58,10923.79,11114.48,11635.86,11843.02,11889.34,8,4,8172,8407,74794,2,12,184593,2,4,36,1,7,18.94660235
581,2,14,3,2003-10-12,2003,31.76532,-101.99273,10520,4,5,8,3,12,4,8,280388,10000,0,0,165500,290388,6674,7572,8138,9121,9503,9823,10482.95,10772.25,10941.22,11043.15,11286.89,11683.16,11891.54,11964.74,8,4,10031,10128,67754,2,10,18500,2,4,NA,1,1,87.43651256
593,4,28,3,2003-10-14,2003,31.8153,-101.78963,8598,6,4,8,4,19,3,6,0,5000,194720,0,469510,199720,5993,7005,7555,8510.87,8840.64,9231.3,10071.55,10358.92,10511.98,10551.19,10659.53,11011.46,11156.75,11251.17,6,4,8387,8533,67326,2,12,168320,2,4,NA,1,7,28.99923783
554,4,28,3,2003-10-16,2003,31.75038,-101.94247,10500,5,2,8,3,12,5,10,0,12500,349356,0,388890,361856,6603,7459.65,8157,9050,9402,9914,10438.09,10730.86,10860.44,10919.45,11121.81,11655.52,11858.55,11906.05,10,4,8172,8409,77788,2,12,179639,2,4,36,1,7,29.12342212
555,4,28,3,2003-10-21,2003,31.74611,-101.94532,10500,5,5,8,3,12,3,6,0,6500,215019,0,350557,221519,6592,7422,8149,9020,9391,9913,10423.53,10726.67,10861.47,10914.66,11127.64,11672.02,11869.22,11916.39,6,4,8157,8394,72807,2,12,168000,2,4,36,1,7,24.11090636
615,2,14,3,2003-10-21,2003,31.8118,-102.10161,10200,5,5,8,2,6,4,8,0,5500,182000,0,313000,187500,6989,7835,8407,9300,9656,9916,10297.72,10518.96,10659.23,10862.9,11134.6,11585.56,11806.02,11912.34,8,4,7838,7894,50000,2,12,112000,2,4,41.2,1,2,102.9154604
603,2,14,3,2003-10-23,2003,31.8118,-102.0022,10530,2,5,8,3,12,4,8,0,10000,278705,0,171000,288705,6726,7616,8182,9197,9551,9852,10351,10684.22,10847.97,10964.5,11158.61,11596.51,11814.18,11921.42,8,4,10131,10307,67907,2,7,18000,2,4,NA,1,1,35.94017441
551,4,14,3,2003-10-25,2003,31.85797,-101.95072,10750,5,3,8,3,12,1,1,219786,0,0,0,241000,219786,6637.06,7494.97,8092.39,9052,9369,9777.39,10306.8,10527.22,10667.06,10733.1,10884.7,11245.9,11489.13,11604.72,1,4,8184,9922,219786,2,4,241000,2,4,NA,18,7,56.57014461
556,4,28,3,2003-10-27,2003,31.74802,-101.93701,10590,5,4,8,3,12,4,8,0,9500,294071,0,370431,303571,6607,7460.71,8116,9059,9412,9938,10462.45,10739.1,10872.37,10924.63,11127.59,11665.53,11865.52,11907.34,8,4,9837,9847,71089,2,7,17787,2,4,30,1,7,15.893
550,4,14,3,2003-11-02,2003,31.87185,-101.95495,10800,4,7,8,3,12,1,1,270816,0,0,0,413830,270816,6647.65,7500.08,8093.75,9085,9402,9774.43,10319.5,10599.18,10718.21,10785.81,10893.49,11290.29,11537.37,11650.51,1,4,8237,9876,270816,2,10,413830,2,4,NA,1,1,63.68472659
541,2,14,3,2003-11-08,2003,31.80695,-102.04137,11000,4,4,8,3,12,1,1,0,0,320628,0,284200,320628,6805.23,7716,8258,9213,9543,9968,10371.32,10642.62,10802.21,10939.06,11286.39,11687.84,11907.97,11994.97,1,4,8310,9954,320628,2,7,284200,2,4,NA,1,1,51.36853882
