WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
1578,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-04-22,2003,31.61728,-101.73197,8577,40,40,WFMP,CLFK,CLFK --> WFMP,3,7,1000,3000,189546,0,470820,193546,5867,6746,7326,8335,8646.8,9051.29,10049.59,10409.53,10546.29,10561.11,10753.74,11014.93,11180.91,11227.95,7,ACID,6760,6938,500,GAL,A,0,undefined,undefined,NA,30,HCL,,44.124
1576,E,APACHE CORPORATION,REAGAN,2003-04-23,2003,31.47996,-101.62649,8276,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,220500,0,289330,220500,5367,6304,6866,7878,8186.99,8543.98,9736.38,10079.09,10178.44,NA,10381.29,10496.47,10642.54,10687.33,1,FRAC,6317,7944,220500,GAL,GEL,289330,LB,SAND,NA,NA,GELA,20/40,26.95602748
1552,E,APACHE CORPORATION,REAGAN,2003-04-24,2003,31.5389,-101.68047,8246,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,154000,0,291000,154000,5662.97,6597.4,7162.89,8190.15,8445.46,8767.2,9897.08,10310.98,10361.19,10432.75,10612.53,10773.26,10909.81,10955.99,1,FRAC,6602,8218,154000,GAL,GEL,291000,LB,SAND,NA,NA,GELA,20/40,13.363
1547,E,APACHE CORPORATION,REAGAN,2003-04-30,2003,31.48383,-101.62316,8270,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,113000,0,284000,113000,5348.61,6273.04,6833.78,7838.13,8162.34,8520.19,9709.14,10053.19,10152.22,NA,10352.16,10461.69,10607.91,10670.61,1,FRAC,6305,8136,113000,GAL,GEL,284000,LB,SAND,NA,NA,,20/40,41.02
1592,E,APACHE CORPORATION,REAGAN,2003-04-30,2003,31.4242,-101.63561,8246,40,20,WFMP,CLFK,CLFK --> WFMP,1,1,0,0,166295,0,289000,166295,5265.96,6213.82,6778.74,7771.37,8152.36,8431.37,9738.73,10063.1,10171.9,NA,10336.11,10564.16,10702.77,10728.92,1,FRAC,6200,7888,166295,GAL,GEL,289000,LB,SAND,NA,NA,,20/40,39.0632123
531,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-05-01,2003,31.7195,-101.9959,10515,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,281233,10000,0,0,166834,291233,6729,7615,8186,9198,9539,10011,10552.32,10830.61,10995.1,11062.33,11256.92,11904.14,12055.09,12095.89,8,FRAC,10214,10292,67810,GAL,W,18266,LB,SAND,NA,NA,GELA,,37.02778895
1561,F,APACHE CORPORATION,REAGAN,2003-05-02,2003,31.64331,-101.55852,8300,80,40,WFMP,CLFK,CLFK --> WFMP,4,8,99400,6000,181370,0,504000,286770,5231,6279.95,6832.19,7886.79,8161.84,8503.77,9646.75,9976.69,10092.31,10206.85,10205.72,10462.63,10590.44,10627.55,8,FRAC,8062,8178,99400,GAL,W,30700,LB,SAND,NA,NA,,20/40,36.91160307
529,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-05-05,2003,31.95258,-101.83381,9415,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,4,9,0,5500,268417,0,489980,273917,6118,7086,7648,8611,8866,9226,9930.96,10249.74,10385.68,10440.57,10487.35,10767.34,11086.59,11168.44,9,FLSH,7122,7322,1000,GAL,A,0,undefined,undefined,NA,NA,HCL,,58.376
1565,F,APACHE CORPORATION,REAGAN,2003-05-06,2003,31.60975,-101.51736,8450,80,80,WFMP,SPBR_U,SPBR_U --> WFMP,4,8,85000,6000,180200,0,498500,271200,5025,6132.22,6686.72,7754.09,8045.42,8391.52,9547.33,9920.9,10023.29,NA,10064.25,10403.24,10467.72,10504.36,8,ACID,7901,8387,3000,GAL,A,0,undefined,undefined,NA,NA,HCL,,65.90859364
469,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-05-09,2003,31.7346,-102.0277,10500,160,80,WFMP,SPBR_U,SPBR_U --> WFMP,4,7,0,7000,265650,0,247891,272650,6785,7678,8238,9206,9559,9862,10488.76,10724.37,10833.8,11049.19,11313.98,11847.13,12033.4,12044.04,7,FRAC,9778,9980,99852,GAL,GEL,40060,LB,SAND,NA,NA,,,38.20476317
493,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-05-12,2003,31.75031,-102.00977,10300,40,80,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,340998,0,0,0,341850,340998,6732,7622,8190,9186,9504,9908,10507.53,10794.32,10921.45,11042.83,11304.58,11761.89,11955.78,11996.86,1,FRAC,7630,10193,340998,GAL,W,341850,LB,SAND,NA,NA,,,35.397
1526,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-05-12,2003,31.55151,-101.59197,8120,40,40,WFMP,CLFK,CLFK --> WFMP,3,8,0,5000,192595,0,472560,197595,5326.98,6323.89,6890.58,7914.38,8153.71,8507.39,9697.85,10071.05,10151.73,10331.08,10307.09,10468.51,10591.05,10630.65,8,ACID,6321,6653,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,28.91222461
1553,E,APACHE CORPORATION,REAGAN,2003-05-12,2003,31.4905,-101.66057,8252,80,40,WFMP,CLFK,CLFK --> WFMP,1,1,0,0,172536,0,289760,172536,5507.82,6474.09,7033.06,8048.83,8300.46,8635.5,9806.9,10184.58,10266.02,10360.01,10502.24,10631,10771.13,10813.79,1,FRAC,6472,8122,172536,GAL,GEL,289760,LB,SAND,NA,NA,,20/40,15.7871887
1525,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-05-13,2003,31.54521,-101.58526,8112,80,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,3500,197736,0,470760,201236,5134.61,6309.48,6873.18,7905.67,8135.59,8502.52,9694.93,10060.49,10142.55,10338.57,10294.34,10447.5,10564.28,10600.58,6,FRAC,6308,6468,56910,GAL,X-LINKGEL,133607,LB,SAND,NA,30,HCL,20/40,38.48
1530,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-05-13,2003,31.55065,-101.59574,8135,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,5000,207501,0,487320,212501,5433.47,6342.1,6902.09,7927.22,8175.99,8525.43,9714.72,10087.39,10167.97,10344.59,10328.68,10485.81,10608.24,10646.96,8,ACID,6368,6508,500,GAL,A,0,undefined,undefined,NA,32,,,56.83181047
1581,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-05-13,2003,31.64919,-101.66118,8440,80,40,WFMP,CLFK,CLFK --> WFMP,3,7,0,4000,214452,0,471640,218452,5532,6620,7179,8204,8481.17,8922.32,9917.24,10255.19,10381.63,10463.86,10606.41,10789.45,10944.45,10992.28,7,ACID,6626,6796,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,21.748
527,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-05-14,2003,31.70266,-102.03501,10700,80,160,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,317940,0,0,0,386540,317940,6792,7684.45,8239.31,9199.75,9537.42,9872.14,10497.25,10750.61,10933.86,10983.82,11211.7,11909.03,12068.7,12121.99,1,FRAC,7704,10613,317940,GAL,FLUD,386540,LB,SAND,NA,NA,,,14.66478303
513,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-05-22,2003,31.78129,-101.93888,10500,40,80,WFMP,SPBR_U,SPBR_U --> WFMP,6,14,0,8000,392910,0,535133,400910,6543,7404,7967,8980,9335,9667,10370.73,10639.33,10769.22,10860.01,11020.05,11445.69,11686.83,11746.63,14,ACID,10144,10154,500,GAL,A,0,undefined,undefined,NA,32,HCL,,48.24429574
1585,F,APACHE CORPORATION,REAGAN,2003-05-23,2003,31.63937,-101.57493,8050,160,40,SPBR_L,SPBR_U,SPBR_U --> SPBR_L,3,6,0,3000,174200,0,461800,177200,5302.8,6311.12,6872.05,7918.59,8204.89,8542.45,9691.3,10016.28,10139.37,10253.53,10264.05,10509.99,10645.47,10687.55,6,FRAC,6360,6370,43500,GAL,GEL,131200,LB,SAND,NA,NA,GELA,20/40,33.07515132
1593,E,APACHE CORPORATION,REAGAN,2003-05-27,2003,31.4866,-101.62778,8280,80,40,WFMP,CLFK,CLFK --> WFMP,1,1,0,0,141194,0,288550,141194,5386.94,6318.75,6879.44,7886.32,8205,8558.47,9743.82,10094.54,10190.98,NA,10393.95,10507.43,10651.87,10694.9,1,FRAC,6316,7946,141194,GAL,GEL,288550,LB,SAND,NA,NA,GELA,20/40,24.752
1563,F,APACHE CORPORATION,REAGAN,2003-06-02,2003,31.6183,-101.54685,8047,40,20,SPBR_L,SPBR_U,SPBR_U --> SPBR_L,3,6,0,3000,172200,0,460600,175200,5084,6234,6806,7870,8129.65,8452.78,9600.6,9979.33,10083.34,10199.99,10160.47,10471.75,10562.52,10597.13,6,FRAC,6266,6276,43500,GAL,GEL,130000,LB,SAND,NA,NA,GELA,20/40,34.89567384
1564,F,APACHE CORPORATION,REAGAN,2003-06-02,2003,31.61,-101.56592,8000,80,40,SPBR_L,SPBR_U,SPBR_U --> SPBR_L,3,6,0,3000,172000,0,463200,175000,5079,6281,6852,7893,8158.82,8491.88,9634.65,10027.24,10127.27,10255.59,10229.58,10508.57,10617.73,10655.09,6,FRAC,6316,6326,43000,GAL,GEL,132000,LB,SAND,NA,NA,GELA,20/40,25.408
495,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-05,2003,31.75426,-102.00885,10265,40,40,WFMP,SPBR_L,SPBR_L --> WFMP,1,1,197232,0,0,0,257320,197232,6746,7611,8170,9149,9468,9881,10471.11,10761.95,10906.18,11021.82,11282.11,11723.87,11920.22,11967.48,1,FRAC,8396,10172,197232,GAL,W,257320,LB,SAND,NA,NA,,,35.86682289
558,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-05,2003,31.7186,-101.9822,10480,40,160,WFMP,SPBR_U,SPBR_U --> WFMP,5,10,290069,11000,0,0,250780,301069,6697,7553,8131,9098,9498,9876,10527.3,10809.25,10977.47,11016.37,11240.55,11892.06,12037.29,12083.06,10,FRAC,10113,10379,68145,GAL,W,17329,LB,SAND,NA,NA,GELA,,61.44099752
472,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-06,2003,31.7036,-102.1107,10515,160,40,STRAWN,SPBR_U,SPBR_U --> STRAWN,5,9,0,10000,346635,0,301870,356635,6935,7773,8314,9206,9545,9981,10273,10237.08,10491.41,10611.72,10733.93,11624.12,11836.4,11935.26,9,FRAC,10194,10267,90486,GAL,GEL,40456,LB,SAND,NA,NA,,,26.8747488
473,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-06,2003,31.6883,-102.0792,10500,80,80,WFMP,SPBR_U,SPBR_U --> WFMP,5,9,321655,10000,0,0,270589,331655,6910,7759,8354,9269,9597,10012,10417.06,10557.56,10837.72,10826.01,11083.96,11852.74,12034.59,12117.28,9,FRAC,10165,10300,68221,GAL,W,17140,LB,SAND,NA,NA,GELA,,42.6041591
1533,E,APACHE CORPORATION,REAGAN,2003-06-08,2003,31.46918,-101.63631,8250,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,138440,0,290080,138440,5356.38,6314.22,6878.13,7879.21,8206.37,8557.06,9763,10101.67,10205.29,NA,10411.75,10545.74,10691.36,10729.71,1,FRAC,6327,7992,138440,GAL,GEL,290080,LB,SAND,NA,NA,,20/40,17.685
514,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-06-09,2003,31.74117,-101.86813,9080,160,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,7,0,4000,193620,0,472700,197620,6403,7276,7861,8857,9222.68,9557.15,10371.78,10613.43,10762.31,10843.88,11020.19,11410.9,11641.38,11677.52,7,ACID,7302,7471,500,GAL,A,0,undefined,undefined,NA,32,HCL,,19.40387603
516,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-06-10,2003,31.74105,-101.83669,8900,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,5000,176026,0,473100,181026,6272.33,7171,7745,8745.77,9068.22,9270.07,10280.29,10528.64,10673.34,10724.54,10902.93,11278.68,11479.32,11561.45,8,ACID,7195,7371,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,48.98034099
560,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-12,2003,31.72532,-101.96883,10495,40,80,WFMP,SPBR_U,SPBR_U --> WFMP,4,8,236734,8000,0,0,255165,244734,6676,7521,8115,9119,9482,9892,10466.58,10787.93,10953.03,10977.49,11227.46,11844.56,12001.99,12049.82,8,FRAC,9645,9924,83840,GAL,W,35335,LB,SAND,NA,NA,GELA,,34.02
526,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-06-23,2003,31.92875,-101.84348,9400,20,20,WFMP,CLFK,CLFK --> WFMP,4,9,73470,4000,201180,0,488719,278650,6147,7085,7662,8659,8925,9263,9934.46,10307.87,10450.37,10453.53,10556.97,10911.97,11110.7,11193.81,9,FRAC,9120,9130,73470,GAL,F,17880,LB,SAND,NA,NA,,20/40,52.728
1595,E,APACHE CORPORATION,REAGAN,2003-06-24,2003,31.45166,-101.68412,8200,160,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,153212,0,290310,153212,5539.34,6483.32,7053.96,8044.87,8363.97,8656.96,9907.11,10246.73,10367.62,10430.21,10577.48,10792.84,10928.16,10964.68,1,FRAC,6494,8154,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,22.30126664
470,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-28,2003,31.7466,-101.9916,10500,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,8,0,10000,283156,0,172588,293156,6672,7505,8103,9124,9485,9908,10452.17,10766.11,10923.97,11010.5,11270.72,11720.44,11912.21,11962.09,8,FRAC,10124,10303,67912,GAL,GEL,17138,LB,SAND,NA,NA,,,37.41851414
568,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-06-30,2003,31.7462,-102.027,10542,80,160,WFMP,SPBR_U,SPBR_U --> WFMP,5,9,313611,10000,0,0,260479,323611,6783,7644,8222,9201,9552,9974,10487.75,10728.17,10841.9,11047.23,11319.19,11821.83,12017.87,12034.07,10,FRAC,10178,10365,67231,GAL,W,17236,LB,SAND,NA,NA,GELA,,53.92
476,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-07-04,2003,31.801,-102.0172,10515,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,3,6,0,7000,218837,0,155899,225837,6737,7633,8190,9192,9525,10021,10381,10673.61,10806.54,10931.27,11170.75,11658.27,11870.21,11968.99,6,FRAC,9774,9934,102393,GAL,GEL,40668,LB,SAND,NA,NA,,,21.75125213
13,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2003-07-08,2003,31.65428,-101.6588,8440,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,5000,198685,0,470300,203685,5544,6604,7163,8184,8470.36,8917.12,9907.24,10241.4,10365.25,10455.57,10577.12,10771.5,10926.3,10975.57,8,ACID,6624,6789,500,GAL,A,0,undefined,undefined,NA,34,HCL,,29.45106486
14,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2003-07-08,2003,31.67106,-101.68159,8530,80,40,WFMP,SPBR_L,SPBR_L --> WFMP,2,5,0,3500,146370,0,335820,149870,5691,6686,7245,8267,8524.7,8980.57,9956.08,10289.24,10413.24,10511.71,10691.05,10836.67,10993.99,11046.85,5,ACID,7410,7734,1000,GAL,A,0,undefined,undefined,NA,NA,SCIN,,24.156
17,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2003-07-08,2003,31.65389,-101.62808,8335,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,5000,198996,0,472820,203996,5404,6507,7064,8092,8390.28,8813.81,9836.58,10157.58,10288.63,10383.75,10442.59,10677.06,10826.65,10877.01,8,ACID,6504,6843,500,GAL,A,0,undefined,undefined,NA,NA,HCL,,42.256
1570,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-07-08,2003,31.47368,-101.73479,9300,160,80,WFMP,CLFK,CLFK --> WFMP,5,10,0,5000,351901,0,507061,356901,5735,6634.99,7217.87,8206.38,8527.6,8845.82,9967.35,10366.09,10487.26,10431.24,10652.62,10921.56,11044.33,11091.72,10,FRAC,9080,9090,73458,GAL,GEL,13602,LB,SAND,NA,18,,20/40,25.76
1571,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-07-08,2003,31.46127,-101.72219,9250,80,20,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,4000,200202,0,471451,204202,5658.11,6575.8,7153.44,8141.68,8456.69,8746.35,9935.39,10294.78,10435.23,10464.19,10617.75,10850.68,10974.34,11015.2,8,ACID,6580,6750,500,GAL,A,0,undefined,undefined,NA,30,HCL,,33.312
1575,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-07-08,2003,31.59868,-101.73058,8550,Over 160,40,WFMP,CLFK,CLFK --> WFMP,3,8,0,5000,133854,0,473380,138854,5828.1,6726,7299,8309,8614.4,8994.34,10015.64,10392.81,10517.05,10524.52,10738.02,11000.22,11147.5,11196.25,8,ACID,6732,6926,500,GAL,A,0,undefined,undefined,NA,28,HCL,,37.176
1579,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-07-08,2003,31.58893,-101.70911,8540,Over 160,40,WFMP,CLFK,CLFK --> WFMP,3,7,0,4000,186354,0,472120,190354,5816,6722.95,7293.06,8308.53,8614.94,8972.02,10025.91,10415.03,10521.69,10551.38,10757.99,10967.49,11119.51,11167.36,7,ACID,6722,6803,500,GAL,A,0,undefined,undefined,NA,30,HCL,,31.38
552,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-07-20,2003,31.93618,-101.80517,9265,40,20,WFMP,CLFK,CLFK --> WFMP,4,8,0,5500,269819,0,490430,275319,5943,6999,7536,8476,8792,9078.3,9906.13,10234.2,10362.02,10383.7,10410.91,10716.23,10986.53,11055.18,8,FRAC,8980,8990,74510,GAL,X-LINKGEL,17500,LB,SAND,NA,NA,,20/40,28.908
1598,E,APACHE CORPORATION,REAGAN,2003-07-23,2003,31.43175,-101.63797,8266,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,149834,0,290560,149834,5295.33,6269.49,6835.37,7822.46,8214.8,8500.57,9790.96,10102.68,10212.86,NA,10399.55,10597.92,10738.28,10763.62,1,FRAC,6270,7940,149834,GAL,GEL,290560,LB,SAND,NA,NA,,20/40,44.39708554
566,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-07-24,2003,31.7199,-102.0585,10510,40,40,WFMP,SPBR_U,SPBR_U --> WFMP,5,9,0,10000,324328,0,277400,334328,6817,7702,8253,9198,9549,9800,10387.19,10599.02,10798.4,10878.51,11170.13,11835.37,12026.38,12092.16,9,FRAC,10127,10242,68218,GAL,GEL,17278,LB,SAND,NA,NA,,,40.888
540,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-07-30,2003,31.78964,-102.17907,11000,80,80,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,367584,0,0,0,392150,367584,7185,8023.35,8596,9407.25,9860.49,9962.14,10332,10688.15,10839.58,11154.53,11297.69,11687.45,11925.87,12042.55,1,FRAC,8034,10363,367584,GAL,W,392150,LB,SAND,NA,NA,,,55.27195048
530,A,MIDLAND ENERGY INCORPORATED,MIDLAND,2003-07-31,2003,31.79229,-102.02351,10900,40,160,WFMP,CLFK,CLFK --> WFMP,1,2,0,6500,149000,0,39200,155500,6766.08,7652,8198.81,9190,9511.25,9980.01,10394.29,10640.5,10829.33,10929.2,11175.58,11676.28,11884.84,11983.86,2,FRAC,7661,10105,149000,GAL,GEL,39200,LB,SAND,NA,NA,GELA,,37.467
538,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-08-03,2003,31.80377,-101.95493,10500,40,160,WFMP,SPBR_U,SPBR_U --> WFMP,4,8,0,5500,285726,0,507220,291226,6592,7448,8005,9024,9354,9742.59,10351,10596.24,10755.84,10824.86,11021.71,11354.25,11630.81,11714.84,8,FRAC,7476,7645,45738,GAL,GEL,128332,LB,SAND,NA,NA,,20/40,25.85262153
579,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-08-05,2003,31.794,-102.0149,10515,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,4,7,0,9000,283313,0,170985,292313,6766,7651,8216,9228,9554,9844,10412,10665.7,10806.09,10920.98,11177.75,11662.02,11868.32,11973.8,7,FRAC,8355,8829,22745,GAL,GEL,72253,LB,SAND,NA,NA,,,20.972
1583,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-08-05,2003,31.61864,-101.64783,8345,160,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,187976,0,472920,192976,5537,6578.36,7124,8148.34,8444.79,8808.48,9881.39,10246.15,10364.54,10441.57,10558.87,10764.83,10911.62,10954.59,6,FRAC,6594,6942,48872,GAL,X-LINKGEL,130750,LB,SAND,NA,NA,,20/40,42.688
1586,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2003-08-05,2003,31.63724,-101.63155,8430,160,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,6,0,5000,140309,0,471410,145309,5450,6505,7098,8103,8404.19,8817.82,9856.03,10188.43,10320.77,10400.57,10500.7,10713.09,10858.88,10903.82,6,FRAC,7916,8184,19290,GAL,X-LINKGEL,155000,LB,SAND,NA,NA,XLNK,20/40,23.428
569,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-08-06,2003,31.6681,-102.0372,10502,160,80,WFMP,SPBR_U,SPBR_U --> WFMP,5,10,0,11000,315264,0,261469,326264,6835,7715,8285,9216,9584,9850,10498.07,10847.7,11013.13,10969.09,11182.07,11981.64,12119.16,12195.24,10,FRAC,10102,10221,67478,GAL,GEL,17423,LB,SAND,NA,NA,,,46.21327329
1604,E,APACHE CORPORATION,REAGAN,2003-08-06,2003,31.52899,-101.6904,8310,20,40,SPBR_L,CLFK,CLFK --> SPBR_L,1,1,0,0,134832,0,290680,134832,5715.89,6627.63,7199.29,8219.08,8488.89,8811.44,9949.27,10367.09,10412.9,10457.87,10657.47,10838.37,10971.52,11017.95,1,FRAC,6625,6806,134832,GAL,GEL,290680,LB,SAND,NA,NA,,,36.78123071
536,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-08-14,2003,31.80119,-101.94986,10500,80,80,WFMP,SPBR_L,SPBR_L --> WFMP,5,11,0,12500,357288,0,462698,369788,6551,7429.94,7979.35,8994,9327,9697.17,10328,10581.03,10742.78,10815.96,11012.17,11338.28,11617.81,11696.8,12,FRAC,9678,9688,85376,GAL,GEL,28027,LB,SAND,NA,31,GELA,20/40,26.49440013
1597,E,APACHE CORPORATION,REAGAN,2003-08-14,2003,31.42677,-101.64079,8295,40,20,WFMP,SPBR_U,SPBR_U --> WFMP,1,1,0,0,153212,0,290310,153212,5318.37,6275.6,6839.89,7831.24,8213.9,8492.89,9797.58,10119.09,10230.38,NA,10403.68,10627.63,10767.53,10793.97,1,FRAC,6278,8034,153212,GAL,GEL,290310,LB,SAND,NA,NA,GELA,20/40,40.66573967
534,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-08-15,2003,31.7735,-102.15182,11000,40,40,WFMP,CLFK,CLFK --> WFMP,1,1,358260,0,0,0,308600,358260,7145,7965.83,8554.61,9434,9778.69,10071,10339,10671.96,10830.47,11096.61,11111.64,11518.45,11729.24,11842.05,1,FRAC,7968,10379,358260,GAL,W,308600,LB,SAND,NA,NA,,20/40,74.076
22,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2003-08-18,2003,31.71259,-101.71632,8635,40,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5000,183309,0,471030,188309,5767,6824,7383,8384,8645.26,9069.25,10012.76,10329.78,10474.25,10560.65,10708.1,10946.22,11084.91,11153.86,6,FRAC,6826,7201,50358,GAL,X-LINKGEL,124630,LB,SAND,NA,NA,,20/40,55.65707668
16,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2003-08-19,2003,31.71988,-101.71456,8640,80,20,WFMP,SPBR_U,SPBR_U --> WFMP,3,7,0,5000,198529,0,471910,203529,5792,6806,7363,8380,8644.63,9024.64,10003.75,10319.78,10464.22,10553.93,10695.7,10931.85,11070.67,11140.54,7,FRAC,6815,6992,53096,GAL,X-LINKGEL,135990,LB,SAND,NA,NA,,20/40,37.97570526
518,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,2003-08-19,2003,31.72485,-101.84168,8900,160,40,WFMP,CLFK,CLFK --> WFMP,3,6,0,5500,205128,0,472170,210628,6289,7164,7736,8747,9056.2,9429.34,10273.48,10518,10677.21,10725.31,10888.11,11268.65,11480.37,11557.49,6,FRAC,7167,7373,52823,GAL,X-LINKGEL,131280,LB,SAND,NA,NA,,20/40,42.128
561,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,2003-08-22,2003,31.73403,-101.96426,10510,80,160,WFMP,SPBR_U,SPBR_U --> WFMP,4,10,285928,10000,0,0,304342,295928,6648,7515.08,8135.53,9101.76,9438.13,9923.5,10465.62,10779.77,10936.5,10975.87,11226.88,11800.88,11975.32,12025.26,10,ACID,10107,10301,43064,GAL,W,18751,LB,SAND,NA,NA,GELA,,41.71257753
592,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,2003-08-24,2003,31.76463,-102.07768,10120,80,80,WFMP,SPBR_U,SPBR_U --> WFMP,2,2,0,0,360925,0,84000,360925,6882,7788,8311,9266,9587,9950,10355.52,10638.9,10717.18,10860.76,11151.83,11711.15,11926.58,12024.23,2,FRAC,7964,8639,15425,GAL,X-LINKGEL,25000,LB,SAND,NA,NA,FECL,20/40,54.508
2264,B,PIONEER NATURAL RESOURCES USA INC,UPTON,2003-08-26,2003,31.55915,-101.95213,9305,80,40,WFMP,SPBR_U,SPBR_U --> WFMP,3,8,0,5000,194292,0,470870,199292,6561,7433.88,8018.53,9006.61,9371.52,9570.02,10440.3,10719.32,10766.46,10791.28,11068.51,11568.38,11646.87,11742.33,8,ACID,7456,7629,500,GAL,A,0,undefined,undefined,NA,28,HCL,,29.3341376
