EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
23.292,0,12000,839484,130662,90000,2,5,2,2012,3,6,10,0,5,1,3,11440,11,1,20,6
70.35833286,0,0,1278690,1231011.6,801000,1,10,2,2012,3,5,1,0,3,1,3,8170,6,3,9,8.78252038765206
57.16,0,12000,902106,106176,35000,4,5,2,2012,3,3,9,0,5,4,3,10848,6,1,9,6
78.66,0,12000,1363808,218724,149635,3,27,2,2012,3,4,4,0,3,1,3,10445,11,3,20,6
120.0347822,0,15000,1408201.2,130878,95707,3,27,2,2012,4,2,5,0,3,1,3,10632,11,3,17,6
87.08,0,12000,1121640,662647,300256,3,27,2,2012,1,2,3,0,3,7,3,8877,11,3,20,6
166.34,1075580.1,0,1121190,1121190,787968,1,32,2,2012,1,4,1,0,3,7,3,7845,3,3,13.3101389077924,6.52840623982091
86.52,0,15000,1408201.2,1231011.6,123000,1,3,2,2012,2,2,1,0,2,1,3,8933,11,5,16.6519369927752,6.95338827091366
286.748,405048,0,405048,405048,304380,2,25,2,2012,4,3,1,0,4,1,3,10857,3,3,14.0437763688159,7.9327691875991
87.928,1075580.1,0,1408201.2,1231011.6,927236,2,25,2,2012,4,4,1,0,5,1,3,9364,3,3,14.8500008462408,8.58642328075207
89.104,0,7500,1206378,216792,150643,2,27,2,2012,3,3,4,0,2,1,3,10860,11,3,20,6
70.092,0,16500,1236810,1220310,789550,1,10,2,2012,4,3,1,0,3,1,3,7964,6,3,9,5.99999970936068
70.06,0,12000,988889,976889,496525,1,10,2,2012,4,6,1,0,5,1,3,9305,6,3,9,8.33818197873487
76.764,0,22000,1295608,1231011.6,843000,1,10,2,2012,3,4,1,0,3,1,3,7955,6,3,9,7.13657160695174
8.412,0,17000,1408201.2,1231011.6,120000,2,3,2,2012,3,3,1,0,3,1,3,8152,11,5,17,6.30775666806153
159.2121528,440916,0,440916,440916,927236,1,7,2,2012,4,4,1,0,2,1,3,8410,3,3,12.5401985052123,6.97222314542091
64.176,272157.41212519,5699.70583289577,1183276.12573378,1231011.6,927236,1,3,2,2012,3,2,1,176892.366345222,3,1,3,8206,3,5,8,6.39967296740181
125.6,1075580.1,0,1161972,1161972,802974,1,32,2,2012,4,3,1,0,3,7,3,8007,3,3,14.5054841569904,8.9999958600019
26.152,0,1500,196946,60060,334300,5,27,3,2003,5,3,3,1500,3,5,3,6882,11,3,13.1627007328929,6
32.70993787,0,26000,1408201.2,1231011.6,137550,5,27,3,2003,3,3,3,500,3,5,3,6827,6,3,15.3967525118385,6
59.67281149,0,5000,200972,47376,134850,5,27,3,2003,5,3,3,0,3,7,3,6913,11,3,15.5050018962598,6
36.28399577,0,5000,202316,61320,138100,5,27,3,2003,1,3,3,0,3,5,3,6604,11,3,16.5917235885844,6
35.02434343,0,5000,207337,55356,135740,5,27,3,2003,4,3,3,0,3,5,3,6458,11,3,12.1068682272935,6
29.088,0,5000,201980,51492,122328,5,27,3,2003,4,3,3,0,1,5,3,6413,11,3,11.4548105319019,6
38.48,0,3500,201236,56910,133607,6,27,3,2003,4,3,3,0,1,7,3,6308,11,3,11,6
28.91222461,0,5000,197595,23277.5,0,6,27,3,2003,3,3,3,0,1,7,1,6321,1,2.99999997877235,11,6.00830148478165
48.13532361,0,0,260484,260484,482040,5,2,3,2003,4,3,1,0,3,7,3,6378,6,3,12.4146306866321,6
55.292,0,0,209197,209197,290050,5,2,3,2003,2,3,1,0,3,7,3,6342,6,3,9,6
33.27003426,0,0,153212,140135,284000,5,2,3,2003,3,3,1,0,3,5,3,6467,6,3,10.4939022310808,6
56.83181047,0,5000,212501,23277.5,0,6,27,3,2003,3,3,3,0,3,7,1,6368,1,2.99999998174741,11.5843062342023,5.99999996288449
42.468,0,0,243264,243264,290750,5,2,3,2003,3,3,1,0,3,7,3,6382,6,3,9,6
44.50083322,0,0,181546,181546,290390,5,2,3,2003,3,3,1,0,3,7,3,6352,6,3,9.68279362298428,6
17.685,0,0,153212,138440,290080,5,2,3,2003,3,2,1,0,3,7,3,6327,6,3,9.41942205655089,6
27.41962381,0,0,185517,185517,292190,5,2,3,2003,3,3,1,0,3,7,3,6403,6,3,9.89423222125508,6
26.20745867,0,0,222222,222222,289940,5,2,3,2003,3,3,1,0,3,7,3,6345,6,3,9.23214310870964,6
34.33198681,0,0,186984,186984,290030,5,2,3,2003,2,3,1,0,3,7,3,6404,6,3,9,6
21.03030391,0,0,192696,192696,290230,5,2,3,2003,2,3,1,0,3,7,3,6440,6,3,9.16056783726412,6
35.07129045,0,0,189966,189966,291891,5,2,3,2003,2,3,1,0,3,7,3,6354,6,3,10.7807666484105,6
40.292,0,0,185136,185136,290180,5,2,3,2003,3,3,1,0,3,7,3,6328,6,3,10.3011664745572,6
31.19237239,0,0,212226,212226,290950,5,2,3,2003,3,3,1,0,3,7,3,6322,6,3,11.0721085163715,6
41.02,0,0,153212,113000,284000,5,2,3,2003,3,3,1,0,3,7,3,6305,6,3,9.77367491456907,6
39.96278973,0,0,193372,193372,290360,5,2,3,2003,2,3,1,0,3,7,3,6605,6,3,9,6
43.108,0,0,197292,197292,291310,5,2,3,2003,3,3,1,0,3,7,3,6308,6,3,11.8935884369838,6
13.363,0,0,154000,154000,291000,5,2,3,2003,3,3,1,0,3,7,3,6602,6,3,9,6
15.7871887,0,0,172536,172536,289760,5,2,3,2003,4,3,1,0,1,7,3,6472,6,3,10.5145913009364,6
21.976,0,5000,212020,65900,127716,5,27,3,2003,5,3,3,0,1,7,3,6874,11,3,16.0219495062312,6
23.639,0,11000,348454,67351,16200,5,27,3,2003,4,2,5,0,3,7,3,9090,6,3,12.3548151495732,6
45.448,0,5000,200760,50650,138529,5,27,3,2003,1,3,3,0,1,7,3,6830,11,3,13.6892949009015,6
36.91160307,99400,6000,286770,99400,30700,6,2,3,2003,4,3,4,0,1,7,3,8062,9,3,14.8980499795464,6
34.89567384,0,3000,175200,43500,130000,6,2,3,2003,3,2,3,0,3,5,3,6266,6,3,9,6
25.408,0,3000,175000,43000,132000,6,2,3,2003,4,3,3,0,3,5,3,6316,6,3,9,6
65.90859364,85000,6000,271200,23277.5,0,6,2,3,2003,4,4,4,0,3,7,1,7901,1,3.08646671929018,11,6.0360523595504
36.51621832,0,0,187216,187216,291500,5,2,3,2003,3,3,1,0,1,7,3,6548,6,3,9.43846926403455,6
29.19716485,0,0,189533,189533,289640,5,2,3,2003,3,3,1,0,3,7,3,6521,6,3,9.64563530961444,6
40.412,0,5000,194042,53718,136274,5,27,3,2003,1,3,3,0,1,7,3,6820,11,3,12.8695505023442,6
25.76,0,5000,356901,73458,13602,5,27,3,2003,1,4,5,0,1,7,3,9080,6,3,10.9976597461532,6
33.312,0,4000,204202,23277.5,0,5,27,3,2003,4,2,3,0,3,7,1,6580,1,2.99999997995636,11,6.0320890863247
24.501905,0,4000,197649,23277.5,0,5,27,3,2003,1,3,3,0,1,7,1,6802,1,2.9999999810208,11,5.99999996043818
25.01447869,0,5000,206138,23277.5,0,5,27,3,2003,4,2,3,0,1,5,1,6810,1,2.99999997678816,11,5.99999995123591
37.176,0,5000,153212,23277.5,0,5,27,3,2003,5,3,3,0,1,7,1,6732,1,2.9999999777695,11,5.99999995092256
26.95602748,0,0,220500,220500,289330,5,2,3,2003,3,3,1,0,3,7,3,6317,6,3,9,6
16.66110048,0,0,197782,197782,290200,5,2,3,2003,3,3,1,0,3,7,3,6495,6,3,9,6
44.124,1000,3000,193546,23277.5,0,5,27,3,2003,3,3,3,0,1,7,1,6760,1,2.99999997837103,11,5.99999995460774
31.38,0,4000,190354,23277.5,0,5,27,3,2003,5,3,3,0,1,7,1,6722,1,2.99999998388857,11,5.99999996426193
21.748,0,4000,218452,23277.5,0,5,27,3,2003,4,3,3,0,1,7,1,6626,1,2.99999997853438,11,5.99999995238092
42.688,0,5000,192976,48872,130750,5,27,3,2003,1,3,3,0,3,7,3,6594,11,3,12.1220805685517,6
33.07515132,0,3000,177200,43500,131200,6,2,3,2003,1,3,3,0,3,5,3,6360,6,3,9,6
23.428,0,5000,153212,23277.5,155000,6,27,3,2003,1,3,3,0,3,7,3,7916,11,3,20,6
39.0632123,0,0,166295,166295,289000,5,2,3,2003,3,2,1,0,1,7,3,6200,6,3,12.4695585338123,6
24.752,0,0,153212,141194,288550,5,2,3,2003,4,3,1,0,1,7,3,6316,6,3,9,6
22.30126664,0,0,153212,153212,290310,5,2,3,2003,1,3,1,0,3,7,3,6494,6,3,9,6
17.03591569,0,0,220506,92916,135000,5,2,3,2004,3,2,2,0,1,7,3,7677,11,3,9,6
40.66573967,0,0,153212,153212,290310,5,2,3,2003,3,2,1,0,3,7,3,6278,6,3,9,6
44.39708554,0,0,153212,149834,290560,5,2,3,2003,3,3,1,0,3,7,3,6270,6,3,11.1703213780091,6
49.95212264,0,0,153212,90365,135000,5,2,3,2003,3,3,1,0,3,7,3,6330,6,3,9.59962926490924,6
17.94,0,0,220506,92916,135000,5,2,3,2004,3,3,2,0,1,7,3,7934,6,3,11.7467032836851,6
36.78123071,0,0,153212,134832,290680,5,2,3,2003,2,3,1,0,1,5,3,6625,6,3,10.8492335274617,6.00970489058063
11.52,0,0,153212,90365,135000,5,2,3,2003,3,3,1,0,1,7,3,6364,6,3,9,6
17.30257449,0,0,153212,90365,135000,5,2,3,2003,3,3,1,0,1,7,3,6257,6,3,10.6828380207725,6
44.38544029,0,0,153212,90365,135000,5,2,3,2003,3,3,1,0,1,7,3,6361,6,3,9.99278702947904,6
39.324,0,0,153212,90365,135000,5,2,3,2003,3,3,1,0,3,7,3,6387,6,3,9.4655343597667,6
32.644,0,8000,285938,79572,17640,5,27,3,2004,4,3,4,0,1,7,3,8678,6,3,10.9315211610108,6
39.388,0,5000,195096,49182,130557,6,27,3,2003,1,2,3,0,3,7,3,6381,11,3,12.9975321621988,6
24.1,0,5000,191715,51068,127823,5,27,3,2003,4,3,3,0,1,7,3,6515,11,3,11.2527080574875,6
57.10141561,0,5000,224198,74256,138890,5,27,3,2005,4,2,3,0,1,7,3,6814,11,3,18.9307630616674,6
40.932,0,4000,208204,60396,135240,5,27,3,2004,2,3,3,0,1,7,3,6714,11,3,14.2038276995452,6
34.48819999,0,5000,203324,52038,135187,5,27,3,2004,2,3,3,0,1,7,3,6688,11,3,15.1562909601486,6
44.144,0,11000,367554,156720,36340,5,27,3,2004,3,3,4,0,3,7,3,8702,6,3,13.1830460980656,6
33.608,0,11000,351969,142842,35480,5,27,3,2004,3,3,4,0,1,7,3,8676,6,3,11.9925974163946,6
34.24012514,0,11000,349712,140850,35260,5,27,3,2004,1,3,4,0,1,7,3,8685,6,3,13.6181692000284,6
34.904,0,11000,384756,81270,17377,5,27,3,2004,1,3,5,158149,1,7,3,9000,5,3,10.5945637615471,6
29.856,0,0,220506,92916,135000,5,2,3,2004,3,3,2,0,3,7,3,7661,6,3,9,6
36.2429405,0,0,220080,130326,215000,5,2,3,2004,3,2,2,0,3,7,3,6354,11,3,9,6
35.576,0,0,159000,159000,350000,5,2,3,2004,3,3,1,0,1,7,3,6430,6,3,12.2463913834112,6
15.1832191,0,0,220506,220506,350000,5,2,3,2004,2,3,1,0,3,7,3,6420,6,3,11.4216849494072,6
45.068,0,0,220506,220506,35000,5,2,3,2004,2,3,1,0,3,7,3,6507,6,3,13.0305411774785,6
23.852,0,0,220506,127590,215000,5,2,3,2004,3,3,2,0,1,7,3,6480,6,3,9,6
20.72,0,0,220506,92916,135000,5,2,3,2004,3,3,2,0,3,7,3,7872,6,3,9,6
19.024,0,0,183782,70894,135000,5,2,3,2004,3,3,2,0,3,7,3,7710,6,3,11.7147127050088,6
25.4,0,0,220506,92916,135000,5,2,3,2004,3,3,2,0,3,7,3,7643,6,3,9,6
25.66,0,0,220506,92916,135000,5,2,3,2004,3,4,2,0,3,7,3,7647,6,3,9,6
20.668,0,0,220506,127590,215000,5,2,3,2004,4,3,2,0,3,7,3,6432,6,3,9,6
26.52292632,0,0,220506,92916,135000,5,2,3,2004,4,3,2,0,3,7,3,7761,6,3,9,6
55.96,0,5000,204458,56196,133882,5,27,3,2004,3,3,3,0,1,7,3,6784,11,3,18.3752396852011,6
44.236,0,5000,212988,63844,134547,6,27,3,2004,1,3,3,0,1,7,3,6325,11,3,15.1328887231582,6
38.304,0,5000,194756,54768,136548,5,27,3,2004,4,3,3,0,1,5,3,6441,11,3,16.2064422450918,6
29.62307158,0,0,220506,92916,135000,5,2,3,2004,2,3,2,0,1,7,3,7847,11,3,9,6
29.15185689,0,0,220506,92916,135000,5,2,3,2004,3,2,2,0,3,7,3,7721,6,3,9,6
41.124,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7933,9,3,17,6
42.43844071,0,0,367506,139916,139000,5,2,3,2004,3,3,2,0,3,7,3,7895,6,3,9,6
22.39416894,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7602,9,3,16.9365978238396,6
39.86164692,0,0,367506,139916,140000,5,2,3,2004,4,6,2,0,3,7,3,7831,6,3,9,6
18.52846714,0,0,367506,139916,139000,5,2,3,2004,3,2,2,0,1,7,3,7849,6,3,10.4497028332426,6
45.8702266,0,5000,200174,54558,135440,5,27,3,2004,5,3,3,0,1,7,3,6896,11,3,14.2302598169356,6
43.07231771,0,5000,201098,54222,129403,5,27,3,2004,4,3,3,0,1,5,3,6530,11,3,11.0639134721178,6
28.67926976,0,4500,200262,56532,138234,5,27,3,2004,4,3,3,0,3,7,3,6441,11,3,14.3702789227266,6
32.59924597,0,5000,201224,55818,138234,5,27,3,2004,3,3,3,0,1,7,3,6541,11,3,15.4148719435873,6
32.49670036,0,5000,200636,54180,137740,5,27,3,2004,1,3,3,0,1,7,3,6740,11,3,17.3704435830265,6
34.12554949,0,5000,199292,54474,134280,5,27,3,2004,4,2,3,0,1,7,3,6742,11,3,11.8469954568038,6
50.176,0,5000,199292,55524,134578,6,27,3,2004,4,3,3,0,1,5,3,6295,11,3,11.4539273191621,6
29.992,0,0,367506,139916,140000,5,2,3,2004,3,3,2,0,1,7,3,7713,6,3,9.74085613371938,6
21.0058,0,0,367506,139916,139000,5,2,3,2004,3,2,2,0,3,7,3,7959,6,3,9,6
15.47732057,0,0,367506,139916,139000,5,2,3,2004,2,3,2,0,3,7,3,7655,6,3,11.4506896883947,6
27.77576071,0,0,367506,139916,140000,5,2,3,2004,3,3,2,0,3,7,3,7747,6,3,9,6
21.748,0,11000,330452,67410,17560,5,27,3,2005,4,3,5,0,1,7,3,8949,6,3,10.7637449167616,6
36.86935873,0,14000,429998,75642,16852,5,27,3,2005,3,2,6,0,1,7,3,8964,6,3,13.7407935810563,6
29.26563545,0,11000,345278,74802,14866,5,27,3,2005,4,3,5,0,3,7,3,9000,6,3,11.5173261379407,6
13.54044625,0,3750,202494,57246,135300,5,27,3,2005,4,3,3,0,3,5,3,6552,11,3,16.919222982748,6
40.528,0,5000,200552,56112,132071,6,27,3,2004,3,3,3,0,1,5,3,6346,11,3,11.325601637292,6
32.723344,0,0,367506,139916,140000,5,2,3,2004,3,3,2,0,3,7,3,8001,6,3,12.5676815682829,6
39.92984664,0,0,367506,139916,140000,5,2,3,2004,3,3,2,0,3,7,3,7910,6,3,9,6
8.388,0,0,367506,139916,140000,5,2,3,2004,3,3,2,0,3,7,3,7680,6,3,9,6
32.42348826,0,0,367506,139916,140000,5,2,3,2004,4,3,2,0,3,7,3,7800,6,3,9,6
20.312,0,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7875,11,3,9,6
35.592,0,11000,354812,78960,18955,5,27,3,2005,4,3,5,0,3,7,3,9018,6,3,11.1291473692515,6
32.712,0,12500,376598,73080,15300,5,27,3,2005,1,3,5,0,2,7,3,8948,6,3,11.8494931975432,6
28.35819288,0,11000,345782,69468,18375,5,27,3,2005,3,2,5,0,3,7,3,8976,6,3,13.7129521701191,6
26.428,0,11000,361616,74802,15355,5,27,3,2005,4,2,5,0,3,7,3,8998,6,3,11.1963684027162,6
19.968,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7123,9,3,17,6
20.695,383200,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7830,9,3,17,6
19.688,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7740,6,3,9,6
13.56,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7751,6,3,9,6
26.992,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7863,6,3,9,6
33.524,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7844,6,3,9,6
28.088,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7814,6,3,9,6
18.928,0,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7849,6,3,9,6
33.756,0,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7849,6,3,9,6
37.72,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7945,9,3,17,6
29.104,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7931,9,3,17,6
17.676,383200,0,383200,131800,49250,5,2,3,2005,3,4,2,0,3,7,3,7946,9,3,17,6
17.352,383200,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7977,9,3,17,6
49.3320329,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7993,9,3,17,6
44.232,0,11000,370560,23277.5,0,5,27,3,2005,4,2,5,0,3,7,1,8227,1,2.99999998562111,11,5.99999996545929
38.388,0,12000,360664,80152,17595,5,27,3,2005,1,3,5,0,3,7,3,8856,6,3,14.1259280252042,6
51.59316437,0,12000,357066,77815,17318,5,27,3,2005,4,3,5,0,1,7,3,8936,6,3,11.9642526615633,6
63.044,0,11000,359487,74015,15000,5,27,3,2005,3,3,5,0,3,7,3,8970,6,3,10.6472436337992,6
34.848,0,5000,163048,41383,134117,5,27,3,2005,4,3,3,0,3,5,3,6480,11,3,15.4363325134693,6
31.244,0,5000,194960,49073,135237,5,27,3,2005,1,3,3,0,3,7,3,6435,11,3,19.1530098551565,6
35.16005354,0,8500,352366,80828,16203,5,27,3,2005,3,2,5,0,3,7,3,8985,6,3,11.4221985694179,6
13.952,0,5000,189813,53191,133624,5,27,3,2005,1,3,3,0,3,5,3,6544,11,3,16.7414028100689,6
17.6,0,5000,198864,54352,133052,5,27,3,2005,4,3,3,0,3,5,3,6571,11,3,18.1610887865298,6
20.25828222,383200,0,383200,131800,49250,5,2,3,2005,3,2,2,0,3,7,3,7702,9,3,17,6
28.22,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7791,9,3,17,6
24.644,383200,0,383200,131800,49250,5,2,3,2005,2,3,2,0,1,7,3,7871,9,3,15.7207368022122,6
40.668,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7917,9,3,17,6
29.104,383200,0,383200,131800,49250,5,2,3,2005,2,3,2,0,3,7,3,7839,9,3,15.7326268420225,6
22.072,383200,0,383200,131800,49250,5,2,3,2005,4,2,2,0,3,7,3,7910,9,3,17,6
27.8,366270,0,366270,123270,63548,5,2,3,2006,3,4,2,0,3,7,3,7908,9,3,17,6
35.49390913,387700,0,387700,129900,61500,5,2,3,2006,3,6,2,0,3,5,3,7922,9,3,17,6
43.03807665,0,5000,187249,50150,132458,5,27,3,2005,4,6,3,0,3,7,3,6565,11,3,13.5383246225609,6
16.38451018,0,5000,200492,54931,132676,6,27,3,2005,4,3,3,0,3,7,3,6510,11,3,12.4188887907088,6
17.988,0,5000,190233,51126,135186,5,27,3,2005,1,3,3,0,3,5,3,6609,11,3,19.8646978666242,6
33.272,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7883,9,3,17,6
32.44123301,383200,0,383200,131800,49250,5,2,3,2005,3,6,2,0,3,7,3,7698,9,3,17,6
27.51995035,0,5000,186612,51543,135420,5,27,3,2005,4,3,3,0,3,5,3,6446,11,3,16.619021262233,6
35.212,0,3500,153212,61446,173250,5,27,3,2005,3,3,2,0,3,7,3,7087,11,3,17.7900744928622,6
24.416,383200,0,383200,131800,49250,5,2,3,2005,2,2,2,0,3,7,3,7869,9,3,17,6
26.688,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7729,9,3,17,6
18.104,383200,0,383200,131800,49250,5,2,3,2005,3,2,2,0,3,7,3,7784,9,3,17,6
37.3,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7690,9,3,17,6
36.55831701,383200,0,383200,131800,49250,5,2,3,2005,3,4,2,0,3,7,3,7915,9,3,17,6
21.156,0,5000,168803,47787,155581,6,27,3,2005,5,3,3,0,3,7,3,6269,11,3,20,6
20.16,383200,0,383200,131800,49250,5,2,3,2005,3,2,2,0,3,7,3,7671,9,3,17,6
23.784,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7635,9,3,16.7317072054777,6
36.764,383200,0,383200,131800,49250,5,2,3,2005,2,2,2,0,1,7,3,8011,9,3,17,6
33.556,383200,0,383200,131800,49250,5,2,3,2005,2,2,2,0,3,7,3,7820,9,3,17.0012514091563,6
23.48265515,383200,0,383200,131800,49250,5,2,3,2006,2,2,2,0,1,5,3,7863,9,3,17,6
37.9403326,0,3000,153212,44486,134524,6,27,3,2005,3,2,2,0,3,7,3,6469,11,3,15.1280766813757,6
24.496,383200,0,383200,131800,49250,5,2,3,2005,2,2,2,0,3,7,3,7873,9,3,17,6
10.568,0,6000,168646,43097,135650,6,27,3,2005,3,2,3,0,3,5,3,6308,11,3,15.8830683108416,6
22.956,0,5500,173362,57785,213755,6,27,3,2005,4,3,3,0,3,7,3,6357,11,3,16.4622643268121,6
72.9921932,0,11000,357311,80277,17666,5,27,3,2005,1,3,5,0,3,7,3,8802,6,3,12.6126378684616,6
33.424,383200,0,383200,131800,49250,5,2,3,2005,3,2,2,0,3,7,3,7801,9,3,19,6
21.984,383200,0,383200,131800,49250,5,2,3,2006,3,2,2,0,1,7,3,7750,9,3,17.2824788888793,6
25.304,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7743,9,3,17,6
27.684,393965,0,393965,131800,48895,5,2,3,2006,3,3,2,0,3,7,3,7747,9,3,16.6484910729941,6
21.596,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7810,9,3,16.2451503197077,6
37.092,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7745,9,3,19,6
31.58,365750,0,365750,123850,61500,5,2,3,2006,2,3,2,0,1,7,3,7927,9,3,14.5176424993445,6
28.256,365806,0,365806,123906,61500,5,2,3,2006,3,3,2,0,3,7,3,7620,9,3,13.8771227379257,6
23.78,364450,0,364450,122698,61500,5,2,3,2007,3,3,2,0,3,7,3,7634,9,3,15.1326430958939,6
27.792,365484,0,365484,123732,61500,5,2,3,2007,2,3,2,0,3,7,3,7641,9,3,16.3445565165575,6
27.228,383200,0,383200,131800,49250,5,2,3,2006,2,2,2,0,3,7,3,7905,9,3,17,6
34.4,383200,0,383200,131800,49250,5,2,3,2006,2,2,2,0,3,7,3,7877,9,3,17,6
21.46032128,383200,0,383200,131800,49250,5,2,3,2006,3,3,2,0,3,7,3,7759,9,3,17,6
36.31888501,504800,0,504800,259400,98500,6,2,3,2005,3,4,2,0,3,7,3,7610,9,3,17,6
38.86579378,504800,0,504800,259400,98500,6,2,3,2006,3,1,2,0,3,7,3,7583,9,3,15.8958614903902,6
31.956,504800,0,504800,259400,98500,6,2,3,2006,4,3,2,0,3,7,3,7575,9,3,16.0201471944064,6
18.864,480522,0,480522,237006,107336,5,2,3,2006,4,2,2,0,3,7,3,7835,9,3,16.531169763993,6
51.06845562,510800,3000,513800,259400,98500,6,2,3,2006,4,4,2,0,3,7,3,7590,9,3,14.7361228441331,6
37.32541472,0,1750,193889,52571,131432,5,27,3,2006,4,2,3,0,3,5,3,6539,11,3,14.0334343298601,6
24.652,0,5000,197568,54324,133901,6,27,3,2006,4,3,3,0,3,5,3,6381,11,3,12.6762702883134,6
31.108,0,5000,195691,52690,130760,5,27,3,2006,4,3,3,0,3,5,3,6799,11,3,17.8046655000457,6
30.32445978,0,5000,197074,55951,134326,5,27,3,2006,4,3,3,0,3,5,3,6771,11,3,18.0237554461333,6
29.32501026,0,4950,153212,23277.5,0,5,27,3,2006,1,3,2,0,3,5,1,6838,1,2.99999998602135,12.2796301064967,5.99999996920684
43.98483889,0,1500,194730,53707,134770,5,27,3,2006,3,3,3,0,3,7,3,6812,11,3,16.7053438348319,6
41.23692755,0,5000,193178,51621,132431,5,27,3,2006,1,3,3,0,3,5,3,6755,11,3,19.6551954167203,6
41.936,0,6750,190727,43936,90410,5,27,3,2006,1,3,3,0,3,5,3,6724,11,3,16.4429875648193,6
41.952,0,5750,198067,56261,134237,5,27,3,2006,1,3,3,0,1,5,3,6685,11,3,19.1624601028297,6
40.67932238,0,4500,202081,57093,131750,5,27,3,2006,4,3,3,0,3,5,3,6728,11,3,16.9814961265412,6
34.4131975,0,5250,204952,56722,139132,6,27,3,2006,5,3,3,0,3,7,3,6403,11,3,16.1230996666027,6
29.852,393965,0,393965,131800,48985,5,2,3,2006,3,3,2,0,3,7,3,7716,9,3,16.4843765259631,6
36.416,509250,0,509250,260232,98929,6,2,3,2006,4,4,2,0,3,7,3,7575,9,3,14.0493112433182,6
32.812,0,6250,195510,51922,135360,5,27,3,2006,3,3,3,0,1,5,3,6542,11,3,17.6842721200638,6
28.104,0,1500,195243,54532,134899,6,27,3,2006,4,3,3,0,3,5,3,6481,11,3,13.9562932939701,6
29.364,0,5250,198881,52886,134855,5,27,3,2006,4,3,3,0,1,5,3,6569,11,3,18.3990424898371,6
25.124,366450,0,366450,130660,63750,5,2,3,2006,4,4,2,0,3,7,3,7890,9,3,8,6
30.248,492870,0,492870,253134,100823,6,2,3,2006,4,3,2,0,3,7,3,7572,9,3,13.1612752440595,5.95814310182816
22.34,0,5250,185877,58327,161756,6,27,3,2007,4,3,3,0,3,7,3,6385,11,3,16,6
34.664,0,5250,200888,55997,134955,6,27,3,2006,4,3,3,0,3,5,3,6341,11,3,13.3816572250784,6
29.632,0,1500,196388,54973,136404,6,27,3,2006,4,3,3,0,3,7,3,6493,11,3,15.0504531141134,6
23.532,0,5250,184506,42798,126860,5,27,3,2007,1,3,3,0,3,7,3,6543,11,3,16.0086652590512,6
56.76203076,0,8250,253094,48689,134023,5,27,3,2006,1,3,4,0,3,5,3,6737,11,3,19.1746339300573,6
42.556,0,8750,203060,52965,133792,5,27,3,2006,1,3,3,0,3,5,3,6589,11,3,17.5663078575186,6
22.828,0,5250,191211,53504,137512,5,27,3,2006,3,3,3,0,3,7,3,6517,11,3,14.4109852669409,5.79300980348209
43.676,229649,2000,231649,23277.5,0,6,27,3,2006,1,3,3,0,3,7,1,7890,1,2.99999998816488,14,6.54101334969527
26.39411735,492870,0,492870,253134,100823,6,2,3,2006,4,4,2,0,3,7,3,7519,9,3,8,6
10.38,270814,2000,272814,23277.5,0,6,27,3,2006,5,3,4,0,3,7,1,7940,1,2.99999997971534,11,5.80485072854085
23.70705727,375250,0,375250,129900,61500,6,2,3,2006,3,3,2,0,3,5,3,7735,9,3,16.2020554451622,6
27.472,383200,0,383200,131800,49250,6,2,3,2006,1,3,2,0,3,7,3,7715,9,3,17,6
