Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
0,10000,443297,554580,453297,68764,183892,142,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-05-14,2009,31.79265,-101.63186,10161,160,80,SPBR_U --> WFMP,6,12,0,39.94539112,SPBR_U,WFMP,12,FRAC,6555,6560,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,10500,418005,563980,428505,59934,112994,143,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-02-14,2009,31.76336,-101.62769,10091,160,40,SPBR_U --> WFMP,6,12,0,55.758,SPBR_U,WFMP,12,FRAC,6559,6564,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,10500,514797,562960,525297,38661,115720,145,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-01-30,2009,31.76546,-101.61875,10108,80,80,SPBR_U --> WFMP,6,12,0,30.744,SPBR_U,WFMP,12,FRAC,6522,6668,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,12000,1338664.45,1018714,1371338,73378,181008,146,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-08-12,2010,31.98761,-101.681,10100,160,Over 160,SPBR_U --> WFMP,7,14,0,63.824,SPBR_U,WFMP,14,FRAC,6480,6698,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,10000,487524,413620,497524,67150,157957,147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-03-14,2009,31.79046,-101.60914,10034,Over 160,40,SPBR_L --> WFMP,6,12,0,71.54,SPBR_L,WFMP,12,FRAC,7609,7667,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,0,1338664.45,1335256,1401510,250962,121444,149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-03-22,2011,31.77154,-101.59111,10040,40,160,CLFK --> WFMP,4,8,0,21.28,CLFK,WFMP,8,FRAC,9689,9904,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,10000,605580,666840,615580,50568,156657,150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-05-14,2009,31.75976,-101.59489,10006,80,Over 160,SPBR_U --> WFMP,7,14,0,18.724,SPBR_U,WFMP,14,FRAC,6429,6553,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
0,9500,576654,485020,586154,62286,132735,152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-06-05,2009,31.89392,-101.7133,9582,80,160,SPBR_L --> WFMP,6,12,0,36.49085403,SPBR_L,WFMP,12,FRAC,7591,7619,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
817824,10000,0,1398355.9,827824,817824,717200,153,D,BERRY OIL COMPANY,GLASSCOCK,2009-10-15,2009,31.92043,-101.7098,10300,160,80,SPBR_L --> STRAWN,1,2,0,34.6978439,SPBR_L,STRAWN,2,FRAC,7388,10146,GAL,GEL,LB,SAND,NA,NA,GELA,20/40
9828,14070,1016148,1373343.945,1040046,1016148,927236,154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2009-11-19,2009,31.9457,-101.75215,10560,80,40,SPBR_U --> ATOKA,1,3,0,69.756,SPBR_U,ATOKA,3,FRAC,6879,10450,GAL,X-LINKGEL,LB,SAND,NA,NA,NA,NA
1075580.1,0,0,797164,1408201.2,1231011.6,797164,155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-02-04,2010,31.71028,-101.49617,9937,160,Over 160,SPBR_L --> STRAWN,1,1,0,34.512,SPBR_L,STRAWN,1,FRAC,7154,9833,GAL,W,LB,SAND,NA,NA,GELA,NA
722358,12696,0,314800,735054,722358,314800,158,D,BERRY OIL COMPANY,GLASSCOCK,2009-11-02,2009,31.95289,-101.72332,10262,160,Over 160,SPBR_L --> ATOKA,1,2,0,26.556,SPBR_L,ATOKA,2,FRAC,7864,10152,GAL,W,LB,SAND,NA,NA,NA,20/40
0,13500,877794,696467,891294,56544,142720,159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-06-17,2010,31.96948,-101.71061,10095,160,160,SPBR_U --> WFMP,8,16,0,25.224,SPBR_U,WFMP,16,FRAC,6662,6667,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,20/40
768857,0,0,609217,768857,768857,609217,160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-06-29,2010,31.69581,-101.44731,9905,40,Over 160,SPBR_L --> ATOKA,1,1,0,19.788,SPBR_L,ATOKA,1,FRAC,7042,9805,GAL,W,LB,SAND,NA,NA,GELA,NA
0,26000,1338664.45,1124217,1408201.2,60312,150091,163,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-10-06,2010,31.87677,-101.70701,10235,Over 160,Over 160,SPBR_U --> WFMP,8,16,0,49.828,SPBR_U,WFMP,16,FRAC,6750,6871,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,16/30
0,12492,0,886704,153212,NA,243600,164,D,BERRY OIL COMPANY,GLASSCOCK,2010-04-09,2010,31.94541,-101.73029,10850,80,160,WFMP --> WOOD,1,2,0,73.936,WFMP,WOOD,2,FRAC,9752,10746,NA,NA,LB,SAND,NA,NA,NA,18/40
0,26000,719000,931000,769700,28700,0,171,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-08-19,2010,31.74359,-101.59842,10771,80,Over 160,CLFK --> SIL_DEV,7,13,0,47.484,CLFK,SIL_DEV,13,ACID,10500,10720,GAL,A,NA,NA,NA,NA,HCL,NA
0,11592,1119972,1145088.027,1131564,1119972,927236,172,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2010-10-14,2010,31.67693,-101.59032,10230,80,80,WFMP --> STRAWN,1,2,0,28.372,WFMP,STRAWN,2,FRAC,7857,10135,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,26000,924000,952000,973000,81000,50000,173,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-08-04,2010,31.75784,-101.60308,10901,80,Over 160,CLFK --> SIL_DEV,10,20,0,41.77,CLFK,SIL_DEV,20,FRAC,10650,10661,GAL,GEL,LB,SAND,NA,NA,GELA,20/40
0,26000,723000,884000,778000,23277.5,0,174,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-09-10,2010,31.7382,-101.61949,10856,80,160,CLFK --> SIL_DEV,8,16,0,36.072,CLFK,SIL_DEV,16,ACID,10060,10812,GAL,A,NA,NA,NA,NA,HCL,NA
0,13500,1082429,1152937,1095929,72408,204399,176,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-10-24,2010,31.86384,-101.72647,10752,40,80,SPBR_U --> WFMP,8,16,0,37.35049321,SPBR_U,WFMP,16,FRAC,6967,7203,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,16/30
1068228,0,0,877792,1068228,1068228,877792,178,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-09-09,2010,31.71895,-101.50778,9990,80,160,CLFK --> STRAWN,1,1,0,61.80434803,CLFK,STRAWN,1,FRAC,6046,9891,GAL,W,LB,SAND,NA,NA,GELA,NA
1038996,12600,0,1398355.9,1051596,1038996,927236,182,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-01-09,2011,31.844,-101.652,10510,80,160,SPBR_U --> ATOKA,1,2,0,53.388,SPBR_U,ATOKA,2,FRAC,6602,10419,GAL,FLUD,LB,SAND,NA,NA,GELA,NA
237250,0,449500,522438,686750,43000,16500,183,D,APACHE CORPORATION,GLASSCOCK,2011-04-01,2011,31.82076,-101.53848,10863,80,160,WFMP --> WOOD,7,7,0,35.412,WFMP,WOOD,7,FRAC,10016,10326,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,1000,616300,533788,617300,23277.5,6000,184,D,APACHE CORPORATION,GLASSCOCK,2011-04-29,2011,31.82961,-101.55073,10848,40,80,WFMP --> SIL_DEV,5,6,0,53.116,WFMP,SIL_DEV,6,FRAC,10764,10766,GAL,GEL,LB,SAND,NA,NA,BIOC,NA
951720,0,0,985400,951720,951720,927236,187,D,CROWNQUEST OPERATING LLC,GLASSCOCK,2011-02-05,2011,31.81269,-101.59484,10438,40,Over 160,SPBR_L --> ATOKA,1,1,0,84.72,SPBR_L,ATOKA,1,FRAC,6910,10366,GAL,FLUD,LB,SAND,NA,NA,NA,NA
0,15834,24110,1398355.9,153212,24110,927236,189,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2010-12-08,2010,31.6895,-101.52123,10613,80,Over 160,SPBR_U --> SIL_DEV,1,2,0,41.68,SPBR_U,SIL_DEV,2,FRAC,6170,10474,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,16500,1338664.45,1285422,1408201.2,1231011.6,601501,191,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-04-12,2011,31.87397,-101.72086,10306,80,80,SPBR_U --> WFMP,3,6,0,23.642,SPBR_U,WFMP,6,FRAC,8380,10103,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,0,1338664.45,1353425,1408201.2,1231011.6,849581,192,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-02,2011,31.97912,-101.70475,10401,80,160,SPBR_U --> STRAWN,3,6,0,23.042,SPBR_U,STRAWN,6,FRAC,8225,10056,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,30/70
0,25116,0,398000,153212,NA,37000,194,D,ATHLON FE OPERATING LLC,GLASSCOCK,2010-11-21,2010,31.96115,-101.68141,10579,160,Over 160,SPBR_L --> ATOKA,5,13,0,32.96370677,SPBR_L,ATOKA,13,FRAC,10024,10204,NA,NA,LB,SAND,NA,NA,NA,NA
0,20034,0,402000,153212,NA,25000,196,D,ATHLON FE OPERATING LLC,GLASSCOCK,2010-12-02,2010,31.8471,-101.57354,10415,80,Over 160,WFMP --> ATOKA,6,12,0,13.372,WFMP,ATOKA,12,FRAC,9934,10084,NA,NA,LB,SAND,NA,NA,NA,NA
0,22092,1122618,1139711.973,1144710,1122618,927236,200,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-01-17,2011,31.68072,-101.52661,10540,80,160,SPBR_L --> MISS,1,2,0,58.952,SPBR_L,MISS,2,FRAC,6906,10394,GAL,GEL,LB,SAND,NA,NA,GELA,NA
1075580.1,16000,0,1266600,1408201.2,306600,183400,201,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2010-11-16,2010,31.67846,-101.47281,10025,160,20,WFMP --> ATOKA,5,10,0,90.188,WFMP,ATOKA,10,FRAC,9709,9866,GAL,W,LB,SAND,NA,NA,NA,NA
0,22600,0,1317700,1408201.2,491400,230600,202,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2010-12-17,2010,31.69121,-101.4814,10080,80,Over 160,WFMP --> ATOKA,6,12,2356200,98.23186666,WFMP,ATOKA,12,FRAC,9746,9919,GAL,SLKW,LB,SAND,NA,NA,SFAC,NA
0,17000,679602,1398355.9,696602,679602,413100,204,D,BERRY OIL COMPANY,GLASSCOCK,2011-01-21,2011,31.95992,-101.70317,10992,40,Over 160,WFMP --> MISS,1,2,0,75.576,WFMP,MISS,2,FRAC,8350,10651,GAL,X-LINKGEL,LB,SANDCER,NA,NA,XLNK,NA
0,16500,1196362,1398355.9,1212862,302878,173526,205,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-12-08,2011,31.97697,-101.66415,9975,40,Over 160,CLFK --> STRAWN,4,8,0,41.86032034,CLFK,STRAWN,8,FRAC,9849,9926,GAL,X-LINKGEL,LB,SAND,NA,NA,GELA,30/50
636720,8190,0,713440,644910,73878,50000,206,D,BERRY OIL COMPANY,GLASSCOCK,2011-03-16,2011,31.96872,-101.7499,10523,40,80,WFMP --> STRAWN,2,4,0,35.212,WFMP,STRAWN,4,FRAC,10182,10267,GAL,FLUD,LB,SAND,NA,NA,NA,20/40
0,0,1134264,993540,1134264,40000,1e+05,207,D,APACHE CORPORATION,GLASSCOCK,2011-04-21,2011,31.73955,-101.62893,10985,80,80,CLFK --> SIL_DEV,7,7,0,94.12444184,CLFK,SIL_DEV,7,FRAC,10839,10902,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,0,1201204,1084729,1201204,40000,49750,208,D,APACHE CORPORATION,GLASSCOCK,2011-04-15,2011,31.75303,-101.63589,11000,160,80,SPBR_U --> SIL_DEV,7,7,0,82.72679578,SPBR_U,SIL_DEV,7,FRAC,10809,10908,GAL,GEL,LB,SAND,NA,NA,NA,NA
0,13500,1102391,1175163,1115891,836252,557409,209,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-04-03,2011,31.94875,-101.68634,10191,Over 160,Over 160,SPBR_U --> STRAWN,3,6,0,182.758,SPBR_U,STRAWN,6,FRAC,8346,9964,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,22000,0,650000,153212,NA,80000,210,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-07-31,2011,31.73672,-101.43366,9980,80,Over 160,SPBR_L --> ATOKA,8,16,0,9.968,SPBR_L,ATOKA,16,FRAC,9607,9741,NA,NA,LB,SAND,NA,NA,NA,NA
0,16500,1338664.45,1398355.9,1408201.2,1228962,902190,212,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-04,2011,31.97423,-101.59722,9903,Over 160,Over 160,CLFK --> STRAWN,2,4,0,4.196,CLFK,STRAWN,4,FRAC,7496,9673,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,15120,1103760,1329888.027,1118880,1103760,927236,213,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-03-08,2011,31.69479,-101.53103,10622,80,160,SPBR_U --> SIL_DEV,1,2,0,36.92,SPBR_U,SIL_DEV,2,FRAC,6211,10509,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,15000,1331749,1333245,1346749,118694,87885,217,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-16,2011,31.93995,-101.74466,10330,40,40,CLFK --> STRAWN,4,8,0,64.232,CLFK,STRAWN,8,FRAC,10126,10182,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
1055334,0,0,NA,1055334,23277.5,0,219,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-04-30,2011,31.75392,-101.6194,10885,80,160,CLFK --> SIL_DEV,1,1,0,95.636,CLFK,SIL_DEV,2,ACID,6479,10872,GAL,A,NA,NA,NA,NA,HCL,NA
891450,4404,0,791000,895854,23277.5,0,220,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-04-26,2011,31.73674,-101.6095,10800,80,40,SPBR_U --> ATOKA,1,2,0,56.668,SPBR_U,ATOKA,2,ACID,6508,10375,GAL,A,NA,NA,NA,NA,HCL,NA
0,24360,0,510500,153212,NA,52500,221,D,ATHLON FE OPERATING LLC,GLASSCOCK,2011-02-26,2011,31.8576,-101.57674,10295,80,80,SPBR_L --> ATOKA,8,16,0,15.792,SPBR_L,ATOKA,16,FRAC,9951,10144,NA,NA,LB,SAND,NA,NA,NA,NA
0,24612,0,520500,153212,NA,29000,222,D,ATHLON FE OPERATING LLC,GLASSCOCK,2011-06-13,2011,31.84445,-101.58629,10370,160,Over 160,SPBR_L --> ATOKA,8,16,0,23.312,SPBR_L,ATOKA,16,FRAC,9892,10096,NA,NA,LB,SAND,NA,NA,NA,NA
0,26000,0,501500,153212,NA,29000,224,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-01-29,2011,31.70158,-101.42258,9993,160,Over 160,WFMP --> ATOKA,7,14,0,19.484,WFMP,ATOKA,14,FRAC,9737,9876,NA,NA,LB,SAND,NA,NA,NA,NA
1e+05,26000,513000,846000,646000,1e+05,51000,228,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-14,2011,31.75591,-101.6113,10715,40,160,CLFK --> ATOKA,8,16,0,36.824,CLFK,ATOKA,16,FRAC,10099,10294,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
218000,26000,412000,740000,664000,108000,50000,229,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-13,2011,31.75941,-101.61243,10834,40,160,SPBR_L --> SIL_DEV,8,16,0,41.876,SPBR_L,SIL_DEV,16,FRAC,10700,10719,GAL,FLUD,LB,SAND,NA,NA,BRKR,20/40
344000,26000,435000,873000,816000,96000,50000,230,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.76037,-101.60834,10908,40,Over 160,SPBR_U --> SIL_DEV,8,16,0,30.524,SPBR_U,SIL_DEV,16,FRAC,10510,10709,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
248000,26000,466000,862000,748000,118000,78000,231,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.7623,-101.60013,10896,80,Over 160,SPBR_U --> ATOKA,7,14,0,27.412,SPBR_U,ATOKA,14,FRAC,10046,10301,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
423000,26000,290000,843000,747000,118000,75000,232,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.75537,-101.59803,10710,80,Over 160,SPBR_U --> ATOKA,7,14,0,31.096,SPBR_U,ATOKA,14,FRAC,10051,10271,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
232000,26000,455000,776000,719000,116000,75000,234,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-09,2011,31.73636,-101.59605,10689,40,160,SPBR_L --> ATOKA,7,14,0,30.76,SPBR_L,ATOKA,14,FRAC,10014,10315,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
213000,26000,414000,738000,659000,110000,75000,235,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-25,2011,31.74163,-101.59273,10710,80,Over 160,SPBR_L --> ATOKA,7,14,0,30.044,SPBR_L,ATOKA,14,FRAC,10030,10313,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
226000,26000,356000,685000,608000,123000,75000,236,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-10-20,2011,31.73728,-101.59195,10593,40,160,SPBR_L --> ATOKA,7,13,0,30.492,SPBR_L,ATOKA,13,FRAC,10004,10297,GAL,FLUD,LB,SAND,NA,NA,BRKR,20/40
226500,26000,377000,733000,636000,110000,75000,237,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-12,2011,31.74802,-101.59546,10801,80,Over 160,SPBR_L --> ATOKA,7,14,0,29.132,SPBR_L,ATOKA,14,FRAC,10078,10325,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
0,26000,5e+05,683500,529000,108000,75000,239,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-03-01,2012,31.74285,-101.61588,10880,NA,NA,SPBR_U --> STRAWN,6,12,0,42.18,SPBR_U,STRAWN,12,FRAC,10072,10189,GAL,X-LINKGEL,LB,SAND,NA,NA,BIOC,20/40
125000,26000,331000,811000,490000,125000,95000,240,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-09-29,2011,31.75049,-101.60108,10676,80,Over 160,CLFK --> WFMP,8,16,0,21.352,CLFK,WFMP,16,FRAC,9596,9918,GAL,FLUD,LB,SAND,NA,NA,BRKR,20/40
225000,26000,433000,898500,691000,110000,51000,243,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-10,2011,31.75775,-101.62181,10898,40,80,CLFK --> STRAWN,8,16,0,19.268,CLFK,STRAWN,16,FRAC,10076,10177,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
225000,26000,416000,834000,675500,110000,75000,246,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-10,2011,31.73012,-101.62132,10818,40,80,SPBR_L --> ATOKA,8,16,0,18.056,SPBR_L,ATOKA,16,FRAC,10148,10489,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
0,13500,1151566,1212034,1165066,855820,573189,247,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-10,2011,31.84179,-101.69247,10405,160,40,CLFK --> WFMP,3,6,0,36.568,CLFK,WFMP,6,FRAC,8664,10041,GAL,X-LINKGEL,LB,SAND,NA,NA,XLNK,NA
0,0,1110038,1178247,1110038,829533,562654,248,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-06-09,2011,31.89422,-101.69491,10125,Over 160,Over 160,CLFK --> WFMP,3,6,0,25.364,CLFK,WFMP,6,FRAC,8317,9815,GAL,GEL,LB,SAND,NA,NA,GELA,30/50
0,24066,0,663000,153212,NA,78000,250,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-09-16,2011,31.73061,-101.42734,9985,80,Over 160,SPBR_L --> ATOKA,8,16,0,28.784,SPBR_L,ATOKA,16,FRAC,9678,9816,NA,NA,LB,SAND,NA,NA,NA,NA
0,14112,979062,972860,993174,979062,927236,251,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-05-14,2011,31.95503,-101.75882,10654,80,80,SPBR_U --> ATOKA,1,2,0,46.584,SPBR_U,ATOKA,2,FRAC,7445,10586,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,12096,951846,786080,963942,951846,786080,252,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-06-18,2011,31.96223,-101.76108,10622,NA,NA,SPBR_L --> ATOKA,1,2,0,74.564,SPBR_L,ATOKA,2,FRAC,7588,10550,GAL,GEL,LB,SAND,NA,NA,GELA,NA
0,16500,1338664.45,1398355.9,1360358,175680,119785,253,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-08-31,2011,31.91226,-101.74536,10275,80,40,SPBR_U --> STRAWN,4,8,0,73.544,SPBR_U,STRAWN,8,FRAC,10070,10182,GAL,X-LINKGEL,LB,SAND,NA,NA,GELA,30/50
0,0,1338664.45,1391744,1369538,23277.5,0,254,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-07-09,2011,31.98098,-101.67887,10198,160,Over 160,SPBR_U --> STRAWN,4,4,0,129.9206302,SPBR_U,STRAWN,5,ACID,6507,10022,GAL,A,NA,NA,NA,NA,HCL,NA
0,0,1291704,1398355.9,1291704,23277.5,0,255,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-10-15,2011,31.98844,-101.65041,10187,160,160,SPBR_U --> STRAWN,4,4,0,51.348,SPBR_U,STRAWN,5,ACID,6314,9918,GAL,A,NA,NA,NA,NA,HCL,NA
416000,26000,338000,741000,780300,98000,50000,256,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-03,2011,31.68682,-101.45337,10559,40,Over 160,SPBR_L --> SIL_DEV,6,12,0,16.16,SPBR_L,SIL_DEV,12,FRAC,10158,10305,GAL,FLUD,LB,SAND,NA,NA,SFAC,20/40
NA,NA,NA,NA,NA,NA,0,258,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,2011-07-13,2011,31.6577,-101.43634,10200,40,160,SPBR_U --> MISS,12,12,NA,423.792,SPBR_U,MISS,12,FRAC,9804,10061,NA,A,NA,NA,NA,NA,HCL,NA
0,15500,0,1167000,1408201.2,420000,258000,259,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2011-05-04,2011,31.67198,-101.49734,10373,80,160,WFMP --> MISS,5,9,2016000,152.468,WFMP,MISS,9,FRAC,9816,10223,GAL,SLKW,LB,SAND,NA,NA,SFAC,NA
0,24108,0,562000,153212,NA,10000,261,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-03-26,2011,31.70065,-101.48874,10200,40,Over 160,SPBR_L --> ATOKA,8,16,0,26.888,SPBR_L,ATOKA,16,FRAC,9714,9946,NA,NA,LB,SAND,NA,NA,NA,NA
0,13500,1239351,1380160,1252851,182505,130227,263,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-07-20,2011,31.86166,-101.70396,10340,160,20,SPBR_U --> STRAWN,4,8,0,39.84,SPBR_U,STRAWN,8,FRAC,10200,10264,GAL,GEL,LB,SAND,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0,265,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,2011-12-06,2011,31.66448,-101.45051,10346,80,160,SPBR_U --> SIL_DEV,12,12,NA,257.668,SPBR_U,SIL_DEV,12,FRAC,9948,10200,NA,A,NA,NA,NA,NA,HCL,NA
915348,0,0,1207360,915348,915348,927236,266,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-08-24,2011,31.77637,-101.5826,11328,80,160,SPBR_L --> SIL_DEV,1,1,0,43.24659366,SPBR_L,SIL_DEV,1,FRAC,6918,11044,GAL,FLUD,LB,SAND,NA,NA,NA,NA
1075580.1,0,0,1306143.945,1116402,1116402,927236,267,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-05-26,2011,31.77097,-101.57667,10398,160,Over 160,SPBR_L --> ATOKA,1,1,0,17.936,SPBR_L,ATOKA,1,FRAC,7288,10056,GAL,FLUD,LB,SAND,NA,NA,NA,NA
922488,0,0,914711,922488,922488,914711,268,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-05-13,2011,31.77794,-101.57806,10500,80,80,SPBR_L --> ATOKA,1,1,0,25.468,SPBR_L,ATOKA,1,FRAC,6990,10204,GAL,FLUD,LB,SAND,NA,NA,NA,NA
236000,26000,509000,840000,777700,23277.5,0,269,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-06-30,2011,31.72146,-101.46417,10705,160,Over 160,SPBR_L --> FUSS,7,15,0,21.2,SPBR_L,FUSS,15,ACID,10590,10605,GAL,A,NA,NA,NA,NA,HCL,NA
129000,26000,596000,885000,757000,129000,95000,270,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-28,2011,31.71955,-101.47231,10080,160,Over 160,SPBR_L --> ATOKA,7,14,0,24.084,SPBR_L,ATOKA,14,FRAC,9496,9793,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
111000,26000,397000,839500,537000,111000,97500,271,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-10-29,2011,31.72083,-101.49947,10057,80,Over 160,CLFK --> WFMP,7,14,0,6.988,CLFK,WFMP,14,FRAC,9424,9723,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
129000,23000,377000,627000,529000,129000,95000,272,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-12,2011,31.72947,-101.44898,10092,40,Over 160,SPBR_L --> STRAWN,5,10,0,23.62,SPBR_L,STRAWN,10,FRAC,9374,9691,GAL,FLUD,LB,SAND,NA,NA,BIOC,20/40
