WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
143,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-02-14,2009,31.76336,-101.62769,10091,160,40,SPBR_U --> WFMP,6,12,0,10500,418005,0,563980,428505,55.758,SPBR_U,WFMP,12,FRAC,6559,6564,59934,GAL,X-LINKGEL,112994,LB,SAND,NA,NA,XLNK,20/40
145,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-01-30,2009,31.76546,-101.61875,10108,80,80,SPBR_U --> WFMP,6,12,0,10500,514797,0,562960,525297,30.744,SPBR_U,WFMP,12,FRAC,6522,6668,38661,GAL,X-LINKGEL,115720,LB,SAND,NA,NA,XLNK,20/40
146,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-08-12,2010,31.98761,-101.681,10100,160,Over 160,SPBR_U --> WFMP,7,14,0,12000,1359338,0,1018714,1371338,63.824,SPBR_U,WFMP,14,FRAC,6480,6698,73378,GAL,X-LINKGEL,181008,LB,SAND,NA,NA,XLNK,20/40
147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-03-14,2009,31.79046,-101.60914,10034,Over 160,40,SPBR_L --> WFMP,6,12,0,10000,487524,0,413620,497524,71.54,SPBR_L,WFMP,12,FRAC,7609,7667,67150,GAL,X-LINKGEL,157957,LB,SAND,NA,NA,XLNK,20/40
149,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-03-22,2011,31.77154,-101.59111,10040,40,160,CLFK --> WFMP,4,8,0,0,1401510,0,1335256,1401510,21.28,CLFK,WFMP,8,FRAC,9689,9904,250962,GAL,X-LINKGEL,121444,LB,SAND,NA,NA,XLNK,
150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-05-14,2009,31.75976,-101.59489,10006,80,Over 160,SPBR_U --> WFMP,7,14,0,10000,605580,0,666840,615580,18.724,SPBR_U,WFMP,14,FRAC,6429,6553,50568,GAL,X-LINKGEL,156657,LB,SAND,NA,NA,XLNK,20/40
152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2009-06-05,2009,31.89392,-101.7133,9582,80,160,SPBR_L --> WFMP,6,12,0,9500,576654,0,485020,586154,36.49085403,SPBR_L,WFMP,12,FRAC,7591,7619,62286,GAL,X-LINKGEL,132735,LB,SAND,NA,NA,XLNK,20/40
153,D,BERRY OIL COMPANY,GLASSCOCK,2009-10-15,2009,31.92043,-101.7098,10300,160,80,SPBR_L --> STRAWN,1,2,817824,10000,0,0,2610608,827824,34.6978439,SPBR_L,STRAWN,2,FRAC,7388,10146,817824,GAL,GEL,717200,LB,SAND,NA,NA,GELA,20/40
154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2009-11-19,2009,31.9457,-101.75215,10560,80,40,SPBR_U --> ATOKA,1,3,9828,14070,1016148,0,1373343.945,1040046,69.756,SPBR_U,ATOKA,3,FRAC,6879,10450,1016148,GAL,X-LINKGEL,1226000,LB,SAND,NA,NA,,
155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-02-04,2010,31.71028,-101.49617,9937,160,Over 160,SPBR_L --> STRAWN,1,1,41663370,0,0,0,797164,41663370,34.512,SPBR_L,STRAWN,1,FRAC,7154,9833,41663370,GAL,W,797164,LB,SAND,NA,NA,GELA,
158,D,BERRY OIL COMPANY,GLASSCOCK,2009-11-02,2009,31.95289,-101.72332,10262,160,Over 160,SPBR_L --> ATOKA,1,2,722358,12696,0,0,314800,735054,26.556,SPBR_L,ATOKA,2,FRAC,7864,10152,722358,GAL,W,314800,LB,SAND,NA,NA,,20/40
159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-06-17,2010,31.96948,-101.71061,10095,160,160,SPBR_U --> WFMP,8,16,0,13500,877794,0,696467,891294,25.224,SPBR_U,WFMP,16,FRAC,6662,6667,56544,GAL,X-LINKGEL,142720,LB,SAND,NA,NA,XLNK,20/40
160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-06-29,2010,31.69581,-101.44731,9905,40,Over 160,SPBR_L --> ATOKA,1,1,768857,0,0,0,609217,768857,19.788,SPBR_L,ATOKA,1,FRAC,7042,9805,768857,GAL,W,609217,LB,SAND,NA,NA,GELA,
163,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-10-06,2010,31.87677,-101.70701,10235,Over 160,Over 160,SPBR_U --> WFMP,8,16,0,75000,1352004,0,1124217,1427004,49.828,SPBR_U,WFMP,16,FRAC,6750,6871,60312,GAL,X-LINKGEL,150091,LB,SAND,NA,NA,XLNK,16/30
164,D,BERRY OIL COMPANY,GLASSCOCK,2010-04-09,2010,31.94541,-101.73029,10850,80,160,WFMP --> WOOD,1,2,0,12492,0,0,886704,12492,73.936,WFMP,WOOD,2,FRAC,9752,10746,NA,,,243600,LB,SAND,NA,NA,,18/40
171,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-08-19,2010,31.74359,-101.59842,10771,80,Over 160,CLFK --> SIL_DEV,7,13,0,50700,719000,0,931000,769700,47.484,CLFK,SIL_DEV,13,ACID,10500,10720,28700,GAL,A,0,undefined,undefined,NA,NA,HCL,
172,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2010-10-14,2010,31.67693,-101.59032,10230,80,80,WFMP --> STRAWN,1,2,0,11592,1119972,0,1145088.027,1131564,28.372,WFMP,STRAWN,2,FRAC,7857,10135,1119972,GAL,GEL,1022000,LB,SAND,NA,NA,GELA,
173,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-08-04,2010,31.75784,-101.60308,10901,80,Over 160,CLFK --> SIL_DEV,10,20,0,49000,924000,0,952000,973000,41.77,CLFK,SIL_DEV,20,FRAC,10650,10661,81000,GAL,GEL,50000,LB,SAND,NA,NA,GELA,20/40
174,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-09-10,2010,31.7382,-101.61949,10856,80,160,CLFK --> SIL_DEV,8,16,0,55000,723000,0,884000,778000,36.072,CLFK,SIL_DEV,16,ACID,10060,10812,21000,GAL,A,0,undefined,undefined,NA,NA,HCL,
176,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2010-10-24,2010,31.86384,-101.72647,10752,40,80,SPBR_U --> WFMP,8,16,0,13500,1082429,0,1152937,1095929,37.35049321,SPBR_U,WFMP,16,FRAC,6967,7203,72408,GAL,X-LINKGEL,204399,LB,SAND,NA,NA,XLNK,16/30
178,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2010-09-09,2010,31.71895,-101.50778,9990,80,160,CLFK --> STRAWN,1,1,1068228,0,0,0,877792,1068228,61.80434803,CLFK,STRAWN,1,FRAC,6046,9891,1068228,GAL,W,877792,LB,SAND,NA,NA,GELA,
182,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-01-09,2011,31.844,-101.652,10510,80,160,SPBR_U --> ATOKA,1,2,1038996,12600,0,0,5208000,1051596,53.388,SPBR_U,ATOKA,2,FRAC,6602,10419,1038996,GAL,FLUD,4650000,LB,SAND,NA,NA,GELA,
183,D,APACHE CORPORATION,GLASSCOCK,2011-04-01,2011,31.82076,-101.53848,10863,80,160,WFMP --> WOOD,7,7,237250,0,449500,0,522438,686750,35.412,WFMP,WOOD,7,FRAC,10016,10326,43000,GAL,X-LINKGEL,16500,LB,SAND,NA,NA,XLNK,
184,D,APACHE CORPORATION,GLASSCOCK,2011-04-29,2011,31.82961,-101.55073,10848,40,80,WFMP --> SIL_DEV,5,6,0,1000,616300,0,533788,617300,53.116,WFMP,SIL_DEV,6,FRAC,10764,10766,14500,GAL,GEL,6000,LB,SAND,NA,NA,BIOC,
187,D,CROWNQUEST OPERATING LLC,GLASSCOCK,2011-02-05,2011,31.81269,-101.59484,10438,40,Over 160,SPBR_L --> ATOKA,1,1,951720,0,0,0,985400,951720,84.72,SPBR_L,ATOKA,1,FRAC,6910,10366,951720,GAL,FLUD,985400,LB,SAND,NA,NA,,
189,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2010-12-08,2010,31.6895,-101.52123,10613,80,Over 160,SPBR_U --> SIL_DEV,1,2,0,15834,24110,0,2194438400,39944,41.68,SPBR_U,SIL_DEV,2,FRAC,6170,10474,24110,GAL,GEL,1959320000,LB,SAND,NA,NA,GELA,
191,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-04-12,2011,31.87397,-101.72086,10306,80,80,SPBR_U --> WFMP,3,6,0,16500,1622877.184,0,1285422,1639377.184,23.642,SPBR_U,WFMP,6,FRAC,8380,10103,1283184,GAL,X-LINKGEL,601501,LB,SAND,NA,NA,XLNK,
192,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-02,2011,31.97912,-101.70475,10401,80,160,SPBR_U --> STRAWN,3,6,0,0,1533212.367,0,1353425,1533212.367,23.042,SPBR_U,STRAWN,6,FRAC,8225,10056,1282260,GAL,X-LINKGEL,849581,LB,SAND,NA,NA,XLNK,30/70
194,D,ATHLON FE OPERATING LLC,GLASSCOCK,2010-11-21,2010,31.96115,-101.68141,10579,160,Over 160,SPBR_L --> ATOKA,5,13,0,25116,0,0,398000,25116,32.96370677,SPBR_L,ATOKA,13,FRAC,10024,10204,NA,,,37000,LB,SAND,NA,NA,,
196,D,ATHLON FE OPERATING LLC,GLASSCOCK,2010-12-02,2010,31.8471,-101.57354,10415,80,Over 160,WFMP --> ATOKA,6,12,0,20034,0,0,402000,20034,13.372,WFMP,ATOKA,12,FRAC,9934,10084,NA,,,25000,LB,SAND,NA,NA,,
200,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-01-17,2011,31.68072,-101.52661,10540,80,160,SPBR_L --> MISS,1,2,0,22092,1122618,0,1139711.973,1144710,58.952,SPBR_L,MISS,2,FRAC,6906,10394,1122618,GAL,GEL,1018000,LB,SAND,NA,NA,GELA,
201,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2010-11-16,2010,31.67846,-101.47281,10025,160,20,WFMP --> ATOKA,5,10,1932000,16000,0,0,1266600,1948000,90.188,WFMP,ATOKA,10,FRAC,9709,9866,306600,GAL,W,183400,LB,SAND,NA,NA,,
202,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2010-12-17,2010,31.69121,-101.4814,10080,80,Over 160,WFMP --> ATOKA,6,12,0,22600,0,2356200,1317700,2378800,98.23186666,WFMP,ATOKA,12,FRAC,9746,9919,491400,GAL,SLKW,230600,LB,SAND,NA,NA,SFAC,
204,D,BERRY OIL COMPANY,GLASSCOCK,2011-01-21,2011,31.95992,-101.70317,10992,40,Over 160,WFMP --> MISS,1,2,0,17000,679602,0,1503684,696602,75.576,WFMP,MISS,2,FRAC,8350,10651,679602,GAL,X-LINKGEL,413100,LB,SANDCER,NA,NA,XLNK,
205,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-12-08,2011,31.97697,-101.66415,9975,40,Over 160,CLFK --> STRAWN,4,8,0,16500,1196362,0,1483342,1212862,41.86032034,CLFK,STRAWN,8,FRAC,9849,9926,302878,GAL,X-LINKGEL,173526,LB,SAND,NA,NA,GELA,30/50
206,D,BERRY OIL COMPANY,GLASSCOCK,2011-03-16,2011,31.96872,-101.7499,10523,40,80,WFMP --> STRAWN,2,4,636720,8190,0,0,713440,644910,35.212,WFMP,STRAWN,4,FRAC,10182,10267,73878,GAL,FLUD,50000,LB,SAND,NA,NA,,20/40
207,D,APACHE CORPORATION,GLASSCOCK,2011-04-21,2011,31.73955,-101.62893,10985,80,80,CLFK --> SIL_DEV,7,7,0,0,1134264,0,993540,1134264,94.12444184,CLFK,SIL_DEV,7,FRAC,10839,10902,40000,GAL,GEL,100000,LB,SAND,NA,NA,,
208,D,APACHE CORPORATION,GLASSCOCK,2011-04-15,2011,31.75303,-101.63589,11000,160,80,SPBR_U --> SIL_DEV,7,7,0,0,1201204,0,1084729,1201204,82.72679578,SPBR_U,SIL_DEV,7,FRAC,10809,10908,40000,GAL,GEL,49750,LB,SAND,NA,NA,,
209,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-04-03,2011,31.94875,-101.68634,10191,Over 160,Over 160,SPBR_U --> STRAWN,3,6,0,13500,1102391,0,1175163,1115891,182.758,SPBR_U,STRAWN,6,FRAC,8346,9964,836252,GAL,GEL,557409,LB,SAND,NA,NA,GELA,
210,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-07-31,2011,31.73672,-101.43366,9980,80,Over 160,SPBR_L --> ATOKA,8,16,0,22000,0,0,650000,22000,9.968,SPBR_L,ATOKA,16,FRAC,9607,9741,NA,,,80000,LB,SAND,NA,NA,,
212,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-04,2011,31.97423,-101.59722,9903,Over 160,Over 160,CLFK --> STRAWN,2,4,0,16500,1508004,0,1484532,1524504,4.196,CLFK,STRAWN,4,FRAC,7496,9673,1228962,GAL,X-LINKGEL,902190,LB,SAND,NA,NA,XLNK,
213,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-03-08,2011,31.69479,-101.53103,10622,80,160,SPBR_U --> SIL_DEV,1,2,0,15120,1103760,0,1329888.027,1118880,36.92,SPBR_U,SIL_DEV,2,FRAC,6211,10509,1103760,GAL,GEL,1188000,LB,SAND,NA,NA,GELA,
217,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-16,2011,31.93995,-101.74466,10330,40,40,CLFK --> STRAWN,4,8,0,15000,1331749,0,1333245,1346749,64.232,CLFK,STRAWN,8,FRAC,10126,10182,118694,GAL,X-LINKGEL,87885,LB,SAND,NA,NA,XLNK,
219,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-04-30,2011,31.75392,-101.6194,10885,80,160,CLFK --> SIL_DEV,1,1,1055334,0,0,0,NA,1055334,95.636,CLFK,SIL_DEV,2,ACID,6479,10872,969,GAL,A,0,undefined,undefined,NA,NA,HCL,
220,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-04-26,2011,31.73674,-101.6095,10800,80,40,SPBR_U --> ATOKA,1,2,891450,4404,0,0,791000,895854,56.668,SPBR_U,ATOKA,2,ACID,6508,10375,4404,GAL,A,0,undefined,undefined,NA,NA,HCL,
221,D,ATHLON FE OPERATING LLC,GLASSCOCK,2011-02-26,2011,31.8576,-101.57674,10295,80,80,SPBR_L --> ATOKA,8,16,0,24360,0,0,510500,24360,15.792,SPBR_L,ATOKA,16,FRAC,9951,10144,NA,,,52500,LB,SAND,NA,NA,,
222,D,ATHLON FE OPERATING LLC,GLASSCOCK,2011-06-13,2011,31.84445,-101.58629,10370,160,Over 160,SPBR_L --> ATOKA,8,16,0,24612,0,0,520500,24612,23.312,SPBR_L,ATOKA,16,FRAC,9892,10096,NA,,,29000,LB,SAND,NA,NA,,
224,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-01-29,2011,31.70158,-101.42258,9993,160,Over 160,WFMP --> ATOKA,7,14,0,28014,0,0,501500,28014,19.484,WFMP,ATOKA,14,FRAC,9737,9876,NA,,,29000,LB,SAND,NA,NA,,
228,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-14,2011,31.75591,-101.6113,10715,40,160,CLFK --> ATOKA,8,16,1e+05,33000,513000,0,846000,646000,36.824,CLFK,ATOKA,16,FRAC,10099,10294,100000,GAL,FLUD,51000,LB,SAND,NA,NA,BIOC,20/40
229,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-13,2011,31.75941,-101.61243,10834,40,160,SPBR_L --> SIL_DEV,8,16,218000,34000,412000,0,740000,664000,41.876,SPBR_L,SIL_DEV,16,FRAC,10700,10719,108000,GAL,FLUD,50000,LB,SAND,NA,NA,BRKR,20/40
230,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.76037,-101.60834,10908,40,Over 160,SPBR_U --> SIL_DEV,8,16,344000,37000,435000,0,873000,816000,30.524,SPBR_U,SIL_DEV,16,FRAC,10510,10709,96000,GAL,FLUD,50000,LB,SAND,NA,NA,BIOC,20/40
231,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.7623,-101.60013,10896,80,Over 160,SPBR_U --> ATOKA,7,14,248000,34000,466000,0,862000,748000,27.412,SPBR_U,ATOKA,14,FRAC,10046,10301,118000,GAL,FLUD,78000,LB,SAND,NA,NA,BIOC,20/40
232,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-03,2011,31.75537,-101.59803,10710,80,Over 160,SPBR_U --> ATOKA,7,14,423000,34000,290000,0,843000,747000,31.096,SPBR_U,ATOKA,14,FRAC,10051,10271,118000,GAL,FLUD,75000,LB,SAND,NA,NA,BIOC,20/40
234,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-09,2011,31.73636,-101.59605,10689,40,160,SPBR_L --> ATOKA,7,14,232000,32000,455000,0,776000,719000,30.76,SPBR_L,ATOKA,14,FRAC,10014,10315,116000,GAL,FLUD,75000,LB,SAND,NA,NA,BIOC,20/40
235,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-25,2011,31.74163,-101.59273,10710,80,Over 160,SPBR_L --> ATOKA,7,14,213000,32000,414000,0,738000,659000,30.044,SPBR_L,ATOKA,14,FRAC,10030,10313,110000,GAL,FLUD,75000,LB,SAND,NA,NA,BIOC,20/40
236,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-10-20,2011,31.73728,-101.59195,10593,40,160,SPBR_L --> ATOKA,7,13,226000,26000,356000,0,685000,608000,30.492,SPBR_L,ATOKA,13,FRAC,10004,10297,123000,GAL,FLUD,75000,LB,SAND,NA,NA,BRKR,20/40
237,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-12,2011,31.74802,-101.59546,10801,80,Over 160,SPBR_L --> ATOKA,7,14,226500,32500,377000,0,733000,636000,29.132,SPBR_L,ATOKA,14,FRAC,10078,10325,110000,GAL,FLUD,75000,LB,SAND,NA,NA,BIOC,20/40
239,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2012-03-01,2012,31.74285,-101.61588,10880,,,SPBR_U --> STRAWN,6,12,0,29000,5e+05,0,683500,529000,42.18,SPBR_U,STRAWN,12,FRAC,10072,10189,108000,GAL,X-LINKGEL,75000,LB,SAND,NA,NA,BIOC,20/40
240,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-09-29,2011,31.75049,-101.60108,10676,80,Over 160,CLFK --> WFMP,8,16,125000,34000,331000,0,811000,490000,21.352,CLFK,WFMP,16,FRAC,9596,9918,125000,GAL,FLUD,95000,LB,SAND,NA,NA,BRKR,20/40
243,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-10,2011,31.75775,-101.62181,10898,40,80,CLFK --> STRAWN,8,16,225000,33000,433000,0,898500,691000,19.268,CLFK,STRAWN,16,FRAC,10076,10177,110000,GAL,FLUD,51000,LB,SAND,NA,NA,BIOC,20/40
246,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-11-10,2011,31.73012,-101.62132,10818,40,80,SPBR_L --> ATOKA,8,16,225000,34500,416000,0,834000,675500,18.056,SPBR_L,ATOKA,16,FRAC,10148,10489,110000,GAL,FLUD,75000,LB,SAND,NA,NA,BIOC,20/40
247,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-05-10,2011,31.84179,-101.69247,10405,160,40,CLFK --> WFMP,3,6,0,13500,1151566,0,1212034,1165066,36.568,CLFK,WFMP,6,FRAC,8664,10041,855820,GAL,X-LINKGEL,573189,LB,SAND,NA,NA,XLNK,
248,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-06-09,2011,31.89422,-101.69491,10125,Over 160,Over 160,CLFK --> WFMP,3,6,0,0,1110038,0,1178247,1110038,25.364,CLFK,WFMP,6,FRAC,8317,9815,829533,GAL,GEL,562654,LB,SAND,NA,NA,GELA,30/50
250,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-09-16,2011,31.73061,-101.42734,9985,80,Over 160,SPBR_L --> ATOKA,8,16,0,24066,0,0,663000,24066,28.784,SPBR_L,ATOKA,16,FRAC,9678,9816,NA,,,78000,LB,SAND,NA,NA,,
251,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-05-14,2011,31.95503,-101.75882,10654,80,80,SPBR_U --> ATOKA,1,2,0,14112,979062,0,972860,993174,46.584,SPBR_U,ATOKA,2,FRAC,7445,10586,979062,GAL,GEL,972860,LB,SAND,NA,NA,GELA,
252,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,2011-06-18,2011,31.96223,-101.76108,10622,,,SPBR_L --> ATOKA,1,2,0,12096,951846,0,786080,963942,74.564,SPBR_L,ATOKA,2,FRAC,7588,10550,951846,GAL,GEL,786080,LB,SAND,NA,NA,GELA,
253,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-08-31,2011,31.91226,-101.74536,10275,80,40,SPBR_U --> STRAWN,4,8,0,16500,1343858,0,1494110,1360358,73.544,SPBR_U,STRAWN,8,FRAC,10070,10182,175680,GAL,X-LINKGEL,119785,LB,SAND,NA,NA,GELA,30/50
254,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-07-09,2011,31.98098,-101.67887,10198,160,Over 160,SPBR_U --> STRAWN,4,4,0,0,1369538,0,1391744,1369538,129.9206302,SPBR_U,STRAWN,5,ACID,6507,10022,6120,GAL,A,0,undefined,undefined,NA,NA,HCL,
255,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-10-15,2011,31.98844,-101.65041,10187,160,160,SPBR_U --> STRAWN,4,4,0,0,1291704,0,1452522,1291704,51.348,SPBR_U,STRAWN,5,ACID,6314,9918,12922,GAL,A,0,undefined,undefined,NA,NA,HCL,
256,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-03,2011,31.68682,-101.45337,10559,40,Over 160,SPBR_L --> SIL_DEV,6,12,416000,26300,338000,0,741000,780300,16.16,SPBR_L,SIL_DEV,12,FRAC,10158,10305,98000,GAL,FLUD,50000,LB,SAND,NA,NA,SFAC,20/40
258,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,2011-07-13,2011,31.6577,-101.43634,10200,40,160,SPBR_U --> MISS,12,12,NA,NA,NA,NA,NA,NA,423.792,SPBR_U,MISS,12,FRAC,9804,10061,NA,,A,0,undefined,undefined,NA,NA,HCL,
259,F,LAREDO PETROLEUM INCORPORATED,GLASSCOCK,2011-05-04,2011,31.67198,-101.49734,10373,80,160,WFMP --> MISS,5,9,0,15500,0,2016000,1167000,2031500,152.468,WFMP,MISS,9,FRAC,9816,10223,420000,GAL,SLKW,258000,LB,SAND,NA,NA,SFAC,
261,F,ATHLON FE OPERATING LLC,GLASSCOCK,2011-03-26,2011,31.70065,-101.48874,10200,40,Over 160,SPBR_L --> ATOKA,8,16,0,24108,0,0,562000,24108,26.888,SPBR_L,ATOKA,16,FRAC,9714,9946,NA,,,10000,LB,SAND,NA,NA,,
263,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,2011-07-20,2011,31.86166,-101.70396,10340,160,20,SPBR_U --> STRAWN,4,8,0,13500,1239351,0,1380160,1252851,39.84,SPBR_U,STRAWN,8,FRAC,10200,10264,182505,GAL,GEL,130227,LB,SAND,NA,NA,,
265,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,2011-12-06,2011,31.66448,-101.45051,10346,80,160,SPBR_U --> SIL_DEV,12,12,NA,NA,NA,NA,NA,NA,257.668,SPBR_U,SIL_DEV,12,FRAC,9948,10200,NA,,A,0,undefined,undefined,NA,NA,HCL,
266,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-08-24,2011,31.77637,-101.5826,11328,80,160,SPBR_L --> SIL_DEV,1,1,915348,0,0,0,1207360,915348,43.24659366,SPBR_L,SIL_DEV,1,FRAC,6918,11044,915348,GAL,FLUD,1078000,LB,SAND,NA,NA,,
267,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-05-26,2011,31.77097,-101.57667,10398,160,Over 160,SPBR_L --> ATOKA,1,1,1116402,0,0,0,1306143.945,1116402,17.936,SPBR_L,ATOKA,1,FRAC,7288,10056,1116402,GAL,FLUD,1166000,LB,SAND,NA,NA,,
268,D,PARSLEY ENERGY OPERATIONS LLC,GLASSCOCK,2011-05-13,2011,31.77794,-101.57806,10500,80,80,SPBR_L --> ATOKA,1,1,922488,0,0,0,914711,922488,25.468,SPBR_L,ATOKA,1,FRAC,6990,10204,922488,GAL,FLUD,914711,LB,SAND,NA,NA,,
269,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-06-30,2011,31.72146,-101.46417,10705,160,Over 160,SPBR_L --> FUSS,7,15,236000,32700,509000,0,840000,777700,21.2,SPBR_L,FUSS,15,ACID,10590,10605,2200,GAL,A,0,undefined,undefined,NA,NA,HCL,
270,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-28,2011,31.71955,-101.47231,10080,160,Over 160,SPBR_L --> ATOKA,7,14,129000,32000,596000,0,885000,757000,24.084,SPBR_L,ATOKA,14,FRAC,9496,9793,129000,GAL,FLUD,95000,LB,SAND,NA,NA,BIOC,20/40
271,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-10-29,2011,31.72083,-101.49947,10057,80,Over 160,CLFK --> WFMP,7,14,111000,29000,397000,0,839500,537000,6.988,CLFK,WFMP,14,FRAC,9424,9723,111000,GAL,FLUD,97500,LB,SAND,NA,NA,BIOC,20/40
272,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-07-12,2011,31.72947,-101.44898,10092,40,Over 160,SPBR_L --> STRAWN,5,10,129000,23000,377000,0,627000,529000,23.62,SPBR_L,STRAWN,10,FRAC,9374,9691,129000,GAL,FLUD,95000,LB,SAND,NA,NA,BIOC,20/40
273,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-14,2011,31.66599,-101.4159,10135,160,Over 160,SPBR_U --> WFMP,7,14,111000,30000,398500,0,851500,539500,26.516,SPBR_U,WFMP,14,FRAC,9248,9531,111000,GAL,FLUD,97500,LB,SAND,NA,NA,SFAC,20/40
275,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,2011-08-17,2011,31.65419,-101.4212,10093,40,Over 160,SPBR_L --> WFMP,6,12,108000,26000,368500,0,762000,502500,32.736,SPBR_L,WFMP,12,FRAC,9330,9521,108000,GAL,FLUD,80000,LB,SAND,NA,NA,BIOC,20/40
277,D,ROYALTY LAND & DEVELOPMENT COMPANY INC,GLASSCOCK,2011-11-01,2011,31.93507,-101.70192,10350,80,Over 160,WFMP --> ATOKA,2,4,1402800,26000,0,0,689000,1428800,97.304,WFMP,ATOKA,4,FRAC,10104,10312,252000,GAL,W,115000,LB,SAND,NA,NA,,
