Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
NA,NA,NA,NA,NA,NA,0,6,18,1,2011,31.66448,-101.45051,10346,4,1,15,12,12,NA,257.668,3,4,12,3,9948,10200,1,NA,11,NA
915348,0,0,1207360,915348,915348,927236,4,25,1,2011,31.77637,-101.5826,11328,4,1,9,1,1,0,43.24659366,2,4,1,3,6918,11044,3,3,NA,NA
1075580.1,0,0,1306143.945,1116402,1116402,927236,4,25,1,2011,31.77097,-101.57667,10398,1,5,6,1,1,0,17.936,2,1,1,3,7288,10056,3,3,NA,NA
922488,0,0,914711,922488,922488,914711,4,25,1,2011,31.77794,-101.57806,10500,4,4,6,1,1,0,25.468,2,1,1,3,6990,10204,3,3,NA,NA
236000,26000,509000,840000,777700,23277.5,0,6,14,1,2011,31.72146,-101.46417,10705,1,5,7,7,15,0,21.2,2,2,15,1,10590,10605,1,NA,11,NA
129000,26000,596000,885000,757000,129000,95000,6,14,1,2011,31.71955,-101.47231,10080,1,5,6,7,14,0,24.084,2,1,14,3,9496,9793,3,3,3,6
111000,26000,397000,839500,537000,111000,97500,6,14,1,2011,31.72083,-101.49947,10057,4,5,5,7,14,0,6.988,1,7,14,3,9424,9723,3,3,3,6
129000,23000,377000,627000,529000,129000,95000,6,14,1,2011,31.72947,-101.44898,10092,3,5,10,5,10,0,23.62,2,6,10,3,9374,9691,3,3,3,6
111000,26000,398500,851500,539500,111000,97500,6,14,1,2011,31.66599,-101.4159,10135,1,5,18,7,14,0,26.516,3,7,14,3,9248,9531,3,3,17,6
108000,26000,368500,762000,502500,108000,80000,6,14,1,2011,31.65419,-101.4212,10093,3,5,11,6,12,0,32.736,2,7,12,3,9330,9521,3,3,3,6
1075580.1,26000,0,689000,1408201.2,252000,115000,4,31,1,2011,31.93507,-101.70192,10350,4,5,21,2,4,0,97.304,5,1,4,3,10104,10312,9,3,NA,NA
1075580.1,0,0,1283520,1083306,1083306,927236,4,6,1,2011,31.81948,-101.66278,10798,4,2,8,1,1,0,59.932,2,3,1,3,7380,10679,3,3,NA,NA
1001406,0,0,1261120,1001406,1001406,927236,4,6,1,2011,31.81484,-101.66631,10870,4,3,8,1,1,0,35.636,2,3,1,3,7300,10770,3,3,NA,NA
NA,NA,NA,NA,NA,NA,0,6,18,1,2011,31.65687,-101.50167,10144,4,4,13,12,12,NA,88.32861051,3,1,12,3,9884,10068,1,NA,11,NA
1075580.1,15120,0,905898,1105860,1090740,905898,6,13,1,2011,31.67115,-101.52251,10680,4,4,9,1,2,0,10.636,2,4,2,3,7080,10484,3,3,NA,NA
0,26000,382000,253700,1408201.2,382000,253700,4,5,1,2011,31.96436,-101.70016,10255,3,4,21,1,2,0,46.308,5,1,2,3,8629,10150,11,3,20,9
927948,12096,0,866438,940044,927948,866438,6,13,1,2011,31.72321,-101.52211,10533,3,4,9,1,2,0,109.128,2,4,2,3,7050,10448,3,3,9,NA
0,10,650535,866588,650545,23277.5,0,4,5,1,2011,31.92965,-101.70684,10913,4,1,23,10,11,0,153.18,5,3,11,1,10584,10628,1,NA,1,NA
0,16500,1290128,1398355.9,1306628,162030,113000,4,27,1,2011,31.97763,-101.71255,10285,4,1,17,4,8,0,29.21941362,3,6,8,3,10033,10103,6,3,2,6
0,18000,1338664.45,1398355.9,1408201.2,167382,927236,4,27,1,2011,31.97724,-101.69533,10166,4,1,17,4,8,0,19.164,3,6,8,3,9977,10030,6,3,20,9
174500,26000,365000,785500,571500,63500,50000,6,14,1,2011,31.69677,-101.44318,10080,3,5,6,7,14,0,29.81065115,2,1,14,3,9704,9769,3,3,3,6
219000,26000,350000,827000,601000,81000,50000,6,14,1,2011,31.71565,-101.48907,10086,4,5,6,7,14,0,25.35257157,2,1,14,3,9790,9891,3,3,4,6
122000,26000,303000,637000,452000,122000,95000,6,14,1,2011,31.68876,-101.4452,10075,3,5,6,6,12,0,22.844,2,1,12,3,9506,9763,3,3,3,6
0,15000,1210372,1302146,1225372,157865,120132,4,27,1,2011,31.85591,-101.71452,10406,1,4,17,4,8,0,74.448,3,6,8,3,10242,10276,11,3,3,9
0,16500,1300958,1398355.9,1317458,989269,717834,4,27,1,2011,31.95678,-101.70281,10232,3,5,13,3,6,0,107.0470321,3,1,6,3,8300,10092,11,3,9,NA
0,26000,0,125000,153212,NA,125000,6,3,1,2011,31.7026,-101.59822,10610,4,3,13,1,2,0,3.42574173,3,1,2,3,6484,10450,NA,3,NA,8
1028748,0,0,955869,1028748,1028748,927236,4,11,1,2011,31.82485,-101.58966,10539,3,5,8,1,1,0,124.084,2,3,1,3,7510,10449,3,3,NA,NA
1075580.1,0,0,128790,1318758,1231011.6,128790,6,3,1,2011,31.69103,-101.59466,10795,4,4,19,1,1,0,1.219311577,3,8,1,3,6440,10692,3,3,NA,6
0,26000,0,612000,153212,NA,71000,4,4,1,2011,31.98601,-101.68949,10370,1,5,6,8,16,0,46.9,2,1,16,3,9937,10136,NA,3,NA,NA
1013334,0,0,884922,1013334,1013334,884922,4,11,1,2011,31.81348,-101.57206,10505,4,5,23,1,1,0,95.452,5,3,1,3,7978,10372,3,3,NA,NA
226000,26000,412500,823000,667500,123000,75000,6,14,1,2011,31.72296,-101.55754,10711,3,1,13,8,15,0,41.792,3,1,15,3,9993,10198,3,3,4,6
945504,0,0,1155840,945504,945504,927236,4,6,1,2012,31.84035,-101.71894,10848,NA,NA,6,1,1,0,76.148,2,1,1,3,7530,10569,3,3,NA,NA
1041852,0,0,1398355.9,1041852,1041852,927236,4,6,1,2011,31.83123,-101.72503,10920,NA,NA,6,1,1,0,57.424,2,1,1,3,7436,10596,3,3,NA,NA
NA,NA,NA,NA,NA,NA,0,6,18,1,2011,31.65719,-101.43094,10277,4,5,14,1,1,NA,113.708,3,3,1,3,5964,10000,1,NA,11,NA
111000,26000,425500,752000,564500,111000,81000,6,14,1,2011,31.7156,-101.55288,10922,4,4,17,7,14,0,28.564,3,6,14,3,9770,10049,3,3,3,6
0,26000,559000,811800,589000,135500,87800,6,14,1,2012,31.73101,-101.53716,10772,NA,NA,13,7,14,0,29.872,3,1,14,3,9730,10048,11,3,3,6
552000,26000,0,789000,581000,125000,75000,6,14,1,2011,31.72394,-101.53538,10919,5,5,17,7,14,0,29.108,3,6,14,3,9634,9911,3,3,4,6
111000,26000,402000,795000,542000,111000,81000,6,14,1,2011,31.72073,-101.53835,10464,4,1,17,7,14,0,12.116,3,6,14,3,9660,9933,3,3,3,6
206500,0,449500,484688,656000,43000,16500,4,2,1,2011,31.83431,-101.54715,10880,4,2,27,7,7,0,49.16,5,8,7,3,10139,10378,11,3,NA,NA
969192,0,0,999200,969192,969192,927236,4,6,1,2011,31.81407,-101.65145,10827,1,3,12,1,1,0,35.588,2,8,1,3,7324,10744,3,3,NA,NA
96000,26000,427000,820000,552000,96000,85000,6,14,1,2011,31.67721,-101.44663,10016,3,5,6,7,14,0,45.868,2,1,14,3,9578,9817,3,3,3,6
0,26000,542500,856000,572500,116000,91500,6,14,1,2012,31.72177,-101.49537,10087,NA,NA,17,7,14,0,26.248,3,6,14,3,9526,9833,11,3,17,6
111000,26000,407000,873500,547000,111000,97500,6,14,1,2011,31.6918,-101.49471,9988,4,5,13,7,14,0,48.432,3,1,14,3,9502,9891,3,3,3,6
111000,25000,338000,737500,474000,111000,97500,6,14,1,2011,31.68399,-101.41708,10036,3,5,13,6,12,0,57.56,3,1,12,3,9340,9631,3,3,3,6
125000,26000,500500,886000,658500,125000,75000,6,14,1,2012,31.72681,-101.54065,10902,4,5,17,8,16,0,25.476,3,6,16,3,9688,9941,3,3,3,6
111000,26000,417000,896000,557000,111000,98000,6,14,1,2011,31.66999,-101.44441,10067,4,5,13,7,14,0,36.408,3,1,14,3,9414,9785,3,3,3,9
111000,26000,417000,888000,557000,111000,98000,6,14,1,2011,31.68065,-101.43381,10088,3,5,13,7,14,0,44.064,3,1,14,3,9360,9655,3,3,4,6
614000,26000,0,8e+05,645000,98000,50000,6,14,1,2011,31.68975,-101.44101,10085,3,5,6,7,14,0,41.33660355,2,1,14,3,9750,9805,3,3,4,6
893970,0,0,930100,893970,893970,927236,4,11,1,2011,31.80579,-101.59201,10625,3,5,23,1,1,0,60.20299007,5,3,1,3,7977,10524,3,3,NA,NA
0,20580,0,552400,153212,NA,78400,6,4,1,2011,31.72597,-101.44786,9990,3,5,13,7,15,0,29.636,3,1,15,3,9556,9784,NA,3,NA,6
1075580.1,16500,0,1398355.9,1408201.2,195714,120471,4,27,1,2011,31.86995,-101.71895,10376,3,1,13,4,8,0,37.312,3,1,8,3,10200,10283,3,3,3,9
0,16500,1338664.45,1398355.9,1408201.2,173063,119912,4,27,1,2011,31.8012,-101.64413,10287,3,3,17,4,8,0,85.224,3,6,8,3,10089,10173,11,3,NA,NA
0,0,949223,1398355.9,949223,23277.5,0,4,27,1,2011,31.9019,-101.71142,10245,1,1,4,4,4,0,27.888,1,6,5,1,6647,10096,1,NA,11,NA
NA,NA,NA,140000,NA,NA,140000,6,3,1,2011,31.69898,-101.61162,10925,4,3,19,1,1,NA,5.964764826,3,8,1,3,6528,10766,NA,3,NA,8
0,1008,0,703000,153212,NA,64000,6,4,1,2011,31.71173,-101.44339,9989,4,1,13,8,9,0,29.444,3,1,9,3,9584,9774,NA,3,NA,NA
0,16500,1264360,1398355.9,1280860,151787,104147,4,27,1,2011,31.88806,-101.67531,10184,5,5,13,4,8,0,38.444,3,1,8,3,9944,10053,11,3,3,9
706782,16500,667622,1398355.9,1390904,160182,130310,4,27,1,2011,31.97468,-101.69011,10201,4,5,13,4,8,0,64.552,3,1,8,3,9977,10090,11,3,9,9
735000,0,0,623671,735000,735000,623671,4,6,1,2011,31.86062,-101.7288,10880,3,3,21,1,1,0,185.44,5,1,1,3,8600,10610,3,3,NA,NA
0,0,656040,685031,656040,37548,630,4,5,1,2011,31.93998,-101.74156,11400,3,4,27,11,11,0,44.108,5,8,11,3,10640,10780,6,3,9,6
0,0,889938,1061120,889938,23277.5,NA,4,5,1,2011,31.97478,-101.73801,11050,NA,NA,24,12,12,0,19.624,5,4,12,3,10790,10905,6,NA,9,NA
0,0,849450,898544,849450,85470,40000,4,5,1,2011,31.97805,-101.7447,11500,NA,NA,NA,12,12,0,15.236,NA,NA,12,3,10842,10939,11,1,20,6
0,0,682782,767118,682782,71778,34885,4,5,1,2011,31.95466,-101.74615,11461,2,3,24,9,9,0,20.088,5,4,9,3,10866,10928,6,2,9,6
0,12000,877944,853791,889944,112518,100020,4,5,1,2012,31.92229,-101.70388,10880,NA,NA,27,9,18,0,39.168,5,8,18,3,10498,10655,11,1,20,6
0,13000,936662,991305,949662,116402,47388,4,5,1,2012,31.93254,-101.7128,11320,3,4,27,10,20,0,43.46283285,5,8,20,3,10664,10730,6,1,9,6
0,15000,1338664.45,1390858,1398056,168191,120430,4,27,1,2011,31.89498,-101.72244,10451,1,3,13,4,8,0,49.112,3,1,8,3,10146,10240,11,3,3,9
0,16500,1338664.45,1398355.9,1367077,189072,120714,4,27,1,2011,31.8478222,-101.6853695,10344,1,3,4,4,8,0,44.632,1,6,8,3,10150,10244,11,3,4,9
0,11000,0,740000,1119758,1108758,740000,4,4,1,2012,31.96321,-101.69098,10310,NA,NA,21,1,2,1108758,20.592,5,1,2,3,8222,10210,8,5,17,NA
0,0,88200,110277.1,153212,88200,74000,4,4,1,2011,31.85151,-101.58852,10327,4,5,21,1,1,0,11.548,5,1,1,3,7858,10114,11,3,NA,NA
168000,0,0,NA,168000,168000,NA,6,4,1,2011,31.72877,-101.43556,9980,NA,NA,NA,1,1,0,57.912,NA,NA,1,3,6876,9888,3,NA,NA,NA
339700,0,469500,609263,809200,43000,16500,4,2,1,2011,31.8386,-101.54503,10935,3,4,24,8,8,0,26.81893188,5,4,8,3,10143,10387,11,3,NA,NA
936726,0,0,935200,936726,936726,927236,4,11,1,2012,31.82267,-101.5843,10567,4,5,NA,1,1,0,24.56,NA,NA,1,3,7468,10490,3,3,NA,NA
1074780,0,0,944021,1074780,1074780,927236,4,11,1,2012,31.80385,-101.58227,10669,3,5,9,1,1,0,218.792,2,4,1,3,7338,10530,3,3,NA,NA
NA,NA,NA,110277.1,NA,NA,110000,6,4,1,2011,31.67558,-101.51621,10272,NA,NA,NA,1,1,NA,87.312,NA,NA,1,3,7202,10120,NA,3,NA,NA
0,14000,0,960000,1163414,1149414,927236,4,4,1,2012,31.84969,-101.57873,10430,4,5,NA,1,2,1149414,20.472,NA,NA,2,3,7261,10302,8,5,17,NA
NA,NA,NA,NA,NA,367906,448094,6,18,1,2012,31.67199,-101.46035,8738,4,5,11,1,1,NA,61.836,2,7,2,3,7038,8524,3,3,4,12
0,12000,1207954,1348977,1219954,858204,736652,4,27,1,2012,31.91239,-101.68314,10562,5,5,13,3,6,0,79.94,3,1,6,3,8206,9982,11,3,20,NA
639334,17094,0,1398355.9,656428,639334,761500,4,26,1,2012,31.96911,-101.67954,10251,3,5,NA,1,2,0,30.164,NA,NA,2,3,7364,9236,3,3,NA,NA
0,12000,1338664.45,1344000,1408201.2,202768,149573,4,27,1,2012,31.9694,-101.69667,10229,NA,NA,NA,4,7,0,32.396,NA,NA,7,3,10042,10150,11,3,20,9
0,15000,1338664.45,1249577,1360277,218356,142382,4,27,1,2012,31.97211,-101.68047,10076,3,5,NA,4,8,0,21.284,NA,NA,8,3,9904,9998,11,3,3,9
NA,NA,NA,NA,NA,639464,756852,6,18,1,2012,31.66467,-101.43187,8637,3,5,18,1,1,NA,61.80248271,3,7,2,3,5978,8428,3,3,3,12
0,26000,442000,889000,592000,118000,83000,6,14,1,2012,31.7182,-101.48035,10057,NA,NA,NA,7,14,118000,32.164,NA,NA,14,3,9480,9747,8,3,3,6
101000,26000,397000,446000,527000,101000,55000,6,14,1,2011,31.69927,-101.44853,10064,4,5,17,7,14,0,15.6,3,6,14,3,9454,9761,3,3,9,6
0,26000,523000,826000,552000,114000,88000,6,14,1,2012,31.71186,-101.50558,10182,NA,NA,NA,7,14,0,19.74,NA,NA,14,3,9604,9803,11,3,20,6
136000,26000,434000,910000,602000,136000,101000,6,14,1,2012,31.68765,-101.41755,10015,NA,NA,NA,7,14,0,38.58,NA,NA,14,3,9528,9815,3,3,3,6
0,16500,1338664.45,1398355.9,1408201.2,168084,82233,4,27,1,2011,31.83816,-101.59794,10152,3,5,NA,4,8,0,113.672,NA,NA,8,3,9924,10026,11,3,4,9
0,2016,0,110277.1,153212,NA,79000,4,4,1,2011,31.79269,-101.56571,10039,NA,NA,NA,1,2,0,80.704,NA,NA,2,3,7182,9992,NA,5,NA,NA
0,26000,535000,839000,564000,114000,88000,6,14,1,2012,31.71403,-101.49735,10068,NA,NA,NA,7,14,0,23.02,NA,NA,14,3,9500,9785,11,3,20,6
0,26000,525500,843000,555500,108000,77000,6,14,1,2012,31.68625,-101.5025,10173,3,5,NA,7,14,0,84.304,NA,NA,14,3,9788,9947,11,3,20,6
111000,26000,422000,849500,563500,23277.5,0,6,14,1,2011,31.70137,-101.45425,10024,NA,NA,NA,7,15,0,36.36439764,NA,NA,1,1,5348,5357,1,NA,11,NA
0,13500,1127707,1398355.9,1141207,142878,121411,4,27,1,2012,31.92037,-101.70037,10162,NA,NA,NA,4,8,0,56.136,NA,NA,8,3,10050,10098,11,3,9,9
0,1000,448500,520188,695000,23277.5,0,4,2,1,2012,31.82001,-101.54341,10900,NA,NA,NA,7,8,245500,34.8,NA,NA,1,1,10777,10791,1,NA,1,NA
NA,NA,NA,NA,NA,NA,0,6,18,1,2012,31.65633,-101.51698,8831,5,3,11,1,1,NA,78.092,2,7,1,3,6898,8702,1,NA,11,NA
0,0,564000,508694,686750,43000,16500,4,2,1,2012,31.81814,-101.53517,10790,NA,NA,NA,7,7,122750,20.904,NA,NA,7,3,10072,10318,11,2,20,NA
0,10500,1265970,1236550,1276470,207784,149782,4,27,1,2012,31.97544,-101.73516,10326,NA,NA,NA,4,8,0,53.216,NA,NA,8,3,10176,10237,11,3,20,9
0,13500,1338664.45,1398355.9,1366475,175860,154136,4,27,1,2012,31.90837,-101.69998,10222,NA,NA,NA,4,8,0,50.388,NA,NA,8,3,10067,10163,11,3,20,9
245500,0,448500,520438,694000,42000,16500,4,2,1,2011,31.8308,-101.54607,10885,NA,NA,NA,7,7,0,15.464,NA,NA,7,3,10120,10379,11,3,NA,6
0,12000,1224605,1375887,1236605,169364,150119,4,27,1,2012,31.9998,-101.65399,10178,4,1,NA,3,6,0,94.26,NA,NA,6,3,9940,10030,11,3,20,9
0,26000,532500,827000,562500,128000,91000,6,14,1,2012,31.72497,-101.46528,10120,NA,NA,NA,7,14,0,37.772,NA,NA,14,3,9620,9909,11,3,17,6
0,13500,1338664.45,1398355.9,1408201.2,179078,137316,4,27,1,2012,31.88452,-101.73701,10457,NA,NA,NA,4,7,0,91.968,NA,NA,7,3,10248,10330,11,3,20,6
NA,NA,NA,NA,NA,NA,0,6,18,1,2012,31.66163,-101.4309,9895,3,5,NA,1,1,NA,46.25013093,NA,NA,1,3,7644,9618,1,NA,11,NA
0,13000,0,110277.1,1396522,1231011.6,110000,6,4,1,2012,31.73041,-101.44487,9900,NA,NA,NA,1,2,1383522,29.63266871,NA,NA,2,3,6890,9838,8,5,17,NA
0,1008,448500,520437,695008,23277.5,0,4,2,1,2012,31.81294,-101.54123,10980,NA,NA,NA,7,8,245500,10.788,NA,NA,1,1,10800,10811,1,NA,13,NA
0,10500,1225101,1238986,1235601,165703,126440,4,27,1,2012,31.98156,-101.72766,10743,4,5,8,5,9,0,17.556,2,3,9,3,10263,10578,11,3,17,6
0,12000,1338664.45,112000,1408201.2,1231011.6,112000,6,4,1,2012,31.67782,-101.50887,10240,NA,NA,NA,1,2,0,44.73512294,NA,NA,2,3,7211,10111,11,5,17,NA
732312,0,0,627400,732312,732312,627400,4,11,1,2012,31.81143,-101.56201,10623,NA,NA,NA,1,1,0,18.684,NA,NA,1,3,7910,10470,3,3,NA,NA
0,13500,0,175000,1344942,1231011.6,175000,4,4,1,2012,31.80143,-101.56103,10236,NA,NA,NA,1,2,1331442,82.908,NA,NA,2,3,7233,10100,8,3,17,NA
0,26000,623000,940800,653000,148000,99500,6,14,1,2012,31.67874,-101.44229,10091,3,5,13,7,14,0,58.692,3,1,14,3,9460,9775,11,3,20,6
0,26000,568000,879800,598000,115000,77000,6,14,1,2012,31.67599,-101.41896,9920,NA,NA,NA,7,14,0,10.816,NA,NA,14,3,9418,9703,11,3,17,6
0,26000,531500,838500,561500,114000,88000,6,14,1,2012,31.72459,-101.48299,10034,NA,NA,NA,7,14,0,24.288,NA,NA,14,3,9490,9728,11,3,17,6
0,26000,422000,845000,567000,115000,90000,6,14,1,2012,31.6878,-101.44929,10122,3,5,13,7,14,115000,9.5,3,1,14,3,9620,9883,8,3,17,6
907368,0,0,809068,907368,907368,809068,4,11,1,2012,31.81841,-101.56479,10615,1,5,NA,1,1,0,27.64,NA,NA,1,3,7917,10459,3,3,NA,NA
0,26000,548000,845000,578000,124000,88000,6,14,1,2012,31.67853,-101.42438,10035,NA,NA,NA,7,14,0,19.944,NA,NA,14,3,9450,9698,11,3,17,6
0,17000,897684,754603,914684,23277.5,0,4,5,1,2012,31.94439,-101.73731,11420,4,2,22,9,19,0,20.776,5,2,1,1,11196,11220,1,NA,11,NA
0,14000,0,130000,1408201.2,1231011.6,130000,6,4,1,2012,31.74152,-101.43141,9828,NA,NA,NA,1,2,1963668,31.532,NA,NA,2,3,6495,9779,8,5,20,NA
0,14000,1082176,948376,1096176,174766,46317,4,5,1,2012,31.95066,-101.7749,11245,NA,NA,24,9,18,0,65.64977319,5,4,18,3,10860,10982,6,1,9,6
NA,NA,NA,NA,NA,NA,NA,6,18,1,2012,31.67496,-101.45422,9965,4,5,25,1,1,NA,26.6,5,6,1,3,7736,9712,8,NA,17,NA
0,16000,1075074,1222148,1091074,105840,99965,4,5,1,2012,31.94586,-101.72011,10956,NA,NA,24,10,20,0,45.732,5,4,20,3,10630,10733,11,1,20,6
0,15000,856380,1089724,871380,127764,80000,4,5,1,2012,31.92375,-101.73075,11015,NA,NA,27,10,20,0,67.44403123,5,8,20,3,10614,10775,11,1,20,6
0,14000,0,940000,1192478,1178478,927236,4,4,1,2012,31.85376,-101.58113,10261,4,1,6,1,2,1178478,19.408,2,1,2,3,7305,10154,8,5,20,NA
861630,0,0,892700,861630,861630,892700,4,11,1,2012,31.81542,-101.57769,10531,4,5,8,1,1,0,21.264,2,3,1,3,7500,10435,3,3,NA,NA
1075580.1,0,0,1124480,1127196,1127196,927236,4,11,1,2012,31.98833,-101.67703,10540,NA,NA,8,1,1,0,51.748,2,3,1,3,6950,10413,3,3,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,18,1,2012,31.65509,-101.43738,9906,3,1,25,1,1,NA,25.276,5,6,1,3,7640,9644,8,NA,17,NA
NA,NA,NA,NA,NA,NA,NA,6,4,1,2012,31.72554,-101.43571,9915,4,5,6,1,1,NA,3.256,2,1,1,3,6804,9822,NA,NA,NA,NA
0,17000,833532,970699,850532,59976,47515,4,5,1,2012,31.93689,-101.70848,10815,NA,NA,27,8,16,0,28.48,5,8,16,3,10589,10719,11,1,20,6
0,1000,722516,514927,723516,23277.5,0,4,2,1,2012,31.8485,-101.567,10922,4,5,24,8,9,0,24.28251337,5,4,1,1,10840,10844,1,NA,13,NA
0,0,448500,621813,805500,42000,16500,4,2,1,2012,31.85048,-101.56154,10928,NA,NA,24,8,8,357000,39.964,5,4,8,3,10199,10448,11,2,20,NA
0,0,448500,635152,808500,42000,16500,4,2,1,2012,31.82608,-101.54967,10887,3,3,24,8,8,360000,231.404,5,4,8,3,10150,10396,11,2,20,NA
NA,NA,NA,NA,NA,NA,NA,6,18,1,2012,31.66281,-101.45887,9922,1,1,25,1,1,NA,39.552,5,6,1,3,7732,9718,8,NA,17,NA
NA,NA,NA,NA,NA,NA,NA,4,19,1,2012,31.79513,-101.55325,11041,NA,NA,27,1,1,NA,45.796,5,8,1,3,7866,10400,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6,4,1,2012,31.66753,-101.49968,10256,4,5,6,1,1,NA,25.952,2,1,1,3,7188,10119,NA,NA,NA,NA
295008,0,0,1398355.9,295008,295008,927236,4,34,1,2012,31.92888,-101.7731,10655,1,3,10,1,1,0,107.336,2,6,1,3,7452,10257,9,3,NA,NA
0,0,1338664.45,1398355.9,1408201.2,1231011.6,927236,4,25,1,2012,31.74934,-101.59212,10634,NA,NA,NA,1,1,0,333.52,NA,NA,1,3,8346,10414,6,3,17,NA
421008,0,0,401920,421008,421008,401920,1,13,2,2003,31.76507,-102.01066,11000,3,1,5,1,1,0,68.90641599,1,7,1,3,7651,10345,9,3,NA,NA
299000,4000,0,116500,303000,299000,116500,1,12,2,2003,31.77244,-102.04362,10125,3,4,18,1,2,0,50.888,3,7,2,3,9428,10002,9,3,NA,NA
0,7000,265650,247891,272650,99852,40060,1,13,2,2003,31.7346,-102.0277,10500,1,4,18,4,7,0,38.20476317,3,7,7,3,9778,9980,6,3,NA,NA
0,10000,283156,172588,293156,67912,17138,1,13,2,2003,31.7466,-101.9916,10500,4,4,11,4,8,0,37.41851414,2,7,8,3,10124,10303,6,3,NA,NA
279818,4000,0,210542,283818,75800,17295,2,13,2,2003,31.71,-102.0196,10500,4,3,18,4,8,0,34.95435561,3,7,8,3,10195,10369,9,3,9,NA
0,10000,346635,301870,356635,90486,40456,1,13,2,2003,31.7036,-102.1107,10515,1,3,17,5,9,0,26.8747488,3,6,9,3,10194,10267,6,3,NA,NA
321655,10000,0,270589,331655,68221,17140,2,13,2,2003,31.6883,-102.0792,10500,4,4,18,5,9,0,42.6041591,3,7,9,3,10165,10300,9,3,9,NA
322255,11000,0,259800,333255,71821,17800,2,13,2,2003,31.68367,-102.08208,10520,4,4,18,5,10,0,48.24447828,3,7,10,3,10152,10265,10,3,9,NA
0,7000,218837,155899,225837,102393,40668,1,13,2,2003,31.801,-102.0172,10515,4,4,11,3,6,0,21.75125213,2,7,6,3,9774,9934,6,3,NA,NA
0,10000,284361,171000,294361,68232,19000,1,13,2,2003,31.8181,-101.9911,10515,4,4,11,4,8,0,38.64026668,2,7,8,3,10043,10249,6,3,NA,NA
0,5000,346629,312260,351629,66935,17341,2,13,2,2003,31.7089,-101.9754,10500,4,1,18,4,8,0,65.232,3,7,8,3,10212,10369,6,3,NA,NA
0,4000,188330,313940,192330,52122,118440,3,27,2,2003,31.72589,-101.85365,9000,4,3,18,3,7,0,23.53290545,3,7,3,3,7248,7435,11,3,NA,6
0,4500,193506,472470,198006,52722,137470,3,27,2,2003,31.75353,-101.83149,8907,4,3,5,4,7,0,40.9539479,1,7,2,3,7136,7337,11,3,NA,6
0,3200,191981,472170,195181,23277.5,0,3,27,2,2003,31.75071,-101.84015,8970,4,2,18,4,8,0,28.54388452,3,7,8,1,7205,7407,1,NA,NA,NA
0,5000,210336,471920,215336,59262,136920,3,27,2,2003,31.71408,-101.80575,8840,1,3,18,3,8,0,44.628,3,7,3,3,7055,7262,11,3,NA,6
0,2500,195384,312520,200384,67578,136030,5,27,2,2003,31.68201,-101.78707,8800,4,2,18,3,7,2500,72.61706848,3,7,7,3,7011,7196,11,3,NA,6
0,5000,208110,471640,213110,53508,136640,3,27,2,2003,31.68504,-101.81851,8840,4,3,18,3,8,0,34.404,3,7,3,3,7082,7258,11,3,NA,NA
0,4000,218736,473510,222736,59010,138510,3,27,2,2003,31.71044,-101.83959,8940,5,3,18,3,7,0,42.62807791,3,7,3,3,7158,7372,11,3,NA,6
313992,0,0,1398355.9,313992,313992,927236,1,13,2,2003,31.7568,-102.1723,10900,1,4,17,1,1,0,32.696,3,6,1,3,8044,10588,9,3,NA,NA
284844,0,0,447660,284844,284844,447660,1,13,2,2003,31.74844,-102.01795,10300,4,3,18,1,1,0,59.86412198,3,7,1,3,7666,9964,9,3,NA,NA
340998,0,0,341850,340998,340998,341850,1,13,2,2003,31.75031,-102.00977,10300,3,4,18,1,1,0,35.397,3,7,1,3,7630,10193,9,3,NA,NA
197232,0,0,257320,197232,197232,257320,1,13,2,2003,31.75426,-102.00885,10265,3,3,11,1,1,0,35.86682289,2,7,1,3,8396,10172,9,3,NA,NA
297696,0,0,371330,297696,297696,371330,1,13,2,2003,31.80806,-102.06962,10950,4,4,13,1,1,0,41.692,3,1,1,3,7742,9993,9,3,NA,NA
256614,2000,0,110277.1,258614,23277.5,0,2,13,2,2003,31.7189,-102.0136,10500,1,3,26,3,5,0,53.48724843,5,7,5,1,10214,10259,1,NA,NA,NA
0,5000,126000,214000,153212,126000,214000,1,13,2,2003,31.80528,-102.09972,10370,4,1,11,1,2,0,59.14113065,2,7,2,3,8538,9943,11,3,NA,7
342682,0,0,194524,342682,45806,118243,1,15,2,2003,31.8037,-102.0052,10500,3,3,11,4,4,0,29.684,2,7,4,3,8396,8482,9,3,9,NA
1075580.1,0,0,525460,1408201.2,1231011.6,525460,3,13,2,2003,31.85098,-101.94733,10800,3,3,18,1,1,0,13.256,3,7,1,3,7455,9845,9,3,NA,NA
304080,0,0,403560,304080,304080,403560,3,13,2,2003,31.86433,-101.9524,10800,3,6,18,1,1,0,32.36,3,7,1,3,7508,9907,9,3,NA,NA
