WellID,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5079.27,6008.9,6554.97,7655.87,8022.19,8313.75,9351.15,9716.66,9825.95,9958.12,10001.98,10060.86,10234.94,10319.75
202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5068.98,6009.64,6553.67,7662.93,8106.92,8304.69,9378.19,9756.3,9857.03,9972.07,10030.88,10095.1,10280.18,10370.17
204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5629.89,6593.11,7097.61,8097.9,8415.89,8682.49,9674.48,9987.89,10134.57,10184.87,10203.98,10442.59,10669.21,10720.49
205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5642.65,6354.43,6838.41,7790.99,8158.59,8523.14,9546.31,9860.27,10011.2,10114.04,10136.59,10279.03,10517.25,10561.09
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5712.25,6824.86,7358,8335.42,8680.87,9004.8,9788.01,10160.65,10315.16,10285.82,10308.44,10715.34,10869.81,10926.46
207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5822.52,6572.25,7132.22,8164.02,8433.79,8951.97,9803.04,10111.56,10252.72,10351.41,10448.65,10588.67,10752,10811.28
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5824.19,6589.13,7143.18,8176.27,8447.31,8925.74,9809.79,10109.59,10251.99,10355.62,10431.96,10591,10745.64,10816.63
209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5685.72,6531.44,7025.78,8041.88,8299.41,8738.94,9621.88,9942.1,10111.95,10149.81,10173.02,10381.11,10594.25,10640.37
210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4473.01,5749.4,6246.53,7433.07,7764.61,8043.04,9199.41,9527.53,9611.22,9709.08,9903.54,9850.41,9994.79,10062.1
212,NA,NA,NA,NA,NA,NA,9418.75,NA,NA,NA,NA,NA,NA,NA,5143.86,5909.93,6421.45,7258.58,7567.93,8049.21,9417.84,9682.14,9725.33,9972.84,10007.13,9925.8,10077.36,10372.3
213,NA,6197,6733,7808,8084,NA,NA,NA,NA,NA,NA,NA,NA,NA,5306.69,6195.94,6724.17,7803.63,8184.61,8424.14,9518.94,9870.67,9988.49,10088.07,10121.62,10315.04,10424.94,10466.23
217,5670,6783,7345,8322,8581,8899,9795,10124,10268,NA,NA,NA,NA,NA,5775.31,6785.06,7343.37,8318.98,8574.38,8900.61,9794.77,10121.64,10262.78,10276.84,10297.24,10617.82,10788.93,10830.79
219,5507,6490,7064,8091,8400,NA,9768,10061,10177,NA,NA,NA,10658,NA,5824.83,6498.69,7063.62,8096.14,8397.98,8933.85,9767.77,10062.36,10182.27,10316.84,10390.79,10547.99,10661.26,10731.84
220,5491,6478,7031,8087,8368,NA,NA,10057,10218,NA,NA,NA,10698,10730,5753.91,6480,7032.43,8083.61,8365.51,8955.5,9748.27,10056.51,10214.64,10297.5,10389.88,10510.56,10693.94,10728.66
221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5319.09,6200.12,6704.42,7746.58,8167.78,8216.46,9587.32,9883.29,10028.38,10140.43,10193.35,10289.08,10443.74,10483.27
222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5501.38,6290.52,6799.91,7871.51,8301.46,8321,9640.97,9926.82,10051,10182.19,10236.68,10347,10499.51,10542.68
224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265.46,5880.21,6390.51,7458.5,7809.97,8101.44,9189.08,9503.68,9643.2,NA,9833.63,9896.39,9926.08,10053.61
228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5846.97,6443.15,6999.52,8049.47,8339.06,8894.86,9731.51,10027.67,10153.61,10278.08,10353.32,10491.05,10609.93,10661.07
229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5813.15,6454.2,7010.2,8063.85,8351.37,8883.92,9740.25,10034.24,10164.35,10277.8,10348.54,10506.04,10625.85,10679.74
230,5435,6445,7001,8057,8340,NA,9747,10047,10182,NA,NA,NA,10634,10679,5776.68,6440.9,6999.52,8055.8,8339.73,8880.57,9745.93,10045,10177.24,10281.13,10353.65,10506.5,10631.18,10677.45
231,5385,6397,6972,8025,8324,NA,9738,10047,10178,NA,NA,NA,10630,10679,5727.26,6403.44,6969.46,8026.06,8317.77,8836.5,9735.82,10043.23,10171.11,10261.05,10336.85,10495.52,10620,10667.38
232,5348,6435,6965,8024,8299,NA,9729,10032,10145,NA,10344,NA,NA,NA,5743.5,6431.02,6963.87,8023.04,8298.96,8838.91,9724.03,10030.96,10144.84,10260.7,10342.97,10480.28,10573.32,10612.81
234,5404,6395,6968,8026,8310,NA,9726,10022,10149,NA,NA,NA,NA,NA,5597.79,6399.83,6965.49,8025.45,8308.72,8921.67,9722.49,10019.61,10147.92,10262.56,10347.24,10480.46,10614.58,10664.23
235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5623.2,6369.79,6929.14,7997.17,8267.98,8852.26,9688.28,9989.96,10115.97,10233.28,10315.08,10447.86,10580.36,10628.5
236,5395,6372,6947,8013,8284,NA,9697,10002,10123,NA,10332,NA,NA,NA,5580.4,6378.31,6947.24,8012.72,8284.13,8885.27,9697.98,10003.74,10126.23,10248.87,10331.54,10462.07,10600.19,10648.55
237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5696.16,6386.89,6938.92,8002.74,8272.97,8840.97,9697.95,9995.88,10124.69,10242.7,10324.35,10427.94,10562.47,10604.77
239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5537.05,6488.87,7038.99,8075.39,8361.03,8939.05,9741.9,10046.76,10189.58,10294.78,10382.1,10513.79,10666.82,10715.79
240,5387,6392,6974,8028,8299,NA,9724,10008,10142,NA,NA,NA,10552,10586,5764.93,6395.7,6973.93,8028.72,8299.61,8887,9724.07,10009.7,10143.16,10272.41,10355.94,10444.98,10556.65,10591.61
243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5820.36,6504.45,7059.8,8103.5,8395.05,8917.47,9769.58,10057.08,10181.91,10308.11,10378.44,10543.85,10662.05,10732.68
246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5782.44,6511.56,7067.88,8100.45,8384.31,8948.26,9770.74,10080.85,10225.68,10315.3,10432.89,10553.03,10727.41,10777.04
247,5966,6758,7340,8319,8553,9177,9908,10213,NA,NA,NA,NA,NA,NA,6094.19,6788.7,7346.01,8330.37,8668.17,9172.01,9909.11,10212.65,10316.28,10439.56,10526.57,10676.85,10832.2,10902.88
248,5368,6567,7096,8082,NA,NA,NA,9972,NA,NA,NA,NA,NA,NA,5854.02,6564.23,7100.43,8083.56,8315.98,8631.43,9664.11,9968.34,10107.41,10236.2,10309.9,10417,10591.98,10647.14
250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4417.18,5773.34,6275.99,7441.57,7734.68,8064.19,9201.01,9522.56,9624.85,9735.62,9898.19,9854.3,9983.59,10051
251,5822,6895,7434,8413,8659,9007,9857,10203,10337,NA,NA,NA,NA,NA,5788.78,6892.98,7435.14,8411.17,8660.22,9011.79,9855.31,10205.32,10337.46,10323.85,10343.25,10684.38,10890.28,10941.22
252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5769.33,6865.62,7406.94,8380.71,8655.07,8999.29,9840.91,10195.89,10326.21,10289.12,10311.19,10679.9,10878.48,10934.61
253,5657,6773,7342,8311,8546,8788,9772,10089,10235,NA,NA,NA,NA,NA,5887.52,6772.08,7342.48,8309.9,8541.08,8786.65,9772.48,10088.15,10232.32,10292.05,10324.75,10619.74,10804.79,10822.94
254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5636.91,6475.28,6948.17,7913.43,8269.95,8689.35,9596.08,9923.86,10057.29,10151.24,10169.36,10322.11,10571.92,10615.33
255,5064,6180,6719,7683,8012,8281,9525,9852,9987,NA,NA,NA,NA,NA,5643.57,6204.12,6722.6,7664.2,8009.32,8289.27,9525.8,9851.39,9986.57,NA,10118.55,10258.04,10507.39,10571.43
256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4768.96,5994.68,6537.74,7658.87,8026.19,8247.32,9363.59,9734.44,9841.58,NA,10014.06,10075.77,10276.12,10299.64
259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249.76,6056.19,6598.83,7695.7,8056.37,8377.13,9426.06,9804.26,9912.43,10035.5,10060.77,10191.74,10313.61,10383.75
261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5054.5,6031.59,6556.38,7671.8,8084.79,8253.58,9364.4,9749.87,9839.27,9964,9997.96,10092.79,10253.01,10337.42
263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6115.05,6803.75,7368.37,8346.49,8780.99,8770.47,9914.22,10193.99,10305.73,10403.79,10489.99,10621.95,10780,10852.52
265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4815.09,6002.49,6544.06,7625.19,7952.12,8271.68,9307.68,9691.28,9786.44,NA,9925.12,10027.82,10171.7,10198.94
266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5507.23,6332.08,6857.21,7912.54,8245.86,8485.38,9644.87,9947.46,10077.75,10193.28,10261.17,10383.5,10508.96,10554.35
267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5417.99,6322.6,6850.55,7910.51,8185.34,8338.29,9646.98,9948.84,10055.97,10174.17,10236.04,10364.7,10491.39,10540.2
268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5454.74,6311,6831.43,7900.42,8197.02,8377.15,9630.08,9940.52,10060.42,10173.11,10239.9,10366.54,10496.71,10541.91
269,NA,5934,6483,7620,NA,NA,9350,9700,9771,NA,NA,NA,NA,10301,4822.31,5941.05,6483.53,7614.66,7958.98,8207.16,9347.92,9698.42,9771.55,9872.73,9964.5,10045.79,10217.22,10297.93
270,NA,5982,6513.54,7609.52,7881,NA,9373.23,9722,9802,NA,NA,NA,NA,NA,4910.32,5978.94,6511.45,7612.87,7898.02,8221.85,9371.38,9720.88,9801.41,9903.98,9967.57,10067.59,10237.99,10317.37
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5094,6036.06,6582.08,7656.17,7938.53,8238.19,9392.72,9745.15,9839.95,9963.31,9982.83,10123.41,10241.64,10306.78
272,NA,5855,6416,7560,NA,NA,9304,9677,9748,NA,NA,NA,NA,NA,4643.66,5864.62,6417.52,7561.06,8022.63,8156.66,9303.6,9675.83,9747.35,9811.97,9974.95,9957.16,10107.99,10194.31
273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160.27,5874.82,6402.64,7508.85,7825.13,8116.95,9224.39,9571.95,9676.07,NA,9913.88,9919.97,9983.65,10034.37
275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284.21,5886.52,6426.62,7519.69,7826.64,8152.37,9235.23,9588.45,9686.24,NA,9916.93,9936.98,10015.63,10063.54
277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5787.5,6565.97,7075.81,8106.22,8478.76,8869.06,9675.01,9987.1,10135.62,10203.48,10233.74,10433.68,10640.23,10686.57
279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5946.47,6629.65,7204.85,8215.6,8509.66,9111.44,9824.18,10130.62,10267.27,10385.88,10442.83,10634.97,10764.65,10823
280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5935.28,6654.46,7220.78,8245.49,8520.18,9112.97,9827.78,10147.12,10285.44,10399.29,10466.5,10650.45,10784.42,10845.31
282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5265.5,6134.81,6673.14,7758.08,8110.3,8414.3,9480.06,9870.11,9994.88,10067.77,10083.55,10311.13,10422.08,10443.55
284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5617.04,6574.62,7071.04,8082.39,8452.99,8777.04,9639.54,9998.67,10098.27,10175.38,10193.21,10415.6,10640.27,10689.17
286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5210.58,6120.48,6647.89,7752.96,8088.94,8342.24,9458.48,9828.59,9919.46,10030.15,10090.21,10235.64,10341.15,10379.31
288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5798.15,6601.77,7111.29,8112.33,8473.72,8807.89,9676.16,10004.2,10141.67,10204.71,10239.04,10466.97,10658.17,10708.94
289,5495,6634,7142,8147,8407,8643,9713,10024,10154,NA,NA,NA,NA,NA,5544.24,6625,7137.42,8142.71,8420.99,8644.07,9710.23,10019.16,10151.5,10205.17,10221.04,10458.86,10675.22,10720.07
290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5603.14,6523.41,7003.79,8019.19,8383.79,8686.01,9605.22,9968.85,10100.91,10169.95,10185.66,10392.56,10617.69,10663.27
291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4552.42,5951.56,6482.37,7601.02,7878.08,8174.65,9292.7,9686.55,9795.25,NA,9978.46,9963.78,10099.05,10186.76
292,NA,6012,6536,7661,7912,NA,9379,9759,9857,NA,NA,NA,NA,NA,5036.59,6014.03,6537.8,7657.99,7936.35,8222.18,9378.65,9756.15,9851.57,9960.49,9971.79,10102.91,10245.23,10323.46
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4611.86,5961.24,6490.24,7596.61,7947.08,8188.05,9285.08,9646.72,9744.24,NA,9972.23,9957.01,10140.18,10205.84
294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6187.08,6888.59,7447.44,8420.44,8853.92,8799.94,9943.06,10236.2,10340.43,10432.77,10518.08,10682.04,10833.68,10911.36
296,5406,6552,7059,8093,8329,8599,9667,9985,10144,NA,NA,NA,NA,NA,5615.27,6552.98,7061.48,8082.32,8341.58,8604.22,9665.82,9974.11,10126.88,10157.72,10177.76,10414.32,10638.4,10688.94
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5596.11,6427.14,6967.2,8011.98,8297.16,8632.09,9688.46,10012.59,10152.7,10278.2,10350.75,10513.18,10639.88,10699.44
298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5641.9,6295.39,6819.57,7894.75,8344.87,8541.21,9657.22,9933.37,10052.54,10192.25,10259.91,10364.38,10520.74,10559.32
303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5605.85,6518.94,7002.98,7980.28,8282.77,8708.23,9593.51,9935.63,10053.75,10156.45,10172.05,10365.08,10611.46,10665.65
304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5598.95,6254.5,6769.11,7830.54,8246.72,8607.64,9615.4,9899.02,10019.32,10147.23,10219.29,10329.51,10458.39,10496.97
306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5381.54,6298.49,6848.47,7928.57,8213.51,8511.08,9653.6,9973.38,10114.22,10156.24,10304.2,10466.75,10571.57,10608.1
308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6069.8,6791.93,7350.04,8324.88,8712.41,8815.5,9892.86,10201.79,10314.13,10409.88,10501.28,10694.34,10841.31,10920.02
309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5885.92,6833.8,7370.81,8358.45,8683.29,8838.91,9890.92,10197.62,10320.11,10407.52,10502.65,10723.93,10861.97,10943.54
314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4441.02,5945.16,6479.65,7576.25,7896.84,8189.77,9260.72,9629.97,9728.05,NA,9918.45,9985.08,10073.77,10106.28
315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385.44,6300.64,6831.94,7908.34,8224.29,8481.5,9634.7,9969,10099.5,10149.22,10282.41,10412.48,10483.1,10590.62
316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5227.41,6155.25,6668.31,7783.75,8084.14,8318.46,9514.46,9824.66,9941.76,10034.51,10143.33,10264.75,10351.22,10430.7
317,5066,6115,6682,7787,8065,NA,9504,9839,9954,NA,10129,NA,10373,10418,5243.22,6146.57,6688.42,7794.19,8116.34,8361.42,9505.73,9845.17,9961.29,10057.97,10131.87,10271.72,10371.96,10431.04
318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5279.9,6195.95,6719.12,7807.22,8159.96,8373.7,9531.26,9853.83,9982.27,10065.4,10175.54,10294.87,10385.44,10461.52
319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5534.78,6086.37,6607.96,7673.66,8066.35,8253.04,9504.46,9816.97,9951.34,10043.31,10122.61,10235.18,10343.34,10391.07
321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5925.47,6559.58,7138.14,8150.15,8417.28,9014.9,9793.03,10095.66,10237.24,10351.86,10394.05,10600.98,10720.45,10774.75
322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4672.82,5972.1,6499.01,7587.92,7966.83,8201.29,9261.48,9637.8,9737.19,NA,9930.85,9958.74,10096.34,10183.49
323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5084.5,6017.31,6554.81,7645.38,7922.33,8226.78,9382.34,9739.33,9834.06,9950.39,9964.92,10106.1,10233.9,10301.98
324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156.28,6046.48,6586.48,7693.37,8103.28,8327.14,9407.35,9781.97,9880.9,10003.01,10040.88,10141.57,10292.86,10370.12
325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4114.56,5875.82,6382.86,7472.08,7810.2,8093.94,9177.71,9522.34,9624.23,NA,9844.25,9895.68,9945.96,10029.18
327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5244.41,6173.12,6689.29,7798.69,8141.42,8346.1,9532.51,9836.1,9962.87,10045.45,10169.38,10285.05,10355.51,10453.56
332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4661.29,5972.87,6505.96,7593.83,7937.57,8204.98,9240.97,9643.94,9740.9,NA,9912.14,9985.45,10104.19,10162.46
333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4416.81,5937.96,6456.8,7541.58,7902.22,8147.21,9211.24,9572.71,9669.83,NA,9909.05,9993.28,10020.67,10112.44
336,NA,NA,NA,NA,NA,NA,9268.26,NA,NA,NA,NA,NA,NA,NA,4546.14,5967.92,6487.25,7587.58,7904.86,8180.87,9268.69,9622.4,9715.16,NA,9971.51,9936.9,10096.27,10181.67
337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5585.52,6302.97,6842.1,7936.53,8383.89,8769.31,9648.55,9950.31,10077.05,10218.77,10306.5,10396.76,10540.55,10582.1
338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4622.69,5887.41,6423.47,7550.21,7995.71,8157.23,9290.15,9646.14,9729.07,9813.92,9953.26,9937.46,10095.47,10186.54
339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118.31,6817.29,7361.05,8345.11,8655.24,8751.05,9866.71,10168.84,10257.33,10348.23,10428.93,10587.71,10738.45,10817.37
340,5579,6557,7085,8128,8383,NA,9794,10079,10211,NA,NA,NA,NA,NA,5852.25,6539.16,7086.4,8120.37,8375.33,8887.75,9789.99,10072.23,10211.18,10313.77,10383.35,10551.25,10688.31,10746.3
341,5495,6628,7210,8180,NA,NA,9722,9994,NA,NA,NA,NA,NA,NA,5970.31,6658.09,7198.34,8171.49,8435.92,8881.09,9722.82,10020.36,10155.45,10241.78,10302.8,10473.4,10628.91,10688.1
342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5735.94,6499.91,7049.53,8085.43,8356.37,8747.51,9779.69,10082.12,10217.02,10316.37,10458.96,10591.21,10740.44,10804.31
343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4551.19,5917.28,6434.59,7538.79,7941.16,8153.52,9261.4,9605.71,9715.79,9815.06,9930.56,9927.75,10065.62,10159.62
344,5263,6485,7037,8004,NA,NA,9669,9937,NA,NA,NA,NA,NA,NA,5722.17,6475.68,6999.55,7993.09,8196.02,8410.98,9664.65,9915.22,10046.07,10222.04,10311.63,10359.37,10532.28,10588.87
345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5604.94,6477.05,6957.68,7990.45,8387.41,8712.75,9597.79,9949.41,10073.26,10151.79,10168.35,10364.08,10593.48,10636.64
349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6144.68,6821.63,7387.33,8366.46,8712.3,8803.7,9893.84,10194.38,10299.97,10373.12,10455.82,10651.06,10796.65,10880.97
350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5766.01,6759.9,7311.26,8289.58,8544.86,8921.93,9776.18,10113.15,10249.49,10264.8,10287.4,10603.07,10765.97,10812.22
351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5635.55,6778.93,7307.91,8285.36,8699.67,9037.78,9727.04,10112.96,10247.25,10270.2,10290.62,10615.01,10828.16,10882.66
352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5685.39,6813.02,7345.92,8319.41,8703.37,9078.24,9754.98,10137.24,10289.46,10284.67,10305.92,10704.82,10881.32,10939.31
353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5693.16,6819.53,7350.54,8326.26,8599.65,8976.26,9799.28,10163.45,10254.05,10265.38,10287.39,10609.33,10794.95,10846.85
354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5857.65,6559.61,7077.93,8089.66,8482.71,8894.76,9662.44,9988.42,10117.59,10193.3,10232.44,10443.4,10621.3,10675.27
355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5791.59,6626.74,7134.99,8137.62,8441.06,8724.97,9688.81,10032.43,10168.41,10224.24,10257.61,10505.65,10694.89,10747.27
356,5589,6752,7331,8314,8541,NA,9916,10124,10258,NA,NA,NA,NA,NA,6031.88,6757.23,7316.1,8298.2,8505.36,8789.79,9911.18,10069.27,10206.78,10309.22,10376.33,10540.83,10697.62,10763.94
357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6011.38,6703.59,7250.94,8242.22,8659.52,8994.98,9861.4,10136.66,10245.47,10375.8,10459.73,10597.97,10754.44,10824.18
358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5613.02,6500.56,6995.94,8008.74,8340.15,8792.42,9618.25,9952.16,10071.22,10138.61,10157.08,10377.79,10598.54,10642.68
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5404.39,6299.78,6801.21,7868.41,8279.17,8277.85,9635.49,9925.68,10053.55,10182.54,10233.95,10343.61,10496.79,10540.3
360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4484.16,5790.12,6308.73,7461.28,7793.24,8080.15,9211.22,9543.66,9643.13,9744.16,9907.17,9869.66,9997.88,10073.22
362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5511.06,6051.29,6569.1,7645.39,8037.41,8222.57,9484.04,9800.3,9942.01,10024.26,10105.66,10211.48,10325.78,10374.78
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5616.28,6275.91,6794.59,7867.69,8309.69,8554.02,9636.62,9914.3,10033.5,10170.98,10239.06,10345.25,10494.07,10532.46
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5568.96,6257.25,6786.6,7871.78,8331.74,8728.39,9611.78,9908.92,10034.52,10168.72,10247.65,10345.17,10481.31,10520.88
369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5258.31,6105.66,6645.59,7738.42,8116.06,NA,NA,9849.01,9962.8,NA,NA,10267.88,10384.5,10422.4
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5421.57,6222.62,6729.7,7793.74,8212.59,8245.99,9589.78,9881.43,10013.29,10135.71,10189.99,10296.58,10442.08,10486.79
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4958.89,5980.87,6531.98,7635.28,7926.36,8281.83,9321.81,9689.82,9792.42,NA,9946.28,10021.27,10186.74,10242.45
372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5886.17,6552.83,7073.38,8072.07,8509.08,8959.73,9677.86,9974.27,10111.42,10231.21,10274.79,10411.28,10601.73,10657.04
375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5588.83,6423.39,6932.7,7882.42,8274.88,8662.95,9562.76,9859.99,10008.56,10091.16,10110.42,10290.5,10514.44,10550.85
378,5659,6531,7005,8020,8482,8801,9621,10024,NA,NA,NA,NA,NA,NA,5594.54,6477.8,6979.37,8009.55,8461.5,8800.92,9621.16,10008.47,10089.28,10168.03,10184.8,10395.4,10618.42,10664.26
379,5503,6382,6908,7930,8314,8710,9601,9933,NA,NA,NA,NA,NA,NA,5619.15,6440.2,6959.94,7922.34,8311.49,8707.09,9600.45,9899.08,10034.88,10130.93,10149.55,10318.23,10551.07,10586.37
386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4965.59,5975.09,6505.09,7615.41,7900.27,8206.77,9355.11,9718.63,9805.85,9912.68,9947.53,10065.02,10225.65,10304.62
